"Plot Title: Upper RSA"
"#","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 9811670, SEN S/N: 9811670)","Temp, °C (LGR S/N: 9811670, SEN S/N: 9811670)","Coupler Detached (LGR S/N: 9811670)","Coupler Attached (LGR S/N: 9811670)","Stopped (LGR S/N: 9811670)","End Of File (LGR S/N: 9811670)"
1,11/21/12 09:30:00 AM,76788,5.244,Logged,,,
2,11/21/12 10:00:00 AM,78537,7.381,,,,
3,11/21/12 10:30:00 AM,78512,7.179,,,,
4,11/21/12 11:00:00 AM,78465,7.079,,,,
5,11/21/12 11:30:00 AM,78417,6.877,,,,
6,11/21/12 12:00:00 PM,78347,6.775,,,,
7,11/21/12 12:30:00 PM,78333,6.573,,,,
8,11/21/12 01:00:00 PM,78321,6.471,,,,
9,11/21/12 01:30:00 PM,78274,6.370,,,,
10,11/21/12 02:00:00 PM,78284,6.268,,,,
11,11/21/12 02:30:00 PM,78261,6.268,,,,
12,11/21/12 03:00:00 PM,78237,6.166,,,,
13,11/21/12 03:30:00 PM,78259,6.064,,,,
14,11/21/12 04:00:00 PM,78248,6.064,,,,
15,11/21/12 04:30:00 PM,78259,6.064,,,,
16,11/21/12 05:00:00 PM,78258,5.962,,,,
17,11/21/12 05:30:00 PM,78281,5.962,,,,
18,11/21/12 06:00:00 PM,78302,5.860,,,,
19,11/21/12 06:30:00 PM,78325,5.860,,,,
20,11/21/12 07:00:00 PM,78347,5.757,,,,
21,11/21/12 07:30:00 PM,78346,5.655,,,,
22,11/21/12 08:00:00 PM,78346,5.655,,,,
23,11/21/12 08:30:00 PM,78345,5.552,,,,
24,11/21/12 09:00:00 PM,78356,5.552,,,,
25,11/21/12 09:30:00 PM,78355,5.450,,,,
26,11/21/12 10:00:00 PM,78343,5.450,,,,
27,11/21/12 10:30:00 PM,78309,5.450,,,,
28,11/21/12 11:00:00 PM,78308,5.347,,,,
29,11/21/12 11:30:00 PM,78331,5.347,,,,
30,11/22/12 12:00:00 AM,78297,5.347,,,,
31,11/22/12 12:30:00 AM,78295,5.244,,,,
32,11/22/12 01:00:00 AM,78295,5.244,,,,
33,11/22/12 01:30:00 AM,78273,5.244,,,,
34,11/22/12 02:00:00 AM,78283,5.141,,,,
35,11/22/12 02:30:00 AM,78283,5.141,,,,
36,11/22/12 03:00:00 AM,78294,5.141,,,,
37,11/22/12 03:30:00 AM,78294,5.141,,,,
38,11/22/12 04:00:00 AM,78293,5.037,,,,
39,11/22/12 04:30:00 AM,78270,5.037,,,,
40,11/22/12 05:00:00 AM,78282,5.037,,,,
41,11/22/12 05:30:00 AM,78282,5.037,,,,
42,11/22/12 06:00:00 AM,78338,4.934,,,,
43,11/22/12 06:30:00 AM,78338,4.934,,,,
44,11/22/12 07:00:00 AM,78338,4.934,,,,
45,11/22/12 07:30:00 AM,78338,4.934,,,,
46,11/22/12 08:00:00 AM,78349,4.934,,,,
47,11/22/12 08:30:00 AM,78395,4.934,,,,
48,11/22/12 09:00:00 AM,78383,4.934,,,,
49,11/22/12 09:30:00 AM,78419,5.037,,,,
50,11/22/12 10:00:00 AM,78407,5.037,,,,
51,11/22/12 10:30:00 AM,78431,5.141,,,,
52,11/22/12 11:00:00 AM,78397,5.141,,,,
53,11/22/12 11:30:00 AM,78386,5.141,,,,
54,11/22/12 12:00:00 PM,78386,5.141,,,,
55,11/22/12 12:30:00 PM,78353,5.244,,,,
56,11/22/12 01:00:00 PM,78341,5.244,,,,
57,11/22/12 01:30:00 PM,78330,5.244,,,,
58,11/22/12 02:00:00 PM,78330,5.244,,,,
59,11/22/12 02:30:00 PM,78375,5.244,,,,
60,11/22/12 03:00:00 PM,78399,5.347,,,,
61,11/22/12 03:30:00 PM,78399,5.347,,,,
62,11/22/12 04:00:00 PM,78445,5.347,,,,
63,11/22/12 04:30:00 PM,78502,5.347,,,,
64,11/22/12 05:00:00 PM,78525,5.347,,,,
65,11/22/12 05:30:00 PM,78536,5.347,,,,
66,11/22/12 06:00:00 PM,78559,5.347,,,,
67,11/22/12 06:30:00 PM,78605,5.347,,,,
68,11/22/12 07:00:00 PM,78662,5.347,,,,
69,11/22/12 07:30:00 PM,78661,5.244,,,,
70,11/22/12 08:00:00 PM,78684,5.244,,,,
71,11/22/12 08:30:00 PM,78707,5.244,,,,
72,11/22/12 09:00:00 PM,78729,5.244,,,,
73,11/22/12 09:30:00 PM,78752,5.244,,,,
74,11/22/12 10:00:00 PM,78763,5.141,,,,
75,11/22/12 10:30:00 PM,78808,5.141,,,,
76,11/22/12 11:00:00 PM,78831,5.141,,,,
77,11/22/12 11:30:00 PM,78841,5.037,,,,
78,11/23/12 12:00:00 AM,78876,5.037,,,,
79,11/23/12 12:30:00 AM,78864,5.037,,,,
80,11/23/12 01:00:00 AM,78864,5.037,,,,
81,11/23/12 01:30:00 AM,78876,5.037,,,,
82,11/23/12 02:00:00 AM,78909,4.934,,,,
83,11/23/12 02:30:00 AM,78909,4.934,,,,
84,11/23/12 03:00:00 AM,78920,4.934,,,,
85,11/23/12 03:30:00 AM,78920,4.934,,,,
86,11/23/12 04:00:00 AM,78909,4.934,,,,
87,11/23/12 04:30:00 AM,78919,4.831,,,,
88,11/23/12 05:00:00 AM,78896,4.831,,,,
89,11/23/12 05:30:00 AM,78919,4.831,,,,
90,11/23/12 06:00:00 AM,78930,4.831,,,,
91,11/23/12 06:30:00 AM,78953,4.831,,,,
92,11/23/12 07:00:00 AM,78975,4.727,,,,
93,11/23/12 07:30:00 AM,78998,4.727,,,,
94,11/23/12 08:00:00 AM,79009,4.727,,,,
