"Plot Title: san antonio abv indios"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280507, SEN S/N: 1280507)","Temp, °C (LGR S/N: 1280507, SEN S/N: 1280507)","Batt, V (LGR S/N: 1280507, SEN S/N: 1280507)","Coupler Detached (LGR S/N: 1280507)","Coupler Attached (LGR S/N: 1280507)","Stopped (LGR S/N: 1280507)","End Of File (LGR S/N: 1280507)"
1,09/16/13 01:15:00 PM,81467,13.846,3.40,Logged,,,
2,09/16/13 01:30:00 PM,81400,13.654,3.40,,,,
3,09/16/13 01:45:00 PM,81351,13.654,3.40,,,,
4,09/16/13 02:00:00 PM,81311,13.558,3.40,,,,
5,09/16/13 02:15:00 PM,81299,13.558,3.40,,,,
6,09/16/13 02:30:00 PM,81284,13.461,3.40,,,,
7,09/16/13 02:45:00 PM,81284,13.461,3.40,,,,
8,09/16/13 03:00:00 PM,81257,13.365,3.40,,,,
9,09/16/13 03:15:00 PM,81208,13.365,3.40,,,,
10,09/16/13 03:30:00 PM,81171,13.365,3.40,,,,
11,09/16/13 03:45:00 PM,81119,13.269,3.40,,,,
12,09/16/13 04:00:00 PM,81082,13.269,3.40,,,,
13,09/16/13 04:15:00 PM,81045,13.269,3.40,,,,
14,09/16/13 04:30:00 PM,81043,13.173,3.40,,,,
15,09/16/13 04:45:00 PM,81031,13.173,3.40,,,,
16,09/16/13 05:00:00 PM,81006,13.173,3.40,,,,
17,09/16/13 05:15:00 PM,80981,13.173,3.40,,,,
18,09/16/13 05:30:00 PM,80969,13.173,3.40,,,,
19,09/16/13 05:45:00 PM,81016,13.076,3.40,,,,
20,09/16/13 06:00:00 PM,81298,13.076,3.40,,,,
21,09/16/13 06:15:00 PM,81778,13.076,3.40,,,,
22,09/16/13 06:30:00 PM,82208,13.076,3.40,,,,
23,09/16/13 06:45:00 PM,82344,13.076,3.40,,,,
24,09/16/13 07:00:00 PM,82307,13.076,3.40,,,,
25,09/16/13 07:15:00 PM,82221,13.076,3.40,,,,
26,09/16/13 07:30:00 PM,82100,13.173,3.40,,,,
27,09/16/13 07:45:00 PM,82014,13.173,3.40,,,,
28,09/16/13 08:00:00 PM,81965,13.173,3.40,,,,
29,09/16/13 08:15:00 PM,81891,13.173,3.40,,,,
30,09/16/13 08:30:00 PM,81879,13.173,3.40,,,,
31,09/16/13 08:45:00 PM,81879,13.173,3.40,,,,
32,09/16/13 09:00:00 PM,81852,13.076,3.40,,,,
33,09/16/13 09:15:00 PM,81827,13.076,3.40,,,,
34,09/16/13 09:30:00 PM,81790,13.076,3.40,,,,
35,09/16/13 09:45:00 PM,81766,13.076,3.40,,,,
36,09/16/13 10:00:00 PM,81716,13.076,3.40,,,,
37,09/16/13 10:15:00 PM,81618,13.076,3.40,,,,
38,09/16/13 10:30:00 PM,81569,13.076,3.40,,,,
39,09/16/13 10:45:00 PM,81507,13.076,3.40,,,,
40,09/16/13 11:00:00 PM,81434,13.076,3.40,,,,
41,09/16/13 11:15:00 PM,81397,13.076,3.40,,,,
42,09/16/13 11:30:00 PM,81338,13.173,3.40,,,,
43,09/16/13 11:45:00 PM,81289,13.173,3.40,,,,
44,09/17/13 12:00:00 AM,81240,13.173,3.40,,,,
45,09/17/13 12:15:00 AM,81190,13.173,3.40,,,,
46,09/17/13 12:30:00 AM,81141,13.173,3.40,,,,
47,09/17/13 12:45:00 AM,81104,13.173,3.40,,,,
48,09/17/13 01:00:00 AM,81080,13.173,3.40,,,,
49,09/17/13 01:15:00 AM,81043,13.173,3.40,,,,
50,09/17/13 01:30:00 AM,81018,13.173,3.40,,,,
