"Plot Title: Upper RSA"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811670, SEN S/N: 9811670)","Temp, °C (LGR S/N: 9811670, SEN S/N: 9811670)","Batt, V (LGR S/N: 9811670, SEN S/N: 9811670)","Coupler Detached (LGR S/N: 9811670)","Coupler Attached (LGR S/N: 9811670)","Stopped (LGR S/N: 9811670)","End Of File (LGR S/N: 9811670)"
1,04/04/12 01:45:00 PM,78108,5.860,3.54,Logged,,,
2,04/04/12 02:00:00 PM,78133,5.037,3.54,,,,
3,04/04/12 02:15:00 PM,78168,5.037,3.54,,,,
4,04/04/12 02:30:00 PM,78234,4.831,3.54,,,,
5,04/04/12 02:45:00 PM,78245,4.831,3.54,,,,
6,04/04/12 03:00:00 PM,78268,4.831,3.54,,,,
7,04/04/12 03:15:00 PM,78280,4.831,3.54,,,,
8,04/04/12 03:30:00 PM,78348,4.831,3.54,,,,
9,04/04/12 03:45:00 PM,78417,4.831,3.54,,,,
10,04/04/12 04:00:00 PM,78554,4.831,3.54,,,,
11,04/04/12 04:15:00 PM,78726,4.934,3.54,,,,
12,04/04/12 04:30:00 PM,78932,4.934,3.54,,,,
13,04/04/12 04:45:00 PM,79092,4.934,3.54,,,,
14,04/04/12 05:00:00 PM,79275,5.037,3.54,,,,
15,04/04/12 05:15:00 PM,79435,5.037,3.54,,,,
16,04/04/12 05:30:00 PM,79551,5.141,3.54,,,,
17,04/04/12 05:45:00 PM,79733,5.141,3.54,,,,
18,04/04/12 06:00:00 PM,79929,5.244,3.54,,,,
19,04/04/12 06:15:00 PM,80157,5.244,3.54,,,,
20,04/04/12 06:30:00 PM,80409,5.244,3.54,,,,
21,04/04/12 06:45:00 PM,80638,5.347,3.54,,,,
22,04/04/12 07:00:00 PM,80752,5.347,3.54,,,,
23,04/04/12 07:15:00 PM,80799,5.450,3.54,,,,
24,04/04/12 07:30:00 PM,80765,5.450,3.54,,,,
25,04/04/12 07:45:00 PM,80685,5.450,3.54,,,,
26,04/04/12 08:00:00 PM,80582,5.450,3.54,,,,
27,04/04/12 08:15:00 PM,80502,5.450,3.54,,,,
28,04/04/12 08:30:00 PM,80422,5.450,3.54,,,,
29,04/04/12 08:45:00 PM,80331,5.450,3.54,,,,
30,04/04/12 09:00:00 PM,80240,5.450,3.54,,,,
31,04/04/12 09:15:00 PM,80160,5.450,3.54,,,,
32,04/04/12 09:30:00 PM,80068,5.450,3.54,,,,
33,04/04/12 09:45:00 PM,79977,5.450,3.54,,,,
34,04/04/12 10:00:00 PM,79896,5.347,3.54,,,,
35,04/04/12 10:15:00 PM,79781,5.347,3.54,,,,
36,04/04/12 10:30:00 PM,79677,5.244,3.54,,,,
37,04/04/12 10:45:00 PM,79586,5.244,3.54,,,,
38,04/04/12 11:00:00 PM,79460,5.244,3.54,,,,
39,04/04/12 11:15:00 PM,79369,5.244,3.54,,,,
40,04/04/12 11:30:00 PM,79277,5.141,3.54,,,,
41,04/04/12 11:45:00 PM,79231,5.141,3.54,,,,
42,04/05/12 12:00:00 AM,79151,5.141,3.54,,,,
43,04/05/12 12:15:00 AM,79105,5.141,3.54,,,,
44,04/05/12 12:30:00 AM,79047,5.037,3.54,,,,
45,04/05/12 12:45:00 AM,79001,5.037,3.54,,,,
46,04/05/12 01:00:00 AM,78933,5.037,3.54,,,,
47,04/05/12 01:15:00 AM,78887,5.037,3.54,,,,
48,04/05/12 01:30:00 AM,78829,4.934,3.54,,,,
49,04/05/12 01:45:00 AM,78795,4.934,3.54,,,,
50,04/05/12 02:00:00 AM,78749,4.934,3.54,,,,
51,04/05/12 02:15:00 AM,78715,4.934,3.54,,,,
52,04/05/12 02:30:00 AM,78656,4.831,3.54,,,,
53,04/05/12 02:45:00 AM,78622,4.831,3.54,,,,
54,04/05/12 03:00:00 AM,78588,4.831,3.54,,,,
55,04/05/12 03:15:00 AM,78542,4.831,3.54,,,,
56,04/05/12 03:30:00 AM,78508,4.831,3.54,,,,
57,04/05/12 03:45:00 AM,78473,4.727,3.57,,,,
58,04/05/12 04:00:00 AM,78461,4.727,3.57,,,,
59,04/05/12 04:15:00 AM,78427,4.727,3.57,,,,
60,04/05/12 04:30:00 AM,78415,4.727,3.57,,,,
61,04/05/12 04:45:00 AM,78381,4.727,3.57,,,,
62,04/05/12 05:00:00 AM,78358,4.727,3.57,,,,
63,04/05/12 05:15:00 AM,78346,4.623,3.57,,,,
64,04/05/12 05:30:00 AM,78323,4.623,3.57,,,,
65,04/05/12 05:45:00 AM,78300,4.623,3.57,,,,
66,04/05/12 06:00:00 AM,78277,4.623,3.57,,,,
67,04/05/12 06:15:00 AM,78266,4.623,3.57,,,,
