"Plot Title: RSAT 1280507 20161125"
"#","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1280507, SEN S/N: 1280507)","Temp, °C (LGR S/N: 1280507, SEN S/N: 1280507)","Coupler Detached (LGR S/N: 1280507)","Coupler Attached (LGR S/N: 1280507)","Stopped (LGR S/N: 1280507)","End Of File (LGR S/N: 1280507)"
1,11/25/16 10:30:00 AM,79032,9.571,Logged,,,
2,11/25/16 11:00:00 AM,79000,8.282,,,,
3,11/25/16 11:30:00 AM,78956,7.983,,,,
4,11/25/16 12:00:00 PM,78914,7.782,,,,
5,11/25/16 12:30:00 PM,78885,7.582,,,,
6,11/25/16 01:00:00 PM,78856,7.381,,,,
7,11/25/16 01:30:00 PM,78851,7.179,,,,
8,11/25/16 02:00:00 PM,78873,7.079,,,,
9,11/25/16 02:30:00 PM,78858,6.978,,,,
10,11/25/16 03:00:00 PM,78880,6.877,,,,
11,11/25/16 03:30:00 PM,78890,6.775,,,,
12,11/25/16 04:00:00 PM,78924,6.674,,,,
13,11/25/16 04:30:00 PM,78934,6.573,,,,
14,11/25/16 05:00:00 PM,78954,6.370,,,,
15,11/25/16 05:30:00 PM,78978,6.370,,,,
16,11/25/16 06:00:00 PM,78986,6.166,,,,
17,11/25/16 06:30:00 PM,78986,6.166,,,,
18,11/25/16 07:00:00 PM,79020,6.064,,,,
19,11/25/16 07:30:00 PM,78993,5.962,,,,
20,11/25/16 08:00:00 PM,78978,5.860,,,,
21,11/25/16 08:30:00 PM,79003,5.860,,,,
22,11/25/16 09:00:00 PM,79013,5.757,,,,
23,11/25/16 09:30:00 PM,79010,5.655,,,,
24,11/25/16 10:00:00 PM,78986,5.655,,,,
25,11/25/16 10:30:00 PM,78996,5.552,,,,
26,11/25/16 11:00:00 PM,78996,5.552,,,,
27,11/25/16 11:30:00 PM,78969,5.450,,,,
28,11/26/16 12:00:00 AM,78932,5.450,,,,
29,11/26/16 12:30:00 AM,78930,5.347,,,,
30,11/26/16 01:00:00 AM,78954,5.347,,,,
31,11/26/16 01:30:00 AM,78917,5.347,,,,
32,11/26/16 02:00:00 AM,78917,5.347,,,,
33,11/26/16 02:30:00 AM,78903,5.244,,,,
34,11/26/16 03:00:00 AM,78866,5.244,,,,
35,11/26/16 03:30:00 AM,78866,5.244,,,,
36,11/26/16 04:00:00 AM,78863,5.141,,,,
37,11/26/16 04:30:00 AM,78888,5.141,,,,
38,11/26/16 05:00:00 AM,78863,5.141,,,,
39,11/26/16 05:30:00 AM,78873,5.037,,,,
40,11/26/16 06:00:00 AM,78885,5.037,,,,
41,11/26/16 06:30:00 AM,78873,5.037,,,,
42,11/26/16 07:00:00 AM,78873,5.037,,,,
43,11/26/16 07:30:00 AM,78873,5.037,,,,
44,11/26/16 08:00:00 AM,78836,5.037,,,,
45,11/26/16 08:30:00 AM,78812,5.037,,,,
46,11/26/16 09:00:00 AM,78814,5.141,,,,
47,11/26/16 09:30:00 AM,78790,5.141,,,,
48,11/26/16 10:00:00 AM,78728,5.141,,,,
49,11/26/16 10:30:00 AM,78657,5.244,,,,
50,11/26/16 11:00:00 AM,78584,5.244,,,,
51,11/26/16 11:30:00 AM,78537,5.347,,,,
52,11/26/16 12:00:00 PM,78464,5.347,,,,
53,11/26/16 12:30:00 PM,78451,5.347,,,,
54,11/26/16 01:00:00 PM,78415,5.347,,,,
55,11/26/16 01:30:00 PM,78378,5.347,,,,
56,11/26/16 02:00:00 PM,78380,5.450,,,,
57,11/26/16 02:30:00 PM,78343,5.450,,,,
58,11/26/16 03:00:00 PM,78319,5.450,,,,
59,11/26/16 03:30:00 PM,78270,5.450,,,,
60,11/26/16 04:00:00 PM,78307,5.450,,,,
61,11/26/16 04:30:00 PM,78282,5.450,,,,
62,11/26/16 05:00:00 PM,78307,5.450,,,,
63,11/26/16 05:30:00 PM,78233,5.450,,,,
64,11/26/16 06:00:00 PM,78208,5.450,,,,
65,11/26/16 06:30:00 PM,78172,5.450,,,,
66,11/26/16 07:00:00 PM,78184,5.450,,,,
67,11/26/16 07:30:00 PM,78196,5.450,,,,
68,11/26/16 08:00:00 PM,78147,5.450,,,,
69,11/26/16 08:30:00 PM,78110,5.450,,,,
70,11/26/16 09:00:00 PM,78047,5.347,,,,
71,11/26/16 09:30:00 PM,78010,5.347,,,,
72,11/26/16 10:00:00 PM,77973,5.347,,,,
73,11/26/16 10:30:00 PM,77926,5.450,,,,
74,11/26/16 11:00:00 PM,77838,5.347,,,,
75,11/26/16 11:30:00 PM,77789,5.347,,,,
76,11/27/16 12:00:00 AM,77706,5.450,,,,
77,11/27/16 12:30:00 AM,77632,5.450,,,,
78,11/27/16 01:00:00 AM,77571,5.450,,,,
79,11/27/16 01:30:00 AM,77497,5.450,,,,
80,11/27/16 02:00:00 AM,77497,5.450,,,,
81,11/27/16 02:30:00 AM,77473,5.450,,,,
82,11/27/16 03:00:00 AM,77412,5.450,,,,
83,11/27/16 03:30:00 AM,77289,5.450,,,,
84,11/27/16 04:00:00 AM,77326,5.450,,,,
85,11/27/16 04:30:00 AM,77240,5.450,,,,
86,11/27/16 05:00:00 AM,77301,5.450,,,,
87,11/27/16 05:30:00 AM,77265,5.450,,,,
88,11/27/16 06:00:00 AM,77301,5.450,,,,
89,11/27/16 06:30:00 AM,77375,5.450,,,,
90,11/27/16 07:00:00 AM,77326,5.450,,,,
91,11/27/16 07:30:00 AM,77301,5.450,,,,
92,11/27/16 08:00:00 AM,77338,5.450,,,,
93,11/27/16 08:30:00 AM,77314,5.450,,,,
