Plot Title: 9811661,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
80,12/14/2011,18:24:20,1.3988E+13,20.996,3.48,,
81,12/14/2011,18:24:40,1.3988E+13,20.996,3.48,,
82,12/14/2011,18:25:00,1.39924E+13,20.996,3.48,,
83,12/14/2011,18:25:20,1.39924E+13,20.996,3.48,,
84,12/14/2011,18:25:40,1.39924E+13,20.996,3.48,,
85,12/14/2011,18:26:00,1.3988E+13,20.996,3.48,,
86,12/14/2011,18:26:20,1.3988E+13,20.996,3.48,,
87,12/14/2011,18:26:40,1.3988E+13,20.996,3.48,,
88,12/14/2011,18:27:00,1.3988E+13,20.996,3.48,,
89,12/14/2011,18:27:20,1.39924E+13,20.996,3.48,,
90,12/14/2011,18:27:40,1.39924E+13,20.996,3.48,,
91,12/14/2011,18:28:00,1.39924E+13,20.996,3.48,,
92,12/14/2011,18:28:20,1.39924E+13,20.996,3.48,,
93,12/14/2011,18:28:40,1.3988E+13,20.996,3.48,,
94,12/14/2011,18:29:00,1.39924E+13,20.996,3.48,,
95,12/14/2011,18:29:20,1.39968E+13,20.996,3.48,,
96,12/14/2011,18:29:40,1.39924E+13,20.996,3.48,,
97,12/14/2011,18:30:00,1.39924E+13,20.996,3.48,,
98,12/14/2011,18:30:20,1.3988E+13,20.996,3.48,,
99,12/14/2011,18:30:40,1.39924E+13,20.996,3.48,,
100,12/14/2011,18:31:00,1.39924E+13,20.996,3.48,,
101,12/14/2011,18:31:20,1.39968E+13,20.996,3.48,,
102,12/14/2011,18:31:40,1.39878E+13,20.901,3.48,,
103,12/14/2011,18:32:00,1.39922E+13,20.901,3.48,,
104,12/14/2011,18:32:20,1.39922E+13,20.901,3.48,,
105,12/14/2011,18:32:40,1.39965E+13,20.901,3.48,,
106,12/14/2011,18:33:00,1.39922E+13,20.901,3.48,,
107,12/14/2011,18:33:20,1.39922E+13,20.901,3.48,,
108,12/14/2011,18:33:40,1.39965E+13,20.901,3.48,,
109,12/14/2011,18:34:00,1.39922E+13,20.901,3.48,,
110,12/14/2011,18:34:20,1.39965E+13,20.901,3.48,,
111,12/14/2011,18:34:40,1.39965E+13,20.901,3.48,,
112,12/14/2011,18:35:00,1.39922E+13,20.901,3.48,,
113,12/14/2011,18:35:20,1.39922E+13,20.901,3.48,,
114,12/14/2011,18:35:40,1.39922E+13,20.901,3.48,,
115,12/14/2011,18:36:00,1.39922E+13,20.901,3.48,,
116,12/14/2011,18:36:20,1.39922E+13,20.901,3.48,,
117,12/14/2011,18:36:40,1.39965E+13,20.901,3.48,,
118,12/14/2011,18:37:00,1.39965E+13,20.901,3.48,,
119,12/14/2011,18:37:20,1.39965E+13,20.901,3.48,,
120,12/14/2011,18:37:40,1.40009E+13,20.901,3.48,,
121,12/14/2011,18:38:00,1.40009E+13,20.901,3.48,,
122,12/14/2011,18:38:20,1.39922E+13,20.901,3.48,,
