Plot Title: 9811673 Sta Rosa 20140530-2014,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811673, SEN S/N: 9811673)","Temp, °C (LGR S/N: 9811673, SEN S/N: 9811673)","Batt, V (LGR S/N: 9811673, SEN S/N: 9811673)",Coupler Detached (LGR S/N: 9811673),End Of File (LGR S/N: 9811673)
1,5/30/2014,16:30:00,75631,15.378,3.51,Logged,
2,5/30/2014,16:45:00,75620,14.613,3.54,,
3,5/30/2014,17:00:00,75628,14.325,3.54,,
4,5/30/2014,17:15:00,75627,14.23,3.54,,
5,5/30/2014,17:30:00,75614,14.134,3.54,,
6,5/30/2014,17:45:00,75624,14.038,3.54,,
7,5/30/2014,18:00:00,75600,13.942,3.54,,
8,5/30/2014,18:15:00,75599,13.846,3.57,,
9,5/30/2014,18:30:00,75622,13.846,3.57,,
10,5/30/2014,18:45:00,75597,13.75,3.57,,
11,5/30/2014,19:00:00,75608,13.654,3.57,,
12,5/30/2014,19:15:00,75596,13.654,3.57,,
13,5/30/2014,19:30:00,75618,13.558,3.57,,
14,5/30/2014,19:45:00,75641,13.558,3.57,,
15,5/30/2014,20:00:00,75640,13.461,3.57,,
16,5/30/2014,20:15:00,75650,13.365,3.57,,
17,5/30/2014,20:30:00,75648,13.173,3.54,,
18,5/30/2014,20:45:00,75658,13.076,3.54,,
19,5/30/2014,21:00:00,75667,12.883,3.54,,
20,5/30/2014,21:15:00,75677,12.69,3.54,,
21,5/30/2014,21:30:00,75697,12.497,3.54,,
22,5/30/2014,21:45:00,75718,12.304,3.54,,
23,5/30/2014,22:00:00,75738,12.013,3.54,,
24,5/30/2014,22:15:00,75747,11.819,3.54,,
25,5/30/2014,22:30:00,75744,11.625,3.54,,
26,5/30/2014,22:45:00,75754,11.431,3.54,,
27,5/30/2014,23:00:00,75763,11.236,3.54,,
28,5/30/2014,23:15:00,75750,11.139,3.54,,
29,5/30/2014,23:30:00,75771,10.944,3.54,,
30,5/30/2014,23:45:00,75757,10.748,3.54,,
31,5/31/2014,0:00:00,75743,10.553,3.54,,
32,5/31/2014,0:15:00,75776,10.455,3.54,,
33,5/31/2014,0:30:00,75762,10.259,3.54,,
34,5/31/2014,0:45:00,75726,10.161,3.54,,
35,5/31/2014,1:00:00,75735,9.965,3.54,,
36,5/31/2014,1:15:00,75723,9.866,3.54,,
37,5/31/2014,1:30:00,75720,9.669,3.54,,
38,5/31/2014,1:45:00,75731,9.571,3.57,,
39,5/31/2014,2:00:00,75717,9.373,3.54,,
40,5/31/2014,2:15:00,75716,9.275,3.54,,
41,5/31/2014,2:30:00,75714,9.176,3.54,,
42,5/31/2014,2:45:00,75724,8.978,3.54,,
43,5/31/2014,3:00:00,75722,8.879,3.54,,
44,5/31/2014,3:15:00,75698,8.779,3.54,,
45,5/31/2014,3:30:00,75709,8.68,3.54,,
46,5/31/2014,3:45:00,75696,8.581,3.54,,
47,5/31/2014,4:00:00,75683,8.481,3.54,,
48,5/31/2014,4:15:00,75705,8.382,3.54,,
49,5/31/2014,4:30:00,75691,8.182,3.54,,
50,5/31/2014,4:45:00,75702,8.082,3.54,,
51,5/31/2014,5:00:00,75690,8.082,3.54,,
52,5/31/2014,5:15:00,75700,7.983,3.54,,
53,5/31/2014,5:30:00,75699,7.882,3.54,,
54,5/31/2014,5:45:00,75720,7.682,3.54,,
55,5/31/2014,6:00:00,75720,7.682,3.54,,
56,5/31/2014,6:15:00,75719,7.582,3.54,,
57,5/31/2014,6:30:00,75729,7.481,3.54,,
58,5/31/2014,6:45:00,75728,7.381,3.54,,
59,5/31/2014,7:00:00,75728,7.381,3.54,,
60,5/31/2014,7:15:00,75752,7.381,3.54,,
61,5/31/2014,7:30:00,75728,7.381,3.54,,
62,5/31/2014,7:45:00,75740,7.381,3.54,,
63,5/31/2014,8:00:00,75752,7.381,3.54,,
64,5/31/2014,8:15:00,75753,7.481,3.54,,
65,5/31/2014,8:30:00,75742,7.582,3.54,,
66,5/31/2014,8:45:00,75743,7.682,3.54,,
67,5/31/2014,9:00:00,75743,7.682,3.54,,
68,5/31/2014,9:15:00,75746,7.882,3.54,,
69,5/31/2014,9:30:00,75724,7.983,3.54,,
70,5/31/2014,9:45:00,75713,8.082,3.54,,
71,5/31/2014,10:00:00,75704,8.282,3.54,,
72,5/31/2014,10:15:00,75706,8.481,3.54,,
73,5/31/2014,10:30:00,75696,8.581,3.54,,
74,5/31/2014,10:45:00,75686,8.779,3.54,,
75,5/31/2014,11:00:00,75689,8.978,3.54,,
76,5/31/2014,11:15:00,75680,9.176,3.54,,
77,5/31/2014,11:30:00,75681,9.275,3.54,,
78,5/31/2014,11:45:00,75683,9.472,3.54,,
79,5/31/2014,12:00:00,75662,9.669,3.51,,
80,5/31/2014,12:15:00,75654,9.965,3.51,,
81,5/31/2014,12:30:00,75668,10.161,3.54,,
82,5/31/2014,12:45:00,75648,10.455,3.54,,
83,5/31/2014,13:00:00,75664,10.748,3.54,,
84,5/31/2014,13:15:00,75654,10.944,3.54,,
85,5/31/2014,13:30:00,75645,11.139,3.54,,
86,5/31/2014,13:45:00,75659,11.334,3.54,,
87,5/31/2014,14:00:00,75650,11.528,3.54,,
88,5/31/2014,14:15:00,75629,11.722,3.54,,
89,5/31/2014,14:30:00,75620,11.916,3.54,,
90,5/31/2014,14:45:00,75635,12.207,3.54,,
91,5/31/2014,15:00:00,75615,12.401,3.54,,
92,5/31/2014,15:15:00,75594,12.594,3.54,,
93,5/31/2014,15:30:00,75573,12.787,3.54,,
94,5/31/2014,15:45:00,75564,12.98,3.54,,
95,5/31/2014,16:00:00,75565,13.076,3.54,,
96,5/31/2014,16:15:00,75533,13.269,3.54,,
97,5/31/2014,16:30:00,75522,13.365,3.54,,
98,5/31/2014,16:45:00,75524,13.461,3.57,,
99,5/31/2014,17:00:00,75513,13.558,3.57,,
100,5/31/2014,17:15:00,75515,13.654,3.57,,
101,5/31/2014,17:30:00,75515,13.654,3.57,,
102,5/31/2014,17:45:00,75480,13.654,3.57,,
103,5/31/2014,18:00:00,75491,13.654,3.57,,
104,5/31/2014,18:15:00,75468,13.654,3.57,,
105,5/31/2014,18:30:00,75468,13.654,3.57,,
106,5/31/2014,18:45:00,75468,13.654,3.57,,
107,5/31/2014,19:00:00,75491,13.654,3.57,,
108,5/31/2014,19:15:00,75490,13.558,3.57,,
109,5/31/2014,19:30:00,75489,13.461,3.57,,
110,5/31/2014,19:45:00,75476,13.365,3.57,,
111,5/31/2014,20:00:00,75488,13.365,3.57,,
112,5/31/2014,20:15:00,75498,13.269,3.57,,
113,5/31/2014,20:30:00,75473,13.173,3.54,,
114,5/31/2014,20:45:00,75495,13.076,3.54,,
115,5/31/2014,21:00:00,75471,12.98,3.54,,
116,5/31/2014,21:15:00,75493,12.883,3.54,,
117,5/31/2014,21:30:00,75515,12.787,3.54,,
118,5/31/2014,21:45:00,75514,12.69,3.54,,
119,5/31/2014,22:00:00,75512,12.594,3.54,,
120,5/31/2014,22:15:00,75498,12.401,3.54,,
121,5/31/2014,22:30:00,75509,12.304,3.54,,
122,5/31/2014,22:45:00,75473,12.207,3.54,,
123,5/31/2014,23:00:00,75448,12.11,3.54,,
124,5/31/2014,23:15:00,75459,12.013,3.54,,
125,5/31/2014,23:30:00,75446,11.916,3.54,,
126,5/31/2014,23:45:00,75422,11.916,3.54,,
127,6/1/2014,0:00:00,75433,11.819,3.54,,
128,6/1/2014,0:15:00,75432,11.722,3.54,,
129,6/1/2014,0:30:00,75442,11.625,3.54,,
130,6/1/2014,0:45:00,75441,11.528,3.54,,
131,6/1/2014,1:00:00,75438,11.334,3.54,,
132,6/1/2014,1:15:00,75426,11.236,3.54,,
133,6/1/2014,1:30:00,75448,11.139,3.54,,
134,6/1/2014,1:45:00,75422,10.944,3.54,,
135,6/1/2014,2:00:00,75421,10.846,3.54,,
136,6/1/2014,2:15:00,75418,10.651,3.54,,
137,6/1/2014,2:30:00,75417,10.553,3.54,,
138,6/1/2014,2:45:00,75426,10.357,3.54,,
139,6/1/2014,3:00:00,75437,10.259,3.54,,
140,6/1/2014,3:15:00,75423,10.063,3.54,,
141,6/1/2014,3:30:00,75422,9.965,3.54,,
142,6/1/2014,3:45:00,75432,9.866,3.54,,
143,6/1/2014,4:00:00,75431,9.768,3.54,,
144,6/1/2014,4:15:00,75430,9.669,3.54,,
145,6/1/2014,4:30:00,75416,9.472,3.54,,
146,6/1/2014,4:45:00,75426,9.373,3.54,,
147,6/1/2014,5:00:00,75437,9.275,3.54,,
148,6/1/2014,5:15:00,75424,9.176,3.54,,
149,6/1/2014,5:30:00,75433,8.978,3.54,,
150,6/1/2014,5:45:00,75420,8.879,3.54,,
151,6/1/2014,6:00:00,75431,8.779,3.54,,
152,6/1/2014,6:15:00,75430,8.68,3.54,,
153,6/1/2014,6:30:00,75440,8.581,3.54,,
154,6/1/2014,6:45:00,75462,8.481,3.54,,
155,6/1/2014,7:00:00,75450,8.481,3.54,,
156,6/1/2014,7:15:00,75449,8.382,3.54,,
157,6/1/2014,7:30:00,75449,8.382,3.54,,
158,6/1/2014,7:45:00,75449,8.382,3.54,,
159,6/1/2014,8:00:00,75462,8.481,3.54,,
160,6/1/2014,8:15:00,75462,8.481,3.54,,
161,6/1/2014,8:30:00,75475,8.581,3.54,,
162,6/1/2014,8:45:00,75464,8.68,3.54,,
163,6/1/2014,9:00:00,75454,8.779,3.54,,
164,6/1/2014,9:15:00,75455,8.879,3.54,,
165,6/1/2014,9:30:00,75457,9.077,3.54,,
166,6/1/2014,9:45:00,75447,9.176,3.54,,
167,6/1/2014,10:00:00,75438,9.373,3.54,,
168,6/1/2014,10:15:00,75451,9.472,3.54,,
169,6/1/2014,10:30:00,75441,9.669,3.51,,
170,6/1/2014,10:45:00,75455,9.866,3.51,,
171,6/1/2014,11:00:00,75445,9.965,3.54,,
172,6/1/2014,11:15:00,75436,10.161,3.54,,
173,6/1/2014,11:30:00,75437,10.259,3.54,,
174,6/1/2014,11:45:00,75451,10.455,3.54,,
175,6/1/2014,12:00:00,75430,10.651,3.54,,
176,6/1/2014,12:15:00,75444,10.846,3.54,,
177,6/1/2014,12:30:00,75434,10.944,3.54,,
178,6/1/2014,12:45:00,75436,11.139,3.54,,
179,6/1/2014,13:00:00,75427,11.334,3.54,,
180,6/1/2014,13:15:00,75429,11.528,3.54,,
181,6/1/2014,13:30:00,75420,11.722,3.54,,
182,6/1/2014,13:45:00,75422,11.916,3.54,,
183,6/1/2014,14:00:00,75390,12.11,3.54,,
184,6/1/2014,14:15:00,75404,12.304,3.54,,
185,6/1/2014,14:30:00,75405,12.401,3.54,,
186,6/1/2014,14:45:00,75408,12.594,3.54,,
187,6/1/2014,15:00:00,75387,12.787,3.54,,
188,6/1/2014,15:15:00,75388,12.883,3.54,,
189,6/1/2014,15:30:00,75379,13.076,3.54,,
190,6/1/2014,15:45:00,75369,13.173,3.54,,
191,6/1/2014,16:00:00,75348,13.365,3.54,,
192,6/1/2014,16:15:00,75349,13.461,3.54,,
193,6/1/2014,16:30:00,75362,13.558,3.57,,
194,6/1/2014,16:45:00,75340,13.654,3.57,,
195,6/1/2014,17:00:00,75317,13.654,3.57,,
196,6/1/2014,17:15:00,75306,13.75,3.57,,
197,6/1/2014,17:30:00,75308,13.846,3.57,,
198,6/1/2014,17:45:00,75284,13.846,3.57,,
199,6/1/2014,18:00:00,75308,13.846,3.57,,
200,6/1/2014,18:15:00,75296,13.846,3.57,,
201,6/1/2014,18:30:00,75296,13.846,3.57,,
202,6/1/2014,18:45:00,75308,13.846,3.57,,
203,6/1/2014,19:00:00,75296,13.846,3.57,,
204,6/1/2014,19:15:00,75306,13.75,3.57,,
205,6/1/2014,19:30:00,75330,13.75,3.57,,
206,6/1/2014,19:45:00,75328,13.654,3.57,,
207,6/1/2014,20:00:00,75339,13.558,3.57,,
208,6/1/2014,20:15:00,75338,13.461,3.57,,
209,6/1/2014,20:30:00,75323,13.269,3.57,,
210,6/1/2014,20:45:00,75356,13.076,3.54,,
211,6/1/2014,21:00:00,75352,12.787,3.54,,
212,6/1/2014,21:15:00,75360,12.497,3.54,,
213,6/1/2014,21:30:00,75368,12.207,3.54,,
214,6/1/2014,21:45:00,75376,11.916,3.54,,
215,6/1/2014,22:00:00,75362,11.722,3.54,,
216,6/1/2014,22:15:00,75381,11.431,3.54,,
217,6/1/2014,22:30:00,75391,11.236,3.54,,
218,6/1/2014,22:45:00,75387,10.944,3.54,,
219,6/1/2014,23:00:00,75385,10.748,3.54,,
220,6/1/2014,23:15:00,75382,10.553,3.54,,
221,6/1/2014,23:30:00,75391,10.357,3.54,,
222,6/1/2014,23:45:00,75402,10.259,3.54,,
223,6/2/2014,0:00:00,75400,10.063,3.54,,
224,6/2/2014,0:15:00,75409,9.866,3.54,,
225,6/2/2014,0:30:00,75408,9.768,3.54,,
226,6/2/2014,0:45:00,75382,9.571,3.57,,
227,6/2/2014,1:00:00,75380,9.373,3.54,,
228,6/2/2014,1:15:00,75377,9.176,3.54,,
229,6/2/2014,1:30:00,75388,9.077,3.54,,
230,6/2/2014,1:45:00,75374,8.879,3.54,,
231,6/2/2014,2:00:00,75361,8.779,3.54,,
232,6/2/2014,2:15:00,75370,8.581,3.54,,
233,6/2/2014,2:30:00,75369,8.481,3.54,,
234,6/2/2014,2:45:00,75390,8.282,3.54,,
235,6/2/2014,3:00:00,75401,8.182,3.54,,
236,6/2/2014,3:15:00,75387,7.983,3.54,,
237,6/2/2014,3:30:00,75409,7.882,3.54,,
238,6/2/2014,3:45:00,75395,7.682,3.54,,
239,6/2/2014,4:00:00,75417,7.582,3.54,,
240,6/2/2014,4:15:00,75404,7.481,3.54,,
241,6/2/2014,4:30:00,75425,7.28,3.54,,
242,6/2/2014,4:45:00,75436,7.179,3.54,,
243,6/2/2014,5:00:00,75434,7.079,3.54,,
244,6/2/2014,5:15:00,75444,6.877,3.54,,
245,6/2/2014,5:30:00,75454,6.775,3.54,,
246,6/2/2014,5:45:00,75476,6.674,3.54,,
247,6/2/2014,6:00:00,75475,6.573,3.54,,
248,6/2/2014,6:15:00,75497,6.471,3.54,,
249,6/2/2014,6:30:00,75508,6.37,3.54,,
250,6/2/2014,6:45:00,75495,6.268,3.51,,
251,6/2/2014,7:00:00,75529,6.166,3.51,,
252,6/2/2014,7:15:00,75517,6.166,3.51,,
253,6/2/2014,7:30:00,75540,6.166,3.51,,
254,6/2/2014,7:45:00,75541,6.268,3.51,,
255,6/2/2014,8:00:00,75541,6.268,3.51,,
256,6/2/2014,8:15:00,75531,6.37,3.51,,
257,6/2/2014,8:30:00,75555,6.471,3.54,,
258,6/2/2014,8:45:00,75545,6.573,3.54,,
259,6/2/2014,9:00:00,75547,6.775,3.54,,
260,6/2/2014,9:15:00,75548,6.877,3.54,,
261,6/2/2014,9:30:00,75516,7.079,3.54,,
262,6/2/2014,9:45:00,75541,7.28,3.54,,
263,6/2/2014,10:00:00,75520,7.481,3.54,,
264,6/2/2014,10:15:00,75534,7.682,3.54,,
265,6/2/2014,10:30:00,75525,7.882,3.54,,
266,6/2/2014,10:45:00,75527,8.082,3.54,,
267,6/2/2014,11:00:00,75531,8.382,3.54,,
268,6/2/2014,11:15:00,75533,8.581,3.54,,
269,6/2/2014,11:30:00,75513,8.879,3.54,,
270,6/2/2014,11:45:00,75516,9.077,3.54,,
271,6/2/2014,12:00:00,75495,9.275,3.54,,
272,6/2/2014,12:15:00,75510,9.571,3.54,,
273,6/2/2014,12:30:00,75513,9.866,3.51,,
274,6/2/2014,12:45:00,75516,10.063,3.51,,
275,6/2/2014,13:00:00,75484,10.357,3.54,,
276,6/2/2014,13:15:00,75499,10.553,3.54,,
277,6/2/2014,13:30:00,75490,10.846,3.54,,
278,6/2/2014,13:45:00,75481,11.041,3.54,,
279,6/2/2014,14:00:00,75472,11.236,3.54,,
280,6/2/2014,14:15:00,75487,11.528,3.54,,
281,6/2/2014,14:30:00,75455,11.722,3.54,,
282,6/2/2014,14:45:00,75469,11.916,3.54,,
283,6/2/2014,15:00:00,75473,12.207,3.54,,
284,6/2/2014,15:15:00,75463,12.401,3.54,,
285,6/2/2014,15:30:00,75454,12.594,3.54,,
286,6/2/2014,15:45:00,75457,12.787,3.54,,
287,6/2/2014,16:00:00,75448,12.98,3.54,,
288,6/2/2014,16:15:00,75450,13.173,3.54,,
289,6/2/2014,16:30:00,75440,13.269,3.54,,
290,6/2/2014,16:45:00,75431,13.461,3.54,,
291,6/2/2014,17:00:00,75444,13.558,3.57,,
292,6/2/2014,17:15:00,75433,13.654,3.57,,
293,6/2/2014,17:30:00,75433,13.654,3.57,,
294,6/2/2014,17:45:00,75422,13.654,3.57,,
295,6/2/2014,18:00:00,75423,13.75,3.57,,
296,6/2/2014,18:15:00,75400,13.75,3.57,,
297,6/2/2014,18:30:00,75401,13.846,3.57,,
298,6/2/2014,18:45:00,75401,13.846,3.57,,
299,6/2/2014,19:00:00,75424,13.846,3.57,,
300,6/2/2014,19:15:00,75423,13.75,3.57,,
301,6/2/2014,19:30:00,75434,13.75,3.57,,
302,6/2/2014,19:45:00,75446,13.75,3.57,,
303,6/2/2014,20:00:00,75445,13.654,3.57,,
304,6/2/2014,20:15:00,75454,13.461,3.57,,
305,6/2/2014,20:30:00,75475,13.269,3.57,,
306,6/2/2014,20:45:00,75507,13.076,3.54,,
307,6/2/2014,21:00:00,75516,12.883,3.54,,
308,6/2/2014,21:15:00,75512,12.594,3.54,,
309,6/2/2014,21:30:00,75510,12.401,3.54,,
310,6/2/2014,21:45:00,75530,12.11,3.54,,
311,6/2/2014,22:00:00,75550,11.916,3.54,,
312,6/2/2014,22:15:00,75535,11.625,3.54,,
313,6/2/2014,22:30:00,75544,11.431,3.54,,
314,6/2/2014,22:45:00,75553,11.236,3.54,,
315,6/2/2014,23:00:00,75528,11.041,3.54,,
316,6/2/2014,23:15:00,75525,10.846,3.54,,
317,6/2/2014,23:30:00,75523,10.651,3.54,,
318,6/2/2014,23:45:00,75499,10.553,3.54,,
319,6/3/2014,0:00:00,75496,10.357,3.54,,
320,6/3/2014,0:15:00,75483,10.259,3.54,,
321,6/3/2014,0:30:00,75458,10.063,3.54,,
322,6/3/2014,0:45:00,75480,9.965,3.54,,
323,6/3/2014,1:00:00,75466,9.768,3.54,,
324,6/3/2014,1:15:00,75465,9.669,3.54,,
325,6/3/2014,1:30:00,75452,9.571,3.57,,
326,6/3/2014,1:45:00,75439,9.472,3.54,,
327,6/3/2014,2:00:00,75449,9.373,3.54,,
328,6/3/2014,2:15:00,75425,9.275,3.54,,
329,6/3/2014,2:30:00,75412,9.176,3.54,,
330,6/3/2014,2:45:00,75411,9.077,3.54,,
331,6/3/2014,3:00:00,75399,9.077,3.54,,
332,6/3/2014,3:15:00,75398,8.978,3.54,,
333,6/3/2014,3:30:00,75397,8.879,3.54,,
334,6/3/2014,3:45:00,75385,8.879,3.54,,
335,6/3/2014,4:00:00,75384,8.779,3.54,,
336,6/3/2014,4:15:00,75373,8.779,3.54,,
337,6/3/2014,4:30:00,75383,8.68,3.54,,
338,6/3/2014,4:45:00,75383,8.68,3.54,,
339,6/3/2014,5:00:00,75382,8.581,3.54,,
340,6/3/2014,5:15:00,75392,8.481,3.54,,
341,6/3/2014,5:30:00,75414,8.382,3.54,,
342,6/3/2014,5:45:00,75437,8.282,3.54,,
343,6/3/2014,6:00:00,75435,8.182,3.54,,
344,6/3/2014,6:15:00,75446,8.082,3.54,,
345,6/3/2014,6:30:00,75445,7.983,3.54,,
346,6/3/2014,6:45:00,75480,7.983,3.54,,
347,6/3/2014,7:00:00,75467,7.882,3.54,,
348,6/3/2014,7:15:00,75467,7.882,3.54,,
349,6/3/2014,7:30:00,75480,7.983,3.54,,
350,6/3/2014,7:45:00,75491,7.983,3.54,,
351,6/3/2014,8:00:00,75481,8.082,3.54,,
352,6/3/2014,8:15:00,75481,8.082,3.54,,
353,6/3/2014,8:30:00,75482,8.182,3.54,,
354,6/3/2014,8:45:00,75495,8.282,3.54,,
355,6/3/2014,9:00:00,75484,8.382,3.54,,
356,6/3/2014,9:15:00,75475,8.581,3.54,,
357,6/3/2014,9:30:00,75466,8.779,3.54,,
358,6/3/2014,9:45:00,75455,8.879,3.54,,
359,6/3/2014,10:00:00,75446,9.077,3.54,,
360,6/3/2014,10:15:00,75437,9.275,3.54,,
361,6/3/2014,10:30:00,75440,9.571,3.54,,
362,6/3/2014,10:45:00,75419,9.768,3.51,,
363,6/3/2014,11:00:00,75422,9.965,3.51,,
364,6/3/2014,11:15:00,75412,10.161,3.54,,
365,6/3/2014,11:30:00,75415,10.357,3.54,,
366,6/3/2014,11:45:00,75418,10.651,3.54,,
367,6/3/2014,12:00:00,75374,10.846,3.54,,
368,6/3/2014,12:15:00,75389,11.139,3.54,,
369,6/3/2014,12:30:00,75369,11.334,3.54,,
370,6/3/2014,12:45:00,75396,11.625,3.54,,
371,6/3/2014,13:00:00,75363,11.819,3.54,,
372,6/3/2014,13:15:00,75354,12.013,3.54,,
373,6/3/2014,13:30:00,75345,12.207,3.54,,
374,6/3/2014,13:45:00,75370,12.401,3.54,,
375,6/3/2014,14:00:00,75338,12.594,3.54,,
376,6/3/2014,14:15:00,75329,12.787,3.54,,
377,6/3/2014,14:30:00,75318,12.883,3.54,,
378,6/3/2014,14:45:00,75308,12.98,3.54,,
379,6/3/2014,15:00:00,75298,13.076,3.54,,
380,6/3/2014,15:15:00,75276,13.173,3.54,,
381,6/3/2014,15:30:00,75277,13.269,3.54,,
382,6/3/2014,15:45:00,75268,13.461,3.54,,
383,6/3/2014,16:00:00,75257,13.558,3.57,,
384,6/3/2014,16:15:00,75234,13.558,3.57,,
385,6/3/2014,16:30:00,75224,13.654,3.57,,
386,6/3/2014,16:45:00,75213,13.75,3.57,,
387,6/3/2014,17:00:00,75190,13.75,3.57,,
388,6/3/2014,17:15:00,75203,13.846,3.57,,
389,6/3/2014,17:30:00,75203,13.846,3.57,,
390,6/3/2014,17:45:00,75215,13.846,3.57,,
391,6/3/2014,18:00:00,75202,13.75,3.57,,
392,6/3/2014,18:15:00,75190,13.75,3.57,,
393,6/3/2014,18:30:00,75200,13.654,3.57,,
394,6/3/2014,18:45:00,75188,13.558,3.57,,
395,6/3/2014,19:00:00,75164,13.558,3.57,,
396,6/3/2014,19:15:00,75198,13.461,3.57,,
397,6/3/2014,19:30:00,75198,13.461,3.57,,
398,6/3/2014,19:45:00,75220,13.365,3.57,,
399,6/3/2014,20:00:00,75219,13.269,3.57,,
400,6/3/2014,20:15:00,75229,13.173,3.54,,
401,6/3/2014,20:30:00,75240,13.076,3.54,,
402,6/3/2014,20:45:00,75237,12.883,3.54,,
403,6/3/2014,21:00:00,75258,12.69,3.54,,
404,6/3/2014,21:15:00,75255,12.497,3.54,,
405,6/3/2014,21:30:00,75276,12.304,3.54,,
406,6/3/2014,21:45:00,75274,12.11,3.54,,
407,6/3/2014,22:00:00,75283,11.916,3.54,,
408,6/3/2014,22:15:00,75292,11.722,3.54,,
409,6/3/2014,22:30:00,75290,11.528,3.54,,
410,6/3/2014,22:45:00,75288,11.431,3.54,,
411,6/3/2014,23:00:00,75321,11.236,3.54,,
412,6/3/2014,23:15:00,75295,11.041,3.54,,
413,6/3/2014,23:30:00,75306,10.944,3.54,,
414,6/3/2014,23:45:00,75303,10.748,3.54,,
415,6/4/2014,0:00:00,75314,10.651,3.54,,
416,6/4/2014,0:15:00,75312,10.553,3.54,,
417,6/4/2014,0:30:00,75311,10.455,3.54,,
418,6/4/2014,0:45:00,75309,10.259,3.54,,
419,6/4/2014,1:00:00,75296,10.161,3.54,,
420,6/4/2014,1:15:00,75295,10.063,3.54,,
421,6/4/2014,1:30:00,75294,9.965,3.54,,
422,6/4/2014,1:45:00,75304,9.866,3.54,,
423,6/4/2014,2:00:00,75291,9.768,3.54,,
424,6/4/2014,2:15:00,75277,9.571,3.57,,
425,6/4/2014,2:30:00,75288,9.472,3.54,,
426,6/4/2014,2:45:00,75275,9.373,3.54,,
427,6/4/2014,3:00:00,75285,9.275,3.54,,
428,6/4/2014,3:15:00,75284,9.176,3.54,,
429,6/4/2014,3:30:00,75273,9.176,3.54,,
430,6/4/2014,3:45:00,75283,9.077,3.54,,
431,6/4/2014,4:00:00,75270,8.978,3.54,,
432,6/4/2014,4:15:00,75258,8.879,3.54,,
433,6/4/2014,4:30:00,75256,8.779,3.54,,
434,6/4/2014,4:45:00,75255,8.68,3.54,,
435,6/4/2014,5:00:00,75242,8.581,3.54,,
436,6/4/2014,5:15:00,75242,8.581,3.54,,
437,6/4/2014,5:30:00,75253,8.481,3.54,,
438,6/4/2014,5:45:00,75252,8.382,3.54,,
439,6/4/2014,6:00:00,75251,8.282,3.54,,
440,6/4/2014,6:15:00,75249,8.182,3.54,,
441,6/4/2014,6:30:00,75273,8.182,3.54,,
442,6/4/2014,6:45:00,75260,8.082,3.54,,
443,6/4/2014,7:00:00,75272,8.082,3.54,,
444,6/4/2014,7:15:00,75283,8.082,3.54,,
445,6/4/2014,7:30:00,75295,8.082,3.54,,
446,6/4/2014,7:45:00,75308,8.182,3.54,,
447,6/4/2014,8:00:00,75308,8.182,3.54,,
448,6/4/2014,8:15:00,75309,8.282,3.54,,
449,6/4/2014,8:30:00,75310,8.382,3.54,,
450,6/4/2014,8:45:00,75334,8.481,3.54,,
451,6/4/2014,9:00:00,75335,8.581,3.54,,
452,6/4/2014,9:15:00,75338,8.779,3.54,,
453,6/4/2014,9:30:00,75339,8.879,3.54,,
454,6/4/2014,9:45:00,75330,9.077,3.54,,
455,6/4/2014,10:00:00,75309,9.275,3.54,,
456,6/4/2014,10:15:00,75311,9.472,3.54,,
457,6/4/2014,10:30:00,75301,9.571,3.54,,
458,6/4/2014,10:45:00,75303,9.768,3.51,,
459,6/4/2014,11:00:00,75282,9.965,3.54,,
460,6/4/2014,11:15:00,75308,10.161,3.54,,
461,6/4/2014,11:30:00,75275,10.357,3.54,,
462,6/4/2014,11:45:00,75289,10.553,3.54,,
463,6/4/2014,12:00:00,75280,10.748,3.54,,
464,6/4/2014,12:15:00,75271,10.944,3.54,,
465,6/4/2014,12:30:00,75274,11.236,3.54,,
466,6/4/2014,12:45:00,75277,11.431,3.54,,
467,6/4/2014,13:00:00,75268,11.625,3.54,,
468,6/4/2014,13:15:00,75258,11.819,3.54,,
469,6/4/2014,13:30:00,75226,12.013,3.54,,
470,6/4/2014,13:45:00,75217,12.207,3.54,,
471,6/4/2014,14:00:00,75219,12.401,3.54,,
472,6/4/2014,14:15:00,75187,12.594,3.54,,
473,6/4/2014,14:30:00,75189,12.787,3.54,,
474,6/4/2014,14:45:00,75168,12.98,3.54,,
475,6/4/2014,15:00:00,75181,13.076,3.54,,
476,6/4/2014,15:15:00,75184,13.269,3.54,,
477,6/4/2014,15:30:00,75128,13.461,3.54,,
478,6/4/2014,15:45:00,75106,13.558,3.57,,
479,6/4/2014,16:00:00,75109,13.75,3.57,,
480,6/4/2014,16:15:00,75098,13.846,3.57,,
481,6/4/2014,16:30:00,75088,13.942,3.57,,
482,6/4/2014,16:45:00,75090,14.134,3.57,,
483,6/4/2014,17:00:00,75080,14.23,3.57,,
484,6/4/2014,17:15:00,75068,14.23,3.57,,
485,6/4/2014,17:30:00,75070,14.325,3.57,,
486,6/4/2014,17:45:00,75046,14.325,3.57,,
487,6/4/2014,18:00:00,75035,14.325,3.57,,
488,6/4/2014,18:15:00,75058,14.325,3.57,,
489,6/4/2014,18:30:00,75035,14.325,3.57,,
490,6/4/2014,18:45:00,75033,14.23,3.57,,
491,6/4/2014,19:00:00,75068,14.23,3.57,,
492,6/4/2014,19:15:00,75079,14.134,3.57,,
