Plot Title: Santa Rosa 9811673,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811673, SEN S/N: 9811673)","Temp, °C (LGR S/N: 9811673, SEN S/N: 9811673)","Batt, V (LGR S/N: 9811673, SEN S/N: 9811673)",Coupler Detached (LGR S/N: 9811673),Coupler Attached (LGR S/N: 9811673),Stopped (LGR S/N: 9811673),End Of File (LGR S/N: 9811673)
1,1/10/1937,14:00:00,74974,19.948,3.48,Logged,,,
2,1/10/1937,14:15:00,76230,13.173,3.51,,,,
3,1/10/1937,14:30:00,76217,13.076,3.51,,,,
4,1/10/1937,14:45:00,76217,13.076,3.51,,,,
5,1/10/1937,15:00:00,76195,13.173,3.51,,,,
6,1/10/1937,15:15:00,76195,13.173,3.51,,,,
7,1/10/1937,15:30:00,76148,13.173,3.51,,,,
8,1/10/1937,15:45:00,76126,13.269,3.51,,,,
9,1/10/1937,16:00:00,76103,13.269,3.51,,,,
10,1/10/1937,16:15:00,76081,13.365,3.51,,,,
11,1/10/1937,16:30:00,76059,13.461,3.51,,,,
12,1/10/1937,16:45:00,76025,13.558,3.51,,,,
13,1/10/1937,17:00:00,76025,13.558,3.51,,,,
14,1/10/1937,17:15:00,76015,13.654,3.54,,,,
15,1/10/1937,17:30:00,75981,13.75,3.54,,,,
16,1/10/1937,17:45:00,75948,13.846,3.54,,,,
17,1/10/1937,18:00:00,75914,13.942,3.54,,,,
18,1/10/1937,18:15:00,75904,14.038,3.54,,,,
19,1/10/1937,18:30:00,75882,14.134,3.54,,,,
20,1/10/1937,18:45:00,75895,14.23,3.54,,,,
21,1/10/1937,19:00:00,75907,14.325,3.54,,,,
22,1/10/1937,19:15:00,75874,14.421,3.54,,,,
23,1/10/1937,19:30:00,75852,14.517,3.54,,,,
24,1/10/1937,19:45:00,75805,14.517,3.54,,,,
25,1/10/1937,20:00:00,75830,14.613,3.54,,,,
26,1/10/1937,20:15:00,75853,14.613,3.54,,,,
27,1/10/1937,20:30:00,75865,14.613,3.54,,,,
28,1/10/1937,20:45:00,75830,14.613,3.54,,,,
29,1/10/1937,21:00:00,75808,14.709,3.54,,,,
30,1/10/1937,21:15:00,75796,14.709,3.54,,,,
31,1/10/1937,21:30:00,75796,14.709,3.54,,,,
32,1/10/1937,21:45:00,75808,14.709,3.54,,,,
33,1/10/1937,22:00:00,75796,14.709,3.54,,,,
34,1/10/1937,22:15:00,75808,14.709,3.54,,,,
35,1/10/1937,22:30:00,75798,14.804,3.54,,,,
36,1/10/1937,22:45:00,75821,14.804,3.54,,,,
37,1/10/1937,23:00:00,75798,14.804,3.54,,,,
38,1/10/1937,23:15:00,75809,14.804,3.54,,,,
39,1/10/1937,23:30:00,75820,14.709,3.54,,,,
40,1/10/1937,23:45:00,75808,14.709,3.54,,,,
41,1/11/1937,0:00:00,75796,14.709,3.54,,,,
42,1/11/1937,0:15:00,75808,14.709,3.54,,,,
43,1/11/1937,0:30:00,75807,14.613,3.54,,,,
44,1/11/1937,0:45:00,75795,14.613,3.54,,,,
45,1/11/1937,1:00:00,75772,14.613,3.54,,,,
46,1/11/1937,1:15:00,75772,14.613,3.54,,,,
47,1/11/1937,1:30:00,75759,14.517,3.54,,,,
48,1/11/1937,1:45:00,75759,14.517,3.54,,,,
49,1/11/1937,2:00:00,75724,14.517,3.54,,,,
50,1/11/1937,2:15:00,75712,14.517,3.54,,,,
51,1/11/1937,2:30:00,75688,14.421,3.54,,,,
52,1/11/1937,2:45:00,75676,14.421,3.54,,,,
53,1/11/1937,3:00:00,75688,14.421,3.54,,,,
54,1/11/1937,3:15:00,75676,14.421,3.54,,,,
55,1/11/1937,3:30:00,75675,14.325,3.54,,,,
56,1/11/1937,3:45:00,75651,14.325,3.54,,,,
57,1/11/1937,4:00:00,75639,14.23,3.54,,,,
58,1/11/1937,4:15:00,75615,14.23,3.54,,,,
59,1/11/1937,4:30:00,75602,14.134,3.54,,,,
60,1/11/1937,4:45:00,75602,14.134,3.54,,,,
61,1/11/1937,5:00:00,75613,14.038,3.54,,,,
62,1/11/1937,5:15:00,75601,14.038,3.54,,,,
63,1/11/1937,5:30:00,75600,13.942,3.54,,,,
64,1/11/1937,5:45:00,75587,13.846,3.54,,,,
65,1/11/1937,6:00:00,75587,13.846,3.54,,,,
66,1/11/1937,6:15:00,75575,13.846,3.54,,,,
67,1/11/1937,6:30:00,75562,13.75,3.54,,,,
68,1/11/1937,6:45:00,75574,13.75,3.54,,,,
69,1/11/1937,7:00:00,75573,13.654,3.54,,,,
70,1/11/1937,7:15:00,75596,13.654,3.54,,,,
71,1/11/1937,7:30:00,75595,13.558,3.51,,,,
72,1/11/1937,7:45:00,75606,13.558,3.51,,,,
73,1/11/1937,8:00:00,75617,13.461,3.51,,,,
74,1/11/1937,8:15:00,75605,13.461,3.51,,,,
75,1/11/1937,8:30:00,75628,13.461,3.51,,,,
76,1/11/1937,8:45:00,75627,13.365,3.51,,,,
77,1/11/1937,9:00:00,75639,13.365,3.51,,,,
78,1/11/1937,9:15:00,75649,13.269,3.51,,,,
79,1/11/1937,9:30:00,75661,13.269,3.51,,,,
80,1/11/1937,9:45:00,75649,13.269,3.51,,,,
81,1/11/1937,10:00:00,75661,13.269,3.51,,,,
82,1/11/1937,10:15:00,75684,13.269,3.51,,,,
83,1/11/1937,10:30:00,75684,13.269,3.51,,,,
84,1/11/1937,10:45:00,75697,13.365,3.51,,,,
85,1/11/1937,11:00:00,75697,13.365,3.51,,,,
86,1/11/1937,11:15:00,75745,13.461,3.51,,,,
87,1/11/1937,11:30:00,75721,13.461,3.51,,,,
88,1/11/1937,11:45:00,75734,13.558,3.51,,,,
89,1/11/1937,12:00:00,75711,13.558,3.51,,,,
90,1/11/1937,12:15:00,75712,13.654,3.51,,,,
91,1/11/1937,12:30:00,75712,13.654,3.54,,,,
92,1/11/1937,12:45:00,75714,13.75,3.54,,,,
93,1/11/1937,13:00:00,75727,13.846,3.54,,,,
94,1/11/1937,13:15:00,75716,13.942,3.54,,,,
95,1/11/1937,13:30:00,75729,14.038,3.54,,,,
96,1/11/1937,13:45:00,75719,14.134,3.54,,,,
97,1/11/1937,14:00:00,75755,14.23,3.54,,,,
98,1/11/1937,14:15:00,75803,14.325,3.54,,,,
99,1/11/1937,14:30:00,75874,14.421,3.54,,,,
100,1/11/1937,14:45:00,75861,14.325,3.54,,,,
101,1/11/1937,15:00:00,75861,14.325,3.54,,,,
102,1/11/1937,15:15:00,75873,14.325,3.54,,,,
103,1/11/1937,15:30:00,75884,14.325,3.54,,,,
104,1/11/1937,15:45:00,75873,14.325,3.54,,,,
105,1/11/1937,16:00:00,75884,14.325,3.54,,,,
106,1/11/1937,16:15:00,75884,14.325,3.54,,,,
107,1/11/1937,16:30:00,75873,14.325,3.54,,,,
108,1/11/1937,16:45:00,75861,14.325,3.54,,,,
109,1/11/1937,17:00:00,75849,14.325,3.54,,,,
110,1/11/1937,17:15:00,75816,14.421,3.54,,,,
111,1/11/1937,17:30:00,75816,14.421,3.54,,,,
112,1/11/1937,17:45:00,75782,14.517,3.54,,,,
113,1/11/1937,18:00:00,75783,14.613,3.54,,,,
114,1/11/1937,18:15:00,75795,14.613,3.54,,,,
115,1/11/1937,18:30:00,75785,14.709,3.54,,,,
116,1/11/1937,18:45:00,75786,14.804,3.54,,,,
117,1/11/1937,19:00:00,75776,14.9,3.54,,,,
118,1/11/1937,19:15:00,75777,14.996,3.54,,,,
119,1/11/1937,19:30:00,75777,14.996,3.54,,,,
120,1/11/1937,19:45:00,75801,15.091,3.51,,,,
121,1/11/1937,20:00:00,75860,15.091,3.51,,,,
122,1/11/1937,20:15:00,75849,15.187,3.51,,,,
123,1/11/1937,20:30:00,75861,15.187,3.51,,,,
124,1/11/1937,20:45:00,75884,15.187,3.51,,,,
125,1/11/1937,21:00:00,75919,15.187,3.51,,,,
126,1/11/1937,21:15:00,75954,15.187,3.51,,,,
127,1/11/1937,21:30:00,75977,15.187,3.51,,,,
128,1/11/1937,21:45:00,76047,15.187,3.51,,,,
129,1/11/1937,22:00:00,76070,15.187,3.51,,,,
130,1/11/1937,22:15:00,76094,15.187,3.51,,,,
131,1/11/1937,22:30:00,76140,15.187,3.51,,,,
132,1/11/1937,22:45:00,76152,15.187,3.51,,,,
133,1/11/1937,23:00:00,76164,15.187,3.51,,,,
134,1/11/1937,23:15:00,76198,15.187,3.51,,,,
135,1/11/1937,23:30:00,76222,15.187,3.51,,,,
136,1/11/1937,23:45:00,76255,15.091,3.51,,,,
137,1/12/1937,0:00:00,76290,15.091,3.51,,,,
138,1/12/1937,0:15:00,76279,15.091,3.51,,,,
139,1/12/1937,0:30:00,76277,14.996,3.54,,,,
140,1/12/1937,0:45:00,76289,14.996,3.54,,,,
141,1/12/1937,1:00:00,76323,14.9,3.54,,,,
142,1/12/1937,1:15:00,76334,14.9,3.54,,,,
143,1/12/1937,1:30:00,76333,14.804,3.54,,,,
144,1/12/1937,1:45:00,76356,14.804,3.54,,,,
145,1/12/1937,2:00:00,76355,14.709,3.54,,,,
146,1/12/1937,2:15:00,76355,14.709,3.54,,,,
147,1/12/1937,2:30:00,76365,14.613,3.54,,,,
148,1/12/1937,2:45:00,76365,14.613,3.54,,,,
149,1/12/1937,3:00:00,76376,14.517,3.54,,,,
150,1/12/1937,3:15:00,76387,14.517,3.54,,,,
151,1/12/1937,3:30:00,76352,14.517,3.54,,,,
152,1/12/1937,3:45:00,76339,14.421,3.54,,,,
153,1/12/1937,4:00:00,76328,14.421,3.54,,,,
154,1/12/1937,4:15:00,76315,14.325,3.54,,,,
155,1/12/1937,4:30:00,76303,14.325,3.54,,,,
156,1/12/1937,4:45:00,76279,14.23,3.54,,,,
157,1/12/1937,5:00:00,76255,14.23,3.54,,,,
158,1/12/1937,5:15:00,76242,14.134,3.54,,,,
159,1/12/1937,5:30:00,76229,14.038,3.54,,,,
160,1/12/1937,5:45:00,76218,14.038,3.54,,,,
161,1/12/1937,6:00:00,76205,13.942,3.54,,,,
162,1/12/1937,6:15:00,76217,13.942,3.54,,,,
163,1/12/1937,6:30:00,76205,13.942,3.54,,,,
164,1/12/1937,6:45:00,76180,13.846,3.54,,,,
165,1/12/1937,7:00:00,76180,13.846,3.54,,,,
166,1/12/1937,7:15:00,76167,13.75,3.54,,,,
167,1/12/1937,7:30:00,76156,13.75,3.54,,,,
168,1/12/1937,7:45:00,76166,13.654,3.54,,,,
169,1/12/1937,8:00:00,76166,13.654,3.54,,,,
170,1/12/1937,8:15:00,76153,13.558,3.51,,,,
171,1/12/1937,8:30:00,76165,13.558,3.51,,,,
172,1/12/1937,8:45:00,76175,13.461,3.51,,,,
173,1/12/1937,9:00:00,76187,13.461,3.51,,,,
174,1/12/1937,9:15:00,76174,13.365,3.51,,,,
175,1/12/1937,9:30:00,76197,13.365,3.51,,,,
176,1/12/1937,9:45:00,76186,13.365,3.51,,,,
177,1/12/1937,10:00:00,76174,13.365,3.51,,,,
178,1/12/1937,10:15:00,76186,13.365,3.51,,,,
179,1/12/1937,10:30:00,76197,13.365,3.51,,,,
180,1/12/1937,10:45:00,76175,13.461,3.51,,,,
181,1/12/1937,11:00:00,76175,13.461,3.51,,,,
182,1/12/1937,11:15:00,76187,13.461,3.51,,,,
183,1/12/1937,11:30:00,76187,13.461,3.51,,,,
184,1/12/1937,11:45:00,76177,13.558,3.51,,,,
185,1/12/1937,12:00:00,76177,13.558,3.51,,,,
