"Plot Title: Jaram abv EFJ 9811664 20190725"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811664, SEN S/N: 9811664)","Temp, °C (LGR S/N: 9811664, SEN S/N: 9811664)","Coupler Detached (LGR S/N: 9811664)","End Of File (LGR S/N: 9811664)"
118,07/26/19 04:15:00 PM,80789,14.134,,
119,07/26/19 04:30:00 PM,80789,14.134,,
120,07/26/19 04:45:00 PM,80776,14.134,,
121,07/26/19 05:00:00 PM,80776,14.134,,
122,07/26/19 05:15:00 PM,80776,14.134,,
123,07/26/19 05:30:00 PM,80750,14.134,,
124,07/26/19 05:45:00 PM,80737,14.134,,
125,07/26/19 06:00:00 PM,80763,14.134,,
126,07/26/19 06:15:00 PM,80763,14.134,,
127,07/26/19 06:30:00 PM,80815,14.134,,
128,07/26/19 06:45:00 PM,80763,14.134,,
129,07/26/19 07:00:00 PM,80802,14.134,,
130,07/26/19 07:15:00 PM,80815,14.134,,
131,07/26/19 07:30:00 PM,80815,14.134,,
132,07/26/19 07:45:00 PM,80828,14.134,,
133,07/26/19 08:00:00 PM,80854,14.134,,
134,07/26/19 08:15:00 PM,80893,14.134,,
135,07/26/19 08:30:00 PM,80893,14.134,,
136,07/26/19 08:45:00 PM,80893,14.134,,
137,07/26/19 09:00:00 PM,80932,14.134,,
138,07/26/19 09:15:00 PM,80945,14.134,,
139,07/26/19 09:30:00 PM,80932,14.134,,
140,07/26/19 09:45:00 PM,80958,14.134,,
141,07/26/19 10:00:00 PM,80958,14.134,,
142,07/26/19 10:15:00 PM,80985,14.134,,
143,07/26/19 10:30:00 PM,80998,14.134,,
144,07/26/19 10:45:00 PM,80998,14.134,,
145,07/26/19 11:00:00 PM,81011,14.134,,
146,07/26/19 11:15:00 PM,81037,14.134,,
147,07/26/19 11:30:00 PM,81050,14.134,,
148,07/26/19 11:45:00 PM,81050,14.134,,
149,07/27/19 12:00:00 AM,81076,14.134,,
150,07/27/19 12:15:00 AM,81076,14.134,,
151,07/27/19 12:30:00 AM,81050,14.134,,
152,07/27/19 12:45:00 AM,81063,14.134,,
153,07/27/19 01:00:00 AM,81102,14.134,,
154,07/27/19 01:15:00 AM,81128,14.134,,
155,07/27/19 01:30:00 AM,81115,14.134,,
156,07/27/19 01:45:00 AM,81141,14.134,,
157,07/27/19 02:00:00 AM,81167,14.134,,
158,07/27/19 02:15:00 AM,81154,14.134,,
159,07/27/19 02:30:00 AM,81141,14.134,,
160,07/27/19 02:45:00 AM,81115,14.134,,
161,07/27/19 03:00:00 AM,81063,14.134,,
162,07/27/19 03:15:00 AM,81063,14.134,,
163,07/27/19 03:30:00 AM,81050,14.134,,
164,07/27/19 03:45:00 AM,81050,14.134,,
165,07/27/19 04:00:00 AM,81050,14.134,,
166,07/27/19 04:15:00 AM,81050,14.134,,
167,07/27/19 04:30:00 AM,81050,14.134,,
168,07/27/19 04:45:00 AM,81050,14.134,,
169,07/27/19 05:00:00 AM,81063,14.134,,
170,07/27/19 05:15:00 AM,81063,14.134,,
171,07/27/19 05:30:00 AM,81076,14.134,,
172,07/27/19 05:45:00 AM,81102,14.134,,
173,07/27/19 06:00:00 AM,81102,14.134,,
174,07/27/19 06:15:00 AM,81102,14.134,,
175,07/27/19 06:30:00 AM,81115,14.134,,
176,07/27/19 06:45:00 AM,81115,14.134,,
177,07/27/19 07:00:00 AM,81154,14.134,,
178,07/27/19 07:15:00 AM,81167,14.134,,
179,07/27/19 07:30:00 AM,81206,14.134,,
180,07/27/19 07:45:00 AM,81180,14.134,,
181,07/27/19 08:00:00 AM,81180,14.134,,
182,07/27/19 08:15:00 AM,81193,14.134,,
183,07/27/19 08:30:00 AM,81193,14.134,,
184,07/27/19 08:45:00 AM,81193,14.134,,
185,07/27/19 09:00:00 AM,81167,14.134,,
186,07/27/19 09:15:00 AM,81167,14.134,,
187,07/27/19 09:30:00 AM,81180,14.134,,
188,07/27/19 09:45:00 AM,81167,14.134,,
189,07/27/19 10:00:00 AM,81154,14.134,,
190,07/27/19 10:15:00 AM,81167,14.134,,
191,07/27/19 10:30:00 AM,81154,14.134,,
192,07/27/19 10:45:00 AM,81154,14.134,,
193,07/27/19 11:00:00 AM,81154,14.134,,
194,07/27/19 11:15:00 AM,81141,14.134,,
195,07/27/19 11:30:00 AM,81141,14.134,,
196,07/27/19 11:45:00 AM,81128,14.134,,
197,07/27/19 12:00:00 PM,81115,14.134,,
198,07/27/19 12:15:00 PM,81141,14.134,,
199,07/27/19 12:30:00 PM,81102,14.134,,
200,07/27/19 12:45:00 PM,81076,14.134,,
201,07/27/19 01:00:00 PM,81076,14.134,,
202,07/27/19 01:15:00 PM,81076,14.134,,
203,07/27/19 01:30:00 PM,81050,14.134,,
204,07/27/19 01:45:00 PM,81037,14.134,,
205,07/27/19 02:00:00 PM,81024,14.134,,
206,07/27/19 02:15:00 PM,81063,14.134,,
207,07/27/19 02:30:00 PM,80998,14.134,,
208,07/27/19 02:45:00 PM,81037,14.134,,
209,07/27/19 03:00:00 PM,81063,14.134,,
210,07/27/19 03:15:00 PM,81037,14.134,,
211,07/27/19 03:30:00 PM,80998,14.134,,
212,07/27/19 03:45:00 PM,80972,14.134,,
213,07/27/19 04:00:00 PM,80972,14.134,,
214,07/27/19 04:15:00 PM,80958,14.134,,
215,07/27/19 04:30:00 PM,80958,14.134,,
216,07/27/19 04:45:00 PM,80906,14.134,,
217,07/27/19 05:00:00 PM,80880,14.134,,
218,07/27/19 05:15:00 PM,80906,14.134,,
219,07/27/19 05:30:00 PM,80972,14.134,,
220,07/27/19 05:45:00 PM,80998,14.134,,
221,07/27/19 06:00:00 PM,80985,14.134,,
222,07/27/19 06:15:00 PM,81011,14.134,,
223,07/27/19 06:30:00 PM,81050,14.134,,
224,07/27/19 06:45:00 PM,80985,14.134,,
225,07/27/19 07:00:00 PM,80972,14.134,,
226,07/27/19 07:15:00 PM,80958,14.134,,
227,07/27/19 07:30:00 PM,80958,14.134,,
228,07/27/19 07:45:00 PM,80958,14.134,,
229,07/27/19 08:00:00 PM,80958,14.134,,
230,07/27/19 08:15:00 PM,80972,14.134,,
231,07/27/19 08:30:00 PM,80985,14.134,,
232,07/27/19 08:45:00 PM,81011,14.134,,
233,07/27/19 09:00:00 PM,81037,14.134,,
234,07/27/19 09:15:00 PM,81089,14.134,,
235,07/27/19 09:30:00 PM,81089,14.134,,
236,07/27/19 09:45:00 PM,81102,14.134,,
237,07/27/19 10:00:00 PM,81128,14.134,,
238,07/27/19 10:15:00 PM,81141,14.134,,
239,07/27/19 10:30:00 PM,81115,14.134,,
240,07/27/19 10:45:00 PM,81141,14.134,,
241,07/27/19 11:00:00 PM,81141,14.134,,
242,07/27/19 11:15:00 PM,81128,14.134,,
243,07/27/19 11:30:00 PM,81128,14.134,,
244,07/27/19 11:45:00 PM,81141,14.134,,
245,07/28/19 12:00:00 AM,81141,14.134,,
246,07/28/19 12:15:00 AM,81141,14.134,,
247,07/28/19 12:30:00 AM,81115,14.134,,
248,07/28/19 12:45:00 AM,81102,14.134,,
249,07/28/19 01:00:00 AM,81102,14.134,,
250,07/28/19 01:15:00 AM,81154,14.134,,
251,07/28/19 01:30:00 AM,81180,14.134,,
252,07/28/19 01:45:00 AM,81154,14.134,,
253,07/28/19 02:00:00 AM,81128,14.134,,
254,07/28/19 02:15:00 AM,81076,14.134,,
255,07/28/19 02:30:00 AM,81089,14.134,,
256,07/28/19 02:45:00 AM,81063,14.134,,
257,07/28/19 03:00:00 AM,81076,14.134,,
258,07/28/19 03:15:00 AM,81050,14.134,,
259,07/28/19 03:30:00 AM,81063,14.134,,
260,07/28/19 03:45:00 AM,81063,14.134,,
261,07/28/19 04:00:00 AM,81063,14.134,,
262,07/28/19 04:15:00 AM,81050,14.134,,
263,07/28/19 04:30:00 AM,81024,14.134,,
264,07/28/19 04:45:00 AM,81037,14.134,,
265,07/28/19 05:00:00 AM,81037,14.134,,
266,07/28/19 05:15:00 AM,81037,14.134,,
267,07/28/19 05:30:00 AM,81063,14.134,,
268,07/28/19 05:45:00 AM,81076,14.134,,
269,07/28/19 06:00:00 AM,81102,14.134,,
270,07/28/19 06:15:00 AM,81089,14.134,,
271,07/28/19 06:30:00 AM,81102,14.134,,
272,07/28/19 06:45:00 AM,81102,14.134,,
273,07/28/19 07:00:00 AM,81128,14.134,,
274,07/28/19 07:15:00 AM,81141,14.134,,
275,07/28/19 07:30:00 AM,81167,14.134,,
276,07/28/19 07:45:00 AM,81167,14.134,,
277,07/28/19 08:00:00 AM,81180,14.134,,
278,07/28/19 08:15:00 AM,81193,14.134,,
279,07/28/19 08:30:00 AM,81180,14.134,,
280,07/28/19 08:45:00 AM,81180,14.134,,
281,07/28/19 09:00:00 AM,81193,14.134,,
282,07/28/19 09:15:00 AM,81206,14.134,,
283,07/28/19 09:30:00 AM,81206,14.134,,
284,07/28/19 09:45:00 AM,81206,14.134,,
285,07/28/19 10:00:00 AM,81206,14.134,,
