"Plot Title: Jaram abv EFJ 9811664 20140502-"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811664, SEN S/N: 9811664)","Temp, °C (LGR S/N: 9811664, SEN S/N: 9811664)","Batt, V (LGR S/N: 9811664, SEN S/N: 9811664)","Coupler Detached (LGR S/N: 9811664)","Coupler Attached (LGR S/N: 9811664)","Stopped (LGR S/N: 9811664)","End Of File (LGR S/N: 9811664)"
1,05/02/14 02:45:00 PM,78470,6.674,3.57,Logged,,,
2,05/02/14 03:00:00 PM,78453,6.370,3.57,,,,
3,05/02/14 03:15:00 PM,78425,6.166,3.57,,,,
4,05/02/14 03:30:00 PM,78422,5.962,3.57,,,,
5,05/02/14 03:45:00 PM,78394,5.757,3.57,,,,
6,05/02/14 04:00:00 PM,78392,5.655,3.57,,,,
7,05/02/14 04:15:00 PM,78365,5.552,3.57,,,,
8,05/02/14 04:30:00 PM,78390,5.450,3.57,,,,
9,05/02/14 04:45:00 PM,78376,5.347,3.54,,,,
10,05/02/14 05:00:00 PM,78361,5.244,3.54,,,,
11,05/02/14 05:15:00 PM,78360,5.141,3.54,,,,
12,05/02/14 05:30:00 PM,78347,5.141,3.54,,,,
13,05/02/14 05:45:00 PM,78359,5.037,3.54,,,,
14,05/02/14 06:00:00 PM,78358,4.934,3.54,,,,
15,05/02/14 06:15:00 PM,78371,4.934,3.54,,,,
16,05/02/14 06:30:00 PM,78356,4.831,3.54,,,,
17,05/02/14 06:45:00 PM,78369,4.831,3.54,,,,
18,05/02/14 07:00:00 PM,78381,4.727,3.57,,,,
19,05/02/14 07:15:00 PM,78381,4.727,3.57,,,,
20,05/02/14 07:30:00 PM,78407,4.727,3.57,,,,
21,05/02/14 07:45:00 PM,78419,4.623,3.57,,,,
22,05/02/14 08:00:00 PM,78445,4.623,3.57,,,,
23,05/02/14 08:15:00 PM,78471,4.623,3.57,,,,
24,05/02/14 08:30:00 PM,78496,4.519,3.57,,,,
25,05/02/14 08:45:00 PM,78509,4.519,3.57,,,,
26,05/02/14 09:00:00 PM,78535,4.519,3.57,,,,
27,05/02/14 09:15:00 PM,78548,4.519,3.57,,,,
28,05/02/14 09:30:00 PM,78560,4.415,3.57,,,,
29,05/02/14 09:45:00 PM,78599,4.415,3.57,,,,
30,05/02/14 10:00:00 PM,78612,4.415,3.57,,,,
31,05/02/14 10:15:00 PM,78638,4.415,3.57,,,,
32,05/02/14 10:30:00 PM,78636,4.311,3.57,,,,
33,05/02/14 10:45:00 PM,78649,4.311,3.57,,,,
34,05/02/14 11:00:00 PM,78649,4.311,3.57,,,,
35,05/02/14 11:15:00 PM,78662,4.311,3.57,,,,
36,05/02/14 11:30:00 PM,78662,4.311,3.57,,,,
37,05/02/14 11:45:00 PM,78661,4.207,3.57,,,,
38,05/03/14 12:00:00 AM,78661,4.207,3.57,,,,
39,05/03/14 12:15:00 AM,78674,4.207,3.57,,,,
40,05/03/14 12:30:00 AM,78687,4.207,3.57,,,,
41,05/03/14 12:45:00 AM,78713,4.207,3.57,,,,
42,05/03/14 01:00:00 AM,78700,4.207,3.57,,,,
43,05/03/14 01:15:00 AM,78699,4.102,3.57,,,,
44,05/03/14 01:30:00 AM,78699,4.102,3.57,,,,
45,05/03/14 01:45:00 AM,78686,4.102,3.57,,,,
46,05/03/14 02:00:00 AM,78686,4.102,3.57,,,,
47,05/03/14 02:15:00 AM,78686,4.102,3.57,,,,
48,05/03/14 02:30:00 AM,78673,4.102,3.57,,,,
49,05/03/14 02:45:00 AM,78660,4.102,3.57,,,,
50,05/03/14 03:00:00 AM,78660,4.102,3.57,,,,
51,05/03/14 03:15:00 AM,78647,4.102,3.57,,,,
52,05/03/14 03:30:00 AM,78646,3.998,3.57,,,,
53,05/03/14 03:45:00 AM,78646,3.998,3.57,,,,
54,05/03/14 04:00:00 AM,78659,3.998,3.57,,,,
55,05/03/14 04:15:00 AM,78646,3.998,3.57,,,,
56,05/03/14 04:30:00 AM,78646,3.998,3.57,,,,
57,05/03/14 04:45:00 AM,78633,3.998,3.57,,,,
58,05/03/14 05:00:00 AM,78620,3.998,3.57,,,,
59,05/03/14 05:15:00 AM,78620,3.998,3.57,,,,
60,05/03/14 05:30:00 AM,78633,3.998,3.57,,,,
61,05/03/14 05:45:00 AM,78633,3.998,3.57,,,,
62,05/03/14 06:00:00 AM,78633,3.998,3.57,,,,
63,05/03/14 06:15:00 AM,78646,3.998,3.57,,,,
64,05/03/14 06:30:00 AM,78646,3.998,3.57,,,,
65,05/03/14 06:45:00 AM,78659,3.998,3.57,,,,
66,05/03/14 07:00:00 AM,78685,3.998,3.57,,,,
67,05/03/14 07:15:00 AM,78672,3.998,3.57,,,,
68,05/03/14 07:30:00 AM,78659,3.998,3.57,,,,
69,05/03/14 07:45:00 AM,78659,3.998,3.57,,,,
70,05/03/14 08:00:00 AM,78672,3.998,3.57,,,,
71,05/03/14 08:15:00 AM,78659,3.998,3.57,,,,
72,05/03/14 08:30:00 AM,78659,3.998,3.57,,,,
