Plot Title: Jaram abv EFJ 9811664 20171113,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 9811664, SEN S/N: 9811664)","Temp, °F (LGR S/N: 9811664, SEN S/N: 9811664)"
1,11/13/2017,13:45:00,11.4909,40.509
2,11/13/2017,14:15:00,11.4919,39.573
3,11/13/2017,14:45:00,11.4902,39.76
4,11/13/2017,15:15:00,11.4921,39.76
5,11/13/2017,15:45:00,11.494,39.76
6,11/13/2017,16:15:00,11.4941,39.947
7,11/13/2017,16:45:00,11.496,39.947
8,11/13/2017,17:15:00,11.4996,39.76
9,11/13/2017,17:45:00,11.5015,39.76
10,11/13/2017,18:15:00,11.5034,39.76
11,11/13/2017,18:45:00,11.509,39.76
12,11/13/2017,19:15:00,11.509,39.76
13,11/13/2017,19:45:00,11.5109,39.76
14,11/13/2017,20:15:00,11.5128,39.76
15,11/13/2017,20:45:00,11.5166,39.76
16,11/13/2017,21:15:00,11.5185,39.76
17,11/13/2017,21:45:00,11.5203,39.76
18,11/13/2017,22:15:00,11.5183,39.573
19,11/13/2017,22:45:00,11.5185,39.76
20,11/13/2017,23:15:00,11.5185,39.76
21,11/13/2017,23:45:00,11.5166,39.76
22,11/14/2017,0:15:00,11.5145,39.573
23,11/14/2017,0:45:00,11.5127,39.573
24,11/14/2017,1:15:00,11.5108,39.573
25,11/14/2017,1:45:00,11.5089,39.573
26,11/14/2017,2:15:00,11.507,39.573
27,11/14/2017,2:45:00,11.5051,39.573
28,11/14/2017,3:15:00,11.4995,39.573
29,11/14/2017,3:45:00,11.4976,39.573
30,11/14/2017,4:15:00,11.4938,39.573
31,11/14/2017,4:45:00,11.4938,39.573
32,11/14/2017,5:15:00,11.4881,39.573
33,11/14/2017,5:45:00,11.4881,39.573
34,11/14/2017,6:15:00,11.4863,39.573
35,11/14/2017,6:45:00,11.49,39.573
36,11/14/2017,7:15:00,11.4938,39.573
37,11/14/2017,7:45:00,11.4919,39.573
38,11/14/2017,8:15:00,11.4938,39.573
39,11/14/2017,8:45:00,11.4881,39.573
40,11/14/2017,9:15:00,11.4825,39.573
41,11/14/2017,9:45:00,11.4806,39.573
42,11/14/2017,10:15:00,11.4825,39.573
43,11/14/2017,10:45:00,11.4768,39.573
44,11/14/2017,11:15:00,11.4693,39.573
45,11/14/2017,11:45:00,11.4636,39.573
46,11/14/2017,12:15:00,11.4542,39.573
47,11/14/2017,12:45:00,11.4486,39.573
48,11/14/2017,13:15:00,11.4428,39.573
49,11/14/2017,13:45:00,11.4371,39.573
50,11/14/2017,14:15:00,11.4333,39.573
51,11/14/2017,14:45:00,11.4333,39.573
52,11/14/2017,15:15:00,11.4333,39.573
53,11/14/2017,15:45:00,11.4352,39.573
54,11/14/2017,16:15:00,11.4371,39.573
55,11/14/2017,16:45:00,11.4371,39.573
56,11/14/2017,17:15:00,11.4371,39.573
57,11/14/2017,17:45:00,11.4428,39.573
58,11/14/2017,18:15:00,11.4486,39.573
59,11/14/2017,18:45:00,11.4542,39.573
60,11/14/2017,19:15:00,11.4618,39.573
61,11/14/2017,19:45:00,11.4618,39.573
62,11/14/2017,20:15:00,11.4636,39.573
63,11/14/2017,20:45:00,11.4674,39.573
64,11/14/2017,21:15:00,11.4731,39.573
65,11/14/2017,21:45:00,11.475,39.573
66,11/14/2017,22:15:00,11.4787,39.573
67,11/14/2017,22:45:00,11.4825,39.573
68,11/14/2017,23:15:00,11.4806,39.573
69,11/14/2017,23:45:00,11.4787,39.573
70,11/15/2017,0:15:00,11.4806,39.573
71,11/15/2017,0:45:00,11.4806,39.573
72,11/15/2017,1:15:00,11.4787,39.573
73,11/15/2017,1:45:00,11.4768,39.573
74,11/15/2017,2:15:00,11.4768,39.573
75,11/15/2017,2:45:00,11.475,39.573
76,11/15/2017,3:15:00,11.4712,39.573
77,11/15/2017,3:45:00,11.475,39.573
78,11/15/2017,4:15:00,11.4731,39.573
79,11/15/2017,4:45:00,11.4787,39.573
80,11/15/2017,5:15:00,11.4806,39.573
81,11/15/2017,5:45:00,11.4844,39.573
82,11/15/2017,6:15:00,11.4844,39.573
83,11/15/2017,6:45:00,11.49,39.573
84,11/15/2017,7:15:00,11.4938,39.573
85,11/15/2017,7:45:00,11.4976,39.573
86,11/15/2017,8:15:00,11.4995,39.573
87,11/15/2017,8:45:00,11.5013,39.573
88,11/15/2017,9:15:00,11.4995,39.573
89,11/15/2017,9:45:00,11.4938,39.573
90,11/15/2017,10:15:00,11.49,39.573
91,11/15/2017,10:45:00,11.4919,39.573
92,11/15/2017,11:15:00,11.4863,39.573
93,11/15/2017,11:45:00,11.4806,39.573
94,11/15/2017,12:15:00,11.4728,39.384
95,11/15/2017,12:45:00,11.4712,39.573
96,11/15/2017,13:15:00,11.4674,39.573
97,11/15/2017,13:45:00,11.4655,39.573
98,11/15/2017,14:15:00,11.4599,39.573
99,11/15/2017,14:45:00,11.4599,39.573
100,11/15/2017,15:15:00,11.458,39.573
101,11/15/2017,15:45:00,11.4561,39.573
102,11/15/2017,16:15:00,11.4561,39.573
103,11/15/2017,16:45:00,11.4542,39.573
104,11/15/2017,17:15:00,11.458,39.573
105,11/15/2017,17:45:00,11.4618,39.573
106,11/15/2017,18:15:00,11.4636,39.573
107,11/15/2017,18:45:00,11.4674,39.573
108,11/15/2017,19:15:00,11.475,39.573
109,11/15/2017,19:45:00,11.475,39.573
110,11/15/2017,20:15:00,11.4806,39.573
111,11/15/2017,20:45:00,11.4806,39.573
112,11/15/2017,21:15:00,11.4825,39.573
113,11/15/2017,21:45:00,11.4806,39.573
114,11/15/2017,22:15:00,11.4806,39.573
115,11/15/2017,22:45:00,11.4768,39.573
116,11/15/2017,23:15:00,11.4731,39.573
117,11/15/2017,23:45:00,11.4712,39.573
118,11/16/2017,0:15:00,11.4694,39.76
119,11/16/2017,0:45:00,11.4674,39.573
120,11/16/2017,1:15:00,11.4655,39.573
121,11/16/2017,1:45:00,11.4618,39.573
122,11/16/2017,2:15:00,11.458,39.573
123,11/16/2017,2:45:00,11.4561,39.573
124,11/16/2017,3:15:00,11.4523,39.573
125,11/16/2017,3:45:00,11.4504,39.573
126,11/16/2017,4:15:00,11.4486,39.573
127,11/16/2017,4:45:00,11.4486,39.573
128,11/16/2017,5:15:00,11.4446,39.573
129,11/16/2017,5:45:00,11.4428,39.573
130,11/16/2017,6:15:00,11.4428,39.573
131,11/16/2017,6:45:00,11.4446,39.573
132,11/16/2017,7:15:00,11.4465,39.573
133,11/16/2017,7:45:00,11.4486,39.573
134,11/16/2017,8:15:00,11.4523,39.573
135,11/16/2017,8:45:00,11.4486,39.573
136,11/16/2017,9:15:00,11.4486,39.573
137,11/16/2017,9:45:00,11.4486,39.573
138,11/16/2017,10:15:00,11.4523,39.573
139,11/16/2017,10:45:00,11.4504,39.573
140,11/16/2017,11:15:00,11.4446,39.573
141,11/16/2017,11:45:00,11.4409,39.573
142,11/16/2017,12:15:00,11.4333,39.573
143,11/16/2017,12:45:00,11.4277,39.573
144,11/16/2017,13:15:00,11.4201,39.573
145,11/16/2017,13:45:00,11.422,39.573
146,11/16/2017,14:15:00,11.4145,39.573
147,11/16/2017,14:45:00,11.4145,39.573
148,11/16/2017,15:15:00,11.4164,39.573
149,11/16/2017,15:45:00,11.4164,39.573
150,11/16/2017,16:15:00,11.4182,39.573
151,11/16/2017,16:45:00,11.4201,39.573
152,11/16/2017,17:15:00,11.4258,39.573
153,11/16/2017,17:45:00,11.4277,39.573
154,11/16/2017,18:15:00,11.4371,39.573
155,11/16/2017,18:45:00,11.4428,39.573
156,11/16/2017,19:15:00,11.4446,39.573
157,11/16/2017,19:45:00,11.4486,39.573
158,11/16/2017,20:15:00,11.4446,39.573
159,11/16/2017,20:45:00,11.4446,39.573
160,11/16/2017,21:15:00,11.4504,39.573
161,11/16/2017,21:45:00,11.4486,39.573
162,11/16/2017,22:15:00,11.4465,39.573
163,11/16/2017,22:45:00,11.4504,39.573
164,11/16/2017,23:15:00,11.4486,39.573
165,11/16/2017,23:45:00,11.4486,39.573
166,11/17/2017,0:15:00,11.4504,39.573
167,11/17/2017,0:45:00,11.439,39.573
168,11/17/2017,1:15:00,11.4314,39.573
169,11/17/2017,1:45:00,11.4314,39.573
170,11/17/2017,2:15:00,11.4258,39.573
171,11/17/2017,2:45:00,11.4201,39.573
172,11/17/2017,3:15:00,11.4201,39.573
173,11/17/2017,3:45:00,11.4145,39.573
174,11/17/2017,4:15:00,11.4088,39.573
175,11/17/2017,4:45:00,11.4088,39.573
176,11/17/2017,5:15:00,11.405,39.573
177,11/17/2017,5:45:00,11.4069,39.573
178,11/17/2017,6:15:00,11.405,39.573
179,11/17/2017,6:45:00,11.4107,39.573
180,11/17/2017,7:15:00,11.4164,39.573
181,11/17/2017,7:45:00,11.4126,39.573
182,11/17/2017,8:15:00,11.4145,39.573
183,11/17/2017,8:45:00,11.4164,39.573
184,11/17/2017,9:15:00,11.4201,39.573
185,11/17/2017,9:45:00,11.4182,39.573
186,11/17/2017,10:15:00,11.4126,39.573
187,11/17/2017,10:45:00,11.4088,39.573
188,11/17/2017,11:15:00,11.4032,39.573
189,11/17/2017,11:45:00,11.3975,39.573
190,11/17/2017,12:15:00,11.39,39.573
191,11/17/2017,12:45:00,11.3824,39.573
192,11/17/2017,13:15:00,11.3805,39.573
193,11/17/2017,13:45:00,11.3712,39.76
194,11/17/2017,14:15:00,11.373,39.573
195,11/17/2017,14:45:00,11.3769,39.76
196,11/17/2017,15:15:00,11.375,39.76
197,11/17/2017,15:45:00,11.3769,39.76
198,11/17/2017,16:15:00,11.3731,39.76
199,11/17/2017,16:45:00,11.375,39.76
200,11/17/2017,17:15:00,11.3731,39.76
201,11/17/2017,17:45:00,11.3731,39.76
202,11/17/2017,18:15:00,11.3731,39.76
203,11/17/2017,18:45:00,11.3712,39.76
204,11/17/2017,19:15:00,11.3694,39.76
205,11/17/2017,19:45:00,11.3694,39.76
206,11/17/2017,20:15:00,11.3731,39.76
207,11/17/2017,20:45:00,11.375,39.76
208,11/17/2017,21:15:00,11.375,39.76
209,11/17/2017,21:45:00,11.3694,39.76
210,11/17/2017,22:15:00,11.3712,39.76
211,11/17/2017,22:45:00,11.3712,39.76
212,11/17/2017,23:15:00,11.3731,39.76
213,11/17/2017,23:45:00,11.375,39.76
214,11/18/2017,0:15:00,11.3788,39.76
215,11/18/2017,0:45:00,11.3901,39.76
216,11/18/2017,1:15:00,11.3976,39.76
217,11/18/2017,1:45:00,11.3976,39.76
218,11/18/2017,2:15:00,11.3958,39.76
219,11/18/2017,2:45:00,11.3995,39.76
220,11/18/2017,3:15:00,11.4033,39.76
221,11/18/2017,3:45:00,11.4052,39.76
222,11/18/2017,4:15:00,11.4166,39.76
223,11/18/2017,4:45:00,11.4242,39.76
224,11/18/2017,5:15:00,11.4317,39.76
225,11/18/2017,5:45:00,11.4412,39.76
226,11/18/2017,6:15:00,11.4487,39.76
227,11/18/2017,6:45:00,11.4581,39.76
228,11/18/2017,7:15:00,11.4638,39.76
229,11/18/2017,7:45:00,11.4694,39.76
230,11/18/2017,8:15:00,11.4751,39.76
231,11/18/2017,8:45:00,11.477,39.76
232,11/18/2017,9:15:00,11.4828,39.947
233,11/18/2017,9:45:00,11.4828,39.947
234,11/18/2017,10:15:00,11.4826,39.76
235,11/18/2017,10:45:00,11.4884,39.947
236,11/18/2017,11:15:00,11.4866,39.947
237,11/18/2017,11:45:00,11.4809,39.947
238,11/18/2017,12:15:00,11.4752,39.947
239,11/18/2017,12:45:00,11.4715,39.947
240,11/18/2017,13:15:00,11.4752,39.947
