Plot Title: 1028728,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028728, SEN S/N: 1028728)","Temp, °C (LGR S/N: 1028728, SEN S/N: 1028728)","Batt, V (LGR S/N: 1028728, SEN S/N: 1028728)",Coupler Detached (LGR S/N: 1028728),Coupler Attached (LGR S/N: 1028728),Stopped (LGR S/N: 1028728),End Of File (LGR S/N: 1028728)
1,10/27/2011,11:30:00,74268,5.244,3.48,Logged,,,
2,10/27/2011,12:00:00,74240,5.244,3.48,,,,
3,10/27/2011,12:30:00,74198,5.244,3.48,,,,
4,10/27/2011,13:00:00,74198,5.244,3.48,,,,
5,10/27/2011,13:30:00,74198,5.244,3.48,,,,
6,10/27/2011,14:00:00,74198,5.244,3.48,,,,
7,10/27/2011,14:30:00,74212,5.244,3.48,,,,
8,10/27/2011,15:00:00,74212,5.244,3.48,,,,
9,10/27/2011,15:30:00,74226,5.244,3.48,,,,
10,10/27/2011,16:00:00,74226,5.244,3.48,,,,
11,10/27/2011,16:30:00,74254,5.347,3.48,,,,
12,10/27/2011,17:00:00,74268,5.347,3.48,,,,
13,10/27/2011,17:30:00,74282,5.347,3.48,,,,
14,10/27/2011,18:00:00,74310,5.347,3.48,,,,
15,10/27/2011,18:30:00,74339,5.244,3.48,,,,
16,10/27/2011,19:00:00,74325,5.244,3.48,,,,
17,10/27/2011,19:30:00,74381,5.141,3.48,,,,
18,10/27/2011,20:00:00,74395,5.141,3.48,,,,
19,10/27/2011,20:30:00,74381,5.141,3.48,,,,
20,10/27/2011,21:00:00,74424,5.037,3.48,,,,
21,10/27/2011,21:30:00,74452,5.037,3.48,,,,
22,10/27/2011,22:00:00,74438,5.037,3.48,,,,
23,10/27/2011,22:30:00,74424,4.934,3.48,,,,
24,10/27/2011,23:00:00,74424,4.934,3.48,,,,
25,10/27/2011,23:30:00,74453,4.831,3.48,,,,
26,10/28/2011,0:00:00,74438,4.831,3.48,,,,
27,10/28/2011,0:30:00,74453,4.831,3.48,,,,
28,10/28/2011,1:00:00,74495,4.727,3.51,,,,
29,10/28/2011,1:30:00,74481,4.727,3.51,,,,
30,10/28/2011,2:00:00,74453,4.623,3.51,,,,
31,10/28/2011,2:30:00,74467,4.623,3.51,,,,
32,10/28/2011,3:00:00,74481,4.623,3.51,,,,
33,10/28/2011,3:30:00,74496,4.519,3.51,,,,
34,10/28/2011,4:00:00,74496,4.519,3.51,,,,
35,10/28/2011,4:30:00,74510,4.415,3.51,,,,
36,10/28/2011,5:00:00,74524,4.415,3.51,,,,
37,10/28/2011,5:30:00,74581,4.415,3.51,,,,
38,10/28/2011,6:00:00,74581,4.415,3.51,,,,
39,10/28/2011,6:30:00,74595,4.415,3.51,,,,
40,10/28/2011,7:00:00,74637,4.311,3.51,,,,
41,10/28/2011,7:30:00,74680,4.311,3.51,,,,
42,10/28/2011,8:00:00,74694,4.311,3.51,,,,
43,10/28/2011,8:30:00,74694,4.311,3.51,,,,
44,10/28/2011,9:00:00,74708,4.311,3.51,,,,
45,10/28/2011,9:30:00,74736,4.311,3.51,,,,
46,10/28/2011,10:00:00,74736,4.207,3.51,,,,
47,10/28/2011,10:30:00,74736,4.207,3.51,,,,
48,10/28/2011,11:00:00,74750,4.311,3.51,,,,
49,10/28/2011,11:30:00,74750,4.311,3.51,,,,
50,10/28/2011,12:00:00,74736,4.311,3.51,,,,
51,10/28/2011,12:30:00,74708,4.311,3.51,,,,
52,10/28/2011,13:00:00,74694,4.311,3.51,,,,
53,10/28/2011,13:30:00,74665,4.519,3.51,,,,
54,10/28/2011,14:00:00,74679,4.727,3.51,,,,
55,10/28/2011,14:30:00,74692,4.934,3.48,,,,
56,10/28/2011,15:00:00,74706,5.141,3.48,,,,
57,10/28/2011,15:30:00,74705,5.347,3.48,,,,
58,10/28/2011,16:00:00,74705,5.45,3.48,,,,
59,10/28/2011,16:30:00,74705,5.552,3.48,,,,
60,10/28/2011,17:00:00,74704,5.655,3.48,,,,
61,10/28/2011,17:30:00,74747,5.655,3.48,,,,
62,10/28/2011,18:00:00,74789,5.552,3.48,,,,
63,10/28/2011,18:30:00,74789,5.552,3.48,,,,
64,10/28/2011,19:00:00,74790,5.45,3.48,,,,
