Plot Title: 1028728,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028728, SEN S/N: 1028728)","Temp, °C (LGR S/N: 1028728, SEN S/N: 1028728)","Batt, V (LGR S/N: 1028728, SEN S/N: 1028728)",Coupler Detached (LGR S/N: 1028728),Coupler Attached (LGR S/N: 1028728),Stopped (LGR S/N: 1028728),End Of File (LGR S/N: 1028728)
1,6/19/2012,9:00:00,74268,11.625,3.51,Logged,,,
2,6/19/2012,9:30:00,74268,11.528,3.51,,,,
3,6/19/2012,10:00:00,74282,11.528,3.51,,,,
4,6/19/2012,10:30:00,74268,11.625,3.51,,,,
5,6/19/2012,11:00:00,74268,11.625,3.51,,,,
6,6/19/2012,11:30:00,74225,11.722,3.54,,,,
7,6/19/2012,12:00:00,74254,11.819,3.54,,,,
8,6/19/2012,12:30:00,74239,12.013,3.54,,,,
9,6/19/2012,13:00:00,74210,12.304,3.54,,,,
10,6/19/2012,13:30:00,74195,12.69,3.54,,,,
11,6/19/2012,14:00:00,74209,13.173,3.54,,,,
12,6/19/2012,14:30:00,74222,13.654,3.54,,,,
13,6/19/2012,15:00:00,74165,14.134,3.54,,,,
14,6/19/2012,15:30:00,74150,14.517,3.54,,,,
15,6/19/2012,16:00:00,74164,14.804,3.54,,,,
16,6/19/2012,16:30:00,74149,14.9,3.57,,,,
17,6/19/2012,17:00:00,74135,14.9,3.57,,,,
18,6/19/2012,17:30:00,74121,14.804,3.57,,,,
19,6/19/2012,18:00:00,74136,14.613,3.57,,,,
20,6/19/2012,18:30:00,74164,14.517,3.54,,,,
21,6/19/2012,19:00:00,74164,14.325,3.54,,,,
22,6/19/2012,19:30:00,74193,14.23,3.54,,,,
23,6/19/2012,20:00:00,74207,14.038,3.54,,,,
24,6/19/2012,20:30:00,74236,13.846,3.54,,,,
25,6/19/2012,21:00:00,74236,13.75,3.54,,,,
26,6/19/2012,21:30:00,74265,13.558,3.54,,,,
27,6/19/2012,22:00:00,74279,13.365,3.54,,,,
28,6/19/2012,22:30:00,74279,13.269,3.54,,,,
29,6/19/2012,23:00:00,74280,13.076,3.54,,,,
30,6/19/2012,23:30:00,74294,12.98,3.54,,,,
31,6/20/2012,0:00:00,74280,12.883,3.54,,,,
32,6/20/2012,0:30:00,74266,12.69,3.54,,,,
33,6/20/2012,1:00:00,74238,12.594,3.54,,,,
34,6/20/2012,1:30:00,74266,12.497,3.54,,,,
35,6/20/2012,2:00:00,74309,12.401,3.54,,,,
36,6/20/2012,2:30:00,74309,12.304,3.54,,,,
37,6/20/2012,3:00:00,74295,12.207,3.54,,,,
38,6/20/2012,3:30:00,74310,12.11,3.54,,,,
39,6/20/2012,4:00:00,74324,12.013,3.54,,,,
40,6/20/2012,4:30:00,74352,11.916,3.54,,,,
