Plot Title: Up Sulf 20140911-2014,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811667, SEN S/N: 9811667)","Temp, °C (LGR S/N: 9811667, SEN S/N: 9811667)","Batt, V (LGR S/N: 9811667, SEN S/N: 9811667)",Coupler Detached (LGR S/N: 9811667),Coupler Attached (LGR S/N: 9811667),Stopped (LGR S/N: 9811667),End Of File (LGR S/N: 9811667)
1,9/11/2014,12:00:00,75255,9.472,3.54,Logged,,,
2,9/11/2014,12:15:00,75234,9.669,3.51,,,,
3,9/11/2014,12:30:00,75247,9.768,3.51,,,,
4,9/11/2014,12:45:00,75249,9.965,3.54,,,,
5,9/11/2014,13:00:00,75262,10.063,3.54,,,,
6,9/11/2014,13:15:00,75228,10.161,3.54,,,,
7,9/11/2014,13:30:00,75218,10.259,3.54,,,,
8,9/11/2014,13:45:00,75207,10.357,3.54,,,,
9,9/11/2014,14:00:00,75208,10.455,3.54,,,,
10,9/11/2014,14:15:00,75186,10.553,3.54,,,,
11,9/11/2014,14:30:00,75176,10.651,3.54,,,,
12,9/11/2014,14:45:00,75165,10.748,3.54,,,,
13,9/11/2014,15:00:00,75155,10.846,3.54,,,,
14,9/11/2014,15:15:00,75144,10.944,3.54,,,,
15,9/11/2014,15:30:00,75121,10.944,3.54,,,,
16,9/11/2014,15:45:00,75110,11.041,3.54,,,,
17,9/11/2014,16:00:00,75088,11.139,3.54,,,,
18,9/11/2014,16:15:00,75101,11.236,3.54,,,,
19,9/11/2014,16:30:00,75114,11.334,3.54,,,,
20,9/11/2014,16:45:00,75092,11.431,3.54,,,,
21,9/11/2014,17:00:00,75070,11.528,3.54,,,,
22,9/11/2014,17:15:00,75083,11.625,3.54,,,,
23,9/11/2014,17:30:00,75072,11.722,3.54,,,,
24,9/11/2014,17:45:00,75072,11.722,3.54,,,,
25,9/11/2014,18:00:00,75085,11.819,3.57,,,,
26,9/11/2014,18:15:00,75097,11.819,3.57,,,,
27,9/11/2014,18:30:00,75108,11.819,3.57,,,,
28,9/11/2014,18:45:00,75132,11.819,3.57,,,,
29,9/11/2014,19:00:00,75154,11.722,3.57,,,,
30,9/11/2014,19:15:00,75153,11.625,3.54,,,,
31,9/11/2014,19:30:00,75153,11.625,3.54,,,,
32,9/11/2014,19:45:00,75152,11.528,3.54,,,,
33,9/11/2014,20:00:00,75161,11.334,3.54,,,,
34,9/11/2014,20:15:00,75183,11.236,3.54,,,,
35,9/11/2014,20:30:00,75217,11.139,3.54,,,,
36,9/11/2014,20:45:00,75216,11.041,3.54,,,,
37,9/11/2014,21:00:00,75238,10.944,3.54,,,,
38,9/11/2014,21:15:00,75225,10.846,3.54,,,,
