"Plot Title: 1059642"
"#","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1059642, SEN S/N: 1059642)","Temp, °C (LGR S/N: 1059642, SEN S/N: 1059642)","Batt, V (LGR S/N: 1059642, SEN S/N: 1059642)","Coupler Detached (LGR S/N: 1059642)","Coupler Attached (LGR S/N: 1059642)","Stopped (LGR S/N: 1059642)","End Of File (LGR S/N: 1059642)"
1,06/01/10 12:00:00 PM,75579,11.334,3.48,Logged,,,
2,06/01/10 12:30:00 PM,75540,10.748,3.48,,,,
3,06/01/10 01:00:00 PM,75526,10.553,3.48,,,,
4,06/01/10 01:30:00 PM,75472,10.455,3.48,,,,
5,06/01/10 02:00:00 PM,75430,10.553,3.48,,,,
6,06/01/10 02:30:00 PM,75403,10.553,3.48,,,,
7,06/01/10 03:00:00 PM,75375,10.651,3.48,,,,
8,06/01/10 03:30:00 PM,75375,10.748,3.48,,,,
9,06/01/10 04:00:00 PM,75361,10.748,3.48,,,,
10,06/01/10 04:30:00 PM,75320,10.846,3.48,,,,
11,06/01/10 05:00:00 PM,75333,10.846,3.48,,,,
12,06/01/10 05:30:00 PM,75305,10.944,3.48,,,,
13,06/01/10 06:00:00 PM,75305,10.944,3.48,,,,
14,06/01/10 06:30:00 PM,75333,10.944,3.48,,,,
15,06/01/10 07:00:00 PM,75347,10.944,3.48,,,,
16,06/01/10 07:30:00 PM,75347,10.846,3.48,,,,
17,06/01/10 08:00:00 PM,75361,10.846,3.48,,,,
18,06/01/10 08:30:00 PM,75375,10.748,3.48,,,,
19,06/01/10 09:00:00 PM,75361,10.651,3.48,,,,
20,06/01/10 09:30:00 PM,75376,10.553,3.48,,,,
21,06/01/10 10:00:00 PM,75390,10.455,3.48,,,,
22,06/01/10 10:30:00 PM,75390,10.259,3.48,,,,
23,06/01/10 11:00:00 PM,75391,10.161,3.48,,,,
24,06/01/10 11:30:00 PM,75391,9.965,3.48,,,,
25,06/02/10 12:00:00 AM,75392,9.768,3.48,,,,
26,06/02/10 12:30:00 AM,75392,9.669,3.48,,,,
27,06/02/10 01:00:00 AM,75421,9.472,3.51,,,,
28,06/02/10 01:30:00 AM,75421,9.373,3.51,,,,
29,06/02/10 02:00:00 AM,75422,9.176,3.51,,,,
30,06/02/10 02:30:00 AM,75422,9.077,3.51,,,,
31,06/02/10 03:00:00 AM,75409,8.879,3.51,,,,
32,06/02/10 03:30:00 AM,75437,8.779,3.51,,,,
