"Plot Title: 9811663-west jaramillo"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811663, SEN S/N: 9811663)","Temp, °C (LGR S/N: 9811663, SEN S/N: 9811663)","Batt, V (LGR S/N: 9811663, SEN S/N: 9811663)","Coupler Detached (LGR S/N: 9811663)","Coupler Attached (LGR S/N: 9811663)","Stopped (LGR S/N: 9811663)","End Of File (LGR S/N: 9811663)"
1,06/23/11 12:45:00 PM,74017,28.555,3.51,Logged,,,
2,06/23/11 01:00:00 PM,74025,22.908,3.51,,,,
3,06/23/11 01:15:00 PM,74035,22.429,3.51,,,,
4,06/23/11 01:30:00 PM,74033,22.142,3.51,,,,
5,06/23/11 01:45:00 PM,73995,21.951,3.51,,,,
6,06/23/11 02:00:00 PM,74006,21.760,3.51,,,,
7,06/23/11 02:15:00 PM,73993,21.569,3.51,,,,
8,06/23/11 02:30:00 PM,73969,21.473,3.51,,,,
9,06/23/11 02:45:00 PM,73956,21.473,3.51,,,,
10,06/23/11 03:00:00 PM,73944,21.378,3.51,,,,
11,06/23/11 03:15:00 PM,73956,21.378,3.51,,,,
12,06/23/11 03:30:00 PM,73919,21.282,3.51,,,,
13,06/23/11 03:45:00 PM,73895,21.282,3.51,,,,
14,06/23/11 04:00:00 PM,73859,21.282,3.51,,,,
15,06/23/11 04:15:00 PM,73846,21.282,3.51,,,,
16,06/23/11 04:30:00 PM,73834,21.187,3.51,,,,
17,06/23/11 04:45:00 PM,73822,21.187,3.51,,,,
18,06/23/11 05:00:00 PM,73821,21.091,3.51,,,,
19,06/23/11 05:15:00 PM,73785,21.091,3.51,,,,
20,06/23/11 05:30:00 PM,73796,20.996,3.51,,,,
21,06/23/11 05:45:00 PM,73772,20.996,3.51,,,,
22,06/23/11 06:00:00 PM,73784,20.901,3.51,,,,
23,06/23/11 06:15:00 PM,73760,20.901,3.51,,,,
24,06/23/11 06:30:00 PM,73759,20.805,3.51,,,,
25,06/23/11 06:45:00 PM,73759,20.710,3.51,,,,
26,06/23/11 07:00:00 PM,73758,20.615,3.51,,,,
27,06/23/11 07:15:00 PM,73782,20.519,3.51,,,,
28,06/23/11 07:30:00 PM,73769,20.329,3.51,,,,
29,06/23/11 07:45:00 PM,73792,20.138,3.51,,,,
30,06/23/11 08:00:00 PM,73791,19.948,3.51,,,,
31,06/23/11 08:15:00 PM,73766,19.758,3.51,,,,
32,06/23/11 08:30:00 PM,73800,19.472,3.54,,,,
33,06/23/11 08:45:00 PM,73787,19.187,3.51,,,,
34,06/23/11 09:00:00 PM,73809,18.806,3.51,,,,
35,06/23/11 09:15:00 PM,73807,18.426,3.51,,,,
36,06/23/11 09:30:00 PM,73818,18.045,3.51,,,,
37,06/23/11 09:45:00 PM,73840,17.760,3.51,,,,
38,06/23/11 10:00:00 PM,73851,17.475,3.51,,,,
39,06/23/11 10:15:00 PM,73838,17.189,3.51,,,,
40,06/23/11 10:30:00 PM,73861,16.903,3.51,,,,
41,06/23/11 10:45:00 PM,73847,16.618,3.51,,,,
42,06/23/11 11:00:00 PM,73846,16.332,3.51,,,,
43,06/23/11 11:15:00 PM,73845,16.141,3.48,,,,
44,06/23/11 11:30:00 PM,73821,16.046,3.48,,,,
45,06/23/11 11:45:00 PM,73808,15.855,3.48,,,,
46,06/24/11 12:00:00 AM,73807,15.664,3.48,,,,
47,06/24/11 12:15:00 AM,73806,15.473,3.48,,,,
48,06/24/11 12:30:00 AM,73806,15.378,3.48,,,,
49,06/24/11 12:45:00 AM,73829,15.187,3.48,,,,
50,06/24/11 01:00:00 AM,73829,14.996,3.51,,,,
51,06/24/11 01:15:00 AM,73829,14.996,3.51,,,,
52,06/24/11 01:30:00 AM,73840,14.900,3.51,,,,
53,06/24/11 01:45:00 AM,73840,14.900,3.51,,,,
54,06/24/11 02:00:00 AM,73840,14.804,3.51,,,,
55,06/24/11 02:15:00 AM,73840,14.804,3.51,,,,
56,06/24/11 02:30:00 AM,73852,14.709,3.51,,,,
57,06/24/11 02:45:00 AM,73828,14.709,3.51,,,,
58,06/24/11 03:00:00 AM,73827,14.613,3.51,,,,
59,06/24/11 03:15:00 AM,73827,14.517,3.51,,,,
60,06/24/11 03:30:00 AM,73827,14.517,3.51,,,,
61,06/24/11 03:45:00 AM,73826,14.421,3.51,,,,
62,06/24/11 04:00:00 AM,73826,14.325,3.51,,,,
63,06/24/11 04:15:00 AM,73814,14.230,3.51,,,,
64,06/24/11 04:30:00 AM,73838,14.134,3.51,,,,
65,06/24/11 04:45:00 AM,73825,14.038,3.51,,,,
66,06/24/11 05:00:00 AM,73837,13.942,3.51,,,,
67,06/24/11 05:15:00 AM,73837,13.846,3.51,,,,
68,06/24/11 05:30:00 AM,73848,13.750,3.51,,,,
69,06/24/11 05:45:00 AM,73860,13.558,3.48,,,,
70,06/24/11 06:00:00 AM,73883,13.461,3.48,,,,
71,06/24/11 06:15:00 AM,73883,13.269,3.48,,,,
72,06/24/11 06:30:00 AM,73894,13.076,3.48,,,,
73,06/24/11 06:45:00 AM,73894,12.883,3.48,,,,
74,06/24/11 07:00:00 AM,73917,12.787,3.48,,,,
75,06/24/11 07:15:00 AM,73942,12.883,3.48,,,,
76,06/24/11 07:30:00 AM,73918,13.076,3.48,,,,
77,06/24/11 07:45:00 AM,73955,13.269,3.48,,,,
78,06/24/11 08:00:00 AM,73944,13.558,3.48,,,,
79,06/24/11 08:15:00 AM,73933,13.750,3.48,,,,
80,06/24/11 08:30:00 AM,73934,14.038,3.51,,,,
81,06/24/11 08:45:00 AM,73947,14.325,3.51,,,,
82,06/24/11 09:00:00 AM,73936,14.613,3.51,,,,
83,06/24/11 09:15:00 AM,73937,14.804,3.51,,,,
84,06/24/11 09:30:00 AM,73938,15.091,3.48,,,,
85,06/24/11 09:45:00 AM,73926,15.282,3.48,,,,
86,06/24/11 10:00:00 AM,73927,15.473,3.48,,,,
87,06/24/11 10:15:00 AM,73940,15.664,3.48,,,,
88,06/24/11 10:30:00 AM,73953,15.855,3.48,,,,
89,06/24/11 10:45:00 AM,73942,16.046,3.48,,,,
90,06/24/11 11:00:00 AM,73967,16.332,3.48,,,,
91,06/24/11 11:15:00 AM,73968,16.523,3.48,,,,
92,06/24/11 11:30:00 AM,73956,16.618,3.48,,,,
93,06/24/11 11:45:00 AM,73945,16.903,3.51,,,,
94,06/24/11 12:00:00 PM,73946,17.094,3.51,,,,
95,06/24/11 12:15:00 PM,73935,17.284,3.51,,,,
96,06/24/11 12:30:00 PM,73936,17.475,3.51,,,,
97,06/24/11 12:45:00 PM,73937,17.665,3.51,,,,
98,06/24/11 01:00:00 PM,73913,17.855,3.51,,,,
99,06/24/11 01:15:00 PM,73926,18.045,3.51,,,,
100,06/24/11 01:30:00 PM,73903,18.236,3.51,,,,
101,06/24/11 01:45:00 PM,73892,18.426,3.51,,,,
102,06/24/11 02:00:00 PM,73880,18.521,3.51,,,,
103,06/24/11 02:15:00 PM,73893,18.711,3.51,,,,
104,06/24/11 02:30:00 PM,73846,18.901,3.51,,,,
105,06/24/11 02:45:00 PM,73871,18.996,3.51,,,,
106,06/24/11 03:00:00 PM,73859,19.092,3.51,,,,
107,06/24/11 03:15:00 PM,73823,19.187,3.51,,,,
