"Plot Title: Indios_Creek_2009_2250096"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 2250096, SEN S/N: 2250096)","Temp, °C (LGR S/N: 2250096, SEN S/N: 2250096)","Batt, V (LGR S/N: 2250096, SEN S/N: 2250096)","Coupler Detached (LGR S/N: 2250096)","Coupler Attached (LGR S/N: 2250096)","Stopped (LGR S/N: 2250096)","End Of File (LGR S/N: 2250096)"
1,10/05/09 12:15:00 PM,74587,9.176,3.54,Logged,,,
2,10/05/09 12:30:00 PM,74588,8.779,3.54,,,,
3,10/05/09 12:45:00 PM,74569,8.779,3.54,,,,
4,10/05/09 01:00:00 PM,74581,8.879,3.54,,,,
5,10/05/09 01:15:00 PM,74543,8.978,3.54,,,,
6,10/05/09 01:30:00 PM,74538,9.176,3.54,,,,
7,10/05/09 01:45:00 PM,74532,9.373,3.54,,,,
8,10/05/09 02:00:00 PM,74507,9.571,3.54,,,,
9,10/05/09 02:15:00 PM,74492,9.768,3.51,,,,
10,10/05/09 02:30:00 PM,74494,9.866,3.51,,,,
11,10/05/09 02:45:00 PM,74486,9.965,3.51,,,,
12,10/05/09 03:00:00 PM,74461,10.161,3.51,,,,
13,10/05/09 03:15:00 PM,74424,10.259,3.51,,,,
14,10/05/09 03:30:00 PM,74456,10.357,3.51,,,,
15,10/05/09 03:45:00 PM,74475,10.357,3.51,,,,
16,10/05/09 04:00:00 PM,74475,10.357,3.51,,,,
17,10/05/09 04:15:00 PM,74468,10.455,3.51,,,,
18,10/05/09 04:30:00 PM,74438,10.455,3.51,,,,
19,10/05/09 04:45:00 PM,74465,10.357,3.51,,,,
20,10/05/09 05:00:00 PM,74485,10.357,3.51,,,,
21,10/05/09 05:15:00 PM,74463,10.259,3.51,,,,
22,10/05/09 05:30:00 PM,74491,10.161,3.51,,,,
23,10/05/09 05:45:00 PM,74498,10.063,3.51,,,,
24,10/05/09 06:00:00 PM,74496,9.965,3.51,,,,
25,10/05/09 06:15:00 PM,74523,9.866,3.51,,,,
26,10/05/09 06:30:00 PM,74529,9.669,3.51,,,,
27,10/05/09 06:45:00 PM,74566,9.571,3.54,,,,
