"Plot Title: Indios_Creek_2009_2250096"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 2250096, SEN S/N: 2250096)","Temp, °C (LGR S/N: 2250096, SEN S/N: 2250096)","Batt, V (LGR S/N: 2250096, SEN S/N: 2250096)","Coupler Detached (LGR S/N: 2250096)","Coupler Attached (LGR S/N: 2250096)","Stopped (LGR S/N: 2250096)","End Of File (LGR S/N: 2250096)"
1,06/11/09 02:00:00 PM,75239,12.013,3.51,Logged,,,
2,06/11/09 02:15:00 PM,75214,12.207,3.51,,,,
3,06/11/09 02:30:00 PM,75210,12.497,3.54,,,,
4,06/11/09 02:45:00 PM,75215,12.690,3.54,,,,
5,06/11/09 03:00:00 PM,75229,12.883,3.54,,,,
6,06/11/09 03:15:00 PM,75233,13.076,3.54,,,,
7,06/11/09 03:30:00 PM,75186,13.173,3.54,,,,
8,06/11/09 03:45:00 PM,75200,13.365,3.54,,,,
9,06/11/09 04:00:00 PM,75203,13.461,3.54,,,,
10,06/11/09 04:15:00 PM,75187,13.654,3.54,,,,
11,06/11/09 04:30:00 PM,75177,13.654,3.54,,,,
12,06/11/09 04:45:00 PM,75150,13.750,3.54,,,,
13,06/11/09 05:00:00 PM,75150,13.750,3.54,,,,
14,06/11/09 05:15:00 PM,75160,13.750,3.54,,,,
15,06/11/09 05:30:00 PM,75158,13.654,3.54,,,,
16,06/11/09 05:45:00 PM,75148,13.654,3.54,,,,
17,06/11/09 06:00:00 PM,75136,13.558,3.54,,,,
18,06/11/09 06:15:00 PM,75134,13.461,3.54,,,,
19,06/11/09 06:30:00 PM,75171,13.365,3.54,,,,
20,06/11/09 06:45:00 PM,75149,13.269,3.54,,,,
21,06/11/09 07:00:00 PM,75164,13.076,3.54,,,,
22,06/11/09 07:15:00 PM,75170,12.883,3.54,,,,
23,06/11/09 07:30:00 PM,75185,12.690,3.54,,,,
24,06/11/09 07:45:00 PM,75181,12.497,3.51,,,,
25,06/11/09 08:00:00 PM,75204,12.207,3.51,,,,
26,06/11/09 08:15:00 PM,75200,12.013,3.51,,,,
27,06/11/09 08:30:00 PM,75213,11.722,3.51,,,,
28,06/11/09 08:45:00 PM,75216,11.431,3.51,,,,
29,06/11/09 09:00:00 PM,75249,11.139,3.51,,,,
30,06/11/09 09:15:00 PM,75254,10.944,3.51,,,,
31,06/11/09 09:30:00 PM,75258,10.651,3.51,,,,
32,06/11/09 09:45:00 PM,75293,10.455,3.51,,,,
33,06/11/09 10:00:00 PM,75308,10.259,3.51,,,,
34,06/11/09 10:15:00 PM,75331,9.965,3.48,,,,
35,06/11/09 10:30:00 PM,75337,9.768,3.48,,,,
36,06/11/09 10:45:00 PM,75352,9.571,3.51,,,,
37,06/11/09 11:00:00 PM,75338,9.373,3.51,,,,
38,06/11/09 11:15:00 PM,75343,9.176,3.51,,,,
39,06/11/09 11:30:00 PM,75339,8.978,3.51,,,,
40,06/11/09 11:45:00 PM,75344,8.779,3.51,,,,
41,06/12/09 12:00:00 AM,75340,8.581,3.51,,,,
42,06/12/09 12:15:00 AM,75336,8.382,3.51,,,,
43,06/12/09 12:30:00 AM,75334,8.282,3.51,,,,
44,06/12/09 12:45:00 AM,75339,8.082,3.51,,,,
45,06/12/09 01:00:00 AM,75337,7.983,3.51,,,,
46,06/12/09 01:15:00 AM,75333,7.782,3.51,,,,
47,06/12/09 01:30:00 AM,75340,7.682,3.48,,,,
48,06/12/09 01:45:00 AM,75346,7.481,3.48,,,,
49,06/12/09 02:00:00 AM,75344,7.381,3.48,,,,
50,06/12/09 02:15:00 AM,75332,7.280,3.48,,,,
51,06/12/09 02:30:00 AM,75329,7.179,3.48,,,,
52,06/12/09 02:45:00 AM,75357,7.079,3.48,,,,
53,06/12/09 03:00:00 AM,75333,6.877,3.48,,,,
54,06/12/09 03:15:00 AM,75330,6.775,3.48,,,,
55,06/12/09 03:30:00 AM,75358,6.674,3.48,,,,
56,06/12/09 03:45:00 AM,75346,6.573,3.48,,,,
57,06/12/09 04:00:00 AM,75356,6.573,3.48,,,,
58,06/12/09 04:15:00 AM,75353,6.471,3.48,,,,
59,06/12/09 04:30:00 AM,75351,6.370,3.48,,,,
60,06/12/09 04:45:00 AM,75349,6.268,3.48,,,,
61,06/12/09 05:00:00 AM,75357,6.166,3.48,,,,
62,06/12/09 05:15:00 AM,75364,6.064,3.48,,,,
63,06/12/09 05:30:00 AM,75354,6.064,3.48,,,,
64,06/12/09 05:45:00 AM,75352,5.962,3.48,,,,
65,06/12/09 06:00:00 AM,75350,5.860,3.48,,,,
66,06/12/09 06:15:00 AM,75377,5.757,3.48,,,,
67,06/12/09 06:30:00 AM,75368,5.757,3.48,,,,
68,06/12/09 06:45:00 AM,75365,5.655,3.48,,,,
69,06/12/09 07:00:00 AM,75375,5.655,3.48,,,,
70,06/12/09 07:15:00 AM,75356,5.655,3.48,,,,
71,06/12/09 07:30:00 AM,75363,5.552,3.48,,,,
72,06/12/09 07:45:00 AM,75353,5.552,3.48,,,,
73,06/12/09 08:00:00 AM,75373,5.552,3.48,,,,
74,06/12/09 08:15:00 AM,75363,5.552,3.48,,,,
75,06/12/09 08:30:00 AM,75365,5.655,3.48,,,,
76,06/12/09 08:45:00 AM,75365,5.655,3.48,,,,
77,06/12/09 09:00:00 AM,75380,5.860,3.48,,,,
78,06/12/09 09:15:00 AM,75392,5.962,3.48,,,,
79,06/12/09 09:30:00 AM,75396,6.166,3.48,,,,
80,06/12/09 09:45:00 AM,75393,6.471,3.48,,,,
81,06/12/09 10:00:00 AM,75389,6.775,3.48,,,,
82,06/12/09 10:15:00 AM,75396,7.079,3.48,,,,
83,06/12/09 10:30:00 AM,75373,7.381,3.48,,,,
84,06/12/09 10:45:00 AM,75391,7.782,3.48,,,,
85,06/12/09 11:00:00 AM,75378,8.082,3.51,,,,
86,06/12/09 11:15:00 AM,75375,8.382,3.51,,,,
87,06/12/09 11:30:00 AM,75384,8.779,3.51,,,,
88,06/12/09 11:45:00 AM,75402,9.176,3.51,,,,
89,06/12/09 12:00:00 PM,75379,9.472,3.51,,,,
90,06/12/09 12:15:00 PM,75400,9.965,3.48,,,,
91,06/12/09 12:30:00 PM,75389,10.357,3.51,,,,
92,06/12/09 12:45:00 PM,75398,10.748,3.51,,,,
93,06/12/09 01:00:00 PM,75389,11.236,3.51,,,,
94,06/12/09 01:15:00 PM,75380,11.722,3.51,,,,
95,06/12/09 01:30:00 PM,75381,12.207,3.54,,,,
96,06/12/09 01:45:00 PM,75390,12.594,3.54,,,,
97,06/12/09 02:00:00 PM,75398,12.980,3.54,,,,
98,06/12/09 02:15:00 PM,75377,13.365,3.54,,,,
99,06/12/09 02:30:00 PM,75386,13.750,3.54,,,,
100,06/12/09 02:45:00 PM,75383,14.038,3.54,,,,
101,06/12/09 03:00:00 PM,75387,14.230,3.54,,,,
102,06/12/09 03:15:00 PM,75397,14.230,3.54,,,,
103,06/12/09 03:30:00 PM,75370,14.325,3.54,,,,
104,06/12/09 03:45:00 PM,75364,14.517,3.54,,,,
105,06/12/09 04:00:00 PM,75356,14.613,3.54,,,,
106,06/12/09 04:15:00 PM,75378,14.709,3.54,,,,
