"Plot Title: Indios_Creek_2009_2250096"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 2250096, SEN S/N: 2250096)","Temp, °C (LGR S/N: 2250096, SEN S/N: 2250096)","Batt, V (LGR S/N: 2250096, SEN S/N: 2250096)","Coupler Detached (LGR S/N: 2250096)","Coupler Attached (LGR S/N: 2250096)","Stopped (LGR S/N: 2250096)","End Of File (LGR S/N: 2250096)"
1,07/08/09 11:00:00 AM,75776,11.431,3.51,Logged,,,
2,07/08/09 11:15:00 AM,75715,11.334,3.51,,,,
3,07/08/09 11:30:00 AM,75712,11.625,3.51,,,,
4,07/08/09 11:45:00 AM,75713,12.110,3.51,,,,
5,07/08/09 12:00:00 PM,75713,12.110,3.51,,,,
6,07/08/09 12:15:00 PM,75737,12.304,3.51,,,,
7,07/08/09 12:30:00 PM,75722,12.497,3.54,,,,
8,07/08/09 12:45:00 PM,75711,12.883,3.54,,,,
9,07/08/09 01:00:00 PM,75688,13.173,3.54,,,,
10,07/08/09 01:15:00 PM,75704,13.461,3.54,,,,
11,07/08/09 01:30:00 PM,75705,13.942,3.54,,,,
12,07/08/09 01:45:00 PM,75665,14.325,3.54,,,,
13,07/08/09 02:00:00 PM,75652,14.613,3.54,,,,
14,07/08/09 02:15:00 PM,75641,14.996,3.57,,,,
15,07/08/09 02:30:00 PM,75640,15.378,3.54,,,,
16,07/08/09 02:45:00 PM,75627,15.664,3.54,,,,
17,07/08/09 03:00:00 PM,75613,15.951,3.54,,,,
18,07/08/09 03:15:00 PM,75598,16.141,3.54,,,,
19,07/08/09 03:30:00 PM,75595,16.427,3.54,,,,
20,07/08/09 03:45:00 PM,75590,16.618,3.54,,,,
21,07/08/09 04:00:00 PM,75592,16.713,3.54,,,,
22,07/08/09 04:15:00 PM,75567,16.903,3.54,,,,
23,07/08/09 04:30:00 PM,75520,16.999,3.54,,,,
24,07/08/09 04:45:00 PM,75532,17.094,3.54,,,,
25,07/08/09 05:00:00 PM,75522,17.094,3.54,,,,
26,07/08/09 05:15:00 PM,75522,17.094,3.54,,,,
27,07/08/09 05:30:00 PM,75502,17.094,3.54,,,,
28,07/08/09 05:45:00 PM,75480,16.999,3.54,,,,
29,07/08/09 06:00:00 PM,75500,16.999,3.54,,,,
30,07/08/09 06:15:00 PM,75488,16.903,3.54,,,,
31,07/08/09 06:30:00 PM,75486,16.808,3.54,,,,
32,07/08/09 06:45:00 PM,75481,16.618,3.54,,,,
33,07/08/09 07:00:00 PM,75489,16.523,3.54,,,,
34,07/08/09 07:15:00 PM,75494,16.332,3.54,,,,
35,07/08/09 07:30:00 PM,75500,16.141,3.54,,,,
36,07/08/09 07:45:00 PM,75495,15.951,3.51,,,,
37,07/08/09 08:00:00 PM,75518,15.664,3.51,,,,
38,07/08/09 08:15:00 PM,75522,15.378,3.51,,,,
39,07/08/09 08:30:00 PM,75525,15.091,3.51,,,,
40,07/08/09 08:45:00 PM,75518,14.804,3.54,,,,
41,07/08/09 09:00:00 PM,75551,14.517,3.54,,,,
42,07/08/09 09:15:00 PM,75576,14.325,3.54,,,,
43,07/08/09 09:30:00 PM,75570,14.038,3.54,,,,
44,07/08/09 09:45:00 PM,75602,13.750,3.54,,,,
45,07/08/09 10:00:00 PM,75637,13.558,3.54,,,,
46,07/08/09 10:15:00 PM,75641,13.269,3.51,,,,
47,07/08/09 10:30:00 PM,75656,13.076,3.51,,,,
48,07/08/09 10:45:00 PM,75681,12.883,3.51,,,,
49,07/08/09 11:00:00 PM,75667,12.690,3.51,,,,
50,07/08/09 11:15:00 PM,75651,12.401,3.51,,,,
51,07/08/09 11:30:00 PM,75648,12.304,3.51,,,,
52,07/08/09 11:45:00 PM,75644,12.110,3.51,,,,
53,07/09/09 12:00:00 AM,75659,11.916,3.51,,,,
54,07/09/09 12:15:00 AM,75655,11.722,3.51,,,,
55,07/09/09 12:30:00 AM,75670,11.528,3.51,,,,
56,07/09/09 12:45:00 AM,75668,11.431,3.51,,,,
57,07/09/09 01:00:00 AM,75684,11.236,3.51,,,,
58,07/09/09 01:15:00 AM,75681,11.139,3.51,,,,
59,07/09/09 01:30:00 AM,75677,10.944,3.51,,,,
60,07/09/09 01:45:00 AM,75685,10.846,3.48,,,,
61,07/09/09 02:00:00 AM,75671,10.651,3.48,,,,
62,07/09/09 02:15:00 AM,75649,10.553,3.48,,,,
63,07/09/09 02:30:00 AM,75676,10.455,3.48,,,,
64,07/09/09 02:45:00 AM,75684,10.357,3.48,,,,
65,07/09/09 03:00:00 AM,75669,10.161,3.48,,,,
66,07/09/09 03:15:00 AM,75667,10.063,3.48,,,,
67,07/09/09 03:30:00 AM,75675,9.965,3.48,,,,
68,07/09/09 03:45:00 AM,75683,9.866,3.48,,,,
69,07/09/09 04:00:00 AM,75671,9.768,3.48,,,,
70,07/09/09 04:15:00 AM,75688,9.669,3.48,,,,
71,07/09/09 04:30:00 AM,75708,9.669,3.48,,,,
72,07/09/09 04:45:00 AM,75715,9.571,3.51,,,,
73,07/09/09 05:00:00 AM,75723,9.472,3.51,,,,
74,07/09/09 05:15:00 AM,75721,9.373,3.51,,,,
75,07/09/09 05:30:00 AM,75738,9.275,3.51,,,,
76,07/09/09 05:45:00 AM,75746,9.176,3.51,,,,
77,07/09/09 06:00:00 AM,75775,9.176,3.51,,,,
78,07/09/09 06:15:00 AM,75763,9.077,3.51,,,,
79,07/09/09 06:30:00 AM,75761,8.978,3.51,,,,
80,07/09/09 06:45:00 AM,75769,8.879,3.51,,,,
81,07/09/09 07:00:00 AM,75759,8.879,3.51,,,,
82,07/09/09 07:15:00 AM,75777,8.779,3.51,,,,
83,07/09/09 07:30:00 AM,75767,8.779,3.51,,,,
84,07/09/09 07:45:00 AM,75816,8.779,3.51,,,,
85,07/09/09 08:00:00 AM,75816,8.779,3.51,,,,
86,07/09/09 08:15:00 AM,75806,8.779,3.51,,,,
87,07/09/09 08:30:00 AM,75826,8.779,3.51,,,,
88,07/09/09 08:45:00 AM,75820,8.978,3.51,,,,
89,07/09/09 09:00:00 AM,75832,9.077,3.51,,,,
90,07/09/09 09:15:00 AM,75834,9.176,3.51,,,,
91,07/09/09 09:30:00 AM,75839,9.373,3.51,,,,
92,07/09/09 09:45:00 AM,75814,9.571,3.51,,,,
93,07/09/09 10:00:00 AM,75818,9.768,3.48,,,,
