"Plot Title: Indios_Creek_8_3_2250096"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 2250096, SEN S/N: 2250096)","Temp, °C (LGR S/N: 2250096, SEN S/N: 2250096)","Batt, V (LGR S/N: 2250096, SEN S/N: 2250096)","Coupler Detached (LGR S/N: 2250096)","Coupler Attached (LGR S/N: 2250096)","Stopped (LGR S/N: 2250096)","End Of File (LGR S/N: 2250096)"
1,08/03/11 10:15:00 AM,76073,16.237,3.54,Logged,,,
2,08/03/11 10:30:00 AM,76058,16.427,3.54,,,,
3,08/03/11 10:45:00 AM,76026,17.189,3.57,,,,
4,08/03/11 11:00:00 AM,76027,18.045,3.57,,,,
5,08/03/11 11:15:00 AM,76019,18.996,3.57,,,,
6,08/03/11 11:30:00 AM,76020,19.853,3.57,,,,
7,08/03/11 11:45:00 AM,75994,20.805,3.57,,,,
8,08/03/11 12:00:00 PM,76004,21.664,3.57,,,,
9,08/03/11 12:15:00 PM,75989,22.238,3.57,,,,
10,08/03/11 12:30:00 PM,75953,22.812,3.57,,,,
11,08/03/11 12:45:00 PM,75944,22.429,3.57,,,,
12,08/03/11 01:00:00 PM,75950,21.473,3.57,,,,
13,08/03/11 01:15:00 PM,76604,15.378,3.57,,,,
14,08/03/11 01:30:00 PM,80086,6.775,3.54,,,,
15,08/03/11 01:45:00 PM,81226,9.669,3.54,,,,
16,08/03/11 02:00:00 PM,78999,10.846,3.54,,,,
17,08/03/11 02:15:00 PM,78399,11.722,3.54,,,,
18,08/03/11 02:30:00 PM,77361,11.916,3.54,,,,
19,08/03/11 02:45:00 PM,76991,12.110,3.54,,,,
20,08/03/11 03:00:00 PM,76595,12.401,3.54,,,,
21,08/03/11 03:15:00 PM,76406,13.173,3.57,,,,
22,08/03/11 03:30:00 PM,76303,14.709,3.57,,,,
23,08/03/11 03:45:00 PM,76313,16.808,3.57,,,,
24,08/03/11 04:00:00 PM,76403,18.140,3.57,,,,
25,08/03/11 04:15:00 PM,76421,18.901,3.57,,,,
26,08/03/11 04:30:00 PM,76481,19.758,3.57,,,,
27,08/03/11 04:45:00 PM,76337,20.329,3.57,,,,
28,08/03/11 05:00:00 PM,76324,20.615,3.57,,,,
29,08/03/11 05:15:00 PM,76236,20.234,3.57,,,,
30,08/03/11 05:30:00 PM,76141,19.567,3.60,,,,
31,08/03/11 05:45:00 PM,76037,18.901,3.57,,,,
32,08/03/11 06:00:00 PM,75972,18.236,3.57,,,,
33,08/03/11 06:15:00 PM,75941,17.760,3.57,,,,
34,08/03/11 06:30:00 PM,75918,17.189,3.57,,,,
35,08/03/11 06:45:00 PM,75956,16.713,3.57,,,,
36,08/03/11 07:00:00 PM,76002,16.141,3.57,,,,
37,08/03/11 07:15:00 PM,76025,15.855,3.57,,,,
38,08/03/11 07:30:00 PM,76018,15.569,3.54,,,,
