"Plot Title: Indios_Creek_12_2009_2250096"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 2250096, SEN S/N: 2250096)","Temp, °C (LGR S/N: 2250096, SEN S/N: 2250096)","Batt, V (LGR S/N: 2250096, SEN S/N: 2250096)","Coupler Detached (LGR S/N: 2250096)","Coupler Attached (LGR S/N: 2250096)","Stopped (LGR S/N: 2250096)","End Of File (LGR S/N: 2250096)"
1,05/05/10 10:00:00 AM,75639,8.779,3.54,Logged,,,
2,05/05/10 10:15:00 AM,75691,4.831,3.48,,,,
3,05/05/10 10:30:00 AM,75662,4.831,3.48,,,,
4,05/05/10 10:45:00 AM,75676,5.037,3.48,,,,
5,05/05/10 11:00:00 AM,75695,5.450,3.48,,,,
6,05/05/10 11:15:00 AM,75691,5.757,3.48,,,,
7,05/05/10 11:30:00 AM,75693,6.268,3.51,,,,
8,05/05/10 11:45:00 AM,75682,6.674,3.51,,,,
9,05/05/10 12:00:00 PM,75661,7.079,3.51,,,,
10,05/05/10 12:15:00 PM,75660,7.481,3.51,,,,
11,05/05/10 12:30:00 PM,75681,7.983,3.51,,,,
12,05/05/10 12:45:00 PM,75660,8.382,3.54,,,,
13,05/05/10 01:00:00 PM,75649,8.779,3.54,,,,
14,05/05/10 01:15:00 PM,75616,9.077,3.54,,,,
15,05/05/10 01:30:00 PM,75603,9.373,3.54,,,,
16,05/05/10 01:45:00 PM,75580,9.669,3.51,,,,
17,05/05/10 02:00:00 PM,75589,10.063,3.51,,,,
18,05/05/10 02:15:00 PM,75595,10.357,3.51,,,,
19,05/05/10 02:30:00 PM,75580,10.553,3.51,,,,
20,05/05/10 02:45:00 PM,75567,10.846,3.54,,,,
21,05/05/10 03:00:00 PM,75522,11.041,3.54,,,,
22,05/05/10 03:15:00 PM,75526,11.236,3.54,,,,
23,05/05/10 03:30:00 PM,75519,11.334,3.54,,,,
24,05/05/10 03:45:00 PM,75491,11.431,3.54,,,,
25,05/05/10 04:00:00 PM,75474,11.528,3.54,,,,
26,05/05/10 04:15:00 PM,75486,11.625,3.54,,,,
27,05/05/10 04:30:00 PM,75427,11.625,3.54,,,,
28,05/05/10 04:45:00 PM,75444,11.528,3.54,,,,
29,05/05/10 05:00:00 PM,75452,11.431,3.54,,,,
30,05/05/10 05:15:00 PM,75457,11.236,3.54,,,,
31,05/05/10 05:30:00 PM,75394,11.041,3.54,,,,
32,05/05/10 05:45:00 PM,75390,10.846,3.51,,,,
33,05/05/10 06:00:00 PM,75383,10.553,3.51,,,,
34,05/05/10 06:15:00 PM,75394,10.161,3.51,,,,
35,05/05/10 06:30:00 PM,75376,9.768,3.51,,,,
36,05/05/10 06:45:00 PM,75367,9.373,3.54,,,,
37,05/05/10 07:00:00 PM,75378,8.978,3.54,,,,
38,05/05/10 07:15:00 PM,75399,8.581,3.54,,,,
39,05/05/10 07:30:00 PM,75373,8.282,3.51,,,,
40,05/05/10 07:45:00 PM,75378,8.082,3.51,,,,
41,05/05/10 08:00:00 PM,75394,7.882,3.51,,,,
42,05/05/10 08:15:00 PM,75399,7.682,3.51,,,,
43,05/05/10 08:30:00 PM,75434,7.481,3.51,,,,
44,05/05/10 08:45:00 PM,75440,7.280,3.51,,,,
45,05/05/10 09:00:00 PM,75437,7.179,3.51,,,,
46,05/05/10 09:15:00 PM,75443,6.978,3.51,,,,
47,05/05/10 09:30:00 PM,75458,6.775,3.51,,,,
48,05/05/10 09:45:00 PM,75485,6.674,3.51,,,,
49,05/05/10 10:00:00 PM,75473,6.573,3.51,,,,
50,05/05/10 10:15:00 PM,75489,6.370,3.51,,,,
51,05/05/10 10:30:00 PM,75496,6.268,3.51,,,,
52,05/05/10 10:45:00 PM,75484,6.166,3.51,,,,
