Plot Title: LwrRed 10499411 20150618-2015,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 10499411, SEN S/N: 10499411)","Temp, °C (LGR S/N: 10499411, SEN S/N: 10499411)","Batt, V (LGR S/N: 10499411, SEN S/N: 10499411)",Coupler Detached (LGR S/N: 10499411),Coupler Attached (LGR S/N: 10499411),Stopped (LGR S/N: 10499411),End Of File (LGR S/N: 10499411)
1,6/18/2015,15:00:00,77802,21.378,3.51,Logged,,,
2,6/18/2015,15:15:00,77765,20.615,3.48,,,,
3,6/18/2015,15:30:00,77755,20.329,3.48,,,,
4,6/18/2015,15:45:00,77741,20.234,3.48,,,,
5,6/18/2015,16:00:00,77717,20.138,3.48,,,,
6,6/18/2015,16:15:00,77706,20.138,3.48,,,,
7,6/18/2015,16:30:00,77693,20.043,3.48,,,,
8,6/18/2015,16:45:00,77682,20.043,3.48,,,,
9,6/18/2015,17:00:00,77682,20.043,3.48,,,,
10,6/18/2015,17:15:00,77661,20.043,3.46,,,,
11,6/18/2015,17:30:00,77647,19.948,3.46,,,,
12,6/18/2015,17:45:00,77637,19.948,3.46,,,,
13,6/18/2015,18:00:00,77626,19.948,3.46,,,,
14,6/18/2015,18:15:00,77616,19.948,3.46,,,,
15,6/18/2015,18:30:00,77612,19.853,3.46,,,,
16,6/18/2015,18:45:00,77623,19.853,3.46,,,,
17,6/18/2015,19:00:00,77641,19.758,3.46,,,,
18,6/18/2015,19:15:00,77637,19.662,3.46,,,,
19,6/18/2015,19:30:00,77644,19.567,3.48,,,,
20,6/18/2015,19:45:00,77648,19.377,3.48,,,,
21,6/18/2015,20:00:00,77655,19.282,3.48,,,,
22,6/18/2015,20:15:00,77680,19.092,3.48,,,,
23,6/18/2015,20:30:00,77695,18.901,3.48,,,,
24,6/18/2015,20:45:00,77719,18.711,3.48,,,,
25,6/18/2015,21:00:00,77755,18.521,3.48,,,,
26,6/18/2015,21:15:00,77776,18.236,3.48,,,,
27,6/18/2015,21:30:00,77812,18.045,3.46,,,,
28,6/18/2015,21:45:00,77823,17.76,3.46,,,,
29,6/18/2015,22:00:00,77868,17.57,3.46,,,,
30,6/18/2015,22:15:00,77911,17.284,3.46,,,,
31,6/18/2015,22:30:00,77946,17.094,3.46,,,,
32,6/18/2015,22:45:00,77968,16.808,3.46,,,,
33,6/18/2015,23:00:00,77961,16.618,3.46,,,,
34,6/18/2015,23:15:00,77972,16.332,3.46,,,,
35,6/18/2015,23:30:00,77966,16.141,3.46,,,,
36,6/18/2015,23:45:00,77959,15.951,3.46,,,,
37,6/19/2015,0:00:00,78002,15.664,3.43,,,,
38,6/19/2015,0:15:00,78005,15.473,3.43,,,,
39,6/19/2015,0:30:00,77999,15.282,3.43,,,,
40,6/19/2015,0:45:00,78013,15.091,3.43,,,,
41,6/19/2015,1:00:00,78017,14.9,3.46,,,,
42,6/19/2015,1:15:00,78021,14.709,3.46,,,,
43,6/19/2015,1:30:00,78025,14.517,3.46,,,,
44,6/19/2015,1:45:00,78029,14.325,3.46,,,,
45,6/19/2015,2:00:00,78012,14.134,3.46,,,,
46,6/19/2015,2:15:00,78016,13.942,3.46,,,,
47,6/19/2015,2:30:00,78012,13.846,3.46,,,,
48,6/19/2015,2:45:00,78027,13.654,3.46,,,,
49,6/19/2015,3:00:00,78041,13.461,3.46,,,,
50,6/19/2015,3:15:00,78048,13.365,3.46,,,,
51,6/19/2015,3:30:00,78042,13.173,3.46,,,,
52,6/19/2015,3:45:00,78049,13.076,3.43,,,,
53,6/19/2015,4:00:00,78046,12.98,3.43,,,,
54,6/19/2015,4:15:00,78063,12.883,3.43,,,,
55,6/19/2015,4:30:00,78060,12.787,3.43,,,,
56,6/19/2015,4:45:00,78078,12.69,3.43,,,,
57,6/19/2015,5:00:00,78085,12.594,3.43,,,,
58,6/19/2015,5:15:00,78081,12.497,3.43,,,,
59,6/19/2015,5:30:00,78092,12.497,3.43,,,,
60,6/19/2015,5:45:00,78099,12.401,3.43,,,,
61,6/19/2015,6:00:00,78096,12.304,3.43,,,,
62,6/19/2015,6:15:00,78103,12.207,3.43,,,,
63,6/19/2015,6:30:00,78113,12.207,3.43,,,,
64,6/19/2015,6:45:00,78121,12.11,3.43,,,,
65,6/19/2015,7:00:00,78128,12.013,3.43,,,,
66,6/19/2015,7:15:00,78096,12.013,3.43,,,,
67,6/19/2015,7:30:00,78093,11.916,3.43,,,,
68,6/19/2015,7:45:00,78093,11.916,3.43,,,,
69,6/19/2015,8:00:00,78093,11.916,3.43,,,,
70,6/19/2015,8:15:00,78104,11.916,3.43,,,,
71,6/19/2015,8:30:00,78093,11.916,3.43,,,,
72,6/19/2015,8:45:00,78104,11.916,3.43,,,,
73,6/19/2015,9:00:00,78096,12.013,3.43,,,,
74,6/19/2015,9:15:00,78110,12.11,3.43,,,,
75,6/19/2015,9:30:00,78113,12.207,3.43,,,,
76,6/19/2015,9:45:00,78120,12.401,3.43,,,,
77,6/19/2015,10:00:00,78113,12.497,3.43,,,,
78,6/19/2015,10:15:00,78119,12.69,3.43,,,,
79,6/19/2015,10:30:00,78095,12.883,3.43,,,,
80,6/19/2015,10:45:00,78080,13.076,3.46,,,,
81,6/19/2015,11:00:00,78076,13.269,3.46,,,,
82,6/19/2015,11:15:00,78052,13.461,3.46,,,,
83,6/19/2015,11:30:00,78048,13.654,3.46,,,,
84,6/19/2015,11:45:00,78023,13.846,3.46,,,,
85,6/19/2015,12:00:00,77991,14.134,3.46,,,,
86,6/19/2015,12:15:00,77997,14.325,3.46,,,,
87,6/19/2015,12:30:00,77976,14.613,3.46,,,,
88,6/19/2015,12:45:00,77965,14.9,3.46,,,,
89,6/19/2015,13:00:00,77922,15.187,3.43,,,,
90,6/19/2015,13:15:00,77911,15.473,3.43,,,,
91,6/19/2015,13:30:00,77903,15.855,3.46,,,,
92,6/19/2015,13:45:00,77892,16.141,3.46,,,,
93,6/19/2015,14:00:00,77857,16.332,3.46,,,,
94,6/19/2015,14:15:00,77856,16.618,3.46,,,,
95,6/19/2015,14:30:00,77832,16.808,3.46,,,,
96,6/19/2015,14:45:00,77793,16.903,3.46,,,,
97,6/19/2015,15:00:00,77779,17.094,3.46,,,,
98,6/19/2015,15:15:00,77761,17.189,3.46,,,,
