Plot Title: 1153413,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1153413, SEN S/N: 1153413)","Temp, °C (LGR S/N: 1153413, SEN S/N: 1153413)","Batt, V (LGR S/N: 1153413, SEN S/N: 1153413)",Coupler Detached (LGR S/N: 1153413),Coupler Attached (LGR S/N: 1153413),Stopped (LGR S/N: 1153413),End Of File (LGR S/N: 1153413)
1,4/15/2010,12:00:00,75653,5.962,3.43,,,,
2,4/15/2010,12:03:25,,,,Logged,,,
3,4/15/2010,12:30:00,78479,4.415,3.46,,,,
4,4/15/2010,13:00:00,78495,4.311,3.48,,,,
5,4/15/2010,13:30:00,78511,4.415,3.48,,,,
6,4/15/2010,14:00:00,78560,4.415,3.48,,,,
7,4/15/2010,14:30:00,78626,4.623,3.48,,,,
8,4/15/2010,15:00:00,78692,4.934,3.46,,,,
9,4/15/2010,15:30:00,78807,5.347,3.46,,,,
10,4/15/2010,16:00:00,78891,5.962,3.46,,,,
11,4/15/2010,16:30:00,79006,6.573,3.48,,,,
12,4/15/2010,17:00:00,79040,6.877,3.48,,,,
13,4/15/2010,17:30:00,79057,7.28,3.48,,,,
14,4/15/2010,18:00:00,79288,8.182,3.48,,,,
15,4/15/2010,18:30:00,79321,8.182,3.48,,,,
16,4/15/2010,19:00:00,79353,7.983,3.48,,,,
17,4/15/2010,19:30:00,79401,7.682,3.48,,,,
18,4/15/2010,20:00:00,79416,7.381,3.48,,,,
19,4/15/2010,20:30:00,79415,6.978,3.48,,,,
20,4/15/2010,21:00:00,79397,6.674,3.48,,,,
21,4/15/2010,21:30:00,79396,6.37,3.48,,,,
22,4/15/2010,22:00:00,79347,6.064,3.48,,,,
23,4/15/2010,22:30:00,79346,5.962,3.48,,,,
24,4/15/2010,23:00:00,79314,5.962,3.48,,,,
25,4/15/2010,23:30:00,79281,5.86,3.48,,,,
26,4/16/2010,0:00:00,79232,5.86,3.48,,,,
27,4/16/2010,0:30:00,79248,5.757,3.48,,,,
28,4/16/2010,1:00:00,79215,5.757,3.48,,,,
29,4/16/2010,1:30:00,79166,5.655,3.48,,,,
30,4/16/2010,2:00:00,79150,5.552,3.48,,,,
31,4/16/2010,2:30:00,79133,5.45,3.48,,,,
32,4/16/2010,3:00:00,79100,5.347,3.46,,,,
33,4/16/2010,3:30:00,79084,5.347,3.46,,,,
34,4/16/2010,4:00:00,79051,5.244,3.46,,,,
35,4/16/2010,4:30:00,79051,5.141,3.46,,,,
36,4/16/2010,5:00:00,79018,5.037,3.46,,,,
37,4/16/2010,5:30:00,79018,5.037,3.46,,,,
38,4/16/2010,6:00:00,79001,4.934,3.46,,,,
39,4/16/2010,6:30:00,79017,4.831,3.46,,,,
40,4/16/2010,7:00:00,79001,4.831,3.46,,,,
41,4/16/2010,7:30:00,78984,4.727,3.48,,,,
42,4/16/2010,8:00:00,78952,4.727,3.48,,,,
43,4/16/2010,8:30:00,78935,4.623,3.48,,,,
44,4/16/2010,9:00:00,78951,4.623,3.48,,,,
45,4/16/2010,9:30:00,78935,4.623,3.48,,,,
46,4/16/2010,10:00:00,78919,4.623,3.48,,,,
47,4/16/2010,10:30:00,78919,4.623,3.48,,,,
48,4/16/2010,11:00:00,78886,4.623,3.48,,,,
49,4/16/2010,11:30:00,78854,4.623,3.48,,,,
50,4/16/2010,12:00:00,78837,4.623,3.48,,,,
51,4/16/2010,12:30:00,78789,4.727,3.48,,,,
52,4/16/2010,13:00:00,78789,4.727,3.48,,,,
53,4/16/2010,13:30:00,78806,4.934,3.46,,,,
54,4/16/2010,14:00:00,78839,5.141,3.46,,,,
55,4/16/2010,14:30:00,78889,5.45,3.46,,,,
56,4/16/2010,15:00:00,78988,5.962,3.48,,,,
57,4/16/2010,15:30:00,79120,6.37,3.48,,,,
58,4/16/2010,16:00:00,79267,6.674,3.48,,,,
59,4/16/2010,16:30:00,79350,7.179,3.48,,,,
60,4/16/2010,17:00:00,79367,7.381,3.48,,,,
61,4/16/2010,17:30:00,79433,7.481,3.48,,,,
62,4/16/2010,18:00:00,79465,7.481,3.48,,,,
63,4/16/2010,18:30:00,79546,7.381,3.48,,,,
64,4/16/2010,19:00:00,79627,7.179,3.48,,,,
65,4/16/2010,19:30:00,79610,6.978,3.48,,,,
66,4/16/2010,20:00:00,79593,6.775,3.48,,,,
67,4/16/2010,20:30:00,79609,6.573,3.48,,,,
68,4/16/2010,21:00:00,79592,6.471,3.48,,,,
69,4/16/2010,21:30:00,79608,6.268,3.48,,,,
70,4/16/2010,22:00:00,79623,6.064,3.48,,,,
71,4/16/2010,22:30:00,79655,5.86,3.48,,,,
72,4/16/2010,23:00:00,79736,5.655,3.48,,,,
73,4/16/2010,23:30:00,79898,5.347,3.46,,,,
74,4/17/2010,0:00:00,80011,5.141,3.46,,,,
75,4/17/2010,0:30:00,80092,5.037,3.46,,,,
76,4/17/2010,1:00:00,80189,4.934,3.46,,,,
77,4/17/2010,1:30:00,80237,4.727,3.48,,,,
78,4/17/2010,2:00:00,80253,4.623,3.48,,,,
79,4/17/2010,2:30:00,80171,4.519,3.48,,,,
80,4/17/2010,3:00:00,80057,4.519,3.48,,,,
81,4/17/2010,3:30:00,79927,4.519,3.48,,,,
82,4/17/2010,4:00:00,79829,4.415,3.48,,,,
83,4/17/2010,4:30:00,79780,4.207,3.48,,,,
84,4/17/2010,5:00:00,79747,4.207,3.48,,,,
85,4/17/2010,5:30:00,79714,4.102,3.48,,,,
86,4/17/2010,6:00:00,79698,4.102,3.48,,,,
87,4/17/2010,6:30:00,79584,4.102,3.48,,,,
88,4/17/2010,7:00:00,79616,3.998,3.48,,,,
89,4/17/2010,7:30:00,79599,3.893,3.48,,,,
90,4/17/2010,8:00:00,79567,3.893,3.48,,,,
91,4/17/2010,8:30:00,79534,3.788,3.48,,,,
92,4/17/2010,9:00:00,79469,3.788,3.48,,,,
93,4/17/2010,9:30:00,79501,3.788,3.48,,,,
94,4/17/2010,10:00:00,79518,3.788,3.48,,,,
95,4/17/2010,10:30:00,79534,3.683,3.48,,,,
96,4/17/2010,11:00:00,79534,3.788,3.48,,,,
97,4/17/2010,11:30:00,79485,3.788,3.48,,,,
98,4/17/2010,12:00:00,79436,3.788,3.48,,,,
99,4/17/2010,12:30:00,79388,3.893,3.48,,,,
100,4/17/2010,13:00:00,79356,3.998,3.48,,,,
101,4/17/2010,13:30:00,79372,4.102,3.48,,,,
102,4/17/2010,14:00:00,79389,4.311,3.48,,,,
103,4/17/2010,14:30:00,79423,4.623,3.48,,,,
104,4/17/2010,15:00:00,79424,4.831,3.46,,,,
105,4/17/2010,15:30:00,79506,4.934,3.46,,,,
106,4/17/2010,16:00:00,79555,5.244,3.46,,,,
107,4/17/2010,16:30:00,79573,5.655,3.46,,,,
108,4/17/2010,17:00:00,79607,5.962,3.48,,,,
109,4/17/2010,17:30:00,79656,6.166,3.48,,,,
