Plot Title: Redondo Creek 12_ 10,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280508, SEN S/N: 1280508)","Temp, °C (LGR S/N: 1280508, SEN S/N: 1280508)","Batt, V (LGR S/N: 1280508, SEN S/N: 1280508)",Coupler Detached (LGR S/N: 1280508),Coupler Attached (LGR S/N: 1280508),Stopped (LGR S/N: 1280508),End Of File (LGR S/N: 1280508)
1,9/27/2011,15:00:00,77562,10.161,3.46,Logged,,,
2,9/27/2011,15:15:00,77566,9.768,3.46,,,,
3,9/27/2011,15:30:00,77586,9.768,3.46,,,,
4,9/27/2011,15:45:00,77566,9.768,3.46,,,,
5,9/27/2011,16:00:00,77556,9.768,3.46,,,,
6,9/27/2011,16:15:00,77515,9.768,3.46,,,,
7,9/27/2011,16:30:00,77504,9.866,3.46,,,,
8,9/27/2011,16:45:00,77494,9.866,3.46,,,,
9,9/27/2011,17:00:00,77515,9.866,3.46,,,,
10,9/27/2011,17:15:00,77484,9.866,3.46,,,,
11,9/27/2011,17:30:00,77525,9.866,3.46,,,,
12,9/27/2011,17:45:00,77494,9.866,3.46,,,,
13,9/27/2011,18:00:00,77514,9.965,3.46,,,,
14,9/27/2011,18:15:00,77504,9.965,3.46,,,,
15,9/27/2011,18:30:00,77514,9.965,3.46,,,,
16,9/27/2011,18:45:00,77544,9.965,3.46,,,,
17,9/27/2011,19:00:00,77544,9.965,3.46,,,,
18,9/27/2011,19:15:00,77595,9.965,3.46,,,,
19,9/27/2011,19:30:00,77595,9.965,3.46,,,,
20,9/27/2011,19:45:00,77604,10.063,3.46,,,,
21,9/27/2011,20:00:00,77573,10.063,3.46,,,,
22,9/27/2011,20:15:00,77624,10.063,3.46,,,,
23,9/27/2011,20:30:00,77624,10.063,3.46,,,,
24,9/27/2011,20:45:00,77665,10.063,3.46,,,,
25,9/27/2011,21:00:00,77665,10.063,3.46,,,,
26,9/27/2011,21:15:00,77665,10.063,3.46,,,,
27,9/27/2011,21:30:00,77685,10.063,3.46,,,,
28,9/27/2011,21:45:00,77705,10.063,3.46,,,,
29,9/27/2011,22:00:00,77705,10.063,3.46,,,,
30,9/27/2011,22:15:00,77695,10.063,3.46,,,,
31,9/27/2011,22:30:00,77705,10.063,3.46,,,,
32,9/27/2011,22:45:00,77724,10.161,3.46,,,,
33,9/27/2011,23:00:00,77765,10.161,3.46,,,,
34,9/27/2011,23:15:00,77756,10.063,3.46,,,,
35,9/27/2011,23:30:00,77734,10.161,3.46,,,,
36,9/27/2011,23:45:00,77735,10.063,3.46,,,,
37,9/28/2011,0:00:00,77725,10.063,3.46,,,,
38,9/28/2011,0:15:00,77715,10.063,3.46,,,,
39,9/28/2011,0:30:00,77715,10.063,3.46,,,,
40,9/28/2011,0:45:00,77705,10.063,3.46,,,,
41,9/28/2011,1:00:00,77705,10.063,3.46,,,,
42,9/28/2011,1:15:00,77715,10.063,3.46,,,,
43,9/28/2011,1:30:00,77726,9.965,3.46,,,,
44,9/28/2011,1:45:00,77696,9.965,3.46,,,,
45,9/28/2011,2:00:00,77706,9.965,3.46,,,,
46,9/28/2011,2:15:00,77696,9.965,3.46,,,,
47,9/28/2011,2:30:00,77697,9.866,3.46,,,,
48,9/28/2011,2:45:00,77697,9.866,3.46,,,,
49,9/28/2011,3:00:00,77666,9.866,3.46,,,,
50,9/28/2011,3:15:00,77646,9.866,3.46,,,,
51,9/28/2011,3:30:00,77646,9.866,3.46,,,,
52,9/28/2011,3:45:00,77637,9.768,3.46,,,,
53,9/28/2011,4:00:00,77657,9.768,3.46,,,,
54,9/28/2011,4:15:00,77647,9.768,3.46,,,,
55,9/28/2011,4:30:00,77647,9.768,3.46,,,,
56,9/28/2011,4:45:00,77648,9.669,3.46,,,,
57,9/28/2011,5:00:00,77638,9.669,3.46,,,,
58,9/28/2011,5:15:00,77648,9.669,3.46,,,,
59,9/28/2011,5:30:00,77648,9.669,3.46,,,,
60,9/28/2011,5:45:00,77628,9.571,3.48,,,,
61,9/28/2011,6:00:00,77639,9.571,3.48,,,,
62,9/28/2011,6:15:00,77639,9.571,3.48,,,,
63,9/28/2011,6:30:00,77659,9.571,3.48,,,,
64,9/28/2011,6:45:00,77670,9.472,3.48,,,,
65,9/28/2011,7:00:00,77660,9.472,3.48,,,,
66,9/28/2011,7:15:00,77670,9.472,3.48,,,,
67,9/28/2011,7:30:00,77670,9.472,3.48,,,,
68,9/28/2011,7:45:00,77691,9.373,3.48,,,,
69,9/28/2011,8:00:00,77681,9.373,3.48,,,,
70,9/28/2011,8:15:00,77701,9.373,3.48,,,,
71,9/28/2011,8:30:00,77681,9.373,3.48,,,,
72,9/28/2011,8:45:00,77661,9.275,3.48,,,,
73,9/28/2011,9:00:00,77692,9.275,3.48,,,,
74,9/28/2011,9:15:00,77672,9.275,3.48,,,,
75,9/28/2011,9:30:00,77661,9.275,3.48,,,,
76,9/28/2011,9:45:00,77651,9.275,3.48,,,,
77,9/28/2011,10:00:00,77640,9.373,3.48,,,,
78,9/28/2011,10:15:00,77661,9.373,3.48,,,,
79,9/28/2011,10:30:00,77640,9.373,3.48,,,,
80,9/28/2011,10:45:00,77620,9.373,3.48,,,,
81,9/28/2011,11:00:00,77620,9.373,3.48,,,,
82,9/28/2011,11:15:00,77600,9.373,3.48,,,,
83,9/28/2011,11:30:00,77609,9.472,3.48,,,,
84,9/28/2011,11:45:00,77589,9.472,3.48,,,,
85,9/28/2011,12:00:00,77569,9.472,3.48,,,,
86,9/28/2011,12:15:00,77569,9.472,3.48,,,,
87,9/28/2011,12:30:00,77548,9.472,3.48,,,,
88,9/28/2011,12:45:00,77568,9.571,3.48,,,,
89,9/28/2011,13:00:00,77547,9.571,3.48,,,,
90,9/28/2011,13:15:00,77527,9.571,3.48,,,,
91,9/28/2011,13:30:00,77517,9.571,3.48,,,,
92,9/28/2011,13:45:00,77496,9.669,3.46,,,,
93,9/28/2011,14:00:00,77496,9.669,3.46,,,,
94,9/28/2011,14:15:00,77476,9.669,3.46,,,,
95,9/28/2011,14:30:00,77476,9.669,3.46,,,,
96,9/28/2011,14:45:00,77445,9.669,3.46,,,,
97,9/28/2011,15:00:00,77434,9.768,3.46,,,,
98,9/28/2011,15:15:00,77445,9.768,3.46,,,,
99,9/28/2011,15:30:00,77434,9.768,3.46,,,,
100,9/28/2011,15:45:00,77434,9.768,3.46,,,,
101,9/28/2011,16:00:00,77393,9.866,3.46,,,,
102,9/28/2011,16:15:00,77393,9.866,3.46,,,,
103,9/28/2011,16:30:00,77393,9.866,3.46,,,,
104,9/28/2011,16:45:00,77383,9.866,3.46,,,,
105,9/28/2011,17:00:00,77372,9.965,3.46,,,,
106,9/28/2011,17:15:00,77372,9.965,3.46,,,,
107,9/28/2011,17:30:00,77362,9.965,3.46,,,,
108,9/28/2011,17:45:00,77382,9.965,3.46,,,,
109,9/28/2011,18:00:00,77382,9.965,3.46,,,,
110,9/28/2011,18:15:00,77391,10.063,3.46,,,,
111,9/28/2011,18:30:00,77401,10.063,3.46,,,,
112,9/28/2011,18:45:00,77391,10.063,3.46,,,,
113,9/28/2011,19:00:00,77422,10.063,3.46,,,,
114,9/28/2011,19:15:00,77452,10.063,3.46,,,,
115,9/28/2011,19:30:00,77462,10.063,3.46,,,,
116,9/28/2011,19:45:00,77482,10.161,3.46,,,,
117,9/28/2011,20:00:00,77492,10.161,3.46,,,,
118,9/28/2011,20:15:00,77482,10.161,3.46,,,,
119,9/28/2011,20:30:00,77502,10.161,3.46,,,,
120,9/28/2011,20:45:00,77502,10.161,3.46,,,,
121,9/28/2011,21:00:00,77532,10.161,3.46,,,,
122,9/28/2011,21:15:00,77512,10.161,3.46,,,,
123,9/28/2011,21:30:00,77532,10.161,3.46,,,,
124,9/28/2011,21:45:00,77522,10.161,3.46,,,,
125,9/28/2011,22:00:00,77532,10.161,3.46,,,,
126,9/28/2011,22:15:00,77512,10.161,3.46,,,,
127,9/28/2011,22:30:00,77532,10.161,3.46,,,,
128,9/28/2011,22:45:00,77502,10.161,3.46,,,,
129,9/28/2011,23:00:00,77502,10.161,3.46,,,,
130,9/28/2011,23:15:00,77503,10.063,3.46,,,,
131,9/28/2011,23:30:00,77513,10.063,3.46,,,,
132,9/28/2011,23:45:00,77513,10.063,3.46,,,,
133,9/29/2011,0:00:00,77493,10.063,3.46,,,,
134,9/29/2011,0:15:00,77503,10.063,3.46,,,,
