Plot Title: 1153413,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1153413, SEN S/N: 1153413)","Temp, °C (LGR S/N: 1153413, SEN S/N: 1153413)","Batt, V (LGR S/N: 1153413, SEN S/N: 1153413)",Coupler Detached (LGR S/N: 1153413),Coupler Attached (LGR S/N: 1153413),Stopped (LGR S/N: 1153413),End Of File (LGR S/N: 1153413)
1,9/1/2010,10:30:00,76822,12.013,3.48,Logged,,,
2,9/1/2010,11:00:00,76822,12.013,3.48,,,,
3,9/1/2010,11:30:00,76790,12.11,3.51,,,,
4,9/1/2010,12:00:00,76774,12.11,3.51,,,,
5,9/1/2010,12:30:00,76741,12.207,3.51,,,,
6,9/1/2010,13:00:00,76709,12.304,3.51,,,,
7,9/1/2010,13:30:00,76660,12.497,3.51,,,,
8,9/1/2010,14:00:00,76661,12.69,3.51,,,,
9,9/1/2010,14:30:00,76612,12.883,3.51,,,,
10,9/1/2010,15:00:00,76596,12.98,3.51,,,,
11,9/1/2010,15:30:00,76564,13.173,3.51,,,,
12,9/1/2010,16:00:00,76548,13.269,3.51,,,,
13,9/1/2010,16:30:00,76532,13.365,3.51,,,,
14,9/1/2010,17:00:00,76499,13.365,3.51,,,,
15,9/1/2010,17:30:00,76499,13.461,3.51,,,,
16,9/1/2010,18:00:00,76499,13.461,3.51,,,,
17,9/1/2010,18:30:00,76516,13.558,3.51,,,,
18,9/1/2010,19:00:00,76532,13.558,3.51,,,,
19,9/1/2010,19:30:00,76548,13.558,3.51,,,,
20,9/1/2010,20:00:00,76565,13.558,3.51,,,,
21,9/1/2010,20:30:00,76613,13.461,3.51,,,,
22,9/1/2010,21:00:00,76630,13.365,3.51,,,,
23,9/1/2010,21:30:00,76662,13.365,3.51,,,,
24,9/1/2010,22:00:00,76646,13.269,3.51,,,,
25,9/1/2010,22:30:00,76662,13.173,3.51,,,,
26,9/1/2010,23:00:00,76629,13.173,3.51,,,,
27,9/1/2010,23:30:00,76629,13.076,3.51,,,,
28,9/2/2010,0:00:00,76661,12.98,3.51,,,,
29,9/2/2010,0:30:00,76645,12.883,3.51,,,,
30,9/2/2010,1:00:00,76661,12.787,3.51,,,,
31,9/2/2010,1:30:00,76661,12.69,3.51,,,,
32,9/2/2010,2:00:00,76661,12.594,3.51,,,,
33,9/2/2010,2:30:00,76660,12.497,3.51,,,,
34,9/2/2010,3:00:00,76644,12.401,3.51,,,,
35,9/2/2010,3:30:00,76660,12.401,3.51,,,,
36,9/2/2010,4:00:00,76660,12.304,3.51,,,,
37,9/2/2010,4:30:00,76660,12.207,3.51,,,,
38,9/2/2010,5:00:00,76676,12.11,3.51,,,,
39,9/2/2010,5:30:00,76692,12.11,3.51,,,,
40,9/2/2010,6:00:00,76725,12.013,3.51,,,,
41,9/2/2010,6:30:00,76757,12.013,3.51,,,,
42,9/2/2010,7:00:00,76773,11.916,3.51,,,,
43,9/2/2010,7:30:00,76789,11.819,3.51,,,,
44,9/2/2010,8:00:00,76822,11.819,3.51,,,,
45,9/2/2010,8:30:00,76838,11.819,3.51,,,,
46,9/2/2010,9:00:00,76854,11.722,3.51,,,,
47,9/2/2010,9:30:00,76871,11.722,3.51,,,,
48,9/2/2010,10:00:00,76871,11.819,3.51,,,,
49,9/2/2010,10:30:00,76855,11.819,3.51,,,,
50,9/2/2010,11:00:00,76855,11.819,3.51,,,,
51,9/2/2010,11:30:00,76838,11.916,3.51,,,,
52,9/2/2010,12:00:00,76839,12.013,3.51,,,,
53,9/2/2010,12:30:00,76823,12.11,3.51,,,,
54,9/2/2010,13:00:00,76806,12.207,3.51,,,,
55,9/2/2010,13:30:00,76774,12.401,3.51,,,,
56,9/2/2010,14:00:00,76775,12.594,3.51,,,,
57,9/2/2010,14:30:00,76775,12.787,3.51,,,,
58,9/2/2010,15:00:00,76759,12.98,3.51,,,,
59,9/2/2010,15:30:00,76776,13.173,3.51,,,,
60,9/2/2010,16:00:00,76776,13.269,3.51,,,,
61,9/2/2010,16:30:00,76776,13.365,3.51,,,,
62,9/2/2010,17:00:00,76760,13.365,3.51,,,,
63,9/2/2010,17:30:00,76776,13.461,3.51,,,,
64,9/2/2010,18:00:00,76793,13.558,3.51,,,,
65,9/2/2010,18:30:00,76776,13.558,3.51,,,,
66,9/2/2010,19:00:00,76858,13.558,3.51,,,,
67,9/2/2010,19:30:00,76923,13.654,3.51,,,,
68,9/2/2010,20:00:00,76956,13.654,3.51,,,,
69,9/2/2010,20:30:00,76988,13.558,3.51,,,,
70,9/2/2010,21:00:00,77021,13.558,3.51,,,,
71,9/2/2010,21:30:00,77053,13.558,3.51,,,,
72,9/2/2010,22:00:00,77102,13.558,3.51,,,,
73,9/2/2010,22:30:00,77119,13.558,3.51,,,,
74,9/2/2010,23:00:00,77135,13.461,3.51,,,,
75,9/2/2010,23:30:00,77167,13.365,3.51,,,,
76,9/3/2010,0:00:00,77167,13.365,3.51,,,,
77,9/3/2010,0:30:00,77199,13.269,3.51,,,,
78,9/3/2010,1:00:00,77199,13.173,3.51,,,,
79,9/3/2010,1:30:00,77215,13.076,3.51,,,,
80,9/3/2010,2:00:00,77248,13.076,3.51,,,,
81,9/3/2010,2:30:00,77280,12.98,3.51,,,,
82,9/3/2010,3:00:00,77280,12.883,3.51,,,,
83,9/3/2010,3:30:00,77296,12.883,3.51,,,,
84,9/3/2010,4:00:00,77313,12.787,3.51,,,,
85,9/3/2010,4:30:00,77313,12.787,3.51,,,,
86,9/3/2010,5:00:00,77296,12.69,3.51,,,,
87,9/3/2010,5:30:00,77328,12.594,3.51,,,,
88,9/3/2010,6:00:00,77328,12.497,3.51,,,,
89,9/3/2010,6:30:00,77345,12.497,3.51,,,,
90,9/3/2010,7:00:00,77377,12.401,3.51,,,,
91,9/3/2010,7:30:00,77393,12.401,3.51,,,,
92,9/3/2010,8:00:00,77393,12.304,3.51,,,,
93,9/3/2010,8:30:00,77409,12.304,3.51,,,,
94,9/3/2010,9:00:00,77409,12.304,3.51,,,,
95,9/3/2010,9:30:00,77393,12.207,3.51,,,,
96,9/3/2010,10:00:00,77377,12.207,3.51,,,,
97,9/3/2010,10:30:00,77377,12.207,3.51,,,,
98,9/3/2010,11:00:00,77328,12.304,3.51,,,,
99,9/3/2010,11:30:00,77328,12.304,3.51,,,,
100,9/3/2010,12:00:00,77279,12.304,3.51,,,,
101,9/3/2010,12:30:00,77263,12.401,3.51,,,,
102,9/3/2010,13:00:00,77231,12.497,3.51,,,,
103,9/3/2010,13:30:00,77198,12.594,3.51,,,,
104,9/3/2010,14:00:00,77150,12.787,3.51,,,,
105,9/3/2010,14:30:00,77117,12.98,3.51,,,,
106,9/3/2010,15:00:00,77085,13.173,3.51,,,,
107,9/3/2010,15:30:00,77069,13.269,3.51,,,,
108,9/3/2010,16:00:00,77020,13.365,3.51,,,,
109,9/3/2010,16:30:00,77004,13.365,3.51,,,,
110,9/3/2010,17:00:00,76988,13.461,3.51,,,,
111,9/3/2010,17:30:00,76988,13.461,3.51,,,,
112,9/3/2010,18:00:00,76988,13.558,3.51,,,,
113,9/3/2010,18:30:00,77005,13.558,3.51,,,,
114,9/3/2010,19:00:00,77021,13.558,3.51,,,,
115,9/3/2010,19:30:00,77037,13.558,3.51,,,,
116,9/3/2010,20:00:00,77086,13.461,3.51,,,,
117,9/3/2010,20:30:00,77118,13.461,3.51,,,,
118,9/3/2010,21:00:00,77118,13.365,3.51,,,,
119,9/3/2010,21:30:00,77135,13.365,3.51,,,,
120,9/3/2010,22:00:00,77134,13.269,3.51,,,,
121,9/3/2010,22:30:00,77150,13.173,3.51,,,,
122,9/3/2010,23:00:00,77134,13.173,3.51,,,,
123,9/3/2010,23:30:00,77134,13.076,3.51,,,,
124,9/4/2010,0:00:00,77134,12.98,3.51,,,,
125,9/4/2010,0:30:00,77117,12.883,3.51,,,,
126,9/4/2010,1:00:00,77101,12.883,3.51,,,,
127,9/4/2010,1:30:00,77101,12.787,3.51,,,,
128,9/4/2010,2:00:00,77101,12.69,3.51,,,,
129,9/4/2010,2:30:00,77100,12.594,3.51,,,,
130,9/4/2010,3:00:00,77100,12.594,3.51,,,,
131,9/4/2010,3:30:00,77100,12.497,3.51,,,,
132,9/4/2010,4:00:00,77067,12.401,3.51,,,,
133,9/4/2010,4:30:00,77067,12.401,3.51,,,,
134,9/4/2010,5:00:00,77084,12.304,3.51,,,,
135,9/4/2010,5:30:00,77083,12.207,3.51,,,,
136,9/4/2010,6:00:00,77083,12.11,3.51,,,,
137,9/4/2010,6:30:00,77099,12.11,3.51,,,,
138,9/4/2010,7:00:00,77083,12.013,3.51,,,,
139,9/4/2010,7:30:00,77099,11.916,3.51,,,,
140,9/4/2010,8:00:00,77099,11.916,3.51,,,,
141,9/4/2010,8:30:00,77083,11.916,3.51,,,,
142,9/4/2010,9:00:00,77083,11.916,3.51,,,,
143,9/4/2010,9:30:00,77083,11.916,3.51,,,,
144,9/4/2010,10:00:00,77066,11.916,3.51,,,,
145,9/4/2010,10:30:00,77050,11.916,3.51,,,,
146,9/4/2010,11:00:00,77018,12.013,3.51,,,,
147,9/4/2010,11:30:00,76985,12.013,3.51,,,,
148,9/4/2010,12:00:00,76920,12.11,3.51,,,,
149,9/4/2010,12:30:00,76872,12.207,3.51,,,,
150,9/4/2010,13:00:00,76839,12.304,3.51,,,,
151,9/4/2010,13:30:00,76807,12.497,3.51,,,,
152,9/4/2010,14:00:00,76791,12.69,3.51,,,,
153,9/4/2010,14:30:00,76775,12.883,3.51,,,,
154,9/4/2010,15:00:00,76727,13.076,3.51,,,,
155,9/4/2010,15:30:00,76711,13.269,3.51,,,,
156,9/4/2010,16:00:00,76678,13.365,3.51,,,,
157,9/4/2010,16:30:00,76646,13.461,3.51,,,,
158,9/4/2010,17:00:00,76630,13.558,3.51,,,,
159,9/4/2010,17:30:00,76614,13.558,3.51,,,,
160,9/4/2010,18:00:00,76614,13.654,3.51,,,,
161,9/4/2010,18:30:00,76597,13.654,3.51,,,,
162,9/4/2010,19:00:00,76630,13.654,3.51,,,,
163,9/4/2010,19:30:00,76646,13.654,3.51,,,,
164,9/4/2010,20:00:00,76679,13.654,3.51,,,,
165,9/4/2010,20:30:00,76695,13.558,3.51,,,,
166,9/4/2010,21:00:00,76695,13.558,3.51,,,,
167,9/4/2010,21:30:00,76679,13.461,3.51,,,,
168,9/4/2010,22:00:00,76695,13.461,3.51,,,,
169,9/4/2010,22:30:00,76711,13.365,3.51,,,,
170,9/4/2010,23:00:00,76694,13.269,3.51,,,,
171,9/4/2010,23:30:00,76694,13.269,3.51,,,,
172,9/5/2010,0:00:00,76678,13.173,3.51,,,,
173,9/5/2010,0:30:00,76678,13.076,3.51,,,,
174,9/5/2010,1:00:00,76661,12.98,3.51,,,,
175,9/5/2010,1:30:00,76645,12.883,3.51,,,,
