"Plot Title: East Fork Jemez River - 4_2011"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280509, SEN S/N: 1280509)","Temp, °C (LGR S/N: 1280509, SEN S/N: 1280509)","Batt, V (LGR S/N: 1280509, SEN S/N: 1280509)","Coupler Detached (LGR S/N: 1280509)","Coupler Attached (LGR S/N: 1280509)","Stopped (LGR S/N: 1280509)","End Of File (LGR S/N: 1280509)"
1,10/28/11 09:45:00 AM,77098,5.141,3.46,Logged,,,
2,10/28/11 10:00:00 AM,77086,5.244,3.46,,,,
3,10/28/11 10:15:00 AM,77108,5.244,3.46,,,,
4,10/28/11 10:30:00 AM,77119,5.244,3.46,,,,
5,10/28/11 10:45:00 AM,77086,5.244,3.46,,,,
6,10/28/11 11:00:00 AM,77108,5.244,3.46,,,,
7,10/28/11 11:15:00 AM,77119,5.244,3.46,,,,
8,10/28/11 11:30:00 AM,77119,5.244,3.46,,,,
9,10/28/11 11:45:00 AM,77097,5.244,3.46,,,,
10,10/28/11 12:00:00 PM,77097,5.244,3.46,,,,
11,10/28/11 12:15:00 PM,77086,5.244,3.46,,,,
12,10/28/11 12:30:00 PM,77086,5.244,3.46,,,,
13,10/28/11 12:45:00 PM,77086,5.244,3.46,,,,
14,10/28/11 01:00:00 PM,77053,5.244,3.46,,,,
15,10/28/11 01:15:00 PM,77053,5.244,3.46,,,,
16,10/28/11 01:30:00 PM,77032,5.244,3.46,,,,
17,10/28/11 01:45:00 PM,77032,5.244,3.46,,,,
18,10/28/11 02:00:00 PM,77020,5.347,3.46,,,,
19,10/28/11 02:15:00 PM,77009,5.347,3.46,,,,
20,10/28/11 02:30:00 PM,76988,5.347,3.46,,,,
21,10/28/11 02:45:00 PM,76998,5.347,3.46,,,,
22,10/28/11 03:00:00 PM,76998,5.347,3.46,,,,
23,10/28/11 03:15:00 PM,76998,5.347,3.46,,,,
24,10/28/11 03:30:00 PM,76998,5.347,3.46,,,,
25,10/28/11 03:45:00 PM,77009,5.347,3.46,,,,
26,10/28/11 04:00:00 PM,77020,5.450,3.46,,,,
27,10/28/11 04:15:00 PM,77009,5.450,3.46,,,,
28,10/28/11 04:30:00 PM,77009,5.450,3.46,,,,
29,10/28/11 04:45:00 PM,77020,5.450,3.46,,,,
30,10/28/11 05:00:00 PM,77009,5.450,3.46,,,,
31,10/28/11 05:15:00 PM,77008,5.552,3.46,,,,
32,10/28/11 05:30:00 PM,76975,5.552,3.46,,,,
33,10/28/11 05:45:00 PM,76986,5.552,3.46,,,,
34,10/28/11 06:00:00 PM,76975,5.552,3.46,,,,
35,10/28/11 06:15:00 PM,76986,5.552,3.46,,,,
36,10/28/11 06:30:00 PM,76997,5.552,3.46,,,,
37,10/28/11 06:45:00 PM,77019,5.552,3.46,,,,
38,10/28/11 07:00:00 PM,77019,5.552,3.46,,,,
39,10/28/11 07:15:00 PM,77019,5.552,3.46,,,,
40,10/28/11 07:30:00 PM,77030,5.552,3.46,,,,
41,10/28/11 07:45:00 PM,77030,5.552,3.46,,,,
