"Plot Title: EFJ HV 10499414 20141028-"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 10499414, SEN S/N: 10499414)","Temp, °C (LGR S/N: 10499414, SEN S/N: 10499414)","Coupler Detached (LGR S/N: 10499414)","Coupler Attached (LGR S/N: 10499414)","Stopped (LGR S/N: 10499414)","End Of File (LGR S/N: 10499414)"
1,10/28/14 10:30:00 AM,76359,6.877,Logged,,,
2,10/28/14 11:00:00 AM,76355,6.370,,,,
3,10/28/14 11:30:00 AM,76366,6.370,,,,
4,10/28/14 12:00:00 PM,76366,6.370,,,,
5,10/28/14 12:30:00 PM,76358,6.471,,,,
6,10/28/14 01:00:00 PM,76325,6.471,,,,
7,10/28/14 01:30:00 PM,76317,6.573,,,,
8,10/28/14 02:00:00 PM,76274,6.573,,,,
9,10/28/14 02:30:00 PM,76230,6.573,,,,
10,10/28/14 03:00:00 PM,76233,6.674,,,,
11,10/28/14 03:30:00 PM,76223,6.674,,,,
12,10/28/14 04:00:00 PM,76233,6.674,,,,
13,10/28/14 04:30:00 PM,76269,6.775,,,,
14,10/28/14 05:00:00 PM,76269,6.775,,,,
15,10/28/14 05:30:00 PM,76280,6.775,,,,
16,10/28/14 06:00:00 PM,76324,6.775,,,,
17,10/28/14 06:30:00 PM,76345,6.775,,,,
18,10/28/14 07:00:00 PM,76356,6.775,,,,
19,10/28/14 07:30:00 PM,76411,6.775,,,,
20,10/28/14 08:00:00 PM,76429,6.674,,,,
21,10/28/14 08:30:00 PM,76429,6.674,,,,
22,10/28/14 09:00:00 PM,76437,6.573,,,,
23,10/28/14 09:30:00 PM,76445,6.471,,,,
24,10/28/14 10:00:00 PM,76485,6.370,,,,
25,10/28/14 10:30:00 PM,76496,6.370,,,,
26,10/28/14 11:00:00 PM,76482,6.268,,,,
27,10/28/14 11:30:00 PM,76471,6.268,,,,
28,10/29/14 12:00:00 AM,76468,6.166,,,,
29,10/29/14 12:30:00 AM,76501,6.166,,,,
30,10/29/14 01:00:00 AM,76520,6.064,,,,
31,10/29/14 01:30:00 AM,76516,5.962,,,,
32,10/29/14 02:00:00 AM,76527,5.962,,,,
33,10/29/14 02:30:00 AM,76516,5.962,,,,
34,10/29/14 03:00:00 AM,76492,5.860,,,,
35,10/29/14 03:30:00 AM,76481,5.860,,,,
36,10/29/14 04:00:00 AM,76510,5.757,,,,
37,10/29/14 04:30:00 AM,76510,5.757,,,,
38,10/29/14 05:00:00 AM,76499,5.757,,,,
39,10/29/14 05:30:00 AM,76496,5.655,,,,
40,10/29/14 06:00:00 AM,76529,5.655,,,,
41,10/29/14 06:30:00 AM,76537,5.552,,,,
42,10/29/14 07:00:00 AM,76569,5.552,,,,
43,10/29/14 07:30:00 AM,76599,5.450,,,,
44,10/29/14 08:00:00 AM,76621,5.450,,,,
45,10/29/14 08:30:00 AM,76610,5.450,,,,
46,10/29/14 09:00:00 AM,76617,5.347,,,,
47,10/29/14 09:30:00 AM,76607,5.347,,,,
48,10/29/14 10:00:00 AM,76607,5.347,,,,
49,10/29/14 10:30:00 AM,76607,5.347,,,,
50,10/29/14 11:00:00 AM,76577,5.450,,,,
51,10/29/14 11:30:00 AM,76566,5.450,,,,
52,10/29/14 12:00:00 PM,76537,5.552,,,,
53,10/29/14 12:30:00 PM,76526,5.552,,,,
54,10/29/14 01:00:00 PM,76496,5.655,,,,
55,10/29/14 01:30:00 PM,76456,5.757,,,,
56,10/29/14 02:00:00 PM,76423,5.757,,,,
57,10/29/14 02:30:00 PM,76394,5.860,,,,
58,10/29/14 03:00:00 PM,76394,5.860,,,,
59,10/29/14 03:30:00 PM,76397,5.962,,,,
60,10/29/14 04:00:00 PM,76386,5.962,,,,
61,10/29/14 04:30:00 PM,76411,6.064,,,,
62,10/29/14 05:00:00 PM,76422,6.064,,,,
63,10/29/14 05:30:00 PM,76433,6.064,,,,
64,10/29/14 06:00:00 PM,76433,6.064,,,,
65,10/29/14 06:30:00 PM,76454,6.064,,,,
