"Plot Title: East Fork Jemez River - 4_2011"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280509, SEN S/N: 1280509)","Temp, °C (LGR S/N: 1280509, SEN S/N: 1280509)","Batt, V (LGR S/N: 1280509, SEN S/N: 1280509)","Coupler Detached (LGR S/N: 1280509)","Coupler Attached (LGR S/N: 1280509)","Stopped (LGR S/N: 1280509)","End Of File (LGR S/N: 1280509)"
1,09/27/11 09:30:00 AM,76480,10.259,3.48,Logged,,,
2,09/27/11 09:45:00 AM,76502,10.259,3.48,,,,
3,09/27/11 10:00:00 AM,76491,10.259,3.48,,,,
4,09/27/11 10:15:00 AM,76502,10.259,3.48,,,,
5,09/27/11 10:30:00 AM,76491,10.259,3.48,,,,
6,09/27/11 10:45:00 AM,76502,10.259,3.48,,,,
7,09/27/11 11:00:00 AM,76480,10.357,3.48,,,,
8,09/27/11 11:15:00 AM,76480,10.357,3.48,,,,
9,09/27/11 11:30:00 AM,76469,10.357,3.48,,,,
10,09/27/11 11:45:00 AM,76469,10.357,3.48,,,,
11,09/27/11 12:00:00 PM,76480,10.357,3.48,,,,
12,09/27/11 12:15:00 PM,76469,10.357,3.48,,,,
13,09/27/11 12:30:00 PM,76469,10.357,3.48,,,,
14,09/27/11 12:45:00 PM,76436,10.455,3.48,,,,
15,09/27/11 01:00:00 PM,76447,10.455,3.48,,,,
16,09/27/11 01:15:00 PM,76447,10.455,3.48,,,,
17,09/27/11 01:30:00 PM,76425,10.455,3.48,,,,
18,09/27/11 01:45:00 PM,76436,10.455,3.48,,,,
19,09/27/11 02:00:00 PM,76403,10.455,3.48,,,,
20,09/27/11 02:15:00 PM,76403,10.455,3.48,,,,
21,09/27/11 02:30:00 PM,76424,10.553,3.48,,,,
22,09/27/11 02:45:00 PM,76402,10.553,3.48,,,,
23,09/27/11 03:00:00 PM,76424,10.553,3.48,,,,
24,09/27/11 03:15:00 PM,76413,10.553,3.51,,,,
25,09/27/11 03:30:00 PM,76413,10.553,3.51,,,,
26,09/27/11 03:45:00 PM,76402,10.553,3.51,,,,
27,09/27/11 04:00:00 PM,76359,10.553,3.51,,,,
28,09/27/11 04:15:00 PM,76358,10.651,3.51,,,,
29,09/27/11 04:30:00 PM,76347,10.651,3.51,,,,
30,09/27/11 04:45:00 PM,76347,10.651,3.51,,,,
31,09/27/11 05:00:00 PM,76358,10.651,3.51,,,,
32,09/27/11 05:15:00 PM,76358,10.651,3.51,,,,
33,09/27/11 05:30:00 PM,76369,10.651,3.51,,,,
34,09/27/11 05:45:00 PM,76391,10.651,3.51,,,,
35,09/27/11 06:00:00 PM,76401,10.748,3.51,,,,
36,09/27/11 06:15:00 PM,76401,10.748,3.51,,,,
37,09/27/11 06:30:00 PM,76391,10.748,3.51,,,,
38,09/27/11 06:45:00 PM,76412,10.748,3.51,,,,
39,09/27/11 07:00:00 PM,76456,10.748,3.51,,,,
40,09/27/11 07:15:00 PM,76456,10.748,3.51,,,,
41,09/27/11 07:30:00 PM,76455,10.846,3.51,,,,
42,09/27/11 07:45:00 PM,76477,10.846,3.51,,,,
43,09/27/11 08:00:00 PM,76466,10.846,3.51,,,,
44,09/27/11 08:15:00 PM,76477,10.846,3.51,,,,
45,09/27/11 08:30:00 PM,76488,10.846,3.51,,,,
46,09/27/11 08:45:00 PM,76499,10.846,3.51,,,,
47,09/27/11 09:00:00 PM,76488,10.846,3.51,,,,
48,09/27/11 09:15:00 PM,76510,10.846,3.51,,,,
49,09/27/11 09:30:00 PM,76532,10.846,3.51,,,,
50,09/27/11 09:45:00 PM,76531,10.944,3.51,,,,
51,09/27/11 10:00:00 PM,76520,10.944,3.51,,,,
52,09/27/11 10:15:00 PM,76520,10.944,3.51,,,,
53,09/27/11 10:30:00 PM,76531,10.944,3.51,,,,
54,09/27/11 10:45:00 PM,76542,10.944,3.51,,,,
55,09/27/11 11:00:00 PM,76542,10.944,3.51,,,,
56,09/27/11 11:15:00 PM,76564,10.944,3.51,,,,
57,09/27/11 11:30:00 PM,76553,10.944,3.51,,,,
58,09/27/11 11:45:00 PM,76553,10.944,3.51,,,,
59,09/28/11 12:00:00 AM,76532,10.846,3.51,,,,
60,09/28/11 12:15:00 AM,76554,10.846,3.51,,,,
61,09/28/11 12:30:00 AM,76543,10.748,3.51,,,,
62,09/28/11 12:45:00 AM,76532,10.748,3.51,,,,
63,09/28/11 01:00:00 AM,76522,10.651,3.51,,,,
64,09/28/11 01:15:00 AM,76533,10.651,3.51,,,,
65,09/28/11 01:30:00 AM,76522,10.553,3.51,,,,
66,09/28/11 01:45:00 AM,76501,10.553,3.51,,,,
67,09/28/11 02:00:00 AM,76501,10.553,3.51,,,,
68,09/28/11 02:15:00 AM,76523,10.455,3.51,,,,
69,09/28/11 02:30:00 AM,76512,10.455,3.51,,,,
70,09/28/11 02:45:00 AM,76501,10.455,3.48,,,,
71,09/28/11 03:00:00 AM,76491,10.357,3.48,,,,
72,09/28/11 03:15:00 AM,76469,10.357,3.48,,,,
73,09/28/11 03:30:00 AM,76469,10.357,3.48,,,,
74,09/28/11 03:45:00 AM,76459,10.259,3.48,,,,
75,09/28/11 04:00:00 AM,76470,10.259,3.48,,,,
