"Plot Title: East Fork Jemez River - 4_2011"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280509, SEN S/N: 1280509)","Temp, °C (LGR S/N: 1280509, SEN S/N: 1280509)","Batt, V (LGR S/N: 1280509, SEN S/N: 1280509)","Coupler Detached (LGR S/N: 1280509)","Coupler Attached (LGR S/N: 1280509)","Stopped (LGR S/N: 1280509)","End Of File (LGR S/N: 1280509)"
1,04/13/11 01:45:00 PM,75934,4.727,3.48,Logged,,,
2,04/13/11 02:00:00 PM,75941,3.683,3.46,,,,
3,04/13/11 02:15:00 PM,75919,3.578,3.46,,,,
4,04/13/11 02:30:00 PM,75953,3.472,3.46,,,,
5,04/13/11 02:45:00 PM,75887,3.472,3.46,,,,
6,04/13/11 03:00:00 PM,75887,3.472,3.46,,,,
7,04/13/11 03:15:00 PM,75887,3.472,3.46,,,,
8,04/13/11 03:30:00 PM,75866,3.472,3.46,,,,
9,04/13/11 03:45:00 PM,75876,3.578,3.46,,,,
10,04/13/11 04:00:00 PM,75854,3.578,3.46,,,,
11,04/13/11 04:15:00 PM,75843,3.578,3.46,,,,
12,04/13/11 04:30:00 PM,75821,3.578,3.46,,,,
13,04/13/11 04:45:00 PM,75821,3.578,3.46,,,,
14,04/13/11 05:00:00 PM,75810,3.578,3.46,,,,
15,04/13/11 05:15:00 PM,75789,3.578,3.46,,,,
16,04/13/11 05:30:00 PM,75788,3.683,3.46,,,,
17,04/13/11 05:45:00 PM,75766,3.683,3.46,,,,
18,04/13/11 06:00:00 PM,75744,3.683,3.46,,,,
19,04/13/11 06:15:00 PM,75733,3.788,3.46,,,,
20,04/13/11 06:30:00 PM,75733,3.788,3.48,,,,
21,04/13/11 06:45:00 PM,75722,3.788,3.48,,,,
22,04/13/11 07:00:00 PM,75732,3.893,3.48,,,,
23,04/13/11 07:15:00 PM,75732,3.893,3.48,,,,
24,04/13/11 07:30:00 PM,75700,3.893,3.48,,,,
25,04/13/11 07:45:00 PM,75721,3.998,3.48,,,,
26,04/13/11 08:00:00 PM,75699,3.998,3.48,,,,
27,04/13/11 08:15:00 PM,75709,4.102,3.48,,,,
28,04/13/11 08:30:00 PM,75731,4.102,3.48,,,,
29,04/13/11 08:45:00 PM,75720,4.102,3.48,,,,
30,04/13/11 09:00:00 PM,75730,4.207,3.48,,,,
31,04/13/11 09:15:00 PM,75752,4.207,3.48,,,,
32,04/13/11 09:30:00 PM,75774,4.207,3.48,,,,
33,04/13/11 09:45:00 PM,75785,4.207,3.48,,,,
34,04/13/11 10:00:00 PM,75795,4.311,3.48,,,,
35,04/13/11 10:15:00 PM,75773,4.311,3.48,,,,
36,04/13/11 10:30:00 PM,75784,4.311,3.48,,,,
37,04/13/11 10:45:00 PM,75773,4.311,3.48,,,,
38,04/13/11 11:00:00 PM,75752,4.311,3.48,,,,
39,04/13/11 11:15:00 PM,75752,4.311,3.48,,,,
40,04/13/11 11:30:00 PM,75762,4.415,3.48,,,,
41,04/13/11 11:45:00 PM,75762,4.415,3.48,,,,
42,04/14/11 12:00:00 AM,75773,4.415,3.48,,,,
43,04/14/11 12:15:00 AM,75784,4.415,3.48,,,,
44,04/14/11 12:30:00 AM,75773,4.415,3.48,,,,
45,04/14/11 12:45:00 AM,75784,4.415,3.48,,,,
46,04/14/11 01:00:00 AM,75773,4.415,3.48,,,,
47,04/14/11 01:15:00 AM,75773,4.415,3.48,,,,
48,04/14/11 01:30:00 AM,75740,4.415,3.48,,,,
49,04/14/11 01:45:00 AM,75751,4.415,3.48,,,,
50,04/14/11 02:00:00 AM,75718,4.415,3.48,,,,
51,04/14/11 02:15:00 AM,75686,4.415,3.48,,,,
52,04/14/11 02:30:00 AM,75675,4.415,3.48,,,,
53,04/14/11 02:45:00 AM,75664,4.415,3.48,,,,
54,04/14/11 03:00:00 AM,75620,4.415,3.48,,,,
