Plot Title: 1028729,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028729, SEN S/N: 1028729)","Temp, °C (LGR S/N: 1028729, SEN S/N: 1028729)","Batt, V (LGR S/N: 1028729, SEN S/N: 1028729)",Coupler Detached (LGR S/N: 1028729),Coupler Attached (LGR S/N: 1028729),Stopped (LGR S/N: 1028729),End Of File (LGR S/N: 1028729)
1,10/6/2009,9:00:00,76629,6.877,3.46,Logged,,,
2,10/6/2009,9:30:00,76629,6.978,3.48,,,,
3,10/6/2009,10:00:00,76628,7.079,3.48,,,,
4,10/6/2009,10:30:00,76627,7.179,3.48,,,,
5,10/6/2009,11:00:00,76611,7.28,3.48,,,,
6,10/6/2009,11:30:00,76595,7.481,3.48,,,,
7,10/6/2009,12:00:00,76548,7.582,3.48,,,,
8,10/6/2009,12:30:00,76547,7.782,3.48,,,,
9,10/6/2009,13:00:00,76485,7.882,3.48,,,,
10,10/6/2009,13:30:00,76469,7.983,3.48,,,,
11,10/6/2009,14:00:00,76468,8.082,3.48,,,,
12,10/6/2009,14:30:00,76452,8.182,3.48,,,,
13,10/6/2009,15:00:00,76483,8.282,3.48,,,,
14,10/6/2009,15:30:00,76467,8.282,3.48,,,,
15,10/6/2009,16:00:00,76482,8.382,3.48,,,,
16,10/6/2009,16:30:00,76482,8.382,3.48,,,,
17,10/6/2009,17:00:00,76497,8.481,3.48,,,,
18,10/6/2009,17:30:00,76482,8.481,3.48,,,,
19,10/6/2009,18:00:00,76512,8.481,3.48,,,,
20,10/6/2009,18:30:00,76544,8.382,3.48,,,,
21,10/6/2009,19:00:00,76575,8.282,3.48,,,,
22,10/6/2009,19:30:00,76591,8.182,3.48,,,,
23,10/6/2009,20:00:00,76607,8.082,3.48,,,,
24,10/6/2009,20:30:00,76608,7.983,3.48,,,,
25,10/6/2009,21:00:00,76593,7.882,3.48,,,,
26,10/6/2009,21:30:00,76593,7.782,3.48,,,,
27,10/6/2009,22:00:00,76578,7.682,3.48,,,,
28,10/6/2009,22:30:00,76563,7.682,3.48,,,,
29,10/6/2009,23:00:00,76564,7.582,3.48,,,,
30,10/6/2009,23:30:00,76564,7.481,3.48,,,,
31,10/7/2009,0:00:00,76533,7.481,3.48,,,,
32,10/7/2009,0:30:00,76564,7.481,3.48,,,,
33,10/7/2009,1:00:00,76580,7.381,3.48,,,,
34,10/7/2009,1:30:00,76549,7.381,3.48,,,,
35,10/7/2009,2:00:00,76550,7.28,3.48,,,,
36,10/7/2009,2:30:00,76534,7.28,3.48,,,,
37,10/7/2009,3:00:00,76504,7.28,3.48,,,,
38,10/7/2009,3:30:00,76504,7.28,3.48,,,,
39,10/7/2009,4:00:00,76504,7.28,3.48,,,,
40,10/7/2009,4:30:00,76457,7.28,3.48,,,,
41,10/7/2009,5:00:00,76457,7.28,3.48,,,,
42,10/7/2009,5:30:00,76504,7.28,3.48,,,,
43,10/7/2009,6:00:00,76473,7.28,3.48,,,,
44,10/7/2009,6:30:00,76519,7.28,3.48,,,,
45,10/7/2009,7:00:00,76519,7.381,3.48,,,,
46,10/7/2009,7:30:00,76549,7.381,3.48,,,,
47,10/7/2009,8:00:00,76534,7.381,3.48,,,,
48,10/7/2009,8:30:00,76533,7.481,3.48,,,,
49,10/7/2009,9:00:00,76548,7.582,3.48,,,,
50,10/7/2009,9:30:00,76533,7.582,3.48,,,,
51,10/7/2009,10:00:00,76532,7.682,3.48,,,,
52,10/7/2009,10:30:00,76486,7.682,3.48,,,,
53,10/7/2009,11:00:00,76485,7.782,3.48,,,,
54,10/7/2009,11:30:00,76439,7.782,3.48,,,,
55,10/7/2009,12:00:00,76423,7.882,3.48,,,,
56,10/7/2009,12:30:00,76361,7.983,3.48,,,,
57,10/7/2009,13:00:00,76314,8.082,3.48,,,,
58,10/7/2009,13:30:00,76267,8.282,3.48,,,,
59,10/7/2009,14:00:00,76236,8.382,3.48,,,,
60,10/7/2009,14:30:00,76204,8.481,3.48,,,,
61,10/7/2009,15:00:00,76189,8.481,3.48,,,,
62,10/7/2009,15:30:00,76173,8.581,3.48,,,,
63,10/7/2009,16:00:00,76142,8.68,3.48,,,,
64,10/7/2009,16:30:00,76126,8.779,3.48,,,,
65,10/7/2009,17:00:00,76140,8.879,3.48,,,,
66,10/7/2009,17:30:00,76125,8.978,3.48,,,,
67,10/7/2009,18:00:00,76155,8.978,3.51,,,,
68,10/7/2009,18:30:00,76155,8.978,3.51,,,,
69,10/7/2009,19:00:00,76155,8.978,3.51,,,,
70,10/7/2009,19:30:00,76171,8.978,3.51,,,,
71,10/7/2009,20:00:00,76202,8.879,3.48,,,,
72,10/7/2009,20:30:00,76233,8.879,3.48,,,,
73,10/7/2009,21:00:00,76249,8.779,3.48,,,,
74,10/7/2009,21:30:00,76265,8.68,3.48,,,,
75,10/7/2009,22:00:00,76250,8.581,3.48,,,,
76,10/7/2009,22:30:00,76219,8.581,3.48,,,,
77,10/7/2009,23:00:00,76204,8.481,3.48,,,,
78,10/7/2009,23:30:00,76174,8.382,3.48,,,,
79,10/8/2009,0:00:00,76190,8.282,3.48,,,,
80,10/8/2009,0:30:00,76206,8.182,3.48,,,,
81,10/8/2009,1:00:00,76191,8.082,3.48,,,,
82,10/8/2009,1:30:00,76192,7.983,3.48,,,,
83,10/8/2009,2:00:00,76177,7.882,3.48,,,,
84,10/8/2009,2:30:00,76177,7.782,3.48,,,,
85,10/8/2009,3:00:00,76178,7.682,3.48,,,,
86,10/8/2009,3:30:00,76179,7.582,3.48,,,,
87,10/8/2009,4:00:00,76179,7.481,3.48,,,,
88,10/8/2009,4:30:00,76164,7.381,3.48,,,,
89,10/8/2009,5:00:00,76196,7.28,3.48,,,,
90,10/8/2009,5:30:00,76196,7.179,3.48,,,,
91,10/8/2009,6:00:00,76166,7.079,3.48,,,,
92,10/8/2009,6:30:00,76213,6.978,3.48,,,,
93,10/8/2009,7:00:00,76197,6.978,3.48,,,,
94,10/8/2009,7:30:00,76229,6.877,3.48,,,,
95,10/8/2009,8:00:00,76229,6.877,3.48,,,,
96,10/8/2009,8:30:00,76260,6.877,3.48,,,,
97,10/8/2009,9:00:00,76275,6.877,3.48,,,,
98,10/8/2009,9:30:00,76290,6.978,3.48,,,,
99,10/8/2009,10:00:00,76336,6.978,3.48,,,,
100,10/8/2009,10:30:00,76367,6.978,3.48,,,,
101,10/8/2009,11:00:00,76351,6.978,3.48,,,,
102,10/8/2009,11:30:00,76367,6.978,3.48,,,,
103,10/8/2009,12:00:00,76336,6.978,3.48,,,,
104,10/8/2009,12:30:00,76259,6.978,3.48,,,,
