Plot Title: 1028729,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028729, SEN S/N: 1028729)","Temp, °C (LGR S/N: 1028729, SEN S/N: 1028729)","Batt, V (LGR S/N: 1028729, SEN S/N: 1028729)",Coupler Detached (LGR S/N: 1028729),Coupler Attached (LGR S/N: 1028729),Stopped (LGR S/N: 1028729),End Of File (LGR S/N: 1028729)
1,9/1/2010,11:00:00,76948,13.461,3.51,Logged,,,
2,9/1/2010,11:30:00,76916,13.654,3.51,,,,
3,9/1/2010,12:00:00,76882,14.134,3.51,,,,
4,9/1/2010,12:30:00,76864,14.709,3.54,,,,
5,9/1/2010,13:00:00,76845,15.282,3.51,,,,
6,9/1/2010,13:30:00,76843,15.664,3.51,,,,
7,9/1/2010,14:00:00,76812,15.76,3.51,,,,
8,9/1/2010,14:30:00,76796,15.76,3.51,,,,
9,9/1/2010,15:00:00,76766,15.76,3.51,,,,
10,9/1/2010,15:30:00,76766,15.76,3.51,,,,
11,9/1/2010,16:00:00,76735,15.76,3.51,,,,
12,9/1/2010,16:30:00,76720,15.664,3.51,,,,
13,9/1/2010,17:00:00,76720,15.664,3.51,,,,
14,9/1/2010,17:30:00,76736,15.569,3.51,,,,
15,9/1/2010,18:00:00,76721,15.473,3.51,,,,
16,9/1/2010,18:30:00,76737,15.378,3.51,,,,
17,9/1/2010,19:00:00,76769,15.187,3.51,,,,
18,9/1/2010,19:30:00,76769,15.091,3.51,,,,
19,9/1/2010,20:00:00,76816,14.9,3.54,,,,
20,9/1/2010,20:30:00,76833,14.709,3.54,,,,
21,9/1/2010,21:00:00,76865,14.517,3.54,,,,
22,9/1/2010,21:30:00,76835,14.325,3.54,,,,
23,9/1/2010,22:00:00,76851,14.134,3.54,,,,
24,9/1/2010,22:30:00,76836,14.038,3.54,,,,
25,9/1/2010,23:00:00,76853,13.846,3.54,,,,
26,9/1/2010,23:30:00,76839,13.654,3.54,,,,
27,9/2/2010,0:00:00,76839,13.558,3.54,,,,
28,9/2/2010,0:30:00,76840,13.365,3.54,,,,
29,9/2/2010,1:00:00,76825,13.269,3.51,,,,
30,9/2/2010,1:30:00,76826,13.173,3.51,,,,
31,9/2/2010,2:00:00,76827,12.98,3.51,,,,
32,9/2/2010,2:30:00,76812,12.883,3.51,,,,
33,9/2/2010,3:00:00,76797,12.69,3.51,,,,
34,9/2/2010,3:30:00,76813,12.594,3.51,,,,
35,9/2/2010,4:00:00,76814,12.497,3.51,,,,
36,9/2/2010,4:30:00,76814,12.401,3.51,,,,
37,9/2/2010,5:00:00,76830,12.304,3.51,,,,
38,9/2/2010,5:30:00,76877,12.304,3.51,,,,
39,9/2/2010,6:00:00,76892,12.304,3.51,,,,
40,9/2/2010,6:30:00,76923,12.207,3.51,,,,
41,9/2/2010,7:00:00,76939,12.207,3.51,,,,
42,9/2/2010,7:30:00,76955,12.11,3.51,,,,
43,9/2/2010,8:00:00,76986,12.11,3.51,,,,
44,9/2/2010,8:30:00,77001,12.11,3.51,,,,
45,9/2/2010,9:00:00,77031,12.207,3.51,,,,
46,9/2/2010,9:30:00,77031,12.304,3.51,,,,
47,9/2/2010,10:00:00,77030,12.401,3.51,,,,
48,9/2/2010,10:30:00,77013,12.69,3.51,,,,
49,9/2/2010,11:00:00,77011,13.076,3.51,,,,
50,9/2/2010,11:30:00,77024,13.558,3.51,,,,
51,9/2/2010,12:00:00,77021,14.134,3.54,,,,
52,9/2/2010,12:30:00,77003,14.709,3.54,,,,
53,9/2/2010,13:00:00,76999,15.282,3.51,,,,
54,9/2/2010,13:30:00,76967,15.664,3.51,,,,
55,9/2/2010,14:00:00,76981,15.76,3.51,,,,
56,9/2/2010,14:30:00,76951,15.76,3.51,,,,
57,9/2/2010,15:00:00,76981,15.76,3.51,,,,
58,9/2/2010,15:30:00,76966,15.76,3.51,,,,
59,9/2/2010,16:00:00,76981,15.76,3.51,,,,
60,9/2/2010,16:30:00,76981,15.76,3.51,,,,
61,9/2/2010,17:00:00,76982,15.664,3.51,,,,
62,9/2/2010,17:30:00,77013,15.664,3.51,,,,
63,9/2/2010,18:00:00,77044,15.569,3.51,,,,
