"Plot Title: MirrorLaketrib20190925"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1028728, SEN S/N: 1028728)","Temp, °C (LGR S/N: 1028728, SEN S/N: 1028728)","Coupler Detached (LGR S/N: 1028728)","Coupler Attached (LGR S/N: 1028728)","Host Connected (LGR S/N: 1028728)","Stopped (LGR S/N: 1028728)","End Of File (LGR S/N: 1028728)"
42,09/26/19 10:30:00 AM,281711,11.528,,,,,
43,09/26/19 11:00:00 AM,281727,11.722,,,,,
44,09/26/19 11:30:00 AM,281750,12.013,,,,,
45,09/26/19 12:00:00 PM,281765,12.207,,,,,
46,09/26/19 12:30:00 PM,281773,12.304,,,,,
47,09/26/19 01:00:00 PM,281780,12.401,,,,,
48,09/26/19 01:30:00 PM,281788,12.497,,,,,
49,09/26/19 02:00:00 PM,281796,12.594,,,,,
50,09/26/19 02:30:00 PM,281803,12.690,,,,,
51,09/26/19 03:00:00 PM,281811,12.787,,,,,
52,09/26/19 03:30:00 PM,281819,12.883,,,,,
53,09/26/19 04:00:00 PM,281834,13.076,,,,,
54,09/26/19 04:30:00 PM,281842,13.173,,,,,
55,09/26/19 05:00:00 PM,281850,13.269,,,,,
56,09/26/19 05:30:00 PM,281850,13.269,,,,,
57,09/26/19 06:00:00 PM,281850,13.269,,,,,
58,09/26/19 06:30:00 PM,281842,13.173,,,,,
59,09/26/19 07:00:00 PM,281826,12.980,,,,,
60,09/26/19 07:30:00 PM,281819,12.883,,,,,
61,09/26/19 08:00:00 PM,281811,12.787,,,,,
62,09/26/19 08:30:00 PM,281796,12.594,,,,,
63,09/26/19 09:00:00 PM,281780,12.401,,,,,
64,09/26/19 09:30:00 PM,281773,12.304,,,,,
65,09/26/19 10:00:00 PM,281757,12.110,,,,,
66,09/26/19 10:30:00 PM,281750,12.013,,,,,
67,09/26/19 11:00:00 PM,281742,11.916,,,,,
68,09/26/19 11:30:00 PM,281734,11.819,,,,,
69,09/27/19 12:00:00 AM,281727,11.722,,,,,
70,09/27/19 12:30:00 AM,281727,11.722,,,,,
71,09/27/19 01:00:00 AM,281711,11.528,,,,,
72,09/27/19 01:30:00 AM,281703,11.431,,,,,
73,09/27/19 02:00:00 AM,281703,11.431,,,,,
74,09/27/19 02:30:00 AM,281696,11.334,,,,,
75,09/27/19 03:00:00 AM,281688,11.236,,,,,
76,09/27/19 03:30:00 AM,281680,11.139,,,,,
77,09/27/19 04:00:00 AM,281673,11.041,,,,,
78,09/27/19 04:30:00 AM,281665,10.944,,,,,
79,09/27/19 05:00:00 AM,281657,10.846,,,,,
80,09/27/19 05:30:00 AM,281650,10.748,,,,,
81,09/27/19 06:00:00 AM,281650,10.748,,,,,
82,09/27/19 06:30:00 AM,281650,10.748,,,,,
83,09/27/19 07:00:00 AM,281642,10.651,,,,,
84,09/27/19 07:30:00 AM,281642,10.651,,,,,
85,09/27/19 08:00:00 AM,281642,10.651,,,,,
86,09/27/19 08:30:00 AM,281642,10.651,,,,,
87,09/27/19 09:00:00 AM,281673,11.041,,,,,
88,09/27/19 09:30:00 AM,281688,11.236,,,,,
89,09/27/19 10:00:00 AM,281703,11.431,,,,,
90,09/27/19 10:30:00 AM,281719,11.625,,,,,
91,09/27/19 11:00:00 AM,281727,11.722,,,,,
92,09/27/19 11:30:00 AM,281742,11.916,,,,,
93,09/27/19 12:00:00 PM,281765,12.207,,,,,
94,09/27/19 12:30:00 PM,281780,12.401,,,,,
95,09/27/19 01:00:00 PM,281788,12.497,,,,,
96,09/27/19 01:30:00 PM,281796,12.594,,,,,
97,09/27/19 02:00:00 PM,281811,12.787,,,,,
98,09/27/19 02:30:00 PM,281826,12.980,,,,,
99,09/27/19 03:00:00 PM,281834,13.076,,,,,
100,09/27/19 03:30:00 PM,281842,13.173,,,,,
101,09/27/19 04:00:00 PM,281850,13.269,,,,,
102,09/27/19 04:30:00 PM,281842,13.173,,,,,
103,09/27/19 05:00:00 PM,281834,13.076,,,,,
104,09/27/19 05:30:00 PM,281834,13.076,,,,,
105,09/27/19 06:00:00 PM,281826,12.980,,,,,
106,09/27/19 06:30:00 PM,281811,12.787,,,,,
107,09/27/19 07:00:00 PM,281796,12.594,,,,,
108,09/27/19 07:30:00 PM,281788,12.497,,,,,
109,09/27/19 08:00:00 PM,281773,12.304,,,,,
110,09/27/19 08:30:00 PM,281757,12.110,,,,,
111,09/27/19 09:00:00 PM,281750,12.013,,,,,
112,09/27/19 09:30:00 PM,281742,11.916,,,,,
113,09/27/19 10:00:00 PM,281734,11.819,,,,,
114,09/27/19 10:30:00 PM,281719,11.625,,,,,
115,09/27/19 11:00:00 PM,281711,11.528,,,,,
116,09/27/19 11:30:00 PM,281703,11.431,,,,,
117,09/28/19 12:00:00 AM,281703,11.431,,,,,
118,09/28/19 12:30:00 AM,281696,11.334,,,,,
119,09/28/19 01:00:00 AM,281688,11.236,,,,,
120,09/28/19 01:30:00 AM,281680,11.139,,,,,
121,09/28/19 02:00:00 AM,281673,11.041,,,,,
122,09/28/19 02:30:00 AM,281673,11.041,,,,,
123,09/28/19 03:00:00 AM,281665,10.944,,,,,
124,09/28/19 03:30:00 AM,281650,10.748,,,,,
125,09/28/19 04:00:00 AM,281642,10.651,,,,,
126,09/28/19 04:30:00 AM,281642,10.651,,,,,
127,09/28/19 05:00:00 AM,281634,10.553,,,,,
128,09/28/19 05:30:00 AM,281627,10.455,,,,,
129,09/28/19 06:00:00 AM,281634,10.553,,,,,
130,09/28/19 06:30:00 AM,281634,10.553,,,,,
131,09/28/19 07:00:00 AM,281627,10.455,,,,,
132,09/28/19 07:30:00 AM,281627,10.455,,,,,
133,09/28/19 08:00:00 AM,281619,10.357,,,,,
134,09/28/19 08:30:00 AM,281619,10.357,,,,,
135,09/28/19 09:00:00 AM,281611,10.259,,,,,
136,09/28/19 09:30:00 AM,281634,10.553,,,,,
137,09/28/19 10:00:00 AM,281657,10.846,,,,,
138,09/28/19 10:30:00 AM,281673,11.041,,,,,
139,09/28/19 11:00:00 AM,281703,11.431,,,,,
140,09/28/19 11:30:00 AM,281734,11.819,,,,,
141,09/28/19 12:00:00 PM,281750,12.013,,,,,
142,09/28/19 12:30:00 PM,281765,12.207,,,,,
143,09/28/19 01:00:00 PM,281788,12.497,,,,,
144,09/28/19 01:30:00 PM,281811,12.787,,,,,
145,09/28/19 02:00:00 PM,281826,12.980,,,,,
146,09/28/19 02:30:00 PM,281842,13.173,,,,,
147,09/28/19 03:00:00 PM,281842,13.173,,,,,
148,09/28/19 03:30:00 PM,281857,13.365,,,,,
149,09/28/19 04:00:00 PM,281857,13.365,,,,,
150,09/28/19 04:30:00 PM,281857,13.365,,,,,
151,09/28/19 05:00:00 PM,281850,13.269,,,,,
152,09/28/19 05:30:00 PM,281842,13.173,,,,,
153,09/28/19 06:00:00 PM,281834,13.076,,,,,
154,09/28/19 06:30:00 PM,281819,12.883,,,,,
155,09/28/19 07:00:00 PM,281811,12.787,,,,,
156,09/28/19 07:30:00 PM,281796,12.594,,,,,
157,09/28/19 08:00:00 PM,281788,12.497,,,,,
158,09/28/19 08:30:00 PM,281780,12.401,,,,,
159,09/28/19 09:00:00 PM,281765,12.207,,,,,
160,09/28/19 09:30:00 PM,281765,12.207,,,,,
161,09/28/19 10:00:00 PM,281757,12.110,,,,,
162,09/28/19 10:30:00 PM,281757,12.110,,,,,
163,09/28/19 11:00:00 PM,281750,12.013,,,,,
164,09/28/19 11:30:00 PM,281750,12.013,,,,,
165,09/29/19 12:00:00 AM,281757,12.110,,,,,
166,09/29/19 12:30:00 AM,281757,12.110,,,,,
167,09/29/19 01:00:00 AM,281757,12.110,,,,,
168,09/29/19 01:30:00 AM,281757,12.110,,,,,
169,09/29/19 02:00:00 AM,281750,12.013,,,,,
170,09/29/19 02:30:00 AM,281750,12.013,,,,,
171,09/29/19 03:00:00 AM,281750,12.013,,,,,
172,09/29/19 03:30:00 AM,281742,11.916,,,,,
173,09/29/19 04:00:00 AM,281734,11.819,,,,,
174,09/29/19 04:30:00 AM,281727,11.722,,,,,
175,09/29/19 05:00:00 AM,281711,11.528,,,,,
176,09/29/19 05:30:00 AM,281703,11.431,,,,,
177,09/29/19 06:00:00 AM,281696,11.334,,,,,
178,09/29/19 06:30:00 AM,281680,11.139,,,,,
179,09/29/19 07:00:00 AM,281680,11.139,,,,,
180,09/29/19 07:30:00 AM,281673,11.041,,,,,
181,09/29/19 08:00:00 AM,281680,11.139,,,,,
182,09/29/19 08:30:00 AM,281688,11.236,,,,,
183,09/29/19 09:00:00 AM,281688,11.236,,,,,
184,09/29/19 09:30:00 AM,281696,11.334,,,,,
185,09/29/19 10:00:00 AM,281711,11.528,,,,,
186,09/29/19 10:30:00 AM,281727,11.722,,,,,
187,09/29/19 11:00:00 AM,281742,11.916,,,,,
188,09/29/19 11:30:00 AM,281757,12.110,,,,,
189,09/29/19 12:00:00 PM,281765,12.207,,,,,
190,09/29/19 12:30:00 PM,281780,12.401,,,,,
191,09/29/19 01:00:00 PM,281803,12.690,,,,,
192,09/29/19 01:30:00 PM,281826,12.980,,,,,
193,09/29/19 02:00:00 PM,281834,13.076,,,,,
194,09/29/19 02:30:00 PM,281842,13.173,,,,,
195,09/29/19 03:00:00 PM,281842,13.173,,,,,
196,09/29/19 03:30:00 PM,281850,13.269,,,,,
197,09/29/19 04:00:00 PM,281857,13.365,,,,,
198,09/29/19 04:30:00 PM,281850,13.269,,,,,
199,09/29/19 05:00:00 PM,281850,13.269,,,,,
200,09/29/19 05:30:00 PM,281842,13.173,,,,,
201,09/29/19 06:00:00 PM,281826,12.980,,,,,
202,09/29/19 06:30:00 PM,281819,12.883,,,,,
203,09/29/19 07:00:00 PM,281803,12.690,,,,,
204,09/29/19 07:30:00 PM,281796,12.594,,,,,
205,09/29/19 08:00:00 PM,281788,12.497,,,,,
206,09/29/19 08:30:00 PM,281788,12.497,,,,,
207,09/29/19 09:00:00 PM,281780,12.401,,,,,
208,09/29/19 09:30:00 PM,281773,12.304,,,,,
209,09/29/19 10:00:00 PM,281765,12.207,,,,,
210,09/29/19 10:30:00 PM,281757,12.110,,,,,
211,09/29/19 11:00:00 PM,281750,12.013,,,,,
212,09/29/19 11:30:00 PM,281742,11.916,,,,,
213,09/30/19 12:00:00 AM,281742,11.916,,,,,
214,09/30/19 12:30:00 AM,281734,11.819,,,,,
215,09/30/19 01:00:00 AM,281727,11.722,,,,,
216,09/30/19 01:30:00 AM,281711,11.528,,,,,
217,09/30/19 02:00:00 AM,281703,11.431,,,,,
218,09/30/19 02:30:00 AM,281696,11.334,,,,,
219,09/30/19 03:00:00 AM,281696,11.334,,,,,
220,09/30/19 03:30:00 AM,281696,11.334,,,,,
221,09/30/19 04:00:00 AM,281696,11.334,,,,,
222,09/30/19 04:30:00 AM,281688,11.236,,,,,
223,09/30/19 05:00:00 AM,281688,11.236,,,,,
224,09/30/19 05:30:00 AM,281688,11.236,,,,,
225,09/30/19 06:00:00 AM,281696,11.334,,,,,
226,09/30/19 06:30:00 AM,281696,11.334,,,,,
227,09/30/19 07:00:00 AM,281688,11.236,,,,,
228,09/30/19 07:30:00 AM,281688,11.236,,,,,
229,09/30/19 08:00:00 AM,281688,11.236,,,,,
230,09/30/19 08:30:00 AM,281680,11.139,,,,,
231,09/30/19 09:00:00 AM,281688,11.236,,,,,
232,09/30/19 09:30:00 AM,281688,11.236,,,,,
233,09/30/19 10:00:00 AM,281703,11.431,,,,,
234,09/30/19 10:30:00 AM,281711,11.528,,,,,
235,09/30/19 11:00:00 AM,281727,11.722,,,,,
236,09/30/19 11:30:00 AM,281742,11.916,,,,,
237,09/30/19 12:00:00 PM,281757,12.110,,,,,
238,09/30/19 12:30:00 PM,281773,12.304,,,,,
239,09/30/19 01:00:00 PM,281796,12.594,,,,,
240,09/30/19 01:30:00 PM,281811,12.787,,,,,
241,09/30/19 02:00:00 PM,281826,12.980,,,,,
242,09/30/19 02:30:00 PM,281842,13.173,,,,,
243,09/30/19 03:00:00 PM,281850,13.269,,,,,
244,09/30/19 03:30:00 PM,281857,13.365,,,,,
245,09/30/19 04:00:00 PM,281857,13.365,,,,,
246,09/30/19 04:30:00 PM,281850,13.269,,,,,
247,09/30/19 05:00:00 PM,281850,13.269,,,,,
248,09/30/19 05:30:00 PM,281842,13.173,,,,,
249,09/30/19 06:00:00 PM,281826,12.980,,,,,
250,09/30/19 06:30:00 PM,281819,12.883,,,,,
251,09/30/19 07:00:00 PM,281803,12.690,,,,,
252,09/30/19 07:30:00 PM,281796,12.594,,,,,
253,09/30/19 08:00:00 PM,281788,12.497,,,,,
254,09/30/19 08:30:00 PM,281780,12.401,,,,,
255,09/30/19 09:00:00 PM,281780,12.401,,,,,
256,09/30/19 09:30:00 PM,281780,12.401,,,,,
257,09/30/19 10:00:00 PM,281788,12.497,,,,,
258,09/30/19 10:30:00 PM,281788,12.497,,,,,
259,09/30/19 11:00:00 PM,281796,12.594,,,,,
260,09/30/19 11:30:00 PM,281796,12.594,,,,,
261,10/01/19 12:00:00 AM,281803,12.690,,,,,
262,10/01/19 12:30:00 AM,281803,12.690,,,,,
263,10/01/19 01:00:00 AM,281803,12.690,,,,,
264,10/01/19 01:30:00 AM,281803,12.690,,,,,
265,10/01/19 02:00:00 AM,281796,12.594,,,,,
266,10/01/19 02:30:00 AM,281796,12.594,,,,,
267,10/01/19 03:00:00 AM,281788,12.497,,,,,
268,10/01/19 03:30:00 AM,281780,12.401,,,,,
269,10/01/19 04:00:00 AM,281773,12.304,,,,,
270,10/01/19 04:30:00 AM,281773,12.304,,,,,
271,10/01/19 05:00:00 AM,281765,12.207,,,,,
272,10/01/19 05:30:00 AM,281757,12.110,,,,,
273,10/01/19 06:00:00 AM,281750,12.013,,,,,
274,10/01/19 06:30:00 AM,281742,11.916,,,,,
275,10/01/19 07:00:00 AM,281734,11.819,,,,,
276,10/01/19 07:30:00 AM,281719,11.625,,,,,
277,10/01/19 08:00:00 AM,281703,11.431,,,,,
278,10/01/19 08:30:00 AM,281696,11.334,,,,,
279,10/01/19 09:00:00 AM,281696,11.334,,,,,
280,10/01/19 09:30:00 AM,281711,11.528,,,,,
281,10/01/19 10:00:00 AM,281734,11.819,,,,,
282,10/01/19 10:30:00 AM,281750,12.013,,,,,
283,10/01/19 11:00:00 AM,281757,12.110,,,,,
284,10/01/19 11:30:00 AM,281765,12.207,,,,,
285,10/01/19 12:00:00 PM,281780,12.401,,,,,
286,10/01/19 12:30:00 PM,281796,12.594,,,,,
287,10/01/19 01:00:00 PM,281819,12.883,,,,,
288,10/01/19 01:30:00 PM,281826,12.980,,,,,
289,10/01/19 02:00:00 PM,281834,13.076,,,,,
290,10/01/19 02:30:00 PM,281834,13.076,,,,,
291,10/01/19 03:00:00 PM,281842,13.173,,,,,
292,10/01/19 03:30:00 PM,281842,13.173,,,,,
293,10/01/19 04:00:00 PM,281834,13.076,,,,,
294,10/01/19 04:30:00 PM,281826,12.980,,,,,
295,10/01/19 05:00:00 PM,281826,12.980,,,,,
296,10/01/19 05:30:00 PM,281819,12.883,,,,,
297,10/01/19 06:00:00 PM,281811,12.787,,,,,
298,10/01/19 06:30:00 PM,281803,12.690,,,,,
299,10/01/19 07:00:00 PM,281796,12.594,,,,,
300,10/01/19 07:30:00 PM,281788,12.497,,,,,
301,10/01/19 08:00:00 PM,281780,12.401,,,,,
302,10/01/19 08:30:00 PM,281773,12.304,,,,,
303,10/01/19 09:00:00 PM,281773,12.304,,,,,
304,10/01/19 09:30:00 PM,281765,12.207,,,,,
305,10/01/19 10:00:00 PM,281765,12.207,,,,,
306,10/01/19 10:30:00 PM,281757,12.110,,,,,
307,10/01/19 11:00:00 PM,281757,12.110,,,,,
308,10/01/19 11:30:00 PM,281750,12.013,,,,,
309,10/02/19 12:00:00 AM,281742,11.916,,,,,
310,10/02/19 12:30:00 AM,281734,11.819,,,,,
311,10/02/19 01:00:00 AM,281727,11.722,,,,,
312,10/02/19 01:30:00 AM,281719,11.625,,,,,
313,10/02/19 02:00:00 AM,281703,11.431,,,,,
314,10/02/19 02:30:00 AM,281703,11.431,,,,,
315,10/02/19 03:00:00 AM,281688,11.236,,,,,
316,10/02/19 03:30:00 AM,281673,11.041,,,,,
317,10/02/19 04:00:00 AM,281665,10.944,,,,,
318,10/02/19 04:30:00 AM,281650,10.748,,,,,
319,10/02/19 05:00:00 AM,281634,10.553,,,,,
320,10/02/19 05:30:00 AM,281627,10.455,,,,,
321,10/02/19 06:00:00 AM,281619,10.357,,,,,
322,10/02/19 06:30:00 AM,281603,10.161,,,,,
323,10/02/19 07:00:00 AM,281603,10.161,,,,,
324,10/02/19 07:30:00 AM,281596,10.063,,,,,
325,10/02/19 08:00:00 AM,281596,10.063,,,,,
326,10/02/19 08:30:00 AM,281588,9.965,,,,,
327,10/02/19 09:00:00 AM,281596,10.063,,,,,
328,10/02/19 09:30:00 AM,281603,10.161,,,,,
329,10/02/19 10:00:00 AM,281611,10.259,,,,,
330,10/02/19 10:30:00 AM,281634,10.553,,,,,
331,10/02/19 11:00:00 AM,281650,10.748,,,,,
332,10/02/19 11:30:00 AM,281665,10.944,,,,,
333,10/02/19 12:00:00 PM,281673,11.041,,,,,
334,10/02/19 12:30:00 PM,281688,11.236,,,,,
335,10/02/19 01:00:00 PM,281719,11.625,,,,,
336,10/02/19 01:30:00 PM,281734,11.819,,,,,
337,10/02/19 02:00:00 PM,281750,12.013,,,,,
338,10/02/19 02:30:00 PM,281765,12.207,,,,,
339,10/02/19 03:00:00 PM,281773,12.304,,,,,
340,10/02/19 03:30:00 PM,281780,12.401,,,,,
341,10/02/19 04:00:00 PM,281780,12.401,,,,,
342,10/02/19 04:30:00 PM,281780,12.401,,,,,
343,10/02/19 05:00:00 PM,281773,12.304,,,,,
344,10/02/19 05:30:00 PM,281773,12.304,,,,,
345,10/02/19 06:00:00 PM,281757,12.110,,,,,
346,10/02/19 06:30:00 PM,281742,11.916,,,,,
347,10/02/19 07:00:00 PM,281719,11.625,,,,,
348,10/02/19 07:30:00 PM,281703,11.431,,,,,
349,10/02/19 08:00:00 PM,281680,11.139,,,,,
350,10/02/19 08:30:00 PM,281657,10.846,,,,,
351,10/02/19 09:00:00 PM,281634,10.553,,,,,
352,10/02/19 09:30:00 PM,281619,10.357,,,,,
353,10/02/19 10:00:00 PM,281603,10.161,,,,,
354,10/02/19 10:30:00 PM,281596,10.063,,,,,
355,10/02/19 11:00:00 PM,281580,9.866,,,,,
356,10/02/19 11:30:00 PM,281580,9.866,,,,,
357,10/03/19 12:00:00 AM,281573,9.768,,,,,
358,10/03/19 12:30:00 AM,281573,9.768,,,,,
359,10/03/19 01:00:00 AM,281565,9.669,,,,,
360,10/03/19 01:30:00 AM,281557,9.571,,,,,
361,10/03/19 02:00:00 AM,281557,9.571,,,,,
362,10/03/19 02:30:00 AM,281557,9.571,,,,,
363,10/03/19 03:00:00 AM,281549,9.472,,,,,
364,10/03/19 03:30:00 AM,281542,9.373,,,,,
365,10/03/19 04:00:00 AM,281542,9.373,,,,,
366,10/03/19 04:30:00 AM,281542,9.373,,,,,
367,10/03/19 05:00:00 AM,281534,9.275,,,,,
368,10/03/19 05:30:00 AM,281534,9.275,,,,,
369,10/03/19 06:00:00 AM,281526,9.176,,,,,
370,10/03/19 06:30:00 AM,281526,9.176,,,,,
371,10/03/19 07:00:00 AM,281526,9.176,,,,,
372,10/03/19 07:30:00 AM,281526,9.176,,,,,
373,10/03/19 08:00:00 AM,281526,9.176,,,,,
374,10/03/19 08:30:00 AM,281534,9.275,,,,,
375,10/03/19 09:00:00 AM,281542,9.373,,,,,
376,10/03/19 09:30:00 AM,281557,9.571,,,,,
377,10/03/19 10:00:00 AM,281573,9.768,,,,,
378,10/03/19 10:30:00 AM,281603,10.161,,,,,
379,10/03/19 11:00:00 AM,281627,10.455,,,,,
380,10/03/19 11:30:00 AM,281650,10.748,,,,,
381,10/03/19 12:00:00 PM,281665,10.944,,,,,
382,10/03/19 12:30:00 PM,281688,11.236,,,,,
383,10/03/19 01:00:00 PM,281719,11.625,,,,,
384,10/03/19 01:30:00 PM,281734,11.819,,,,,
385,10/03/19 02:00:00 PM,281750,12.013,,,,,
386,10/03/19 02:30:00 PM,281765,12.207,,,,,
387,10/03/19 03:00:00 PM,281773,12.304,,,,,
388,10/03/19 03:30:00 PM,281780,12.401,,,,,
389,10/03/19 04:00:00 PM,281788,12.497,,,,,
390,10/03/19 04:30:00 PM,281788,12.497,,,,,
391,10/03/19 05:00:00 PM,281788,12.497,,,,,
392,10/03/19 05:30:00 PM,281780,12.401,,,,,
393,10/03/19 06:00:00 PM,281773,12.304,,,,,
394,10/03/19 06:30:00 PM,281757,12.110,,,,,
395,10/03/19 07:00:00 PM,281750,12.013,,,,,
396,10/03/19 07:30:00 PM,281742,11.916,,,,,
397,10/03/19 08:00:00 PM,281727,11.722,,,,,
398,10/03/19 08:30:00 PM,281711,11.528,,,,,
399,10/03/19 09:00:00 PM,281703,11.431,,,,,
400,10/03/19 09:30:00 PM,281688,11.236,,,,,
401,10/03/19 10:00:00 PM,281680,11.139,,,,,
402,10/03/19 10:30:00 PM,281673,11.041,,,,,
403,10/03/19 11:00:00 PM,281680,11.139,,,,,
404,10/03/19 11:30:00 PM,281673,11.041,,,,,
405,10/04/19 12:00:00 AM,281673,11.041,,,,,
406,10/04/19 12:30:00 AM,281673,11.041,,,,,
407,10/04/19 01:00:00 AM,281665,10.944,,,,,
408,10/04/19 01:30:00 AM,281673,11.041,,,,,
409,10/04/19 02:00:00 AM,281680,11.139,,,,,
410,10/04/19 02:30:00 AM,281688,11.236,,,,,
411,10/04/19 03:00:00 AM,281696,11.334,,,,,
412,10/04/19 03:30:00 AM,281696,11.334,,,,,
413,10/04/19 04:00:00 AM,281703,11.431,,,,,
414,10/04/19 04:30:00 AM,281703,11.431,,,,,
415,10/04/19 05:00:00 AM,281703,11.431,,,,,
416,10/04/19 05:30:00 AM,281696,11.334,,,,,
417,10/04/19 06:00:00 AM,281688,11.236,,,,,
418,10/04/19 06:30:00 AM,281688,11.236,,,,,
419,10/04/19 07:00:00 AM,281688,11.236,,,,,
420,10/04/19 07:30:00 AM,281673,11.041,,,,,
421,10/04/19 08:00:00 AM,281673,11.041,,,,,
422,10/04/19 08:30:00 AM,281680,11.139,,,,,
423,10/04/19 09:00:00 AM,281680,11.139,,,,,
424,10/04/19 09:30:00 AM,281688,11.236,,,,,
425,10/04/19 10:00:00 AM,281696,11.334,,,,,
426,10/04/19 10:30:00 AM,281703,11.431,,,,,
427,10/04/19 11:00:00 AM,281703,11.431,,,,,
428,10/04/19 11:30:00 AM,281696,11.334,,,,,
429,10/04/19 12:00:00 PM,281688,11.236,,,,,
430,10/04/19 12:30:00 PM,281696,11.334,,,,,
431,10/04/19 01:00:00 PM,281711,11.528,,,,,
432,10/04/19 01:30:00 PM,281727,11.722,,,,,
433,10/04/19 02:00:00 PM,281734,11.819,,,,,
434,10/04/19 02:30:00 PM,281750,12.013,,,,,
435,10/04/19 03:00:00 PM,281757,12.110,,,,,
436,10/04/19 03:30:00 PM,281765,12.207,,,,,
437,10/04/19 04:00:00 PM,281773,12.304,,,,,
438,10/04/19 04:30:00 PM,281773,12.304,,,,,
439,10/04/19 05:00:00 PM,281773,12.304,,,,,
440,10/04/19 05:30:00 PM,281765,12.207,,,,,
441,10/04/19 06:00:00 PM,281757,12.110,,,,,
442,10/04/19 06:30:00 PM,281757,12.110,,,,,
443,10/04/19 07:00:00 PM,281742,11.916,,,,,
444,10/04/19 07:30:00 PM,281734,11.819,,,,,
445,10/04/19 08:00:00 PM,281727,11.722,,,,,
446,10/04/19 08:30:00 PM,281727,11.722,,,,,
447,10/04/19 09:00:00 PM,281727,11.722,,,,,
448,10/04/19 09:30:00 PM,281727,11.722,,,,,
449,10/04/19 10:00:00 PM,281727,11.722,,,,,
450,10/04/19 10:30:00 PM,281727,11.722,,,,,
451,10/04/19 11:00:00 PM,281727,11.722,,,,,
452,10/04/19 11:30:00 PM,281727,11.722,,,,,
453,10/05/19 12:00:00 AM,281727,11.722,,,,,
454,10/05/19 12:30:00 AM,281727,11.722,,,,,
455,10/05/19 01:00:00 AM,281719,11.625,,,,,
456,10/05/19 01:30:00 AM,281719,11.625,,,,,
457,10/05/19 02:00:00 AM,281711,11.528,,,,,
458,10/05/19 02:30:00 AM,281696,11.334,,,,,
459,10/05/19 03:00:00 AM,281688,11.236,,,,,
460,10/05/19 03:30:00 AM,281673,11.041,,,,,
461,10/05/19 04:00:00 AM,281665,10.944,,,,,
462,10/05/19 04:30:00 AM,281657,10.846,,,,,
463,10/05/19 05:00:00 AM,281642,10.651,,,,,
464,10/05/19 05:30:00 AM,281634,10.553,,,,,
465,10/05/19 06:00:00 AM,281627,10.455,,,,,
466,10/05/19 06:30:00 AM,281619,10.357,,,,,
467,10/05/19 07:00:00 AM,281611,10.259,,,,,
468,10/05/19 07:30:00 AM,281603,10.161,,,,,
