Plot Title: 9811669-Paliza,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811669, SEN S/N: 9811669)","Temp, °C (LGR S/N: 9811669, SEN S/N: 9811669)","Batt, V (LGR S/N: 9811669, SEN S/N: 9811669)",Coupler Detached (LGR S/N: 9811669),Coupler Attached (LGR S/N: 9811669),Stopped (LGR S/N: 9811669),End Of File (LGR S/N: 9811669)
1,6/22/2011,15:00:00,79907,23.196,3.51,Logged,,,
2,6/22/2011,15:15:00,79851,22.717,3.51,,,,
3,6/22/2011,15:30:00,79837,22.621,3.51,,,,
4,6/22/2011,15:45:00,79837,22.621,3.54,,,,
5,6/22/2011,16:00:00,79811,22.525,3.54,,,,
6,6/22/2011,16:15:00,79787,22.525,3.54,,,,
7,6/22/2011,16:30:00,79761,22.429,3.54,,,,
8,6/22/2011,16:45:00,79759,22.333,3.54,,,,
9,6/22/2011,17:00:00,79770,22.238,3.54,,,,
10,6/22/2011,17:15:00,79769,22.142,3.54,,,,
11,6/22/2011,17:30:00,79769,22.142,3.54,,,,
12,6/22/2011,17:45:00,79768,22.046,3.54,,,,
13,6/22/2011,18:00:00,79743,22.046,3.54,,,,
14,6/22/2011,18:15:00,79754,21.951,3.54,,,,
15,6/22/2011,18:30:00,79728,21.855,3.54,,,,
16,6/22/2011,18:45:00,79728,21.855,3.54,,,,
17,6/22/2011,19:00:00,79764,21.76,3.54,,,,
18,6/22/2011,19:15:00,79762,21.664,3.54,,,,
19,6/22/2011,19:30:00,79787,21.664,3.54,,,,
20,6/22/2011,19:45:00,79773,21.569,3.54,,,,
21,6/22/2011,20:00:00,79797,21.473,3.51,,,,
22,6/22/2011,20:15:00,79809,21.473,3.51,,,,
23,6/22/2011,20:30:00,79832,21.378,3.51,,,,
24,6/22/2011,20:45:00,79831,21.282,3.51,,,,
25,6/22/2011,21:00:00,79842,21.187,3.51,,,,
26,6/22/2011,21:15:00,79865,21.091,3.51,,,,
27,6/22/2011,21:30:00,79876,20.996,3.51,,,,
28,6/22/2011,21:45:00,79887,20.901,3.51,,,,
29,6/22/2011,22:00:00,79874,20.805,3.51,,,,
30,6/22/2011,22:15:00,79897,20.71,3.51,,,,
31,6/22/2011,22:30:00,79872,20.71,3.51,,,,
32,6/22/2011,22:45:00,79871,20.615,3.51,,,,
33,6/22/2011,23:00:00,79870,20.519,3.51,,,,
34,6/22/2011,23:15:00,79894,20.519,3.51,,,,
35,6/22/2011,23:30:00,79868,20.424,3.51,,,,
36,6/22/2011,23:45:00,79893,20.424,3.51,,,,
37,6/23/2011,0:00:00,79879,20.329,3.51,,,,
38,6/23/2011,0:15:00,79916,20.329,3.51,,,,
39,6/23/2011,0:30:00,79916,20.329,3.51,,,,
40,6/23/2011,0:45:00,79915,20.234,3.51,,,,
41,6/23/2011,1:00:00,79903,20.234,3.51,,,,
42,6/23/2011,1:15:00,79889,20.138,3.51,,,,
43,6/23/2011,1:30:00,79889,20.138,3.51,,,,
44,6/23/2011,1:45:00,79900,20.043,3.51,,,,
45,6/23/2011,2:00:00,79888,20.043,3.51,,,,
46,6/23/2011,2:15:00,79887,19.948,3.51,,,,
47,6/23/2011,2:30:00,79874,19.948,3.51,,,,
48,6/23/2011,2:45:00,79874,19.948,3.51,,,,
49,6/23/2011,3:00:00,79886,19.853,3.51,,,,
50,6/23/2011,3:15:00,79886,19.853,3.51,,,,
51,6/23/2011,3:30:00,79873,19.853,3.51,,,,
52,6/23/2011,3:45:00,79873,19.853,3.51,,,,
53,6/23/2011,4:00:00,79873,19.853,3.51,,,,
54,6/23/2011,4:15:00,79873,19.853,3.51,,,,
55,6/23/2011,4:30:00,79873,19.853,3.51,,,,
56,6/23/2011,4:45:00,79873,19.853,3.51,,,,
57,6/23/2011,5:00:00,79872,19.758,3.51,,,,
58,6/23/2011,5:15:00,79884,19.758,3.51,,,,
59,6/23/2011,5:30:00,79884,19.758,3.51,,,,
60,6/23/2011,5:45:00,79897,19.758,3.51,,,,
61,6/23/2011,6:00:00,79897,19.758,3.51,,,,
62,6/23/2011,6:15:00,79884,19.758,3.51,,,,
63,6/23/2011,6:30:00,79933,19.758,3.51,,,,
64,6/23/2011,6:45:00,79958,19.758,3.51,,,,
65,6/23/2011,7:00:00,79983,19.758,3.51,,,,
66,6/23/2011,7:15:00,80020,19.758,3.51,,,,
67,6/23/2011,7:30:00,80020,19.758,3.51,,,,
68,6/23/2011,7:45:00,80056,19.758,3.51,,,,
69,6/23/2011,8:00:00,80056,19.758,3.51,,,,
70,6/23/2011,8:15:00,80069,19.758,3.51,,,,
71,6/23/2011,8:30:00,80056,19.758,3.51,,,,
72,6/23/2011,8:45:00,80069,19.758,3.51,,,,
73,6/23/2011,9:00:00,80058,19.853,3.51,,,,
74,6/23/2011,9:15:00,80059,19.948,3.51,,,,
