Plot Title: 9811669 Paliza 20141124-2015,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 9811669, SEN S/N: 9811669)","Temp, °C (LGR S/N: 9811669, SEN S/N: 9811669)",Coupler Detached (LGR S/N: 9811669),Coupler Attached (LGR S/N: 9811669),Stopped (LGR S/N: 9811669),End Of File (LGR S/N: 9811669)
1,11/24/2014,12:30:00,82002,20.043,Logged,,,
2,11/24/2014,13:00:00,81906,20.234,,,,
3,11/24/2014,13:30:00,81821,20.329,,,,
4,11/24/2014,14:00:00,81700,20.424,,,,
5,11/24/2014,14:30:00,81503,20.424,,,,
6,11/24/2014,15:00:00,81320,20.519,,,,
7,11/24/2014,15:30:00,81173,20.519,,,,
8,11/24/2014,16:00:00,81014,20.615,,,,
9,11/24/2014,16:30:00,80940,20.615,,,,
10,11/24/2014,17:00:00,80867,20.615,,,,
11,11/24/2014,17:30:00,80806,20.71,,,,
12,11/24/2014,18:00:00,80745,20.71,,,,
13,11/24/2014,18:30:00,80684,20.71,,,,
14,11/24/2014,19:00:00,80647,20.71,,,,
15,11/24/2014,19:30:00,80622,20.71,,,,
16,11/24/2014,20:00:00,80634,20.71,,,,
17,11/24/2014,20:30:00,80645,20.615,,,,
18,11/24/2014,21:00:00,80621,20.615,,,,
19,11/24/2014,21:30:00,80633,20.615,,,,
20,11/24/2014,22:00:00,80633,20.615,,,,
21,11/24/2014,22:30:00,80633,20.615,,,,
22,11/24/2014,23:00:00,80633,20.615,,,,
23,11/24/2014,23:30:00,80658,20.615,,,,
24,11/25/2014,0:00:00,80621,20.615,,,,
25,11/25/2014,0:30:00,80607,20.519,,,,
26,11/25/2014,1:00:00,80669,20.519,,,,
27,11/25/2014,1:30:00,80693,20.519,,,,
28,11/25/2014,2:00:00,80644,20.519,,,,
29,11/25/2014,2:30:00,80669,20.519,,,,
30,11/25/2014,3:00:00,80632,20.519,,,,
31,11/25/2014,3:30:00,80643,20.424,,,,
32,11/25/2014,4:00:00,80643,20.424,,,,
33,11/25/2014,4:30:00,80631,20.424,,,,
34,11/25/2014,5:00:00,80618,20.424,,,,
35,11/25/2014,5:30:00,80631,20.424,,,,
36,11/25/2014,6:00:00,80618,20.424,,,,
37,11/25/2014,6:30:00,80667,20.424,,,,
38,11/25/2014,7:00:00,80667,20.424,,,,
39,11/25/2014,7:30:00,80655,20.424,,,,
40,11/25/2014,8:00:00,80643,20.424,,,,
41,11/25/2014,8:30:00,80667,20.424,,,,
42,11/25/2014,9:00:00,80680,20.424,,,,
