Plot Title: 9811669 Paliza 20140603-2014,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811669, SEN S/N: 9811669)","Temp, °C (LGR S/N: 9811669, SEN S/N: 9811669)","Batt, V (LGR S/N: 9811669, SEN S/N: 9811669)",Coupler Detached (LGR S/N: 9811669),Coupler Attached (LGR S/N: 9811669),Stopped (LGR S/N: 9811669),End Of File (LGR S/N: 9811669)
1,6/3/2014,12:15:00,79832,21.378,3.51,Logged,,,
2,6/3/2014,12:30:00,79808,21.378,3.51,,,,
3,6/3/2014,12:45:00,79795,21.378,3.51,,,,
4,6/3/2014,13:00:00,79784,21.473,3.51,,,,
5,6/3/2014,13:15:00,79760,21.473,3.51,,,,
6,6/3/2014,13:30:00,79772,21.473,3.51,,,,
7,6/3/2014,13:45:00,79761,21.569,3.51,,,,
8,6/3/2014,14:00:00,79724,21.569,3.51,,,,
9,6/3/2014,14:15:00,79712,21.569,3.51,,,,
10,6/3/2014,14:30:00,79701,21.664,3.51,,,,
11,6/3/2014,14:45:00,79676,21.664,3.51,,,,
12,6/3/2014,15:00:00,79639,21.664,3.51,,,,
13,6/3/2014,15:15:00,79628,21.76,3.51,,,,
14,6/3/2014,15:30:00,79604,21.76,3.51,,,,
15,6/3/2014,15:45:00,79604,21.76,3.51,,,,
16,6/3/2014,16:00:00,79568,21.855,3.51,,,,
17,6/3/2014,16:15:00,79568,21.855,3.51,,,,
18,6/3/2014,16:30:00,79556,21.855,3.51,,,,
19,6/3/2014,16:45:00,79544,21.855,3.51,,,,
20,6/3/2014,17:00:00,79556,21.855,3.51,,,,
21,6/3/2014,17:15:00,79544,21.855,3.51,,,,
22,6/3/2014,17:30:00,79544,21.855,3.51,,,,
23,6/3/2014,17:45:00,79531,21.855,3.51,,,,
24,6/3/2014,18:00:00,79533,21.951,3.51,,,,
25,6/3/2014,18:15:00,79533,21.951,3.51,,,,
26,6/3/2014,18:30:00,79533,21.951,3.51,,,,
27,6/3/2014,18:45:00,79520,21.951,3.51,,,,
28,6/3/2014,19:00:00,79533,21.951,3.51,,,,
29,6/3/2014,19:15:00,79545,21.951,3.51,,,,
30,6/3/2014,19:30:00,79545,21.951,3.51,,,,
31,6/3/2014,19:45:00,79557,21.951,3.51,,,,
32,6/3/2014,20:00:00,79557,21.951,3.51,,,,
33,6/3/2014,20:15:00,79570,21.951,3.51,,,,
34,6/3/2014,20:30:00,79570,21.951,3.51,,,,
35,6/3/2014,20:45:00,79606,21.951,3.51,,,,
36,6/3/2014,21:00:00,79606,21.951,3.51,,,,
37,6/3/2014,21:15:00,79617,21.855,3.51,,,,
38,6/3/2014,21:30:00,79642,21.855,3.51,,,,
39,6/3/2014,21:45:00,79679,21.855,3.51,,,,
40,6/3/2014,22:00:00,79667,21.855,3.51,,,,
41,6/3/2014,22:15:00,79691,21.855,3.51,,,,
42,6/3/2014,22:30:00,79691,21.855,3.51,,,,
43,6/3/2014,22:45:00,79691,21.855,3.51,,,,
44,6/3/2014,23:00:00,79702,21.76,3.51,,,,
45,6/3/2014,23:15:00,79714,21.76,3.51,,,,
46,6/3/2014,23:30:00,79702,21.76,3.51,,,,
47,6/3/2014,23:45:00,79714,21.76,3.51,,,,
48,6/4/2014,0:00:00,79725,21.664,3.51,,,,
49,6/4/2014,0:15:00,79738,21.664,3.51,,,,
50,6/4/2014,0:30:00,79762,21.664,3.51,,,,
51,6/4/2014,0:45:00,79750,21.664,3.51,,,,
52,6/4/2014,1:00:00,79762,21.664,3.51,,,,
53,6/4/2014,1:15:00,79736,21.569,3.51,,,,
54,6/4/2014,1:30:00,79761,21.569,3.51,,,,
55,6/4/2014,1:45:00,79761,21.569,3.51,,,,
56,6/4/2014,2:00:00,79761,21.569,3.51,,,,
57,6/4/2014,2:15:00,79772,21.473,3.51,,,,
58,6/4/2014,2:30:00,79760,21.473,3.51,,,,
59,6/4/2014,2:45:00,79760,21.473,3.51,,,,
60,6/4/2014,3:00:00,79735,21.473,3.51,,,,
