Plot Title: 9811668 San Luis 20140530-2014,,,,,,,,,
#,"Date Time, GMT-06:00","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811668, SEN S/N: 9811668)","Temp, °C (LGR S/N: 9811668, SEN S/N: 9811668)","Batt, V (LGR S/N: 9811668, SEN S/N: 9811668)",Coupler Detached (LGR S/N: 9811668),Coupler Attached (LGR S/N: 9811668),Stopped (LGR S/N: 9811668),End Of File (LGR S/N: 9811668)
1,5/30/2014,14:45:00,75271,15.76,3.54,Logged,,,
2,5/30/2014,15:00:00,75283,15.76,3.54,,,,
3,5/30/2014,15:15:00,75272,15.855,3.54,,,,
4,5/30/2014,15:30:00,75272,15.855,3.57,,,,
5,5/30/2014,15:45:00,75248,15.855,3.57,,,,
6,5/30/2014,16:00:00,75236,15.855,3.57,,,,
7,5/30/2014,16:15:00,75236,15.855,3.57,,,,
8,5/30/2014,16:30:00,75224,15.855,3.57,,,,
9,5/30/2014,16:45:00,75223,15.76,3.57,,,,
10,5/30/2014,17:00:00,75211,15.76,3.57,,,,
11,5/30/2014,17:15:00,75223,15.76,3.57,,,,
12,5/30/2014,17:30:00,75221,15.664,3.57,,,,
13,5/30/2014,17:45:00,75209,15.664,3.57,,,,
14,5/30/2014,18:00:00,75233,15.664,3.57,,,,
15,5/30/2014,18:15:00,75209,15.664,3.57,,,,
16,5/30/2014,18:30:00,75208,15.569,3.57,,,,
17,5/30/2014,18:45:00,75220,15.569,3.57,,,,
18,5/30/2014,19:00:00,75220,15.569,3.57,,,,
19,5/30/2014,19:15:00,75219,15.473,3.57,,,,
20,5/30/2014,19:30:00,75243,15.473,3.57,,,,
21,5/30/2014,19:45:00,75265,15.378,3.57,,,,
22,5/30/2014,20:00:00,75277,15.378,3.57,,,,
23,5/30/2014,20:15:00,75288,15.282,3.57,,,,
24,5/30/2014,20:30:00,75274,15.187,3.57,,,,
25,5/30/2014,20:45:00,75297,15.091,3.57,,,,
26,5/30/2014,21:00:00,75320,14.996,3.6,,,,
27,5/30/2014,21:15:00,75332,14.996,3.6,,,,
28,5/30/2014,21:30:00,75342,14.9,3.6,,,,
29,5/30/2014,21:45:00,75365,14.804,3.6,,,,
30,5/30/2014,22:00:00,75387,14.709,3.6,,,,
31,5/30/2014,22:15:00,75399,14.709,3.6,,,,
32,5/30/2014,22:30:00,75422,14.613,3.6,,,,
33,5/30/2014,22:45:00,75421,14.517,3.6,,,,
34,5/30/2014,23:00:00,75407,14.421,3.6,,,,
35,5/30/2014,23:15:00,75431,14.421,3.6,,,,
36,5/30/2014,23:30:00,75430,14.325,3.6,,,,
37,5/30/2014,23:45:00,75416,14.23,3.6,,,,
38,5/31/2014,0:00:00,75428,14.23,3.6,,,,
39,5/31/2014,0:15:00,75427,14.134,3.6,,,,
40,5/31/2014,0:30:00,75415,14.134,3.6,,,,
41,5/31/2014,0:45:00,75413,14.038,3.6,,,,
42,5/31/2014,1:00:00,75412,13.942,3.6,,,,
43,5/31/2014,1:15:00,75412,13.942,3.6,,,,
44,5/31/2014,1:30:00,75423,13.846,3.6,,,,
45,5/31/2014,1:45:00,75411,13.846,3.6,,,,
46,5/31/2014,2:00:00,75421,13.75,3.6,,,,
47,5/31/2014,2:15:00,75433,13.75,3.6,,,,
48,5/31/2014,2:30:00,75420,13.654,3.57,,,,
49,5/31/2014,2:45:00,75432,13.654,3.57,,,,
50,5/31/2014,3:00:00,75418,13.558,3.57,,,,
51,5/31/2014,3:15:00,75418,13.558,3.57,,,,
52,5/31/2014,3:30:00,75393,13.461,3.57,,,,
53,5/31/2014,3:45:00,75585,13.461,3.57,,,,
54,5/31/2014,4:00:00,75500,13.365,3.57,,,,
55,5/31/2014,4:15:00,75428,13.365,3.57,,,,
56,5/31/2014,4:30:00,75426,13.269,3.57,,,,
57,5/31/2014,4:45:00,75414,13.269,3.57,,,,
58,5/31/2014,5:00:00,75413,13.173,3.57,,,,
59,5/31/2014,5:15:00,75401,13.173,3.57,,,,
60,5/31/2014,5:30:00,75389,13.173,3.57,,,,
61,5/31/2014,5:45:00,75423,13.076,3.57,,,,
62,5/31/2014,6:00:00,75411,13.076,3.57,,,,
63,5/31/2014,6:15:00,75423,13.076,3.57,,,,
64,5/31/2014,6:30:00,75434,12.98,3.57,,,,
65,5/31/2014,6:45:00,75446,12.98,3.57,,,,
66,5/31/2014,7:00:00,75434,12.98,3.57,,,,
67,5/31/2014,7:15:00,75434,12.98,3.57,,,,
68,5/31/2014,7:30:00,75434,12.98,3.57,,,,
69,5/31/2014,7:45:00,75446,12.98,3.57,,,,
70,5/31/2014,8:00:00,75434,12.98,3.57,,,,
71,5/31/2014,8:15:00,75435,13.076,3.57,,,,
72,5/31/2014,8:30:00,75435,13.076,3.57,,,,
73,5/31/2014,8:45:00,75447,13.076,3.57,,,,
74,5/31/2014,9:00:00,75447,13.076,3.57,,,,
75,5/31/2014,9:15:00,75437,13.173,3.57,,,,
76,5/31/2014,9:30:00,75425,13.173,3.57,,,,
77,5/31/2014,9:45:00,75390,13.269,3.57,,,,
78,5/31/2014,10:00:00,75379,13.365,3.57,,,,
79,5/31/2014,10:15:00,75381,13.461,3.57,,,,
80,5/31/2014,10:30:00,75393,13.461,3.57,,,,
81,5/31/2014,10:45:00,75382,13.558,3.57,,,,
82,5/31/2014,11:00:00,75385,13.75,3.57,,,,
