"","yr","Value.mn","Value.sd","Value.n","siteID"
"1",2013,10.9109798595713,2.91479949219614,1353,"Jaramillo Above East Fork Jemez"
"2",2014,11.2094866457188,2.78118171217425,3819,"Jaramillo Above East Fork Jemez"
"3",2015,3.36218181818182,0.0159801012626215,11,"Jaramillo Above East Fork Jemez"
"4",2016,4.82397222222222,0.788993690279367,18,"Jaramillo Above East Fork Jemez"
"5",2017,11.5711938435725,2.30373382117496,3874,"Jaramillo Above East Fork Jemez"
"6",2018,10.8344220190241,2.51143017182601,3773,"Jaramillo Above East Fork Jemez"
"7",2019,13.0369254118365,1.17592670878405,1639,"Jaramillo Above East Fork Jemez"
"8",2020,1.89423529411765,0.0460143040420105,17,"Jaramillo Above East Fork Jemez"
