"","yr","Value.mn","Value.sd","Value.n","siteID"
"1",2011,5.70783759689922,1.28185227712327,645,"EastForkJemezUpper"
"2",2012,11.8616729940765,3.55888824974687,4333,"EastForkJemezUpper"
"3",2013,11.2364603739982,4.5843103171756,3369,"EastForkJemezUpper"
