"Plot Title: Rio San Antonio-4_2011"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280511, SEN S/N: 1280511)","Temp, °C (LGR S/N: 1280511, SEN S/N: 1280511)","Batt, V (LGR S/N: 1280511, SEN S/N: 1280511)","Coupler Detached (LGR S/N: 1280511)","Coupler Attached (LGR S/N: 1280511)","Stopped (LGR S/N: 1280511)","End Of File (LGR S/N: 1280511)"
1,08/02/11 12:15:00 PM,28196,16.618,3.51,Logged,,,
2,08/02/11 12:30:00 PM,28289,16.427,3.51,,,,
3,08/02/11 12:45:00 PM,28325,16.427,3.51,,,,
4,08/02/11 01:00:00 PM,28343,16.427,3.51,,,,
5,08/02/11 01:15:00 PM,28343,16.427,3.51,,,,
6,08/02/11 01:30:00 PM,28352,16.427,3.51,,,,
7,08/02/11 01:45:00 PM,28361,16.427,3.51,,,,
8,08/02/11 02:00:00 PM,28361,16.427,3.51,,,,
9,08/02/11 02:15:00 PM,28370,16.427,3.51,,,,
10,08/02/11 02:30:00 PM,28370,16.427,3.54,,,,
11,08/02/11 02:45:00 PM,28361,16.427,3.54,,,,
12,08/02/11 03:00:00 PM,28361,16.427,3.54,,,,
13,08/02/11 03:15:00 PM,28352,16.427,3.54,,,,
14,08/02/11 03:30:00 PM,28352,16.427,3.54,,,,
15,08/02/11 03:45:00 PM,28343,16.427,3.54,,,,
16,08/02/11 04:00:00 PM,28343,16.427,3.54,,,,
17,08/02/11 04:15:00 PM,28343,16.427,3.54,,,,
18,08/02/11 04:30:00 PM,28352,16.427,3.54,,,,
19,08/02/11 04:45:00 PM,28333,16.523,3.54,,,,
20,08/02/11 05:00:00 PM,28351,16.523,3.54,,,,
21,08/02/11 05:15:00 PM,28360,16.523,3.54,,,,
22,08/02/11 05:30:00 PM,28369,16.523,3.54,,,,
23,08/02/11 05:45:00 PM,28360,16.523,3.54,,,,
24,08/02/11 06:00:00 PM,28360,16.523,3.54,,,,
25,08/02/11 06:15:00 PM,28351,16.523,3.54,,,,
26,08/02/11 06:30:00 PM,28342,16.523,3.54,,,,
27,08/02/11 06:45:00 PM,28342,16.523,3.54,,,,
28,08/02/11 07:00:00 PM,28359,16.618,3.54,,,,
29,08/02/11 07:15:00 PM,28350,16.618,3.54,,,,
