"Plot Title: 9811662 RSAW 20140530-2014"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811662, SEN S/N: 9811662)","Temp, °C (LGR S/N: 9811662, SEN S/N: 9811662)","Batt, V (LGR S/N: 9811662, SEN S/N: 9811662)","Coupler Detached (LGR S/N: 9811662)","Coupler Attached (LGR S/N: 9811662)","Stopped (LGR S/N: 9811662)","End Of File (LGR S/N: 9811662)"
1,05/30/14 12:45:00 PM,76081,18.236,3.54,Logged,,,
2,05/30/14 01:00:00 PM,75714,16.903,3.51,,,,
3,05/30/14 01:15:00 PM,75698,15.378,3.51,,,,
4,05/30/14 01:30:00 PM,75651,14.996,3.54,,,,
5,05/30/14 01:45:00 PM,75606,14.709,3.54,,,,
6,05/30/14 02:00:00 PM,75579,14.325,3.54,,,,
7,05/30/14 02:15:00 PM,75553,14.038,3.54,,,,
8,05/30/14 02:30:00 PM,75520,13.846,3.54,,,,
9,05/30/14 02:45:00 PM,75496,13.654,3.54,,,,
10,05/30/14 03:00:00 PM,75473,13.461,3.54,,,,
11,05/30/14 03:15:00 PM,75440,13.269,3.54,,,,
12,05/30/14 03:30:00 PM,75447,13.173,3.54,,,,
13,05/30/14 03:45:00 PM,75424,12.980,3.54,,,,
14,05/30/14 04:00:00 PM,75403,12.883,3.54,,,,
15,05/30/14 04:15:00 PM,75353,12.787,3.54,,,,
16,05/30/14 04:30:00 PM,75350,12.690,3.51,,,,
17,05/30/14 04:45:00 PM,75329,12.594,3.51,,,,
18,05/30/14 05:00:00 PM,75327,12.497,3.51,,,,
19,05/30/14 05:15:00 PM,75306,12.401,3.51,,,,
20,05/30/14 05:30:00 PM,75294,12.304,3.51,,,,
21,05/30/14 05:45:00 PM,75294,12.304,3.51,,,,
22,05/30/14 06:00:00 PM,75292,12.207,3.51,,,,
23,05/30/14 06:15:00 PM,75261,12.110,3.51,,,,
24,05/30/14 06:30:00 PM,75261,12.110,3.51,,,,
25,05/30/14 06:45:00 PM,75259,12.013,3.51,,,,
26,05/30/14 07:00:00 PM,75268,12.013,3.51,,,,
27,05/30/14 07:15:00 PM,75266,11.916,3.51,,,,
28,05/30/14 07:30:00 PM,75285,11.916,3.51,,,,
