"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
118,05/18/17 11:31:57 AM,76746,8.581,,
119,05/18/17 11:31:58 AM,76781,8.680,,
120,05/18/17 11:31:59 AM,76784,8.779,,
121,05/18/17 11:32:00 AM,76770,8.879,,
122,05/18/17 11:32:01 AM,76723,8.978,,
123,05/18/17 11:32:02 AM,76709,9.077,,
124,05/18/17 11:32:03 AM,76643,9.077,,
125,05/18/17 11:32:04 AM,76612,9.176,,
126,05/18/17 11:32:05 AM,76599,9.275,,
127,05/18/17 11:32:06 AM,76601,9.373,,
128,05/18/17 11:32:07 AM,76620,9.472,,
129,05/18/17 11:32:08 AM,76672,9.571,,
130,05/18/17 11:32:09 AM,76691,9.669,,
131,05/18/17 11:32:10 AM,76727,9.768,,
132,05/18/17 11:32:11 AM,76760,9.768,,
133,05/18/17 11:32:12 AM,76760,9.768,,
134,05/18/17 11:32:13 AM,76738,9.571,,
135,05/18/17 11:32:14 AM,76700,9.373,,
136,05/18/17 11:32:15 AM,76645,9.176,,
137,05/18/17 11:32:16 AM,76607,8.978,,
138,05/18/17 11:32:17 AM,76586,8.779,,
139,05/18/17 11:32:18 AM,76550,8.680,,
140,05/18/17 11:32:19 AM,76562,8.481,,
141,05/18/17 11:32:20 AM,76575,8.382,,
142,05/18/17 11:32:21 AM,76542,8.382,,
143,05/18/17 11:32:22 AM,76479,8.481,,
144,05/18/17 11:32:23 AM,76451,8.680,,
145,05/18/17 11:32:24 AM,76404,8.779,,
146,05/18/17 11:32:25 AM,76393,8.978,,
147,05/18/17 11:32:26 AM,76346,9.077,,
148,05/18/17 11:32:27 AM,76299,9.176,,
149,05/18/17 11:32:28 AM,76252,9.275,,
150,05/18/17 11:32:29 AM,76172,9.373,,
151,05/18/17 11:32:30 AM,76142,9.472,,
152,05/18/17 11:32:31 AM,76081,9.669,,
153,05/18/17 11:32:32 AM,76067,9.768,,
154,05/18/17 11:32:33 AM,76072,9.965,,
155,05/18/17 11:32:34 AM,76091,10.063,,
156,05/18/17 11:32:35 AM,76124,10.063,,
157,05/18/17 11:32:36 AM,76124,10.063,,
158,05/18/17 11:32:37 AM,76122,9.965,,
159,05/18/17 11:32:38 AM,76102,9.866,,
160,05/18/17 11:32:39 AM,76067,9.768,,
161,05/18/17 11:32:40 AM,76045,9.571,,
162,05/18/17 11:32:41 AM,76026,9.472,,
163,05/18/17 11:32:42 AM,76024,9.373,,
164,05/18/17 11:32:43 AM,76038,9.275,,
165,05/18/17 11:32:44 AM,76035,9.176,,
166,05/18/17 11:32:45 AM,76021,9.275,,
167,05/18/17 11:32:46 AM,76073,9.373,,
168,05/18/17 11:32:47 AM,76059,9.472,,
169,05/18/17 11:32:48 AM,76029,9.571,,
170,05/18/17 11:32:49 AM,75954,9.866,,
171,05/18/17 11:32:50 AM,75924,9.965,,
172,05/18/17 11:32:51 AM,75907,9.965,,
173,05/18/17 11:32:52 AM,75844,10.063,,
174,05/18/17 11:32:53 AM,75830,10.161,,
175,05/18/17 11:32:54 AM,75816,10.259,,
176,05/18/17 11:32:55 AM,75799,10.259,,
177,05/18/17 11:32:56 AM,75851,10.357,,
178,05/18/17 11:32:57 AM,75934,10.357,,
179,05/18/17 11:32:58 AM,76035,10.455,,
180,05/18/17 11:32:59 AM,76118,10.455,,
181,05/18/17 11:33:00 AM,76184,10.455,,
182,05/18/17 11:33:01 AM,76217,10.455,,
183,05/18/17 11:33:02 AM,76231,10.357,,
184,05/18/17 11:33:03 AM,76242,10.161,,
185,05/18/17 11:33:04 AM,76286,9.965,,
186,05/18/17 11:33:05 AM,76312,9.669,,
187,05/18/17 11:33:06 AM,76340,9.472,,
188,05/18/17 11:33:07 AM,76384,9.275,,
189,05/18/17 11:33:08 AM,76415,9.176,,
190,05/18/17 11:33:09 AM,76412,9.077,,
191,05/18/17 11:33:10 AM,76434,9.275,,
192,05/18/17 11:33:11 AM,76420,9.373,,
193,05/18/17 11:33:12 AM,76408,9.571,,
194,05/18/17 11:33:13 AM,76378,9.669,,
195,05/18/17 11:33:14 AM,76347,9.768,,
196,05/18/17 11:33:15 AM,76298,9.768,,
197,05/18/17 11:33:16 AM,76267,9.866,,
198,05/18/17 11:33:17 AM,76220,9.965,,
199,05/18/17 11:33:18 AM,76207,10.063,,
200,05/18/17 11:33:19 AM,76207,10.063,,
201,05/18/17 11:33:20 AM,76259,10.161,,
202,05/18/17 11:33:21 AM,76294,10.259,,
203,05/18/17 11:33:22 AM,76344,10.259,,
204,05/18/17 11:33:23 AM,76393,10.259,,
