"Plot Title: Rio San Antonio-12_2009"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280511, SEN S/N: 1280511)","Temp, °C (LGR S/N: 1280511, SEN S/N: 1280511)","Coupler Detached (LGR S/N: 1280511)","Coupler Attached (LGR S/N: 1280511)","Stopped (LGR S/N: 1280511)","End Of File (LGR S/N: 1280511)"
1,08/30/10 10:45:00 AM,76750,15.187,Logged,,,
2,08/30/10 11:00:00 AM,76750,15.091,,,,
3,08/30/10 11:15:00 AM,76750,15.091,,,,
4,08/30/10 11:30:00 AM,76731,15.091,,,,
5,08/30/10 11:45:00 AM,76722,15.187,,,,
6,08/30/10 12:00:00 PM,76704,15.187,,,,
7,08/30/10 12:15:00 PM,76694,15.187,,,,
8,08/30/10 12:30:00 PM,76704,15.187,,,,
9,08/30/10 12:45:00 PM,76704,15.187,,,,
10,08/30/10 01:00:00 PM,76685,15.187,,,,
11,08/30/10 01:15:00 PM,76685,15.282,,,,
12,08/30/10 01:30:00 PM,76694,15.282,,,,
13,08/30/10 01:45:00 PM,76648,15.282,,,,
14,08/30/10 02:00:00 PM,76657,15.282,,,,
15,08/30/10 02:15:00 PM,76639,15.282,,,,
16,08/30/10 02:30:00 PM,76629,15.282,,,,
17,08/30/10 02:45:00 PM,76639,15.378,,,,
18,08/30/10 03:00:00 PM,76620,15.378,,,,
19,08/30/10 03:15:00 PM,76620,15.378,,,,
20,08/30/10 03:30:00 PM,76611,15.378,,,,
21,08/30/10 03:45:00 PM,76592,15.378,,,,
22,08/30/10 04:00:00 PM,76601,15.473,,,,
23,08/30/10 04:15:00 PM,76583,15.473,,,,
24,08/30/10 04:30:00 PM,76592,15.473,,,,
25,08/30/10 04:45:00 PM,76592,15.473,,,,
26,08/30/10 05:00:00 PM,76601,15.473,,,,
27,08/30/10 05:15:00 PM,76583,15.569,,,,
28,08/30/10 05:30:00 PM,76592,15.569,,,,
29,08/30/10 05:45:00 PM,76564,15.569,,,,
30,08/30/10 06:00:00 PM,76574,15.569,,,,
31,08/30/10 06:15:00 PM,76574,15.569,,,,
32,08/30/10 06:30:00 PM,76574,15.664,,,,
33,08/30/10 06:45:00 PM,76574,15.664,,,,
34,08/30/10 07:00:00 PM,76574,15.664,,,,
35,08/30/10 07:15:00 PM,76583,15.664,,,,
36,08/30/10 07:30:00 PM,76602,15.664,,,,
37,08/30/10 07:45:00 PM,76611,15.760,,,,
38,08/30/10 08:00:00 PM,76639,15.760,,,,
39,08/30/10 08:15:00 PM,76639,15.760,,,,
