"Plot Title: Rio San Antonio-4_2011"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1280511, SEN S/N: 1280511)","Temp, °C (LGR S/N: 1280511, SEN S/N: 1280511)","Batt, V (LGR S/N: 1280511, SEN S/N: 1280511)","Coupler Detached (LGR S/N: 1280511)","Coupler Attached (LGR S/N: 1280511)","Stopped (LGR S/N: 1280511)","End Of File (LGR S/N: 1280511)"
1,04/13/11 10:30:00 AM,41203,6.370,3.43,Logged,,,
2,04/13/11 10:45:00 AM,40789,5.962,3.46,,,,
3,04/13/11 11:00:00 AM,40633,6.166,3.46,,,,
4,04/13/11 11:15:00 AM,40575,6.573,3.48,,,,
5,04/13/11 11:30:00 AM,40572,6.978,3.48,,,,
6,04/13/11 11:45:00 AM,40632,7.381,3.48,,,,
7,04/13/11 12:00:00 PM,40683,7.782,3.48,,,,
8,04/13/11 12:15:00 PM,40779,8.282,3.48,,,,
9,04/13/11 12:30:00 PM,40875,8.680,3.51,,,,
10,04/13/11 12:45:00 PM,40971,9.176,3.51,,,,
11,04/13/11 01:00:00 PM,41095,9.571,3.51,,,,
12,04/13/11 01:15:00 PM,41173,9.965,3.48,,,,
13,04/13/11 01:30:00 PM,41279,10.357,3.48,,,,
14,04/13/11 01:45:00 PM,41403,10.748,3.48,,,,
15,04/13/11 02:00:00 PM,41527,11.139,3.51,,,,
16,04/13/11 02:15:00 PM,41642,11.528,3.51,,,,
17,04/13/11 02:30:00 PM,41766,11.916,3.51,,,,
18,04/13/11 02:45:00 PM,41900,12.207,3.51,,,,
19,04/13/11 03:00:00 PM,42025,12.594,3.51,,,,
20,04/13/11 03:15:00 PM,42150,12.787,3.51,,,,
21,04/13/11 03:30:00 PM,42275,13.076,3.51,,,,
22,04/13/11 03:45:00 PM,42410,13.365,3.54,,,,
23,04/13/11 04:00:00 PM,42535,13.654,3.54,,,,
24,04/13/11 04:15:00 PM,42652,13.750,3.54,,,,
25,04/13/11 04:30:00 PM,42787,13.942,3.54,,,,
26,04/13/11 04:45:00 PM,42896,14.038,3.54,,,,
27,04/13/11 05:00:00 PM,43014,14.038,3.54,,,,
28,04/13/11 05:15:00 PM,43123,14.038,3.54,,,,
29,04/13/11 05:30:00 PM,43215,13.942,3.54,,,,
30,04/13/11 05:45:00 PM,43279,13.942,3.54,,,,
31,04/13/11 06:00:00 PM,43343,13.846,3.54,,,,
32,04/13/11 06:15:00 PM,43408,13.750,3.54,,,,
33,04/13/11 06:30:00 PM,43464,13.558,3.54,,,,
34,04/13/11 06:45:00 PM,43474,13.365,3.54,,,,
35,04/13/11 07:00:00 PM,43485,13.173,3.54,,,,
