"Plot Title: 9811662 RSAW 20140911-2014"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 9811662, SEN S/N: 9811662)","Temp, °C (LGR S/N: 9811662, SEN S/N: 9811662)","Batt, V (LGR S/N: 9811662, SEN S/N: 9811662)","Coupler Detached (LGR S/N: 9811662)","Coupler Attached (LGR S/N: 9811662)","Stopped (LGR S/N: 9811662)","End Of File (LGR S/N: 9811662)"
1,09/11/14 12:15:00 PM,76190,16.332,3.48,Logged,,,
2,09/11/14 12:30:00 PM,76115,14.709,3.51,,,,
3,09/11/14 12:45:00 PM,76084,14.613,3.51,,,,
4,09/11/14 01:00:00 PM,76043,14.517,3.51,,,,
5,09/11/14 01:15:00 PM,75993,14.421,3.51,,,,
6,09/11/14 01:30:00 PM,76001,14.325,3.51,,,,
7,09/11/14 01:45:00 PM,75943,14.325,3.51,,,,
8,09/11/14 02:00:00 PM,75914,14.325,3.51,,,,
9,09/11/14 02:15:00 PM,75855,14.230,3.51,,,,
10,09/11/14 02:30:00 PM,75835,14.230,3.51,,,,
11,09/11/14 02:45:00 PM,75776,14.134,3.51,,,,
12,09/11/14 03:00:00 PM,75756,14.134,3.51,,,,
13,09/11/14 03:15:00 PM,75709,14.134,3.51,,,,
14,09/11/14 03:30:00 PM,75699,14.134,3.51,,,,
15,09/11/14 03:45:00 PM,75658,14.038,3.51,,,,
16,09/11/14 04:00:00 PM,75649,14.038,3.51,,,,
17,09/11/14 04:15:00 PM,75620,14.038,3.51,,,,
18,09/11/14 04:30:00 PM,75582,14.038,3.51,,,,
19,09/11/14 04:45:00 PM,75572,14.038,3.51,,,,
20,09/11/14 05:00:00 PM,75541,13.942,3.51,,,,
21,09/11/14 05:15:00 PM,75522,13.942,3.51,,,,
22,09/11/14 05:30:00 PM,75503,13.942,3.51,,,,
23,09/11/14 05:45:00 PM,75503,13.942,3.51,,,,
24,09/11/14 06:00:00 PM,75503,13.942,3.51,,,,
25,09/11/14 06:15:00 PM,75512,13.942,3.51,,,,
26,09/11/14 06:30:00 PM,75512,13.942,3.51,,,,
27,09/11/14 06:45:00 PM,75510,13.846,3.51,,,,
28,09/11/14 07:00:00 PM,75510,13.846,3.51,,,,
29,09/11/14 07:15:00 PM,75510,13.846,3.51,,,,
30,09/11/14 07:30:00 PM,75499,13.750,3.51,,,,
31,09/11/14 07:45:00 PM,75516,13.654,3.51,,,,
32,09/11/14 08:00:00 PM,75523,13.558,3.51,,,,
33,09/11/14 08:15:00 PM,75540,13.461,3.51,,,,
34,09/11/14 08:30:00 PM,75548,13.365,3.51,,,,
35,09/11/14 08:45:00 PM,75565,13.269,3.51,,,,
36,09/11/14 09:00:00 PM,75565,13.269,3.51,,,,
37,09/11/14 09:15:00 PM,75572,13.173,3.51,,,,
38,09/11/14 09:30:00 PM,75579,13.076,3.51,,,,
39,09/11/14 09:45:00 PM,75577,12.980,3.51,,,,
40,09/11/14 10:00:00 PM,75566,12.883,3.51,,,,
41,09/11/14 10:15:00 PM,75585,12.883,3.51,,,,
42,09/11/14 10:30:00 PM,75583,12.787,3.51,,,,
43,09/11/14 10:45:00 PM,75619,12.690,3.51,,,,
44,09/11/14 11:00:00 PM,75638,12.690,3.51,,,,
45,09/11/14 11:15:00 PM,75636,12.594,3.51,,,,
46,09/11/14 11:30:00 PM,75636,12.594,3.51,,,,
47,09/11/14 11:45:00 PM,75634,12.497,3.51,,,,
48,09/12/14 12:00:00 AM,75624,12.497,3.48,,,,
49,09/12/14 12:15:00 AM,75622,12.401,3.48,,,,
50,09/12/14 12:30:00 AM,75622,12.401,3.48,,,,
51,09/12/14 12:45:00 AM,75629,12.304,3.48,,,,
52,09/12/14 01:00:00 AM,75629,12.304,3.48,,,,
53,09/12/14 01:15:00 AM,75620,12.304,3.48,,,,
54,09/12/14 01:30:00 AM,75608,12.207,3.48,,,,
55,09/12/14 01:45:00 AM,75608,12.207,3.48,,,,
56,09/12/14 02:00:00 AM,75608,12.207,3.48,,,,
57,09/12/14 02:15:00 AM,75596,12.110,3.48,,,,
58,09/12/14 02:30:00 AM,75596,12.110,3.48,,,,
59,09/12/14 02:45:00 AM,75606,12.110,3.48,,,,
60,09/12/14 03:00:00 AM,75604,12.013,3.48,,,,
61,09/12/14 03:15:00 AM,75604,12.013,3.48,,,,
62,09/12/14 03:30:00 AM,75594,12.013,3.48,,,,
63,09/12/14 03:45:00 AM,75611,11.916,3.48,,,,
64,09/12/14 04:00:00 AM,75611,11.916,3.48,,,,
65,09/12/14 04:15:00 AM,75621,11.916,3.48,,,,
66,09/12/14 04:30:00 AM,75609,11.819,3.48,,,,
67,09/12/14 04:45:00 AM,75638,11.819,3.48,,,,
68,09/12/14 05:00:00 AM,75628,11.819,3.48,,,,
69,09/12/14 05:15:00 AM,75645,11.722,3.48,,,,
70,09/12/14 05:30:00 AM,75655,11.722,3.48,,,,
71,09/12/14 05:45:00 AM,75653,11.625,3.48,,,,
72,09/12/14 06:00:00 AM,75682,11.625,3.48,,,,
73,09/12/14 06:15:00 AM,75672,11.625,3.48,,,,
74,09/12/14 06:30:00 AM,75689,11.528,3.48,,,,
75,09/12/14 06:45:00 AM,75699,11.528,3.48,,,,
76,09/12/14 07:00:00 AM,75699,11.528,3.48,,,,
77,09/12/14 07:15:00 AM,75708,11.528,3.48,,,,
78,09/12/14 07:30:00 AM,75718,11.528,3.48,,,,
79,09/12/14 07:45:00 AM,75735,11.431,3.48,,,,
80,09/12/14 08:00:00 AM,75735,11.431,3.48,,,,
81,09/12/14 08:15:00 AM,75756,11.528,3.48,,,,
82,09/12/14 08:30:00 AM,75766,11.528,3.48,,,,
83,09/12/14 08:45:00 AM,75756,11.528,3.48,,,,
84,09/12/14 09:00:00 AM,75749,11.625,3.48,,,,
85,09/12/14 09:15:00 AM,75758,11.625,3.48,,,,
86,09/12/14 09:30:00 AM,75751,11.722,3.48,,,,
87,09/12/14 09:45:00 AM,75743,11.819,3.48,,,,
88,09/12/14 10:00:00 AM,75734,11.819,3.48,,,,
89,09/12/14 10:15:00 AM,75726,11.916,3.48,,,,
90,09/12/14 10:30:00 AM,75728,12.013,3.48,,,,
91,09/12/14 10:45:00 AM,75709,12.013,3.48,,,,
92,09/12/14 11:00:00 AM,75711,12.110,3.48,,,,
93,09/12/14 11:15:00 AM,75683,12.110,3.48,,,,
94,09/12/14 11:30:00 AM,75685,12.207,3.48,,,,
95,09/12/14 11:45:00 AM,75675,12.207,3.48,,,,
96,09/12/14 12:00:00 PM,75668,12.304,3.48,,,,
97,09/12/14 12:15:00 PM,75649,12.304,3.48,,,,
98,09/12/14 12:30:00 PM,75622,12.401,3.48,,,,
99,09/12/14 12:45:00 PM,75612,12.401,3.48,,,,
100,09/12/14 01:00:00 PM,75605,12.497,3.48,,,,
101,09/12/14 01:15:00 PM,75595,12.497,3.48,,,,
102,09/12/14 01:30:00 PM,75595,12.497,3.48,,,,
103,09/12/14 01:45:00 PM,75598,12.594,3.48,,,,
104,09/12/14 02:00:00 PM,75578,12.594,3.48,,,,
105,09/12/14 02:15:00 PM,75559,12.594,3.48,,,,
106,09/12/14 02:30:00 PM,75530,12.594,3.48,,,,
107,09/12/14 02:45:00 PM,75513,12.690,3.51,,,,
108,09/12/14 03:00:00 PM,75494,12.690,3.51,,,,
109,09/12/14 03:15:00 PM,75475,12.690,3.51,,,,
110,09/12/14 03:30:00 PM,75465,12.690,3.51,,,,
111,09/12/14 03:45:00 PM,75456,12.690,3.51,,,,
112,09/12/14 04:00:00 PM,75448,12.787,3.51,,,,
113,09/12/14 04:15:00 PM,75468,12.787,3.51,,,,
114,09/12/14 04:30:00 PM,75439,12.787,3.51,,,,
115,09/12/14 04:45:00 PM,75458,12.787,3.51,,,,
116,09/12/14 05:00:00 PM,75458,12.787,3.51,,,,
117,09/12/14 05:15:00 PM,75468,12.787,3.51,,,,
118,09/12/14 05:30:00 PM,75470,12.883,3.51,,,,
119,09/12/14 05:45:00 PM,75479,12.883,3.51,,,,
120,09/12/14 06:00:00 PM,75479,12.883,3.51,,,,
121,09/12/14 06:15:00 PM,75470,12.883,3.51,,,,
122,09/12/14 06:30:00 PM,75479,12.883,3.51,,,,
123,09/12/14 06:45:00 PM,75489,12.883,3.51,,,,
124,09/12/14 07:00:00 PM,75498,12.883,3.51,,,,
125,09/12/14 07:15:00 PM,75498,12.883,3.51,,,,
126,09/12/14 07:30:00 PM,75527,12.883,3.51,,,,
127,09/12/14 07:45:00 PM,75527,12.883,3.51,,,,
128,09/12/14 08:00:00 PM,75544,12.787,3.51,,,,
