Plot Title: 1028728,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028728, SEN S/N: 1028728)","Temp, °C (LGR S/N: 1028728, SEN S/N: 1028728)","Batt, V (LGR S/N: 1028728, SEN S/N: 1028728)",Coupler Detached (LGR S/N: 1028728),Coupler Attached (LGR S/N: 1028728),Stopped (LGR S/N: 1028728),End Of File (LGR S/N: 1028728)
1,4/15/2010,11:00:00,75025,1.656,3.46,Logged,,,
2,4/15/2010,11:30:00,75039,1.656,3.46,,,,
3,4/15/2010,12:00:00,75067,1.656,3.46,,,,
4,4/15/2010,12:30:00,75053,1.872,3.46,,,,
5,4/15/2010,13:00:00,75095,1.98,3.48,,,,
6,4/15/2010,13:30:00,75122,2.303,3.48,,,,
7,4/15/2010,14:00:00,75164,2.517,3.48,,,,
8,4/15/2010,14:30:00,75163,2.73,3.48,,,,
9,4/15/2010,15:00:00,75191,2.943,3.48,,,,
10,4/15/2010,15:30:00,75218,3.155,3.48,,,,
11,4/15/2010,16:00:00,75232,3.261,3.48,,,,
12,4/15/2010,16:30:00,75246,3.367,3.48,,,,
13,4/15/2010,17:00:00,75260,3.367,3.48,,,,
14,4/15/2010,17:30:00,75246,3.472,3.48,,,,
15,4/15/2010,18:00:00,75274,3.472,3.48,,,,
16,4/15/2010,18:30:00,75288,3.472,3.48,,,,
17,4/15/2010,19:00:00,75302,3.472,3.48,,,,
18,4/15/2010,19:30:00,75302,3.367,3.48,,,,
19,4/15/2010,20:00:00,75331,3.261,3.48,,,,
20,4/15/2010,20:30:00,75331,3.155,3.48,,,,
21,4/15/2010,21:00:00,75331,3.049,3.48,,,,
22,4/15/2010,21:30:00,75304,2.943,3.48,,,,
23,4/15/2010,22:00:00,75289,2.943,3.48,,,,
24,4/15/2010,22:30:00,75289,2.943,3.48,,,,
25,4/15/2010,23:00:00,75318,2.837,3.48,,,,
26,4/15/2010,23:30:00,75290,2.837,3.48,,,,
27,4/16/2010,0:00:00,75290,2.73,3.48,,,,
28,4/16/2010,0:30:00,75304,2.73,3.48,,,,
29,4/16/2010,1:00:00,75276,2.624,3.48,,,,
30,4/16/2010,1:30:00,75262,2.624,3.48,,,,
31,4/16/2010,2:00:00,75276,2.517,3.48,,,,
32,4/16/2010,2:30:00,75276,2.517,3.48,,,,
33,4/16/2010,3:00:00,75234,2.41,3.48,,,,
34,4/16/2010,3:30:00,75234,2.41,3.48,,,,
35,4/16/2010,4:00:00,75221,2.303,3.48,,,,
36,4/16/2010,4:30:00,75207,2.303,3.48,,,,
37,4/16/2010,5:00:00,75207,2.195,3.48,,,,
38,4/16/2010,5:30:00,75193,2.195,3.48,,,,
39,4/16/2010,6:00:00,75221,2.088,3.48,,,,
40,4/16/2010,6:30:00,75221,2.088,3.48,,,,
41,4/16/2010,7:00:00,75207,2.088,3.48,,,,
42,4/16/2010,7:30:00,75207,1.98,3.48,,,,
43,4/16/2010,8:00:00,75221,1.98,3.48,,,,
44,4/16/2010,8:30:00,75207,1.98,3.48,,,,
45,4/16/2010,9:00:00,75207,1.98,3.48,,,,
46,4/16/2010,9:30:00,75207,1.98,3.48,,,,
47,4/16/2010,10:00:00,75236,1.98,3.48,,,,
48,4/16/2010,10:30:00,75235,2.088,3.48,,,,
49,4/16/2010,11:00:00,75221,2.088,3.48,,,,
50,4/16/2010,11:30:00,75235,2.195,3.48,,,,
51,4/16/2010,12:00:00,75207,2.303,3.48,,,,
52,4/16/2010,12:30:00,75206,2.41,3.48,,,,
53,4/16/2010,13:00:00,75234,2.73,3.48,,,,
54,4/16/2010,13:30:00,75304,2.943,3.48,,,,
55,4/16/2010,14:00:00,75317,3.049,3.48,,,,
56,4/16/2010,14:30:00,75331,3.261,3.48,,,,
57,4/16/2010,15:00:00,75302,3.367,3.48,,,,
58,4/16/2010,15:30:00,75260,3.367,3.48,,,,
59,4/16/2010,16:00:00,75288,3.472,3.48,,,,
60,4/16/2010,16:30:00,75345,3.472,3.48,,,,
61,4/16/2010,17:00:00,75330,3.472,3.48,,,,
62,4/16/2010,17:30:00,75316,3.472,3.48,,,,
63,4/16/2010,18:00:00,75302,3.472,3.48,,,,
64,4/16/2010,18:30:00,75288,3.367,3.48,,,,
65,4/16/2010,19:00:00,75274,3.367,3.48,,,,
66,4/16/2010,19:30:00,75260,3.367,3.48,,,,
67,4/16/2010,20:00:00,75260,3.261,3.48,,,,
68,4/16/2010,20:30:00,75303,3.261,3.48,,,,
69,4/16/2010,21:00:00,75345,3.155,3.48,,,,
70,4/16/2010,21:30:00,75331,3.155,3.48,,,,
71,4/16/2010,22:00:00,75345,3.155,3.48,,,,
72,4/16/2010,22:30:00,75416,3.049,3.48,,,,
73,4/16/2010,23:00:00,75444,3.049,3.48,,,,
74,4/16/2010,23:30:00,75459,2.943,3.48,,,,
75,4/17/2010,0:00:00,75416,2.943,3.48,,,,
76,4/17/2010,0:30:00,75403,2.837,3.48,,,,
77,4/17/2010,1:00:00,75346,2.837,3.48,,,,
78,4/17/2010,1:30:00,75318,2.73,3.48,,,,
79,4/17/2010,2:00:00,75276,2.73,3.48,,,,
80,4/17/2010,2:30:00,75248,2.73,3.48,,,,
81,4/17/2010,3:00:00,75248,2.624,3.48,,,,
82,4/17/2010,3:30:00,75220,2.624,3.48,,,,
83,4/17/2010,4:00:00,75150,2.517,3.48,,,,
84,4/17/2010,4:30:00,75121,2.517,3.48,,,,
85,4/17/2010,5:00:00,75136,2.41,3.48,,,,
86,4/17/2010,5:30:00,75164,2.41,3.48,,,,
87,4/17/2010,6:00:00,75164,2.303,3.48,,,,
88,4/17/2010,6:30:00,75136,2.303,3.48,,,,
89,4/17/2010,7:00:00,75122,2.303,3.48,,,,
90,4/17/2010,7:30:00,75122,2.195,3.48,,,,
91,4/17/2010,8:00:00,75108,2.195,3.48,,,,
92,4/17/2010,8:30:00,75108,2.195,3.48,,,,
93,4/17/2010,9:00:00,75108,2.195,3.48,,,,
94,4/17/2010,9:30:00,75080,2.088,3.48,,,,
95,4/17/2010,10:00:00,75122,2.088,3.48,,,,
96,4/17/2010,10:30:00,75137,2.088,3.48,,,,
97,4/17/2010,11:00:00,75137,2.088,3.48,,,,
98,4/17/2010,11:30:00,75122,2.088,3.48,,,,
99,4/17/2010,12:00:00,75080,2.088,3.48,,,,
100,4/17/2010,12:30:00,75080,2.303,3.48,,,,
101,4/17/2010,13:00:00,75079,2.41,3.48,,,,
102,4/17/2010,13:30:00,75079,2.624,3.48,,,,
103,4/17/2010,14:00:00,75106,2.837,3.48,,,,
104,4/17/2010,14:30:00,75092,2.943,3.48,,,,
105,4/17/2010,15:00:00,75063,3.155,3.48,,,,
106,4/17/2010,15:30:00,75091,3.261,3.48,,,,
107,4/17/2010,16:00:00,75119,3.367,3.48,,,,
108,4/17/2010,16:30:00,75119,3.367,3.48,,,,
109,4/17/2010,17:00:00,75119,3.472,3.48,,,,
110,4/17/2010,17:30:00,75091,3.472,3.48,,,,
111,4/17/2010,18:00:00,75105,3.472,3.48,,,,
112,4/17/2010,18:30:00,75119,3.472,3.48,,,,
113,4/17/2010,19:00:00,75105,3.472,3.48,,,,
114,4/17/2010,19:30:00,75119,3.578,3.48,,,,
115,4/17/2010,20:00:00,75133,3.578,3.48,,,,
116,4/17/2010,20:30:00,75133,3.472,3.48,,,,
117,4/17/2010,21:00:00,75147,3.472,3.48,,,,
118,4/17/2010,21:30:00,75133,3.472,3.48,,,,
119,4/17/2010,22:00:00,75105,3.367,3.48,,,,
120,4/17/2010,22:30:00,75091,3.367,3.48,,,,
121,4/17/2010,23:00:00,75091,3.261,3.48,,,,
122,4/17/2010,23:30:00,75063,3.155,3.48,,,,
123,4/18/2010,0:00:00,75077,3.155,3.48,,,,
124,4/18/2010,0:30:00,75049,3.049,3.48,,,,
125,4/18/2010,1:00:00,75049,3.049,3.48,,,,
126,4/18/2010,1:30:00,75036,2.943,3.48,,,,
127,4/18/2010,2:00:00,75022,2.837,3.48,,,,
128,4/18/2010,2:30:00,75036,2.837,3.48,,,,
129,4/18/2010,3:00:00,75064,2.73,3.48,,,,
130,4/18/2010,3:30:00,75036,2.624,3.48,,,,
131,4/18/2010,4:00:00,75022,2.624,3.48,,,,
132,4/18/2010,4:30:00,75037,2.517,3.48,,,,
133,4/18/2010,5:00:00,75023,2.517,3.48,,,,
134,4/18/2010,5:30:00,75023,2.41,3.48,,,,
135,4/18/2010,6:00:00,75051,2.41,3.48,,,,
136,4/18/2010,6:30:00,75066,2.303,3.48,,,,
137,4/18/2010,7:00:00,75080,2.303,3.48,,,,
138,4/18/2010,7:30:00,75052,2.195,3.48,,,,
139,4/18/2010,8:00:00,75038,2.195,3.48,,,,
140,4/18/2010,8:30:00,75024,2.195,3.48,,,,
141,4/18/2010,9:00:00,75038,2.088,3.48,,,,
142,4/18/2010,9:30:00,75038,2.088,3.48,,,,
143,4/18/2010,10:00:00,75038,2.088,3.48,,,,
144,4/18/2010,10:30:00,75009,2.195,3.48,,,,
145,4/18/2010,11:00:00,75009,2.195,3.48,,,,
146,4/18/2010,11:30:00,75066,2.303,3.48,,,,
