Plot Title: 1028728,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028728, SEN S/N: 1028728)","Temp, °C (LGR S/N: 1028728, SEN S/N: 1028728)","Batt, V (LGR S/N: 1028728, SEN S/N: 1028728)",Coupler Detached (LGR S/N: 1028728),Coupler Attached (LGR S/N: 1028728),Stopped (LGR S/N: 1028728),End Of File (LGR S/N: 1028728)
1,10/31/2008,15:00:00,75569,10.651,3.43,Logged,,,
2,10/31/2008,15:30:00,75636,5.347,3.46,,,,
3,10/31/2008,16:00:00,75637,5.244,3.46,,,,
4,10/31/2008,16:30:00,75637,5.244,3.46,,,,
5,10/31/2008,17:00:00,75622,5.347,3.46,,,,
6,10/31/2008,17:30:00,75636,5.347,3.46,,,,
7,10/31/2008,18:00:00,75650,5.347,3.46,,,,
8,10/31/2008,18:30:00,75636,5.347,3.46,,,,
9,10/31/2008,19:00:00,75664,5.347,3.46,,,,
10,10/31/2008,19:30:00,75637,5.244,3.46,,,,
11,10/31/2008,20:00:00,75651,5.244,3.46,,,,
12,10/31/2008,20:30:00,75665,5.141,3.46,,,,
13,10/31/2008,21:00:00,75651,5.141,3.46,,,,
14,10/31/2008,21:30:00,75665,5.037,3.46,,,,
15,10/31/2008,22:00:00,75680,4.934,3.46,,,,
16,10/31/2008,22:30:00,75665,4.934,3.46,,,,
17,10/31/2008,23:00:00,75652,4.831,3.46,,,,
18,10/31/2008,23:30:00,75638,4.727,3.48,,,,
19,11/1/2008,0:00:00,75624,4.727,3.48,,,,
20,11/1/2008,0:30:00,75610,4.623,3.48,,,,
21,11/1/2008,1:00:00,75596,4.623,3.48,,,,
22,11/1/2008,1:30:00,75596,4.519,3.48,,,,
23,11/1/2008,2:00:00,75582,4.519,3.48,,,,
24,11/1/2008,2:30:00,75568,4.415,3.48,,,,
25,11/1/2008,3:00:00,75540,4.415,3.48,,,,
26,11/1/2008,3:30:00,75540,4.311,3.48,,,,
27,11/1/2008,4:00:00,75526,4.311,3.48,,,,
28,11/1/2008,4:30:00,75540,4.311,3.48,,,,
29,11/1/2008,5:00:00,75568,4.311,3.48,,,,
30,11/1/2008,5:30:00,75568,4.311,3.48,,,,
31,11/1/2008,6:00:00,75568,4.311,3.48,,,,
32,11/1/2008,6:30:00,75568,4.311,3.48,,,,
33,11/1/2008,7:00:00,75582,4.311,3.48,,,,
34,11/1/2008,7:30:00,75596,4.311,3.48,,,,
35,11/1/2008,8:00:00,75597,4.207,3.48,,,,
36,11/1/2008,8:30:00,75597,4.207,3.48,,,,
37,11/1/2008,9:00:00,75597,4.207,3.48,,,,
38,11/1/2008,9:30:00,75597,4.207,3.48,,,,
39,11/1/2008,10:00:00,75582,4.207,3.48,,,,
40,11/1/2008,10:30:00,75568,4.207,3.48,,,,
41,11/1/2008,11:00:00,75540,4.311,3.48,,,,
42,11/1/2008,11:30:00,75483,4.311,3.48,,,,
43,11/1/2008,12:00:00,75469,4.311,3.48,,,,
44,11/1/2008,12:30:00,75427,4.415,3.48,,,,
45,11/1/2008,13:00:00,75398,4.519,3.48,,,,
46,11/1/2008,13:30:00,75384,4.623,3.48,,,,
47,11/1/2008,14:00:00,75355,4.831,3.46,,,,
48,11/1/2008,14:30:00,75341,4.934,3.46,,,,
49,11/1/2008,15:00:00,75312,5.141,3.46,,,,
50,11/1/2008,15:30:00,75312,5.347,3.46,,,,
51,11/1/2008,16:00:00,75312,5.45,3.46,,,,
52,11/1/2008,16:30:00,75297,5.552,3.46,,,,
53,11/1/2008,17:00:00,75297,5.655,3.46,,,,
54,11/1/2008,17:30:00,75297,5.655,3.46,,,,
55,11/1/2008,18:00:00,75311,5.655,3.46,,,,
56,11/1/2008,18:30:00,75325,5.655,3.46,,,,
57,11/1/2008,19:00:00,75325,5.552,3.46,,,,
58,11/1/2008,19:30:00,75297,5.552,3.46,,,,
59,11/1/2008,20:00:00,75283,5.552,3.46,,,,
60,11/1/2008,20:30:00,75283,5.45,3.46,,,,
61,11/1/2008,21:00:00,75269,5.347,3.46,,,,
62,11/1/2008,21:30:00,75284,5.347,3.46,,,,
63,11/1/2008,22:00:00,75284,5.244,3.46,,,,
64,11/1/2008,22:30:00,75256,5.141,3.46,,,,
65,11/1/2008,23:00:00,75242,5.141,3.46,,,,
66,11/1/2008,23:30:00,75214,5.037,3.46,,,,
67,11/2/2008,0:00:00,75200,4.934,3.46,,,,
68,11/2/2008,0:30:00,75186,4.934,3.46,,,,
69,11/2/2008,1:00:00,75172,4.831,3.46,,,,
70,11/2/2008,1:30:00,75144,4.831,3.46,,,,
71,11/2/2008,2:00:00,75116,4.727,3.48,,,,
72,11/2/2008,2:30:00,75102,4.727,3.48,,,,
73,11/2/2008,3:00:00,75074,4.623,3.48,,,,
74,11/2/2008,3:30:00,75045,4.623,3.48,,,,
75,11/2/2008,4:00:00,75032,4.519,3.48,,,,
76,11/2/2008,4:30:00,75046,4.519,3.48,,,,
77,11/2/2008,5:00:00,75046,4.415,3.48,,,,
78,11/2/2008,5:30:00,75032,4.415,3.48,,,,
79,11/2/2008,6:00:00,75018,4.415,3.48,,,,
80,11/2/2008,6:30:00,75018,4.311,3.48,,,,
81,11/2/2008,7:00:00,75046,4.311,3.48,,,,
82,11/2/2008,7:30:00,75032,4.311,3.48,,,,
83,11/2/2008,8:00:00,75046,4.311,3.48,,,,
84,11/2/2008,8:30:00,75046,4.311,3.48,,,,
85,11/2/2008,9:00:00,75046,4.311,3.48,,,,
86,11/2/2008,9:30:00,75018,4.311,3.48,,,,
87,11/2/2008,10:00:00,75018,4.311,3.48,,,,
88,11/2/2008,10:30:00,74976,4.311,3.48,,,,
89,11/2/2008,11:00:00,74948,4.311,3.48,,,,
90,11/2/2008,11:30:00,74919,4.311,3.48,,,,
91,11/2/2008,12:00:00,74863,4.415,3.48,,,,
92,11/2/2008,12:30:00,74820,4.415,3.48,,,,
93,11/2/2008,13:00:00,74778,4.519,3.48,,,,
94,11/2/2008,13:30:00,74763,4.623,3.48,,,,
95,11/2/2008,14:00:00,74721,4.727,3.48,,,,
96,11/2/2008,14:30:00,74692,4.934,3.46,,,,
97,11/2/2008,15:00:00,74664,5.037,3.46,,,,
98,11/2/2008,15:30:00,74663,5.244,3.46,,,,
99,11/2/2008,16:00:00,74663,5.347,3.46,,,,
100,11/2/2008,16:30:00,74620,5.45,3.46,,,,
101,11/2/2008,17:00:00,74620,5.552,3.46,,,,
102,11/2/2008,17:30:00,74648,5.552,3.46,,,,
103,11/2/2008,18:00:00,74648,5.552,3.46,,,,
104,11/2/2008,18:30:00,74662,5.552,3.46,,,,
105,11/2/2008,19:00:00,74676,5.552,3.46,,,,
106,11/2/2008,19:30:00,74691,5.552,3.46,,,,
107,11/2/2008,20:00:00,74663,5.45,3.46,,,,
108,11/2/2008,20:30:00,74677,5.45,3.46,,,,
109,11/2/2008,21:00:00,74663,5.45,3.46,,,,
110,11/2/2008,21:30:00,74677,5.45,3.46,,,,
111,11/2/2008,22:00:00,74635,5.347,3.46,,,,
112,11/2/2008,22:30:00,74649,5.347,3.46,,,,
113,11/2/2008,23:00:00,74635,5.347,3.46,,,,
114,11/2/2008,23:30:00,74621,5.244,3.46,,,,
115,11/3/2008,0:00:00,74607,5.244,3.46,,,,
116,11/3/2008,0:30:00,74607,5.141,3.46,,,,
117,11/3/2008,1:00:00,74579,5.141,3.46,,,,
118,11/3/2008,1:30:00,74607,5.141,3.46,,,,
119,11/3/2008,2:00:00,74607,5.141,3.46,,,,
120,11/3/2008,2:30:00,74579,5.141,3.46,,,,
121,11/3/2008,3:00:00,74593,5.037,3.46,,,,
122,11/3/2008,3:30:00,74579,5.037,3.46,,,,
123,11/3/2008,4:00:00,74565,5.037,3.46,,,,
124,11/3/2008,4:30:00,74537,5.037,3.46,,,,
125,11/3/2008,5:00:00,74565,5.037,3.46,,,,
126,11/3/2008,5:30:00,74551,5.037,3.46,,,,
127,11/3/2008,6:00:00,74593,5.037,3.46,,,,
128,11/3/2008,6:30:00,74593,5.037,3.46,,,,
129,11/3/2008,7:00:00,74621,5.037,3.46,,,,
130,11/3/2008,7:30:00,74650,5.037,3.46,,,,
131,11/3/2008,8:00:00,74635,5.037,3.46,,,,
132,11/3/2008,8:30:00,74664,5.037,3.46,,,,
133,11/3/2008,9:00:00,74664,5.037,3.46,,,,
134,11/3/2008,9:30:00,74650,5.037,3.46,,,,
135,11/3/2008,10:00:00,74635,5.037,3.46,,,,
136,11/3/2008,10:30:00,74649,5.141,3.46,,,,
137,11/3/2008,11:00:00,74621,5.141,3.46,,,,
