Plot Title: 1028728,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1028728, SEN S/N: 1028728)","Temp, °C (LGR S/N: 1028728, SEN S/N: 1028728)","Batt, V (LGR S/N: 1028728, SEN S/N: 1028728)",Coupler Detached (LGR S/N: 1028728),Coupler Attached (LGR S/N: 1028728),Stopped (LGR S/N: 1028728),End Of File (LGR S/N: 1028728)
1,12/2/2009,11:00:00,73662,0.232,3.43,Logged,,,
2,12/2/2009,11:30:00,73634,0.343,3.46,,,,
3,12/2/2009,12:00:00,73563,0.343,3.46,,,,
4,12/2/2009,12:30:00,73549,0.343,3.46,,,,
5,12/2/2009,13:00:00,73535,0.343,3.46,,,,
6,12/2/2009,13:30:00,73521,0.453,3.46,,,,
7,12/2/2009,14:00:00,73492,0.453,3.46,,,,
8,12/2/2009,14:30:00,73492,0.453,3.46,,,,
9,12/2/2009,15:00:00,73478,0.453,3.46,,,,
10,12/2/2009,15:30:00,73492,0.563,3.46,,,,
11,12/2/2009,16:00:00,73478,0.563,3.46,,,,
12,12/2/2009,16:30:00,73492,0.563,3.46,,,,
13,12/2/2009,17:00:00,73492,0.563,3.46,,,,
14,12/2/2009,17:30:00,73520,0.563,3.46,,,,
15,12/2/2009,18:00:00,73535,0.453,3.46,,,,
16,12/2/2009,18:30:00,73577,0.453,3.46,,,,
17,12/2/2009,19:00:00,73591,0.453,3.46,,,,
18,12/2/2009,19:30:00,73591,0.453,3.46,,,,
19,12/2/2009,20:00:00,73605,0.453,3.46,,,,
20,12/2/2009,20:30:00,73591,0.453,3.46,,,,
21,12/2/2009,21:00:00,73591,0.453,3.46,,,,
22,12/2/2009,21:30:00,73591,0.453,3.46,,,,
23,12/2/2009,22:00:00,73605,0.453,3.46,,,,
24,12/2/2009,22:30:00,73591,0.453,3.46,,,,
25,12/2/2009,23:00:00,73591,0.453,3.46,,,,
26,12/2/2009,23:30:00,73591,0.343,3.46,,,,
27,12/3/2009,0:00:00,73606,0.343,3.46,,,,
28,12/3/2009,0:30:00,73606,0.343,3.46,,,,
29,12/3/2009,1:00:00,73606,0.343,3.46,,,,
30,12/3/2009,1:30:00,73606,0.343,3.46,,,,
31,12/3/2009,2:00:00,73620,0.343,3.46,,,,
32,12/3/2009,2:30:00,73620,0.343,3.46,,,,
33,12/3/2009,3:00:00,73620,0.343,3.46,,,,
34,12/3/2009,3:30:00,73591,0.343,3.46,,,,
35,12/3/2009,4:00:00,73606,0.343,3.46,,,,
36,12/3/2009,4:30:00,73606,0.343,3.46,,,,
37,12/3/2009,5:00:00,73591,0.343,3.46,,,,
38,12/3/2009,5:30:00,73606,0.343,3.46,,,,
39,12/3/2009,6:00:00,73634,0.343,3.46,,,,
40,12/3/2009,6:30:00,73662,0.343,3.46,,,,
41,12/3/2009,7:00:00,73662,0.343,3.46,,,,
42,12/3/2009,7:30:00,73704,0.343,3.46,,,,
43,12/3/2009,8:00:00,73704,0.343,3.46,,,,
44,12/3/2009,8:30:00,73718,0.343,3.46,,,,
45,12/3/2009,9:00:00,73732,0.343,3.46,,,,
46,12/3/2009,9:30:00,73761,0.343,3.46,,,,
47,12/3/2009,10:00:00,73746,0.343,3.46,,,,
48,12/3/2009,10:30:00,73718,0.343,3.46,,,,
49,12/3/2009,11:00:00,73704,0.343,3.46,,,,
50,12/3/2009,11:30:00,73690,0.343,3.46,,,,
51,12/3/2009,12:00:00,73648,0.343,3.46,,,,
52,12/3/2009,12:30:00,73620,0.343,3.46,,,,
53,12/3/2009,13:00:00,73620,0.343,3.46,,,,
54,12/3/2009,13:30:00,73620,0.343,3.46,,,,
55,12/3/2009,14:00:00,73620,0.343,3.46,,,,
56,12/3/2009,14:30:00,73634,0.343,3.46,,,,
57,12/3/2009,15:00:00,73634,0.343,3.46,,,,
58,12/3/2009,15:30:00,73676,0.343,3.46,,,,
59,12/3/2009,16:00:00,73690,0.343,3.46,,,,
60,12/3/2009,16:30:00,73732,0.343,3.46,,,,
61,12/3/2009,17:00:00,73761,0.343,3.46,,,,
62,12/3/2009,17:30:00,73789,0.343,3.46,,,,
63,12/3/2009,18:00:00,73845,0.343,3.46,,,,
64,12/3/2009,18:30:00,73887,0.343,3.46,,,,
65,12/3/2009,19:00:00,73873,0.343,3.46,,,,
66,12/3/2009,19:30:00,73916,0.343,3.46,,,,
67,12/3/2009,20:00:00,74366,0.343,3.46,,,,
68,12/3/2009,20:30:00,74648,0.343,3.46,,,,
69,12/3/2009,21:00:00,74972,0.343,3.46,,,,
70,12/3/2009,21:30:00,75226,0.343,3.46,,,,
71,12/3/2009,22:00:00,75480,0.343,3.46,,,,
72,12/3/2009,22:30:00,75761,0.343,3.46,,,,
73,12/3/2009,23:00:00,74944,0.232,3.46,,,,
74,12/3/2009,23:30:00,74818,0.232,3.46,,,,
75,12/4/2009,0:00:00,75170,0.232,3.46,,,,
76,12/4/2009,0:30:00,75536,0.343,3.46,,,,
77,12/4/2009,1:00:00,75846,0.343,3.46,,,,
78,12/4/2009,1:30:00,76100,0.343,3.46,,,,
79,12/4/2009,2:00:00,76353,0.343,3.46,,,,
80,12/4/2009,2:30:00,76311,0.343,3.46,,,,
81,12/4/2009,3:00:00,76212,0.343,3.46,,,,
82,12/4/2009,3:30:00,76297,0.343,3.46,,,,
83,12/4/2009,4:00:00,76452,0.343,3.46,,,,
84,12/4/2009,4:30:00,76607,0.343,3.46,,,,
85,12/4/2009,5:00:00,76734,0.343,3.46,,,,
86,12/4/2009,5:30:00,76790,0.343,3.46,,,,
87,12/4/2009,6:00:00,76579,0.343,3.46,,,,
88,12/4/2009,6:30:00,76678,0.343,3.46,,,,
89,12/4/2009,7:00:00,76889,0.343,3.46,,,,
90,12/4/2009,7:30:00,77030,0.343,3.46,,,,
91,12/4/2009,8:00:00,76663,0.343,3.46,,,,
92,12/4/2009,8:30:00,76198,0.343,3.46,,,,
93,12/4/2009,9:00:00,76438,0.343,3.46,,,,
94,12/4/2009,9:30:00,76523,0.343,3.46,,,,
95,12/4/2009,10:00:00,76508,0.343,3.46,,,,
96,12/4/2009,10:30:00,76367,0.343,3.46,,,,
97,12/4/2009,11:00:00,76142,0.343,3.46,,,,
98,12/4/2009,11:30:00,76128,0.343,3.46,,,,
99,12/4/2009,12:00:00,76043,0.343,3.46,,,,
100,12/4/2009,12:30:00,74606,0.343,3.46,,,,
101,12/4/2009,13:00:00,74127,0.343,3.46,,,,
102,12/4/2009,13:30:00,74000,0.343,3.46,,,,
103,12/4/2009,14:00:00,73986,0.343,3.46,,,,
104,12/4/2009,14:30:00,74000,0.343,3.46,,,,
105,12/4/2009,15:00:00,74000,0.343,3.46,,,,
106,12/4/2009,15:30:00,74042,0.343,3.46,,,,
107,12/4/2009,16:00:00,74042,0.343,3.46,,,,
108,12/4/2009,16:30:00,74071,0.343,3.46,,,,
109,12/4/2009,17:00:00,74085,0.343,3.46,,,,
110,12/4/2009,17:30:00,74141,0.343,3.46,,,,
111,12/4/2009,18:00:00,74324,0.343,3.46,,,,
112,12/4/2009,18:30:00,74662,0.343,3.46,,,,
113,12/4/2009,19:00:00,74972,0.343,3.46,,,,
114,12/4/2009,19:30:00,75409,0.343,3.46,,,,
115,12/4/2009,20:00:00,75818,0.232,3.46,,,,
116,12/4/2009,20:30:00,76114,0.232,3.46,,,,
117,12/4/2009,21:00:00,76452,0.232,3.46,,,,
118,12/4/2009,21:30:00,76692,0.232,3.46,,,,
119,12/4/2009,22:00:00,76903,0.232,3.46,,,,
120,12/4/2009,22:30:00,77101,0.232,3.46,,,,
