Plot Title: LaJara1,,,,,,,,
#,"Date Time, GMT+00:00","Date Time, GMT+00:00","Abs Pres, Pa (LGR S/N: 9991867, SEN S/N: 9991867)","Temp, °C (LGR S/N: 9991867, SEN S/N: 9991867)",Coupler Detached (LGR S/N: 9991867),Coupler Attached (LGR S/N: 9991867),Stopped (LGR S/N: 9991867),End Of File (LGR S/N: 9991867)
81,10/15/2011,13:30:00,74064,6.775,,,,
82,10/15/2011,14:00:00,74078,6.775,,,,
83,10/15/2011,14:30:00,74104,6.775,,,,
84,10/15/2011,15:00:00,74129,6.674,,,,
85,10/15/2011,15:30:00,74155,6.674,,,,
86,10/15/2011,16:00:00,74142,6.674,,,,
87,10/15/2011,16:30:00,74143,6.775,,,,
88,10/15/2011,17:00:00,74143,6.775,,,,
89,10/15/2011,17:30:00,74130,6.775,,,,
90,10/15/2011,18:00:00,74131,6.877,,,,
91,10/15/2011,18:30:00,74118,6.877,,,,
92,10/15/2011,19:00:00,74079,6.877,,,,
93,10/15/2011,19:30:00,74066,6.877,,,,
94,10/15/2011,20:00:00,74026,6.877,,,,
95,10/15/2011,20:30:00,73987,6.877,,,,
96,10/15/2011,21:00:00,73988,6.978,,,,
97,10/15/2011,21:30:00,73988,6.978,,,,
98,10/15/2011,22:00:00,73988,6.978,,,,
99,10/15/2011,22:30:00,74001,6.978,,,,
100,10/15/2011,23:00:00,73975,6.978,,,,
101,10/15/2011,23:30:00,73961,6.978,,,,
102,10/16/2011,0:00:00,73961,6.978,,,,
103,10/16/2011,0:30:00,73988,6.978,,,,
104,10/16/2011,1:00:00,73988,6.978,,,,
105,10/16/2011,1:30:00,74027,6.978,,,,
106,10/16/2011,2:00:00,74068,7.079,,,,
107,10/16/2011,2:30:00,74068,7.079,,,,
108,10/16/2011,3:00:00,74081,7.079,,,,
109,10/16/2011,3:30:00,74081,7.079,,,,
110,10/16/2011,4:00:00,74094,7.079,,,,
111,10/16/2011,4:30:00,74121,7.079,,,,
112,10/16/2011,5:00:00,74119,6.978,,,,
113,10/16/2011,5:30:00,74119,6.978,,,,
114,10/16/2011,6:00:00,74080,6.978,,,,
115,10/16/2011,6:30:00,74093,6.978,,,,
116,10/16/2011,7:00:00,74080,6.978,,,,
117,10/16/2011,7:30:00,74080,6.978,,,,
118,10/16/2011,8:00:00,74067,6.978,,,,
119,10/16/2011,8:30:00,74067,6.978,,,,
120,10/16/2011,9:00:00,74054,6.978,,,,
121,10/16/2011,9:30:00,74054,6.978,,,,
122,10/16/2011,10:00:00,74067,6.978,,,,
123,10/16/2011,10:30:00,74054,6.978,,,,
124,10/16/2011,11:00:00,74067,6.978,,,,
125,10/16/2011,11:30:00,74054,6.978,,,,
126,10/16/2011,12:00:00,74079,6.877,,,,
127,10/16/2011,12:30:00,74092,6.877,,,,
128,10/16/2011,13:00:00,74105,6.877,,,,
129,10/16/2011,13:30:00,74092,6.877,,,,
130,10/16/2011,14:00:00,74092,6.877,,,,
131,10/16/2011,14:30:00,74092,6.877,,,,
132,10/16/2011,15:00:00,74092,6.877,,,,
133,10/16/2011,15:30:00,74092,6.877,,,,
134,10/16/2011,16:00:00,74079,6.877,,,,
135,10/16/2011,16:30:00,74092,6.877,,,,
136,10/16/2011,17:00:00,74079,6.877,,,,
137,10/16/2011,17:30:00,74105,6.877,,,,
138,10/16/2011,18:00:00,74093,6.978,,,,
139,10/16/2011,18:30:00,74027,6.978,,,,
140,10/16/2011,19:00:00,74014,6.978,,,,
141,10/16/2011,19:30:00,73988,6.978,,,,
142,10/16/2011,20:00:00,73948,6.978,,,,
143,10/16/2011,20:30:00,73910,7.079,,,,
144,10/16/2011,21:00:00,73897,7.079,,,,
145,10/16/2011,21:30:00,73884,7.079,,,,
146,10/16/2011,22:00:00,73897,7.079,,,,
147,10/16/2011,22:30:00,73870,7.079,,,,
148,10/16/2011,23:00:00,73870,7.079,,,,
149,10/16/2011,23:30:00,73844,7.079,,,,
150,10/17/2011,0:00:00,73831,7.079,,,,
151,10/17/2011,0:30:00,73857,7.079,,,,
152,10/17/2011,1:00:00,73859,7.179,,,,
153,10/17/2011,1:30:00,73872,7.179,,,,
154,10/17/2011,2:00:00,73885,7.179,,,,
155,10/17/2011,2:30:00,73898,7.179,,,,
156,10/17/2011,3:00:00,73872,7.179,,,,
157,10/17/2011,3:30:00,73911,7.179,,,,
158,10/17/2011,4:00:00,73898,7.179,,,,
159,10/17/2011,4:30:00,73859,7.179,,,,
160,10/17/2011,5:00:00,73832,7.179,,,,
161,10/17/2011,5:30:00,73819,7.179,,,,
162,10/17/2011,6:00:00,73832,7.179,,,,
163,10/17/2011,6:30:00,73806,7.179,,,,
164,10/17/2011,7:00:00,73780,7.179,,,,
165,10/17/2011,7:30:00,73753,7.179,,,,
166,10/17/2011,8:00:00,73766,7.179,,,,
167,10/17/2011,8:30:00,73766,7.179,,,,
168,10/17/2011,9:00:00,73714,7.179,,,,
169,10/17/2011,9:30:00,73687,7.179,,,,
170,10/17/2011,10:00:00,73673,7.079,,,,
171,10/17/2011,10:30:00,73647,7.079,,,,
172,10/17/2011,11:00:00,73634,7.079,,,,
173,10/17/2011,11:30:00,73634,7.079,,,,
174,10/17/2011,12:00:00,73634,7.079,,,,
175,10/17/2011,12:30:00,73620,7.079,,,,
176,10/17/2011,13:00:00,73634,7.079,,,,
177,10/17/2011,13:30:00,73607,7.079,,,,
178,10/17/2011,14:00:00,73568,7.079,,,,
179,10/17/2011,14:30:00,73620,7.079,,,,
180,10/17/2011,15:00:00,73620,7.079,,,,
181,10/17/2011,15:30:00,73607,7.079,,,,
182,10/17/2011,16:00:00,73622,7.179,,,,
183,10/17/2011,16:30:00,73595,7.179,,,,
184,10/17/2011,17:00:00,73595,7.179,,,,
185,10/17/2011,17:30:00,73622,7.179,,,,
186,10/17/2011,18:00:00,73595,7.179,,,,
187,10/17/2011,18:30:00,73622,7.179,,,,
188,10/17/2011,19:00:00,73608,7.179,,,,
189,10/17/2011,19:30:00,73608,7.179,,,,
190,10/17/2011,20:00:00,73648,7.179,,,,
191,10/17/2011,20:30:00,73661,7.179,,,,
192,10/17/2011,21:00:00,73674,7.179,,,,
193,10/17/2011,21:30:00,73714,7.179,,,,
194,10/17/2011,22:00:00,73727,7.179,,,,
195,10/17/2011,22:30:00,73741,7.28,,,,
196,10/17/2011,23:00:00,73753,7.179,,,,
197,10/17/2011,23:30:00,73794,7.28,,,,
198,10/18/2011,0:00:00,73781,7.28,,,,
199,10/18/2011,0:30:00,73794,7.28,,,,
200,10/18/2011,1:00:00,73833,7.28,,,,
201,10/18/2011,1:30:00,73847,7.28,,,,
202,10/18/2011,2:00:00,73847,7.28,,,,
203,10/18/2011,2:30:00,73845,7.179,,,,
204,10/18/2011,3:00:00,73873,7.28,,,,
205,10/18/2011,3:30:00,73924,7.179,,,,
206,10/18/2011,4:00:00,73964,7.179,,,,
207,10/18/2011,4:30:00,73951,7.179,,,,
208,10/18/2011,5:00:00,73951,7.179,,,,
209,10/18/2011,5:30:00,73924,7.179,,,,
210,10/18/2011,6:00:00,73924,7.179,,,,
211,10/18/2011,6:30:00,73898,7.179,,,,
212,10/18/2011,7:00:00,73885,7.179,,,,
213,10/18/2011,7:30:00,73845,7.179,,,,
214,10/18/2011,8:00:00,73884,7.079,,,,
215,10/18/2011,8:30:00,73857,7.079,,,,
216,10/18/2011,9:00:00,73844,7.079,,,,
217,10/18/2011,9:30:00,73857,7.079,,,,
218,10/18/2011,10:00:00,73844,7.079,,,,
219,10/18/2011,10:30:00,73843,6.978,,,,
220,10/18/2011,11:00:00,73869,6.978,,,,
221,10/18/2011,11:30:00,73896,6.978,,,,
222,10/18/2011,12:00:00,73896,6.978,,,,
223,10/18/2011,12:30:00,73909,6.978,,,,
224,10/18/2011,13:00:00,73909,6.978,,,,
225,10/18/2011,13:30:00,73934,6.877,,,,
226,10/18/2011,14:00:00,73960,6.877,,,,
227,10/18/2011,14:30:00,74000,6.877,,,,
228,10/18/2011,15:00:00,74026,6.877,,,,
229,10/18/2011,15:30:00,74051,6.775,,,,
230,10/18/2011,16:00:00,74038,6.775,,,,
231,10/18/2011,16:30:00,74051,6.775,,,,
232,10/18/2011,17:00:00,74051,6.775,,,,
233,10/18/2011,17:30:00,74051,6.775,,,,
234,10/18/2011,18:00:00,74066,6.877,,,,
235,10/18/2011,18:30:00,74039,6.877,,,,
236,10/18/2011,19:00:00,74013,6.877,,,,
237,10/18/2011,19:30:00,73960,6.877,,,,
238,10/18/2011,20:00:00,73947,6.877,,,,
239,10/18/2011,20:30:00,73948,6.978,,,,
240,10/18/2011,21:00:00,73948,6.978,,,,
241,10/18/2011,21:30:00,73909,6.978,,,,
242,10/18/2011,22:00:00,73909,6.978,,,,
243,10/18/2011,22:30:00,73948,6.978,,,,
244,10/18/2011,23:00:00,73935,6.978,,,,
245,10/18/2011,23:30:00,73948,6.978,,,,
246,10/19/2011,0:00:00,73948,6.978,,,,
247,10/19/2011,0:30:00,73961,6.978,,,,
248,10/19/2011,1:00:00,73961,6.978,,,,
249,10/19/2011,1:30:00,73988,6.978,,,,
250,10/19/2011,2:00:00,74014,6.978,,,,
251,10/19/2011,2:30:00,74040,6.978,,,,
252,10/19/2011,3:00:00,74067,6.978,,,,
253,10/19/2011,3:30:00,74080,6.978,,,,
254,10/19/2011,4:00:00,74092,6.877,,,,
255,10/19/2011,4:30:00,74039,6.877,,,,
256,10/19/2011,5:00:00,74052,6.877,,,,
257,10/19/2011,5:30:00,74013,6.877,,,,
258,10/19/2011,6:00:00,74012,6.775,,,,
259,10/19/2011,6:30:00,74025,6.775,,,,
260,10/19/2011,7:00:00,73985,6.775,,,,
261,10/19/2011,7:30:00,73959,6.775,,,,
262,10/19/2011,8:00:00,73959,6.775,,,,
263,10/19/2011,8:30:00,73933,6.775,,,,
264,10/19/2011,9:00:00,73933,6.775,,,,
265,10/19/2011,9:30:00,73892,6.674,,,,
266,10/19/2011,10:00:00,73879,6.674,,,,
267,10/19/2011,10:30:00,73892,6.674,,,,
268,10/19/2011,11:00:00,73879,6.674,,,,
269,10/19/2011,11:30:00,73892,6.674,,,,
270,10/19/2011,12:00:00,73865,6.573,,,,
271,10/19/2011,12:30:00,73865,6.573,,,,
272,10/19/2011,13:00:00,73891,6.573,,,,
273,10/19/2011,13:30:00,73891,6.573,,,,
274,10/19/2011,14:00:00,73904,6.573,,,,
275,10/19/2011,14:30:00,73930,6.573,,,,
276,10/19/2011,15:00:00,73916,6.471,,,,
277,10/19/2011,15:30:00,73916,6.471,,,,
278,10/19/2011,16:00:00,73916,6.471,,,,
279,10/19/2011,16:30:00,73863,6.471,,,,
280,10/19/2011,17:00:00,73863,6.471,,,,
281,10/19/2011,17:30:00,73837,6.471,,,,
282,10/19/2011,18:00:00,73811,6.471,,,,
283,10/19/2011,18:30:00,73799,6.573,,,,
284,10/19/2011,19:00:00,73759,6.573,,,,
285,10/19/2011,19:30:00,73667,6.573,,,,
286,10/19/2011,20:00:00,73667,6.573,,,,
287,10/19/2011,20:30:00,73655,6.674,,,,
288,10/19/2011,21:00:00,73655,6.674,,,,
289,10/19/2011,21:30:00,73642,6.674,,,,
290,10/19/2011,22:00:00,73668,6.674,,,,
291,10/19/2011,22:30:00,73656,6.775,,,,
292,10/19/2011,23:00:00,73630,6.775,,,,
293,10/19/2011,23:30:00,73604,6.775,,,,
294,10/20/2011,0:00:00,73591,6.775,,,,
295,10/20/2011,0:30:00,73604,6.775,,,,
296,10/20/2011,1:00:00,73630,6.775,,,,
297,10/20/2011,1:30:00,73617,6.775,,,,
298,10/20/2011,2:00:00,73617,6.775,,,,
299,10/20/2011,2:30:00,73630,6.775,,,,
300,10/20/2011,3:00:00,73630,6.775,,,,
301,10/20/2011,3:30:00,73682,6.674,,,,
302,10/20/2011,4:00:00,73695,6.674,,,,
303,10/20/2011,4:30:00,73668,6.674,,,,
304,10/20/2011,5:00:00,73668,6.674,,,,
305,10/20/2011,5:30:00,73655,6.674,,,,
306,10/20/2011,6:00:00,73629,6.674,,,,
307,10/20/2011,6:30:00,73615,6.573,,,,
308,10/20/2011,7:00:00,73628,6.573,,,,
309,10/20/2011,7:30:00,73601,6.573,,,,
310,10/20/2011,8:00:00,73601,6.573,,,,
311,10/20/2011,8:30:00,73575,6.573,,,,
312,10/20/2011,9:00:00,73562,6.573,,,,
313,10/20/2011,9:30:00,73549,6.573,,,,
314,10/20/2011,10:00:00,73549,6.573,,,,
315,10/20/2011,10:30:00,73575,6.573,,,,
316,10/20/2011,11:00:00,73575,6.573,,,,
317,10/20/2011,11:30:00,73601,6.573,,,,
318,10/20/2011,12:00:00,73615,6.573,,,,
319,10/20/2011,12:30:00,73628,6.573,,,,
320,10/20/2011,13:00:00,73653,6.471,,,,
321,10/20/2011,13:30:00,73666,6.471,,,,
322,10/20/2011,14:00:00,73692,6.471,,,,
323,10/20/2011,14:30:00,73732,6.471,,,,
324,10/20/2011,15:00:00,73758,6.471,,,,
325,10/20/2011,15:30:00,73771,6.471,,,,
326,10/20/2011,16:00:00,73784,6.471,,,,
327,10/20/2011,16:30:00,73798,6.471,,,,
328,10/20/2011,17:00:00,73799,6.573,,,,
329,10/20/2011,17:30:00,73786,6.573,,,,
330,10/20/2011,18:00:00,73812,6.573,,,,
331,10/20/2011,18:30:00,73772,6.573,,,,
332,10/20/2011,19:00:00,73760,6.674,,,,
333,10/20/2011,19:30:00,73760,6.674,,,,
334,10/20/2011,20:00:00,73734,6.674,,,,
335,10/20/2011,20:30:00,73734,6.674,,,,
336,10/20/2011,21:00:00,73734,6.674,,,,
337,10/20/2011,21:30:00,73747,6.674,,,,
338,10/20/2011,22:00:00,73774,6.674,,,,
339,10/20/2011,22:30:00,73775,6.775,,,,
340,10/20/2011,23:00:00,73762,6.775,,,,
341,10/20/2011,23:30:00,73801,6.775,,,,
342,10/21/2011,0:00:00,73814,6.775,,,,
343,10/21/2011,0:30:00,73827,6.775,,,,
344,10/21/2011,1:00:00,73867,6.775,,,,
345,10/21/2011,1:30:00,73867,6.775,,,,
346,10/21/2011,2:00:00,73893,6.775,,,,
347,10/21/2011,2:30:00,73893,6.775,,,,
348,10/21/2011,3:00:00,73946,6.775,,,,
349,10/21/2011,3:30:00,73985,6.775,,,,
350,10/21/2011,4:00:00,73985,6.775,,,,
351,10/21/2011,4:30:00,73985,6.775,,,,
352,10/21/2011,5:00:00,73971,6.674,,,,
353,10/21/2011,5:30:00,73945,6.674,,,,
354,10/21/2011,6:00:00,73971,6.674,,,,
355,10/21/2011,6:30:00,73958,6.674,,,,
356,10/21/2011,7:00:00,73971,6.674,,,,
357,10/21/2011,7:30:00,73958,6.674,,,,
358,10/21/2011,8:00:00,73997,6.674,,,,
359,10/21/2011,8:30:00,74009,6.573,,,,
360,10/21/2011,9:00:00,73970,6.573,,,,
361,10/21/2011,9:30:00,73957,6.573,,,,
362,10/21/2011,10:00:00,73970,6.573,,,,
363,10/21/2011,10:30:00,73970,6.573,,,,
364,10/21/2011,11:00:00,73983,6.573,,,,
365,10/21/2011,11:30:00,73982,6.471,,,,
366,10/21/2011,12:00:00,74008,6.471,,,,
367,10/21/2011,12:30:00,73995,6.471,,,,
368,10/21/2011,13:00:00,74008,6.471,,,,
369,10/21/2011,13:30:00,74035,6.471,,,,
370,10/21/2011,14:00:00,74074,6.471,,,,
371,10/21/2011,14:30:00,74100,6.471,,,,
372,10/21/2011,15:00:00,74099,6.37,,,,
373,10/21/2011,15:30:00,74099,6.37,,,,
374,10/21/2011,16:00:00,74126,6.37,,,,
375,10/21/2011,16:30:00,74099,6.37,,,,
376,10/21/2011,17:00:00,74100,6.471,,,,
377,10/21/2011,17:30:00,74087,6.471,,,,
378,10/21/2011,18:00:00,74100,6.471,,,,
379,10/21/2011,18:30:00,74074,6.471,,,,
380,10/21/2011,19:00:00,74036,6.573,,,,
381,10/21/2011,19:30:00,74023,6.573,,,,
382,10/21/2011,20:00:00,74009,6.573,,,,
383,10/21/2011,20:30:00,73970,6.573,,,,
384,10/21/2011,21:00:00,73984,6.674,,,,
385,10/21/2011,21:30:00,73984,6.674,,,,
386,10/21/2011,22:00:00,73971,6.674,,,,
387,10/21/2011,22:30:00,73958,6.674,,,,
388,10/21/2011,23:00:00,73971,6.674,,,,
389,10/21/2011,23:30:00,73971,6.674,,,,
390,10/22/2011,0:00:00,73971,6.674,,,,
391,10/22/2011,0:30:00,73997,6.674,,,,
392,10/22/2011,1:00:00,74037,6.674,,,,
393,10/22/2011,1:30:00,74037,6.674,,,,
394,10/22/2011,2:00:00,74024,6.674,,,,
395,10/22/2011,2:30:00,74063,6.674,,,,
396,10/22/2011,3:00:00,74050,6.674,,,,
397,10/22/2011,3:30:00,74076,6.674,,,,
398,10/22/2011,4:00:00,74050,6.674,,,,
399,10/22/2011,4:30:00,74050,6.674,,,,
400,10/22/2011,5:00:00,74050,6.674,,,,
401,10/22/2011,5:30:00,74050,6.674,,,,
402,10/22/2011,6:00:00,74037,6.674,,,,
403,10/22/2011,6:30:00,74023,6.573,,,,
404,10/22/2011,7:00:00,74009,6.573,,,,
405,10/22/2011,7:30:00,73983,6.573,,,,
406,10/22/2011,8:00:00,73983,6.573,,,,
407,10/22/2011,8:30:00,73970,6.573,,,,
408,10/22/2011,9:00:00,73970,6.573,,,,
409,10/22/2011,9:30:00,73942,6.471,,,,
410,10/22/2011,10:00:00,73956,6.471,,,,
411,10/22/2011,10:30:00,73942,6.471,,,,
412,10/22/2011,11:00:00,73956,6.471,,,,
413,10/22/2011,11:30:00,73956,6.471,,,,
414,10/22/2011,12:00:00,73982,6.471,,,,
415,10/22/2011,12:30:00,73981,6.37,,,,
416,10/22/2011,13:00:00,73981,6.37,,,,
417,10/22/2011,13:30:00,73994,6.37,,,,
418,10/22/2011,14:00:00,74020,6.37,,,,
419,10/22/2011,14:30:00,74020,6.37,,,,
420,10/22/2011,15:00:00,74033,6.37,,,,
421,10/22/2011,15:30:00,74033,6.37,,,,
422,10/22/2011,16:00:00,74033,6.37,,,,
423,10/22/2011,16:30:00,74033,6.37,,,,
424,10/22/2011,17:00:00,74033,6.37,,,,
425,10/22/2011,17:30:00,74048,6.471,,,,
426,10/22/2011,18:00:00,74035,6.471,,,,
427,10/22/2011,18:30:00,74008,6.471,,,,
428,10/22/2011,19:00:00,73970,6.573,,,,
429,10/22/2011,19:30:00,73944,6.573,,,,
430,10/22/2011,20:00:00,73930,6.573,,,,
431,10/22/2011,20:30:00,73904,6.573,,,,
432,10/22/2011,21:00:00,73930,6.573,,,,
433,10/22/2011,21:30:00,73930,6.573,,,,
434,10/22/2011,22:00:00,73932,6.674,,,,
435,10/22/2011,22:30:00,73918,6.674,,,,
436,10/22/2011,23:00:00,73932,6.674,,,,
437,10/22/2011,23:30:00,73932,6.674,,,,
438,10/23/2011,0:00:00,73932,6.674,,,,
439,10/23/2011,0:30:00,73971,6.674,,,,
440,10/23/2011,1:00:00,73997,6.674,,,,
441,10/23/2011,1:30:00,74011,6.674,,,,
442,10/23/2011,2:00:00,74037,6.674,,,,
443,10/23/2011,2:30:00,74024,6.674,,,,
444,10/23/2011,3:00:00,74024,6.674,,,,
445,10/23/2011,3:30:00,74050,6.674,,,,
446,10/23/2011,4:00:00,74063,6.674,,,,
447,10/23/2011,4:30:00,74050,6.674,,,,
448,10/23/2011,5:00:00,74037,6.674,,,,
449,10/23/2011,5:30:00,74050,6.674,,,,
450,10/23/2011,6:00:00,74037,6.674,,,,
451,10/23/2011,6:30:00,74050,6.674,,,,
452,10/23/2011,7:00:00,74037,6.674,,,,
453,10/23/2011,7:30:00,74009,6.573,,,,
454,10/23/2011,8:00:00,74036,6.573,,,,
455,10/23/2011,8:30:00,74009,6.573,,,,
456,10/23/2011,9:00:00,73996,6.573,,,,
457,10/23/2011,9:30:00,74009,6.573,,,,
458,10/23/2011,10:00:00,73982,6.471,,,,
459,10/23/2011,10:30:00,73982,6.471,,,,
460,10/23/2011,11:00:00,73995,6.471,,,,
461,10/23/2011,11:30:00,73982,6.471,,,,
462,10/23/2011,12:00:00,73995,6.471,,,,
463,10/23/2011,12:30:00,74021,6.471,,,,
464,10/23/2011,13:00:00,74021,6.471,,,,
465,10/23/2011,13:30:00,74035,6.471,,,,
466,10/23/2011,14:00:00,74033,6.37,,,,
467,10/23/2011,14:30:00,74073,6.37,,,,
468,10/23/2011,15:00:00,74086,6.37,,,,
469,10/23/2011,15:30:00,74099,6.37,,,,
470,10/23/2011,16:00:00,74099,6.37,,,,
471,10/23/2011,16:30:00,74099,6.37,,,,
472,10/23/2011,17:00:00,74126,6.37,,,,
473,10/23/2011,17:30:00,74099,6.37,,,,
474,10/23/2011,18:00:00,74086,6.37,,,,
475,10/23/2011,18:30:00,74061,6.471,,,,
476,10/23/2011,19:00:00,74035,6.471,,,,
477,10/23/2011,19:30:00,74035,6.471,,,,
478,10/23/2011,20:00:00,74023,6.573,,,,
479,10/23/2011,20:30:00,73983,6.573,,,,
480,10/23/2011,21:00:00,73996,6.573,,,,
481,10/23/2011,21:30:00,73983,6.573,,,,
482,10/23/2011,22:00:00,73983,6.573,,,,
483,10/23/2011,22:30:00,73984,6.674,,,,
484,10/23/2011,23:00:00,73984,6.674,,,,
485,10/23/2011,23:30:00,74011,6.674,,,,
486,10/24/2011,0:00:00,74011,6.674,,,,
487,10/24/2011,0:30:00,74050,6.674,,,,
488,10/24/2011,1:00:00,74050,6.674,,,,
489,10/24/2011,1:30:00,74076,6.674,,,,
490,10/24/2011,2:00:00,74103,6.674,,,,
491,10/24/2011,2:30:00,74116,6.674,,,,
492,10/24/2011,3:00:00,74129,6.674,,,,
493,10/24/2011,3:30:00,74155,6.674,,,,
494,10/24/2011,4:00:00,74169,6.674,,,,
495,10/24/2011,4:30:00,74182,6.674,,,,
496,10/24/2011,5:00:00,74169,6.674,,,,
497,10/24/2011,5:30:00,74195,6.674,,,,
498,10/24/2011,6:00:00,74155,6.674,,,,
499,10/24/2011,6:30:00,74141,6.573,,,,
500,10/24/2011,7:00:00,74141,6.573,,,,
501,10/24/2011,7:30:00,74115,6.573,,,,
502,10/24/2011,8:00:00,74128,6.573,,,,
503,10/24/2011,8:30:00,74115,6.573,,,,
504,10/24/2011,9:00:00,74102,6.573,,,,
505,10/24/2011,9:30:00,74087,6.471,,,,
506,10/24/2011,10:00:00,74100,6.471,,,,
507,10/24/2011,10:30:00,74087,6.471,,,,
508,10/24/2011,11:00:00,74087,6.471,,,,
509,10/24/2011,11:30:00,74087,6.471,,,,
510,10/24/2011,12:00:00,74100,6.471,,,,
511,10/24/2011,12:30:00,74087,6.471,,,,
512,10/24/2011,13:00:00,74074,6.471,,,,
513,10/24/2011,13:30:00,74087,6.471,,,,
514,10/24/2011,14:00:00,74112,6.37,,,,
515,10/24/2011,14:30:00,74086,6.37,,,,
516,10/24/2011,15:00:00,74126,6.37,,,,
517,10/24/2011,15:30:00,74112,6.37,,,,
518,10/24/2011,16:00:00,74086,6.37,,,,
519,10/24/2011,16:30:00,74099,6.37,,,,
520,10/24/2011,17:00:00,74073,6.37,,,,
521,10/24/2011,17:30:00,74073,6.37,,,,
522,10/24/2011,18:00:00,74047,6.37,,,,
523,10/24/2011,18:30:00,74021,6.471,,,,
