Plot Title: 1153412,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1153412, SEN S/N: 1153412)","Temp, °C (LGR S/N: 1153412, SEN S/N: 1153412)","Batt, V (LGR S/N: 1153412, SEN S/N: 1153412)",Coupler Detached (LGR S/N: 1153412),Coupler Attached (LGR S/N: 1153412),Stopped (LGR S/N: 1153412),End Of File (LGR S/N: 1153412)
1,8/31/2010,12:30:00,75377,12.69,3.51,Logged,,,
2,8/31/2010,13:00:00,75390,11.625,3.51,,,,
3,8/31/2010,13:30:00,75375,11.625,3.51,,,,
4,8/31/2010,14:00:00,75373,11.722,3.51,,,,
5,8/31/2010,14:30:00,75341,11.819,3.51,,,,
6,8/31/2010,15:00:00,75308,11.916,3.51,,,,
7,8/31/2010,15:30:00,75323,12.013,3.51,,,,
8,8/31/2010,16:00:00,75306,12.11,3.51,,,,
9,8/31/2010,16:30:00,75289,12.207,3.51,,,,
10,8/31/2010,17:00:00,75289,12.207,3.51,,,,
11,8/31/2010,17:30:00,75273,12.207,3.51,,,,
12,8/31/2010,18:00:00,75258,12.207,3.51,,,,
13,8/31/2010,18:30:00,75273,12.207,3.51,,,,
14,8/31/2010,19:00:00,75289,12.207,3.51,,,,
15,8/31/2010,19:30:00,75305,12.207,3.51,,,,
16,8/31/2010,20:00:00,75336,12.207,3.51,,,,
17,8/31/2010,20:30:00,75367,12.207,3.51,,,,
18,8/31/2010,21:00:00,75383,12.207,3.51,,,,
19,8/31/2010,21:30:00,75383,12.207,3.51,,,,
20,8/31/2010,22:00:00,75400,12.11,3.51,,,,
21,8/31/2010,22:30:00,75384,12.11,3.51,,,,
22,8/31/2010,23:00:00,75415,12.11,3.51,,,,
23,8/31/2010,23:30:00,75401,12.013,3.51,,,,
24,9/1/2010,0:00:00,75385,12.013,3.51,,,,
25,9/1/2010,0:30:00,75371,11.916,3.51,,,,
26,9/1/2010,1:00:00,75371,11.916,3.51,,,,
27,9/1/2010,1:30:00,75341,11.819,3.51,,,,
28,9/1/2010,2:00:00,75342,11.722,3.51,,,,
29,9/1/2010,2:30:00,75358,11.722,3.51,,,,
30,9/1/2010,3:00:00,75375,11.625,3.51,,,,
31,9/1/2010,3:30:00,75343,11.625,3.51,,,,
32,9/1/2010,4:00:00,75360,11.528,3.51,,,,
33,9/1/2010,4:30:00,75360,11.528,3.51,,,,
34,9/1/2010,5:00:00,75330,11.431,3.51,,,,
35,9/1/2010,5:30:00,75346,11.431,3.51,,,,
36,9/1/2010,6:00:00,75363,11.334,3.51,,,,
37,9/1/2010,6:30:00,75363,11.334,3.51,,,,
38,9/1/2010,7:00:00,75380,11.236,3.51,,,,
39,9/1/2010,7:30:00,75364,11.236,3.51,,,,
40,9/1/2010,8:00:00,75380,11.236,3.51,,,,
41,9/1/2010,8:30:00,75380,11.236,3.51,,,,
42,9/1/2010,9:00:00,75380,11.236,3.51,,,,
43,9/1/2010,9:30:00,75380,11.236,3.51,,,,
44,9/1/2010,10:00:00,75364,11.236,3.51,,,,
45,9/1/2010,10:30:00,75380,11.236,3.51,,,,
