Plot Title: 1153412,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1153412, SEN S/N: 1153412)","Temp, °C (LGR S/N: 1153412, SEN S/N: 1153412)","Batt, V (LGR S/N: 1153412, SEN S/N: 1153412)",Coupler Detached (LGR S/N: 1153412),Coupler Attached (LGR S/N: 1153412),Stopped (LGR S/N: 1153412),End Of File (LGR S/N: 1153412)
1,6/1/2010,9:30:00,75615,8.779,3.51,Logged,,,
2,6/1/2010,10:00:00,75630,8.879,3.51,,,,
3,6/1/2010,10:30:00,75611,9.077,3.51,,,,
4,6/1/2010,11:00:00,75593,9.275,3.51,,,,
5,6/1/2010,11:30:00,75576,9.373,3.51,,,,
6,6/1/2010,12:00:00,75527,9.571,3.51,,,,
7,6/1/2010,12:30:00,75525,9.669,3.48,,,,
8,6/1/2010,13:00:00,75507,9.866,3.48,,,,
9,6/1/2010,13:30:00,75473,10.063,3.48,,,,
10,6/1/2010,14:00:00,75439,10.259,3.51,,,,
11,6/1/2010,14:30:00,75406,10.455,3.51,,,,
12,6/1/2010,15:00:00,75387,10.651,3.51,,,,
13,6/1/2010,15:30:00,75370,10.748,3.51,,,,
14,6/1/2010,16:00:00,75384,10.944,3.51,,,,
15,6/1/2010,16:30:00,75351,11.041,3.51,,,,
16,6/1/2010,17:00:00,75334,11.139,3.51,,,,
17,6/1/2010,17:30:00,75334,11.139,3.51,,,,
18,6/1/2010,18:00:00,75301,11.236,3.51,,,,
19,6/1/2010,18:30:00,75333,11.236,3.51,,,,
20,6/1/2010,19:00:00,75332,11.334,3.51,,,,
21,6/1/2010,19:30:00,75332,11.334,3.51,,,,
22,6/1/2010,20:00:00,75347,11.334,3.51,,,,
23,6/1/2010,20:30:00,75347,11.334,3.51,,,,
24,6/1/2010,21:00:00,75347,11.334,3.51,,,,
25,6/1/2010,21:30:00,75364,11.236,3.51,,,,
26,6/1/2010,22:00:00,75395,11.236,3.51,,,,
27,6/1/2010,22:30:00,75380,11.236,3.51,,,,
28,6/1/2010,23:00:00,75381,11.139,3.51,,,,
29,6/1/2010,23:30:00,75381,11.139,3.51,,,,
30,6/2/2010,0:00:00,75398,11.041,3.51,,,,
31,6/2/2010,0:30:00,75398,11.041,3.51,,,,
32,6/2/2010,1:00:00,75398,11.041,3.51,,,,
33,6/2/2010,1:30:00,75399,10.944,3.51,,,,
34,6/2/2010,2:00:00,75416,10.846,3.51,,,,
35,6/2/2010,2:30:00,75417,10.748,3.51,,,,
36,6/2/2010,3:00:00,75417,10.748,3.51,,,,
37,6/2/2010,3:30:00,75434,10.651,3.51,,,,
38,6/2/2010,4:00:00,75436,10.553,3.51,,,,
39,6/2/2010,4:30:00,75453,10.455,3.51,,,,
40,6/2/2010,5:00:00,75485,10.357,3.51,,,,
41,6/2/2010,5:30:00,75502,10.259,3.51,,,,
42,6/2/2010,6:00:00,75488,10.161,3.51,,,,
43,6/2/2010,6:30:00,75472,10.161,3.51,,,,
44,6/2/2010,7:00:00,75489,10.063,3.51,,,,
45,6/2/2010,7:30:00,75520,10.063,3.51,,,,
46,6/2/2010,8:00:00,75520,10.063,3.51,,,,
47,6/2/2010,8:30:00,75489,10.063,3.51,,,,
48,6/2/2010,9:00:00,75505,10.063,3.51,,,,
49,6/2/2010,9:30:00,75505,10.063,3.51,,,,
50,6/2/2010,10:00:00,75506,9.965,3.51,,,,
51,6/2/2010,10:30:00,75489,10.063,3.51,,,,
52,6/2/2010,11:00:00,75458,10.063,3.51,,,,
53,6/2/2010,11:30:00,75442,10.063,3.51,,,,
54,6/2/2010,12:00:00,75425,10.161,3.51,,,,
55,6/2/2010,12:30:00,75409,10.161,3.51,,,,
56,6/2/2010,13:00:00,75392,10.259,3.51,,,,
57,6/2/2010,13:30:00,75359,10.455,3.51,,,,
58,6/2/2010,14:00:00,75357,10.553,3.51,,,,
59,6/2/2010,14:30:00,75339,10.748,3.51,,,,
60,6/2/2010,15:00:00,75337,10.944,3.51,,,,
61,6/2/2010,15:30:00,75320,11.041,3.51,,,,
62,6/2/2010,16:00:00,75318,11.139,3.51,,,,
63,6/2/2010,16:30:00,75333,11.236,3.51,,,,
64,6/2/2010,17:00:00,75316,11.334,3.51,,,,
65,6/2/2010,17:30:00,75363,11.334,3.51,,,,
66,6/2/2010,18:00:00,75362,11.431,3.51,,,,
67,6/2/2010,18:30:00,75409,11.431,3.51,,,,
68,6/2/2010,19:00:00,75409,11.431,3.51,,,,
69,6/2/2010,19:30:00,75424,11.431,3.51,,,,
70,6/2/2010,20:00:00,75424,11.431,3.51,,,,
71,6/2/2010,20:30:00,75424,11.431,3.51,,,,
72,6/2/2010,21:00:00,75440,11.431,3.51,,,,
73,6/2/2010,21:30:00,75473,11.334,3.51,,,,
74,6/2/2010,22:00:00,75473,11.334,3.51,,,,
75,6/2/2010,22:30:00,75458,11.236,3.51,,,,
76,6/2/2010,23:00:00,75474,11.236,3.51,,,,
77,6/2/2010,23:30:00,75474,11.236,3.51,,,,
78,6/3/2010,0:00:00,75475,11.139,3.51,,,,
79,6/3/2010,0:30:00,75492,11.041,3.51,,,,
80,6/3/2010,1:00:00,75492,11.041,3.51,,,,
81,6/3/2010,1:30:00,75478,10.944,3.51,,,,
82,6/3/2010,2:00:00,75463,10.846,3.51,,,,
83,6/3/2010,2:30:00,75448,10.846,3.51,,,,
84,6/3/2010,3:00:00,75449,10.748,3.51,,,,
85,6/3/2010,3:30:00,75450,10.651,3.51,,,,
86,6/3/2010,4:00:00,75467,10.553,3.51,,,,
87,6/3/2010,4:30:00,75451,10.553,3.51,,,,
88,6/3/2010,5:00:00,75468,10.455,3.51,,,,
89,6/3/2010,5:30:00,75485,10.357,3.51,,,,
90,6/3/2010,6:00:00,75518,10.259,3.51,,,,
91,6/3/2010,6:30:00,75550,10.161,3.51,,,,
92,6/3/2010,7:00:00,75550,10.161,3.51,,,,
93,6/3/2010,7:30:00,75552,10.063,3.51,,,,
94,6/3/2010,8:00:00,75552,10.063,3.51,,,,
95,6/3/2010,8:30:00,75552,10.063,3.51,,,,
96,6/3/2010,9:00:00,75536,10.063,3.51,,,,
97,6/3/2010,9:30:00,75519,10.161,3.51,,,,
98,6/3/2010,10:00:00,75505,10.063,3.51,,,,
99,6/3/2010,10:30:00,75519,10.161,3.51,,,,
100,6/3/2010,11:00:00,75488,10.161,3.51,,,,
101,6/3/2010,11:30:00,75503,10.161,3.51,,,,
102,6/3/2010,12:00:00,75471,10.259,3.51,,,,
103,6/3/2010,12:30:00,75438,10.357,3.51,,,,
104,6/3/2010,13:00:00,75390,10.455,3.51,,,,
105,6/3/2010,13:30:00,75387,10.651,3.51,,,,
106,6/3/2010,14:00:00,75370,10.748,3.51,,,,
107,6/3/2010,14:30:00,75368,10.944,3.51,,,,
108,6/3/2010,15:00:00,75334,11.139,3.51,,,,
109,6/3/2010,15:30:00,75317,11.236,3.51,,,,
110,6/3/2010,16:00:00,75315,11.431,3.51,,,,
111,6/3/2010,16:30:00,75298,11.528,3.51,,,,
112,6/3/2010,17:00:00,75282,11.528,3.51,,,,
113,6/3/2010,17:30:00,75312,11.625,3.51,,,,
114,6/3/2010,18:00:00,75312,11.625,3.51,,,,
115,6/3/2010,18:30:00,75326,11.722,3.51,,,,
116,6/3/2010,19:00:00,75342,11.722,3.51,,,,
117,6/3/2010,19:30:00,75358,11.722,3.51,,,,
118,6/3/2010,20:00:00,75373,11.722,3.51,,,,
119,6/3/2010,20:30:00,75405,11.722,3.51,,,,
120,6/3/2010,21:00:00,75452,11.722,3.51,,,,
121,6/3/2010,21:30:00,75484,11.625,3.51,,,,
122,6/3/2010,22:00:00,75469,11.625,3.51,,,,
123,6/3/2010,22:30:00,75453,11.625,3.51,,,,
124,6/3/2010,23:00:00,75470,11.528,3.51,,,,
125,6/3/2010,23:30:00,75470,11.528,3.51,,,,
126,6/4/2010,0:00:00,75456,11.431,3.51,,,,
127,6/4/2010,0:30:00,75440,11.431,3.51,,,,
128,6/4/2010,1:00:00,75440,11.431,3.51,,,,
129,6/4/2010,1:30:00,75441,11.334,3.51,,,,
130,6/4/2010,2:00:00,75457,11.334,3.51,,,,
131,6/4/2010,2:30:00,75474,11.236,3.51,,,,
132,6/4/2010,3:00:00,75474,11.236,3.51,,,,
133,6/4/2010,3:30:00,75475,11.139,3.51,,,,
134,6/4/2010,4:00:00,75475,11.139,3.51,,,,
135,6/4/2010,4:30:00,75476,11.041,3.51,,,,
136,6/4/2010,5:00:00,75525,10.944,3.51,,,,
137,6/4/2010,5:30:00,75540,10.944,3.51,,,,
138,6/4/2010,6:00:00,75573,10.846,3.51,,,,
139,6/4/2010,6:30:00,75574,10.748,3.51,,,,
140,6/4/2010,7:00:00,75605,10.748,3.51,,,,
141,6/4/2010,7:30:00,75622,10.651,3.51,,,,
142,6/4/2010,8:00:00,75607,10.651,3.51,,,,
143,6/4/2010,8:30:00,75622,10.651,3.51,,,,
144,6/4/2010,9:00:00,75622,10.651,3.51,,,,
145,6/4/2010,9:30:00,75607,10.651,3.51,,,,
146,6/4/2010,10:00:00,75591,10.651,3.51,,,,
147,6/4/2010,10:30:00,75591,10.651,3.51,,,,
148,6/4/2010,11:00:00,75591,10.651,3.51,,,,
149,6/4/2010,11:30:00,75543,10.748,3.51,,,,
150,6/4/2010,12:00:00,75526,10.846,3.51,,,,
151,6/4/2010,12:30:00,75525,10.944,3.51,,,,
152,6/4/2010,13:00:00,75492,11.041,3.51,,,,
153,6/4/2010,13:30:00,75458,11.236,3.51,,,,
154,6/4/2010,14:00:00,75456,11.431,3.51,,,,
155,6/4/2010,14:30:00,75437,11.625,3.51,,,,
156,6/4/2010,15:00:00,75435,11.819,3.51,,,,
157,6/4/2010,15:30:00,75449,11.916,3.51,,,,
158,6/4/2010,16:00:00,75431,12.11,3.51,,,,
159,6/4/2010,16:30:00,75446,12.207,3.51,,,,
160,6/4/2010,17:00:00,75444,12.304,3.51,,,,
161,6/4/2010,17:30:00,75443,12.401,3.51,,,,
162,6/4/2010,18:00:00,75459,12.401,3.51,,,,
163,6/4/2010,18:30:00,75506,12.401,3.51,,,,
164,6/4/2010,19:00:00,75520,12.497,3.51,,,,
165,6/4/2010,19:30:00,75520,12.497,3.51,,,,
166,6/4/2010,20:00:00,75536,12.497,3.51,,,,
167,6/4/2010,20:30:00,75567,12.497,3.51,,,,
168,6/4/2010,21:00:00,75600,12.401,3.51,,,,
169,6/4/2010,21:30:00,75615,12.401,3.51,,,,
170,6/4/2010,22:00:00,75631,12.401,3.51,,,,
171,6/4/2010,22:30:00,75615,12.401,3.51,,,,
172,6/4/2010,23:00:00,75632,12.304,3.51,,,,
173,6/4/2010,23:30:00,75632,12.304,3.51,,,,
174,6/5/2010,0:00:00,75634,12.207,3.51,,,,
175,6/5/2010,0:30:00,75634,12.207,3.51,,,,
176,6/5/2010,1:00:00,75650,12.11,3.51,,,,
177,6/5/2010,1:30:00,75650,12.11,3.51,,,,
178,6/5/2010,2:00:00,75620,12.013,3.51,,,,
179,6/5/2010,2:30:00,75605,12.013,3.51,,,,
180,6/5/2010,3:00:00,75622,11.916,3.51,,,,
181,6/5/2010,3:30:00,75606,11.916,3.51,,,,
182,6/5/2010,4:00:00,75623,11.819,3.51,,,,
183,6/5/2010,4:30:00,75592,11.819,3.51,,,,
184,6/5/2010,5:00:00,75608,11.722,3.51,,,,
185,6/5/2010,5:30:00,75624,11.722,3.51,,,,
186,6/5/2010,6:00:00,75641,11.625,3.51,,,,
187,6/5/2010,6:30:00,75688,11.625,3.51,,,,
188,6/5/2010,7:00:00,75674,11.528,3.51,,,,
189,6/5/2010,7:30:00,75721,11.528,3.51,,,,
190,6/5/2010,8:00:00,75752,11.528,3.51,,,,
191,6/5/2010,8:30:00,75736,11.528,3.51,,,,
192,6/5/2010,9:00:00,75768,11.528,3.51,,,,
193,6/5/2010,9:30:00,75768,11.528,3.51,,,,
194,6/5/2010,10:00:00,75783,11.528,3.51,,,,
195,6/5/2010,10:30:00,75752,11.528,3.51,,,,
196,6/5/2010,11:00:00,75768,11.528,3.51,,,,
197,6/5/2010,11:30:00,75766,11.625,3.51,,,,
198,6/5/2010,12:00:00,75765,11.722,3.51,,,,
199,6/5/2010,12:30:00,75748,11.819,3.51,,,,
200,6/5/2010,13:00:00,75763,11.916,3.51,,,,
201,6/5/2010,13:30:00,75729,12.11,3.51,,,,
202,6/5/2010,14:00:00,75711,12.304,3.51,,,,
203,6/5/2010,14:30:00,75692,12.497,3.51,,,,
204,6/5/2010,15:00:00,75706,12.69,3.54,,,,
205,6/5/2010,15:30:00,75719,12.883,3.54,,,,
206,6/5/2010,16:00:00,75718,12.98,3.54,,,,
207,6/5/2010,16:30:00,75701,13.076,3.54,,,,
208,6/5/2010,17:00:00,75715,13.173,3.54,,,,
209,6/5/2010,17:30:00,75714,13.269,3.54,,,,
210,6/5/2010,18:00:00,75714,13.269,3.54,,,,
211,6/5/2010,18:30:00,75728,13.365,3.54,,,,
212,6/5/2010,19:00:00,75760,13.365,3.54,,,,
213,6/5/2010,19:30:00,75775,13.365,3.54,,,,
214,6/5/2010,20:00:00,75822,13.365,3.54,,,,
215,6/5/2010,20:30:00,75822,13.365,3.54,,,,
216,6/5/2010,21:00:00,75855,13.269,3.54,,,,
217,6/5/2010,21:30:00,75902,13.269,3.54,,,,
218,6/5/2010,22:00:00,75902,13.269,3.54,,,,
219,6/5/2010,22:30:00,75902,13.269,3.54,,,,
220,6/5/2010,23:00:00,75903,13.173,3.54,,,,
