Plot Title: LaJara2,,,,,,,,
#,"Date Time, GMT+00:00","Date Time, GMT+00:00","Abs Pres, Pa (LGR S/N: 9991863, SEN S/N: 9991863)","Temp, °C (LGR S/N: 9991863, SEN S/N: 9991863)",Coupler Detached (LGR S/N: 9991863),Coupler Attached (LGR S/N: 9991863),Stopped (LGR S/N: 9991863),End Of File (LGR S/N: 9991863)
120,10/16/2011,9:00:00,74074,7.582,,,,
121,10/16/2011,9:30:00,74074,7.582,,,,
122,10/16/2011,10:00:00,74062,7.582,,,,
123,10/16/2011,10:30:00,74074,7.582,,,,
124,10/16/2011,11:00:00,74074,7.582,,,,
125,10/16/2011,11:30:00,74062,7.582,,,,
126,10/16/2011,12:00:00,74098,7.582,,,,
127,10/16/2011,12:30:00,74110,7.582,,,,
128,10/16/2011,13:00:00,74122,7.582,,,,
129,10/16/2011,13:30:00,74110,7.582,,,,
130,10/16/2011,14:00:00,74122,7.582,,,,
131,10/16/2011,14:30:00,74134,7.582,,,,
132,10/16/2011,15:00:00,74121,7.481,,,,
133,10/16/2011,15:30:00,74133,7.481,,,,
134,10/16/2011,16:00:00,74121,7.481,,,,
135,10/16/2011,16:30:00,74109,7.481,,,,
136,10/16/2011,17:00:00,74097,7.481,,,,
137,10/16/2011,17:30:00,74097,7.481,,,,
138,10/16/2011,18:00:00,74085,7.481,,,,
139,10/16/2011,18:30:00,74085,7.481,,,,
140,10/16/2011,19:00:00,74014,7.481,,,,
141,10/16/2011,19:30:00,74003,7.582,,,,
142,10/16/2011,20:00:00,73967,7.582,,,,
143,10/16/2011,20:30:00,73932,7.582,,,,
144,10/16/2011,21:00:00,73908,7.582,,,,
145,10/16/2011,21:30:00,73896,7.582,,,,
146,10/16/2011,22:00:00,73908,7.582,,,,
147,10/16/2011,22:30:00,73908,7.582,,,,
148,10/16/2011,23:00:00,73885,7.682,,,,
149,10/16/2011,23:30:00,73873,7.682,,,,
150,10/17/2011,0:00:00,73849,7.682,,,,
151,10/17/2011,0:30:00,73873,7.682,,,,
152,10/17/2011,1:00:00,73861,7.682,,,,
153,10/17/2011,1:30:00,73897,7.682,,,,
154,10/17/2011,2:00:00,73897,7.682,,,,
155,10/17/2011,2:30:00,73909,7.682,,,,
156,10/17/2011,3:00:00,73897,7.682,,,,
157,10/17/2011,3:30:00,73909,7.682,,,,
158,10/17/2011,4:00:00,73921,7.682,,,,
159,10/17/2011,4:30:00,73873,7.682,,,,
160,10/17/2011,5:00:00,73873,7.682,,,,
161,10/17/2011,5:30:00,73838,7.682,,,,
162,10/17/2011,6:00:00,73849,7.682,,,,
163,10/17/2011,6:30:00,73838,7.682,,,,
164,10/17/2011,7:00:00,73814,7.682,,,,
165,10/17/2011,7:30:00,73802,7.682,,,,
166,10/17/2011,8:00:00,73790,7.682,,,,
167,10/17/2011,8:30:00,73778,7.682,,,,
168,10/17/2011,9:00:00,73754,7.682,,,,
169,10/17/2011,9:30:00,73695,7.682,,,,
170,10/17/2011,10:00:00,73683,7.682,,,,
171,10/17/2011,10:30:00,73659,7.682,,,,
172,10/17/2011,11:00:00,73659,7.682,,,,
173,10/17/2011,11:30:00,73659,7.682,,,,
174,10/17/2011,12:00:00,73647,7.682,,,,
175,10/17/2011,12:30:00,73624,7.682,,,,
176,10/17/2011,13:00:00,73647,7.682,,,,
177,10/17/2011,13:30:00,73624,7.682,,,,
178,10/17/2011,14:00:00,73588,7.682,,,,
179,10/17/2011,14:30:00,73636,7.682,,,,
180,10/17/2011,15:00:00,73636,7.682,,,,
181,10/17/2011,15:30:00,73636,7.682,,,,
182,10/17/2011,16:00:00,73624,7.682,,,,
183,10/17/2011,16:30:00,73600,7.682,,,,
184,10/17/2011,17:00:00,73600,7.682,,,,
185,10/17/2011,17:30:00,73624,7.682,,,,
186,10/17/2011,18:00:00,73624,7.682,,,,
187,10/17/2011,18:30:00,73612,7.682,,,,
188,10/17/2011,19:00:00,73612,7.682,,,,
189,10/17/2011,19:30:00,73600,7.682,,,,
190,10/17/2011,20:00:00,73647,7.682,,,,
191,10/17/2011,20:30:00,73671,7.682,,,,
192,10/17/2011,21:00:00,73659,7.682,,,,
193,10/17/2011,21:30:00,73696,7.782,,,,
194,10/17/2011,22:00:00,73743,7.782,,,,
195,10/17/2011,22:30:00,73755,7.782,,,,
196,10/17/2011,23:00:00,73767,7.782,,,,
197,10/17/2011,23:30:00,73791,7.782,,,,
198,10/18/2011,0:00:00,73815,7.782,,,,
199,10/18/2011,0:30:00,73827,7.782,,,,
200,10/18/2011,1:00:00,73850,7.782,,,,
201,10/18/2011,1:30:00,73850,7.782,,,,
202,10/18/2011,2:00:00,73850,7.782,,,,
203,10/18/2011,2:30:00,73850,7.782,,,,
204,10/18/2011,3:00:00,73922,7.782,,,,
205,10/18/2011,3:30:00,73945,7.782,,,,
206,10/18/2011,4:00:00,73969,7.782,,,,
207,10/18/2011,4:30:00,73957,7.782,,,,
208,10/18/2011,5:00:00,73957,7.782,,,,
209,10/18/2011,5:30:00,73933,7.782,,,,
210,10/18/2011,6:00:00,73945,7.782,,,,
211,10/18/2011,6:30:00,73910,7.782,,,,
212,10/18/2011,7:00:00,73910,7.782,,,,
213,10/18/2011,7:30:00,73897,7.682,,,,
214,10/18/2011,8:00:00,73909,7.682,,,,
215,10/18/2011,8:30:00,73909,7.682,,,,
216,10/18/2011,9:00:00,73885,7.682,,,,
217,10/18/2011,9:30:00,73873,7.682,,,,
218,10/18/2011,10:00:00,73861,7.682,,,,
219,10/18/2011,10:30:00,73885,7.682,,,,
220,10/18/2011,11:00:00,73897,7.682,,,,
221,10/18/2011,11:30:00,73909,7.682,,,,
222,10/18/2011,12:00:00,73933,7.682,,,,
223,10/18/2011,12:30:00,73944,7.582,,,,
224,10/18/2011,13:00:00,73932,7.582,,,,
225,10/18/2011,13:30:00,73955,7.582,,,,
226,10/18/2011,14:00:00,73991,7.582,,,,
227,10/18/2011,14:30:00,74027,7.582,,,,
228,10/18/2011,15:00:00,74050,7.582,,,,
229,10/18/2011,15:30:00,74050,7.481,,,,
230,10/18/2011,16:00:00,74050,7.481,,,,
231,10/18/2011,16:30:00,74061,7.481,,,,
232,10/18/2011,17:00:00,74050,7.481,,,,
233,10/18/2011,17:30:00,74073,7.481,,,,
234,10/18/2011,18:00:00,74061,7.481,,,,
235,10/18/2011,18:30:00,74038,7.481,,,,
236,10/18/2011,19:00:00,74002,7.481,,,,
237,10/18/2011,19:30:00,73966,7.481,,,,
238,10/18/2011,20:00:00,73943,7.481,,,,
239,10/18/2011,20:30:00,73943,7.481,,,,
240,10/18/2011,21:00:00,73919,7.481,,,,
241,10/18/2011,21:30:00,73919,7.481,,,,
242,10/18/2011,22:00:00,73919,7.481,,,,
243,10/18/2011,22:30:00,73920,7.582,,,,
244,10/18/2011,23:00:00,73932,7.582,,,,
245,10/18/2011,23:30:00,73955,7.582,,,,
246,10/19/2011,0:00:00,73944,7.582,,,,
247,10/19/2011,0:30:00,73955,7.582,,,,
248,10/19/2011,1:00:00,73967,7.582,,,,
249,10/19/2011,1:30:00,73979,7.582,,,,
250,10/19/2011,2:00:00,74003,7.582,,,,
251,10/19/2011,2:30:00,74039,7.582,,,,
252,10/19/2011,3:00:00,74050,7.481,,,,
253,10/19/2011,3:30:00,74073,7.481,,,,
254,10/19/2011,4:00:00,74061,7.481,,,,
255,10/19/2011,4:30:00,74050,7.481,,,,
256,10/19/2011,5:00:00,74050,7.481,,,,
257,10/19/2011,5:30:00,74050,7.481,,,,
258,10/19/2011,6:00:00,74014,7.481,,,,
259,10/19/2011,6:30:00,74026,7.481,,,,
260,10/19/2011,7:00:00,73977,7.381,,,,
261,10/19/2011,7:30:00,73965,7.381,,,,
262,10/19/2011,8:00:00,73965,7.381,,,,
263,10/19/2011,8:30:00,73954,7.381,,,,
264,10/19/2011,9:00:00,73918,7.381,,,,
265,10/19/2011,9:30:00,73906,7.381,,,,
266,10/19/2011,10:00:00,73894,7.381,,,,
267,10/19/2011,10:30:00,73894,7.381,,,,
268,10/19/2011,11:00:00,73882,7.381,,,,
269,10/19/2011,11:30:00,73881,7.28,,,,
270,10/19/2011,12:00:00,73881,7.28,,,,
271,10/19/2011,12:30:00,73869,7.28,,,,
272,10/19/2011,13:00:00,73858,7.28,,,,
273,10/19/2011,13:30:00,73869,7.28,,,,
274,10/19/2011,14:00:00,73893,7.28,,,,
275,10/19/2011,14:30:00,73928,7.179,,,,
276,10/19/2011,15:00:00,73928,7.179,,,,
277,10/19/2011,15:30:00,73928,7.179,,,,
278,10/19/2011,16:00:00,73916,7.179,,,,
279,10/19/2011,16:30:00,73892,7.179,,,,
280,10/19/2011,17:00:00,73857,7.179,,,,
281,10/19/2011,17:30:00,73857,7.179,,,,
282,10/19/2011,18:00:00,73820,7.079,,,,
283,10/19/2011,18:30:00,73796,7.079,,,,
284,10/19/2011,19:00:00,73749,7.079,,,,
285,10/19/2011,19:30:00,73678,7.079,,,,
286,10/19/2011,20:00:00,73678,7.079,,,,
287,10/19/2011,20:30:00,73678,7.079,,,,
288,10/19/2011,21:00:00,73667,7.179,,,,
289,10/19/2011,21:30:00,73655,7.179,,,,
290,10/19/2011,22:00:00,73655,7.179,,,,
291,10/19/2011,22:30:00,73643,7.179,,,,
292,10/19/2011,23:00:00,73631,7.179,,,,
293,10/19/2011,23:30:00,73619,7.179,,,,
294,10/20/2011,0:00:00,73607,7.179,,,,
295,10/20/2011,0:30:00,73619,7.179,,,,
296,10/20/2011,1:00:00,73643,7.179,,,,
297,10/20/2011,1:30:00,73643,7.179,,,,
298,10/20/2011,2:00:00,73631,7.179,,,,
299,10/20/2011,2:30:00,73643,7.179,,,,
300,10/20/2011,3:00:00,73655,7.179,,,,
301,10/20/2011,3:30:00,73667,7.179,,,,
302,10/20/2011,4:00:00,73679,7.179,,,,
303,10/20/2011,4:30:00,73667,7.179,,,,
304,10/20/2011,5:00:00,73655,7.179,,,,
305,10/20/2011,5:30:00,73655,7.179,,,,
306,10/20/2011,6:00:00,73655,7.179,,,,
307,10/20/2011,6:30:00,73642,7.079,,,,
308,10/20/2011,7:00:00,73642,7.079,,,,
309,10/20/2011,7:30:00,73618,7.079,,,,
310,10/20/2011,8:00:00,73630,7.079,,,,
311,10/20/2011,8:30:00,73606,7.079,,,,
312,10/20/2011,9:00:00,73571,7.079,,,,
313,10/20/2011,9:30:00,73559,7.079,,,,
314,10/20/2011,10:00:00,73547,7.079,,,,
315,10/20/2011,10:30:00,73559,7.079,,,,
316,10/20/2011,11:00:00,73583,7.079,,,,
317,10/20/2011,11:30:00,73594,7.079,,,,
318,10/20/2011,12:00:00,73618,7.079,,,,
319,10/20/2011,12:30:00,73618,7.079,,,,
320,10/20/2011,13:00:00,73642,7.079,,,,
321,10/20/2011,13:30:00,73666,7.079,,,,
322,10/20/2011,14:00:00,73713,7.079,,,,
323,10/20/2011,14:30:00,73724,6.978,,,,
324,10/20/2011,15:00:00,73748,6.978,,,,
325,10/20/2011,15:30:00,73760,6.978,,,,
326,10/20/2011,16:00:00,73772,6.978,,,,
327,10/20/2011,16:30:00,73795,6.978,,,,
328,10/20/2011,17:00:00,73795,6.978,,,,
329,10/20/2011,17:30:00,73772,6.978,,,,
330,10/20/2011,18:00:00,73795,6.978,,,,
331,10/20/2011,18:30:00,73760,6.978,,,,
332,10/20/2011,19:00:00,73760,6.978,,,,
333,10/20/2011,19:30:00,73736,6.978,,,,
334,10/20/2011,20:00:00,73724,6.978,,,,
335,10/20/2011,20:30:00,73724,6.978,,,,
336,10/20/2011,21:00:00,73725,7.079,,,,
337,10/20/2011,21:30:00,73761,7.079,,,,
338,10/20/2011,22:00:00,73761,7.079,,,,
339,10/20/2011,22:30:00,73773,7.079,,,,
340,10/20/2011,23:00:00,73773,7.079,,,,
341,10/20/2011,23:30:00,73785,7.079,,,,
342,10/21/2011,0:00:00,73808,7.079,,,,
343,10/21/2011,0:30:00,73844,7.079,,,,
344,10/21/2011,1:00:00,73868,7.079,,,,
345,10/21/2011,1:30:00,73880,7.079,,,,
346,10/21/2011,2:00:00,73915,7.079,,,,
347,10/21/2011,2:30:00,73927,7.079,,,,
348,10/21/2011,3:00:00,73939,7.079,,,,
349,10/21/2011,3:30:00,73963,7.079,,,,
350,10/21/2011,4:00:00,73986,7.079,,,,
351,10/21/2011,4:30:00,73986,7.079,,,,
352,10/21/2011,5:00:00,73975,7.079,,,,
353,10/21/2011,5:30:00,73963,7.079,,,,
354,10/21/2011,6:00:00,73951,7.079,,,,
355,10/21/2011,6:30:00,73951,7.079,,,,
356,10/21/2011,7:00:00,73951,7.079,,,,
357,10/21/2011,7:30:00,73975,7.079,,,,
358,10/21/2011,8:00:00,73986,7.079,,,,
359,10/21/2011,8:30:00,73998,7.079,,,,
360,10/21/2011,9:00:00,73975,7.079,,,,
361,10/21/2011,9:30:00,73975,7.079,,,,
362,10/21/2011,10:00:00,73951,7.079,,,,
363,10/21/2011,10:30:00,73962,6.978,,,,
364,10/21/2011,11:00:00,73974,6.978,,,,
365,10/21/2011,11:30:00,73986,6.978,,,,
366,10/21/2011,12:00:00,74009,6.978,,,,
367,10/21/2011,12:30:00,74021,6.978,,,,
368,10/21/2011,13:00:00,74021,6.978,,,,
369,10/21/2011,13:30:00,74045,6.978,,,,
370,10/21/2011,14:00:00,74081,6.978,,,,
371,10/21/2011,14:30:00,74116,6.978,,,,
372,10/21/2011,15:00:00,74116,6.978,,,,
373,10/21/2011,15:30:00,74128,6.978,,,,
374,10/21/2011,16:00:00,74115,6.877,,,,
375,10/21/2011,16:30:00,74115,6.877,,,,
376,10/21/2011,17:00:00,74115,6.877,,,,
377,10/21/2011,17:30:00,74115,6.877,,,,
378,10/21/2011,18:00:00,74092,6.877,,,,
379,10/21/2011,18:30:00,74068,6.877,,,,
380,10/21/2011,19:00:00,74044,6.877,,,,
381,10/21/2011,19:30:00,74020,6.877,,,,
382,10/21/2011,20:00:00,74008,6.877,,,,
383,10/21/2011,20:30:00,73996,6.877,,,,
384,10/21/2011,21:00:00,73986,6.978,,,,
385,10/21/2011,21:30:00,73986,6.978,,,,
386,10/21/2011,22:00:00,73974,6.978,,,,
387,10/21/2011,22:30:00,73974,6.978,,,,
388,10/21/2011,23:00:00,73974,6.978,,,,
389,10/21/2011,23:30:00,73974,6.978,,,,
390,10/22/2011,0:00:00,73997,6.978,,,,
391,10/22/2011,0:30:00,74021,6.978,,,,
392,10/22/2011,1:00:00,74033,6.978,,,,
393,10/22/2011,1:30:00,74045,6.978,,,,
394,10/22/2011,2:00:00,74057,6.978,,,,
395,10/22/2011,2:30:00,74069,6.978,,,,
396,10/22/2011,3:00:00,74081,6.978,,,,
397,10/22/2011,3:30:00,74081,6.978,,,,
398,10/22/2011,4:00:00,74069,6.978,,,,
399,10/22/2011,4:30:00,74069,6.978,,,,
400,10/22/2011,5:00:00,74057,6.978,,,,
401,10/22/2011,5:30:00,74045,6.978,,,,
402,10/22/2011,6:00:00,74033,6.978,,,,
403,10/22/2011,6:30:00,74021,6.978,,,,
404,10/22/2011,7:00:00,74021,6.978,,,,
405,10/22/2011,7:30:00,74009,6.978,,,,
406,10/22/2011,8:00:00,74009,6.978,,,,
407,10/22/2011,8:30:00,73997,6.978,,,,
408,10/22/2011,9:00:00,73986,6.978,,,,
409,10/22/2011,9:30:00,73962,6.978,,,,
410,10/22/2011,10:00:00,73974,6.978,,,,
411,10/22/2011,10:30:00,73962,6.978,,,,
412,10/22/2011,11:00:00,73973,6.877,,,,
413,10/22/2011,11:30:00,73949,6.877,,,,
414,10/22/2011,12:00:00,73985,6.877,,,,
415,10/22/2011,12:30:00,73996,6.877,,,,
416,10/22/2011,13:00:00,73996,6.877,,,,
417,10/22/2011,13:30:00,73996,6.877,,,,
418,10/22/2011,14:00:00,74020,6.877,,,,
419,10/22/2011,14:30:00,74044,6.877,,,,
420,10/22/2011,15:00:00,74044,6.877,,,,
421,10/22/2011,15:30:00,74056,6.877,,,,
422,10/22/2011,16:00:00,74044,6.877,,,,
423,10/22/2011,16:30:00,74044,6.877,,,,
424,10/22/2011,17:00:00,74043,6.775,,,,
425,10/22/2011,17:30:00,74043,6.775,,,,
426,10/22/2011,18:00:00,74031,6.775,,,,
427,10/22/2011,18:30:00,74019,6.775,,,,
428,10/22/2011,19:00:00,73972,6.775,,,,
429,10/22/2011,19:30:00,73960,6.775,,,,
430,10/22/2011,20:00:00,73937,6.877,,,,
431,10/22/2011,20:30:00,73913,6.877,,,,
432,10/22/2011,21:00:00,73937,6.877,,,,
433,10/22/2011,21:30:00,73937,6.877,,,,
434,10/22/2011,22:00:00,73949,6.877,,,,
435,10/22/2011,22:30:00,73925,6.877,,,,
436,10/22/2011,23:00:00,73937,6.877,,,,
437,10/22/2011,23:30:00,73937,6.877,,,,
438,10/23/2011,0:00:00,73938,6.978,,,,
439,10/23/2011,0:30:00,73974,6.978,,,,
440,10/23/2011,1:00:00,73997,6.978,,,,
441,10/23/2011,1:30:00,74021,6.978,,,,
442,10/23/2011,2:00:00,74057,6.978,,,,
443,10/23/2011,2:30:00,74033,6.978,,,,
444,10/23/2011,3:00:00,74057,6.978,,,,
445,10/23/2011,3:30:00,74069,6.978,,,,
446,10/23/2011,4:00:00,74069,6.978,,,,
447,10/23/2011,4:30:00,74081,6.978,,,,
448,10/23/2011,5:00:00,74069,6.978,,,,
449,10/23/2011,5:30:00,74069,6.978,,,,
450,10/23/2011,6:00:00,74045,6.978,,,,
451,10/23/2011,6:30:00,74045,6.978,,,,
452,10/23/2011,7:00:00,74044,6.877,,,,
453,10/23/2011,7:30:00,74032,6.877,,,,
454,10/23/2011,8:00:00,74020,6.877,,,,
455,10/23/2011,8:30:00,74032,6.877,,,,
456,10/23/2011,9:00:00,73996,6.877,,,,
457,10/23/2011,9:30:00,74020,6.877,,,,
458,10/23/2011,10:00:00,73996,6.877,,,,
459,10/23/2011,10:30:00,73985,6.877,,,,
460,10/23/2011,11:00:00,73996,6.877,,,,
461,10/23/2011,11:30:00,73985,6.877,,,,
462,10/23/2011,12:00:00,73996,6.877,,,,
463,10/23/2011,12:30:00,74008,6.877,,,,
464,10/23/2011,13:00:00,74020,6.877,,,,
465,10/23/2011,13:30:00,74031,6.775,,,,
466,10/23/2011,14:00:00,74043,6.775,,,,
467,10/23/2011,14:30:00,74079,6.775,,,,
468,10/23/2011,15:00:00,74102,6.775,,,,
469,10/23/2011,15:30:00,74102,6.775,,,,
470,10/23/2011,16:00:00,74126,6.775,,,,
471,10/23/2011,16:30:00,74114,6.775,,,,
472,10/23/2011,17:00:00,74126,6.775,,,,
473,10/23/2011,17:30:00,74114,6.775,,,,
474,10/23/2011,18:00:00,74102,6.775,,,,
475,10/23/2011,18:30:00,74091,6.775,,,,
476,10/23/2011,19:00:00,74055,6.775,,,,
477,10/23/2011,19:30:00,74043,6.775,,,,
478,10/23/2011,20:00:00,74055,6.775,,,,
479,10/23/2011,20:30:00,74031,6.775,,,,
480,10/23/2011,21:00:00,74007,6.775,,,,
481,10/23/2011,21:30:00,74007,6.775,,,,
482,10/23/2011,22:00:00,73996,6.775,,,,
483,10/23/2011,22:30:00,74020,6.877,,,,
484,10/23/2011,23:00:00,74020,6.877,,,,
485,10/23/2011,23:30:00,74020,6.877,,,,
486,10/24/2011,0:00:00,74032,6.877,,,,
487,10/24/2011,0:30:00,74056,6.877,,,,
488,10/24/2011,1:00:00,74068,6.877,,,,
489,10/24/2011,1:30:00,74103,6.877,,,,
490,10/24/2011,2:00:00,74139,6.877,,,,
491,10/24/2011,2:30:00,74127,6.877,,,,
492,10/24/2011,3:00:00,74163,6.877,,,,
493,10/24/2011,3:30:00,74187,6.877,,,,
494,10/24/2011,4:00:00,74210,6.877,,,,
495,10/24/2011,4:30:00,74187,6.877,,,,
496,10/24/2011,5:00:00,74198,6.877,,,,
497,10/24/2011,5:30:00,74198,6.877,,,,
498,10/24/2011,6:00:00,74175,6.877,,,,
499,10/24/2011,6:30:00,74163,6.877,,,,
500,10/24/2011,7:00:00,74187,6.877,,,,
501,10/24/2011,7:30:00,74151,6.877,,,,
502,10/24/2011,8:00:00,74163,6.877,,,,
503,10/24/2011,8:30:00,74139,6.877,,,,
504,10/24/2011,9:00:00,74127,6.877,,,,
505,10/24/2011,9:30:00,74103,6.877,,,,
506,10/24/2011,10:00:00,74103,6.877,,,,
507,10/24/2011,10:30:00,74092,6.877,,,,
508,10/24/2011,11:00:00,74102,6.775,,,,
509,10/24/2011,11:30:00,74102,6.775,,,,
510,10/24/2011,12:00:00,74102,6.775,,,,
511,10/24/2011,12:30:00,74091,6.775,,,,
512,10/24/2011,13:00:00,74091,6.775,,,,
513,10/24/2011,13:30:00,74102,6.775,,,,
514,10/24/2011,14:00:00,74126,6.775,,,,
515,10/24/2011,14:30:00,74126,6.775,,,,
516,10/24/2011,15:00:00,74126,6.775,,,,
517,10/24/2011,15:30:00,74138,6.775,,,,
518,10/24/2011,16:00:00,74113,6.674,,,,
519,10/24/2011,16:30:00,74113,6.674,,,,
520,10/24/2011,17:00:00,74078,6.674,,,,
521,10/24/2011,17:30:00,74113,6.674,,,,
522,10/24/2011,18:00:00,74078,6.674,,,,
523,10/24/2011,18:30:00,74042,6.674,,,,
