Plot Title: 1153412,,,,,,,,,
#,"Date Time, GMT-07:00","Date Time, GMT-07:00","Abs Pres, Pa (LGR S/N: 1153412, SEN S/N: 1153412)","Temp, °C (LGR S/N: 1153412, SEN S/N: 1153412)","Batt, V (LGR S/N: 1153412, SEN S/N: 1153412)",Coupler Detached (LGR S/N: 1153412),Coupler Attached (LGR S/N: 1153412),Stopped (LGR S/N: 1153412),End Of File (LGR S/N: 1153412)
1,7/29/2009,13:30:00,75044,12.98,3.51,Logged,,,
2,7/29/2009,14:00:00,74997,12.98,3.51,,,,
3,7/29/2009,14:30:00,74949,13.076,3.51,,,,
4,7/29/2009,15:00:00,74980,13.076,3.51,,,,
5,7/29/2009,15:30:00,74996,13.076,3.51,,,,
6,7/29/2009,16:00:00,75011,13.076,3.51,,,,
7,7/29/2009,16:30:00,74979,13.173,3.51,,,,
8,7/29/2009,17:00:00,74947,13.173,3.51,,,,
9,7/29/2009,17:30:00,74963,13.173,3.51,,,,
10,7/29/2009,18:00:00,74994,13.173,3.51,,,,
11,7/29/2009,18:30:00,74979,13.173,3.51,,,,
12,7/29/2009,19:00:00,74963,13.173,3.51,,,,
13,7/29/2009,19:30:00,74963,13.173,3.51,,,,
14,7/29/2009,20:00:00,75026,13.173,3.51,,,,
15,7/29/2009,20:30:00,75088,13.173,3.51,,,,
16,7/29/2009,21:00:00,75545,12.98,3.51,,,,
17,7/29/2009,21:30:00,75718,12.98,3.51,,,,
18,7/29/2009,22:00:00,75625,12.883,3.51,,,,
19,7/29/2009,22:30:00,75578,12.883,3.51,,,,
20,7/29/2009,23:00:00,75531,12.883,3.51,,,,
21,7/29/2009,23:30:00,75546,12.883,3.51,,,,
22,7/30/2009,0:00:00,75516,12.787,3.51,,,,
23,7/30/2009,0:30:00,75469,12.787,3.51,,,,
24,7/30/2009,1:00:00,75469,12.787,3.51,,,,
25,7/30/2009,1:30:00,75424,12.69,3.51,,,,
26,7/30/2009,2:00:00,75377,12.69,3.51,,,,
27,7/30/2009,2:30:00,75362,12.594,3.51,,,,
28,7/30/2009,3:00:00,75315,12.594,3.51,,,,
29,7/30/2009,3:30:00,75301,12.497,3.51,,,,
30,7/30/2009,4:00:00,75316,12.497,3.51,,,,
31,7/30/2009,4:30:00,75333,12.401,3.51,,,,
32,7/30/2009,5:00:00,75333,12.401,3.51,,,,
33,7/30/2009,5:30:00,75350,12.304,3.51,,,,
34,7/30/2009,6:00:00,75350,12.304,3.51,,,,
35,7/30/2009,6:30:00,75352,12.207,3.51,,,,
36,7/30/2009,7:00:00,75399,12.207,3.51,,,,
37,7/30/2009,7:30:00,75368,12.11,3.51,,,,
38,7/30/2009,8:00:00,75400,12.11,3.51,,,,
39,7/30/2009,8:30:00,75400,12.11,3.51,,,,
