"Plot Title: 1028728"
"#","Date Time, GMT-07:00","Abs Pres, psi","Temp, °F","Batt, V","Coupler Detached","Coupler Attached","Stopped","End Of File"
604,07/15/15 04:29:30 AM,11.8294,69.278,3.46,,,,
605,07/15/15 04:59:30 AM,11.8315,69.278,3.46,,,,
606,07/15/15 05:29:30 AM,11.8357,69.278,3.46,,,,
607,07/15/15 05:59:30 AM,11.8377,69.449,3.46,,,,
608,07/15/15 06:29:30 AM,11.8335,69.449,3.46,,,,
609,07/15/15 06:59:30 AM,11.8357,69.622,3.46,,,,
610,07/15/15 07:29:30 AM,11.8357,69.622,3.46,,,,
611,07/15/15 07:59:30 AM,11.8377,69.622,3.46,,,,
612,07/15/15 08:29:30 AM,11.8357,69.622,3.46,,,,
613,07/15/15 08:59:30 AM,11.8357,69.622,3.46,,,,
614,07/15/15 09:29:30 AM,11.8357,69.622,3.46,,,,
615,07/15/15 09:59:30 AM,11.8336,69.622,3.46,,,,
616,07/15/15 10:29:30 AM,11.8397,69.449,3.46,,,,
617,07/15/15 10:59:30 AM,11.8357,69.278,3.46,,,,
618,07/15/15 11:29:30 AM,11.8335,69.278,3.46,,,,
619,07/15/15 11:59:30 AM,11.8335,69.107,3.46,,,,
620,07/15/15 12:29:30 PM,11.8357,69.107,3.46,,,,
621,07/15/15 12:59:30 PM,11.8377,68.934,3.46,,,,
622,07/15/15 01:29:30 PM,11.8377,68.934,3.46,,,,
623,07/15/15 01:59:30 PM,11.8377,68.934,3.46,,,,
624,07/15/15 02:29:30 PM,11.8397,68.763,3.46,,,,
625,07/15/15 02:59:30 PM,11.8458,68.763,3.46,,,,
626,07/15/15 03:29:30 PM,11.8478,68.592,3.46,,,,
627,07/15/15 03:59:30 PM,11.8499,68.592,3.46,,,,
628,07/15/15 04:29:30 PM,11.8499,68.421,3.46,,,,
629,07/15/15 04:59:30 PM,11.8499,68.421,3.46,,,,
630,07/15/15 05:29:30 PM,11.8478,68.248,3.46,,,,
631,07/15/15 05:59:30 PM,11.8458,68.248,3.46,,,,
632,07/15/15 06:29:30 PM,11.8438,68.077,3.46,,,,
633,07/15/15 06:59:30 PM,11.8355,68.077,3.46,,,,
634,07/15/15 07:29:30 PM,11.8315,67.906,3.46,,,,
635,07/15/15 07:59:30 PM,11.8294,67.735,3.46,,,,
636,07/15/15 08:29:30 PM,11.8252,67.735,3.46,,,,
637,07/15/15 08:59:30 PM,11.8212,67.735,3.46,,,,
638,07/15/15 09:29:30 PM,11.8088,67.564,3.46,,,,
639,07/15/15 09:59:30 PM,11.8048,67.564,3.46,,,,
640,07/15/15 10:29:30 PM,11.8026,67.735,3.46,,,,
641,07/15/15 10:59:30 PM,11.8006,67.735,3.46,,,,
642,07/15/15 11:29:30 PM,11.8006,67.735,3.46,,,,
643,07/15/15 11:59:30 PM,11.7965,67.906,3.46,,,,
644,07/16/15 12:29:30 AM,11.7945,68.077,3.46,,,,
645,07/16/15 12:59:30 AM,11.7924,68.077,3.46,,,,
646,07/16/15 01:29:30 AM,11.7965,68.248,3.46,,,,
647,07/16/15 01:59:30 AM,11.7904,68.421,3.46,,,,
648,07/16/15 02:29:30 AM,11.7945,68.592,3.46,,,,
649,07/16/15 02:59:30 AM,11.7945,68.592,3.46,,,,
650,07/16/15 03:29:30 AM,11.7965,68.763,3.46,,,,
651,07/16/15 03:59:30 AM,11.7987,68.934,3.46,,,,
652,07/16/15 04:29:30 AM,11.7987,69.278,3.46,,,,
653,07/16/15 04:59:30 AM,11.7987,69.449,3.46,,,,
654,07/16/15 05:29:30 AM,11.8007,69.622,3.46,,,,
655,07/16/15 05:59:30 AM,11.8007,69.622,3.46,,,,
656,07/16/15 06:29:30 AM,11.7987,69.622,3.46,,,,
657,07/16/15 06:59:30 AM,11.7987,69.622,3.46,,,,
658,07/16/15 07:29:30 AM,11.7945,69.793,3.46,,,,
659,07/16/15 07:59:30 AM,11.7904,69.964,3.46,,,,
660,07/16/15 08:29:30 AM,11.7863,69.964,3.46,,,,
661,07/16/15 08:59:30 AM,11.7863,69.793,3.46,,,,
662,07/16/15 09:29:30 AM,11.7863,69.793,3.46,,,,
663,07/16/15 09:59:30 AM,11.7821,69.793,3.46,,,,
664,07/16/15 10:29:30 AM,11.7821,69.793,3.46,,,,
665,07/16/15 10:59:30 AM,11.7843,69.793,3.46,,,,
666,07/16/15 11:29:30 AM,11.7740,69.622,3.46,,,,
667,07/16/15 11:59:30 AM,11.7760,69.449,3.46,,,,
668,07/16/15 12:29:30 PM,11.7740,69.449,3.46,,,,
669,07/16/15 12:59:30 PM,11.7781,69.449,3.46,,,,
670,07/16/15 01:29:30 PM,11.7781,69.278,3.46,,,,
671,07/16/15 01:59:30 PM,11.7801,69.278,3.46,,,,
672,07/16/15 02:29:30 PM,11.7801,69.107,3.46,,,,
673,07/16/15 02:59:30 PM,11.7821,68.934,3.46,,,,
674,07/16/15 03:29:30 PM,11.7842,68.934,3.46,,,,
675,07/16/15 03:59:30 PM,11.7862,68.763,3.46,,,,
676,07/16/15 04:29:30 PM,11.7862,68.763,3.46,,,,
677,07/16/15 04:59:30 PM,11.7862,68.421,3.46,,,,
678,07/16/15 05:29:30 PM,11.7862,67.735,3.46,,,,
679,07/16/15 05:59:30 PM,11.7842,67.221,3.48,,,,
680,07/16/15 06:29:30 PM,11.7779,66.708,3.48,,,,
681,07/16/15 06:59:30 PM,11.7718,66.537,3.46,,,,
682,07/16/15 07:29:30 PM,11.7698,66.193,3.46,,,,
683,07/16/15 07:59:30 PM,11.7615,65.851,3.46,,,,
684,07/16/15 08:29:30 PM,11.7595,65.167,3.46,,,,
685,07/16/15 08:59:30 PM,11.7533,64.652,3.46,,,,
686,07/16/15 09:29:30 PM,11.7472,64.139,3.46,,,,
687,07/16/15 09:59:30 PM,11.7389,63.797,3.46,,,,
688,07/16/15 10:29:30 PM,11.7349,63.455,3.46,,,,
689,07/16/15 10:59:30 PM,11.7307,63.797,3.46,,,,
690,07/16/15 11:29:30 PM,11.7327,64.310,3.46,,,,
691,07/16/15 11:59:30 PM,11.7286,64.825,3.46,,,,
692,07/17/15 12:29:30 AM,11.7286,65.338,3.46,,,,
693,07/17/15 12:59:30 AM,11.7246,65.851,3.46,,,,
694,07/17/15 01:29:30 AM,11.7205,66.193,3.46,,,,
695,07/17/15 01:59:30 AM,11.7225,66.537,3.46,,,,
696,07/17/15 02:29:30 AM,11.7205,66.708,3.46,,,,
697,07/17/15 02:59:30 AM,11.7266,67.050,3.46,,,,
698,07/17/15 03:29:30 AM,11.7308,67.221,3.48,,,,
699,07/17/15 03:59:30 AM,11.7328,67.564,3.46,,,,
700,07/17/15 04:29:30 AM,11.7349,67.735,3.46,,,,
701,07/17/15 04:59:30 AM,11.7369,67.906,3.46,,,,
702,07/17/15 05:29:30 AM,11.7391,67.906,3.46,,,,
703,07/17/15 05:59:30 AM,11.7391,68.077,3.46,,,,
704,07/17/15 06:29:30 AM,11.7411,68.248,3.46,,,,
705,07/17/15 06:59:30 AM,11.7391,68.248,3.46,,,,
706,07/17/15 07:29:30 AM,11.7411,68.421,3.46,,,,
707,07/17/15 07:59:30 AM,11.7369,68.421,3.46,,,,
708,07/17/15 08:29:30 AM,11.7369,68.421,3.46,,,,
709,07/17/15 08:59:30 AM,11.7349,68.421,3.46,,,,
710,07/17/15 09:29:30 AM,11.7349,68.421,3.46,,,,
711,07/17/15 09:59:30 AM,11.7328,68.421,3.46,,,,
712,07/17/15 10:29:30 AM,11.7328,68.248,3.46,,,,
713,07/17/15 10:59:30 AM,11.7308,68.077,3.46,,,,
714,07/17/15 11:29:30 AM,11.7349,68.077,3.46,,,,
715,07/17/15 11:59:30 AM,11.7308,68.077,3.46,,,,
716,07/17/15 12:29:30 PM,11.7288,67.906,3.46,,,,
717,07/17/15 12:59:30 PM,11.7308,67.906,3.46,,,,
718,07/17/15 01:29:30 PM,11.7349,67.735,3.46,,,,
719,07/17/15 01:59:30 PM,11.7328,67.564,3.46,,,,
720,07/17/15 02:29:30 PM,11.7369,67.564,3.46,,,,
721,07/17/15 02:59:30 PM,11.7369,67.392,3.46,,,,
722,07/17/15 03:29:30 PM,11.7349,67.392,3.46,,,,
723,07/17/15 03:59:30 PM,11.7369,67.221,3.48,,,,
724,07/17/15 04:29:30 PM,11.7411,67.050,3.48,,,,
725,07/17/15 04:59:30 PM,11.7452,66.879,3.48,,,,
726,07/17/15 05:29:30 PM,11.7409,66.879,3.46,,,,
727,07/17/15 05:59:30 PM,11.7411,67.050,3.48,,,,
728,07/17/15 06:29:30 PM,11.7349,67.221,3.48,,,,
729,07/17/15 06:59:30 PM,11.7308,67.392,3.46,,,,
730,07/17/15 07:29:30 PM,11.7288,67.564,3.46,,,,
731,07/17/15 07:59:30 PM,11.7267,67.735,3.46,,,,
732,07/17/15 08:29:30 PM,11.7164,67.735,3.46,,,,
733,07/17/15 08:59:30 PM,11.7122,67.906,3.46,,,,
734,07/17/15 09:29:30 PM,11.7102,67.906,3.46,,,,
735,07/17/15 09:59:30 PM,11.7021,67.906,3.46,,,,
736,07/17/15 10:29:30 PM,11.6958,68.077,3.46,,,,
737,07/17/15 10:59:30 PM,11.6918,68.077,3.46,,,,
738,07/17/15 11:29:30 PM,11.6938,68.248,3.46,,,,
739,07/17/15 11:59:30 PM,11.6938,68.421,3.46,,,,
740,07/18/15 12:29:30 AM,11.6877,68.592,3.46,,,,
741,07/18/15 12:59:30 AM,11.6857,68.763,3.46,,,,
742,07/18/15 01:29:30 AM,11.6877,69.107,3.46,,,,
743,07/18/15 01:59:30 AM,11.6898,69.278,3.46,,,,
744,07/18/15 02:29:30 AM,11.6918,69.278,3.46,,,,
745,07/18/15 02:59:30 AM,11.6918,69.449,3.46,,,,
746,07/18/15 03:29:30 AM,11.6938,69.622,3.46,,,,
747,07/18/15 03:59:30 AM,11.7000,69.622,3.46,,,,
748,07/18/15 04:29:30 AM,11.7021,69.793,3.46,,,,
749,07/18/15 04:59:30 AM,11.7021,69.964,3.46,,,,
750,07/18/15 05:29:30 AM,11.7124,70.137,3.46,,,,
751,07/18/15 05:59:30 AM,11.7206,70.308,3.46,,,,
752,07/18/15 06:29:30 AM,11.7206,70.308,3.46,,,,
753,07/18/15 06:59:30 AM,11.7227,70.308,3.46,,,,
754,07/18/15 07:29:30 AM,11.7288,70.308,3.46,,,,
755,07/18/15 07:59:30 AM,11.7370,70.308,3.46,,,,
756,07/18/15 08:29:30 AM,11.7370,70.308,3.46,,,,
757,07/18/15 08:59:30 AM,11.7308,70.308,3.46,,,,
758,07/18/15 09:29:30 AM,11.7370,70.137,3.46,,,,
759,07/18/15 09:59:30 AM,11.7431,70.137,3.46,,,,
760,07/18/15 10:29:30 AM,11.7431,69.964,3.46,,,,
761,07/18/15 10:59:30 AM,11.7473,69.964,3.46,,,,
762,07/18/15 11:29:30 AM,11.7473,69.964,3.46,,,,
763,07/18/15 11:59:30 AM,11.7494,69.793,3.46,,,,
764,07/18/15 12:29:30 PM,11.7473,69.449,3.46,,,,
765,07/18/15 12:59:30 PM,11.7494,69.278,3.46,,,,
766,07/18/15 01:29:30 PM,11.7494,69.278,3.46,,,,
767,07/18/15 01:59:30 PM,11.7494,69.107,3.46,,,,
768,07/18/15 02:29:30 PM,11.7472,68.934,3.46,,,,
769,07/18/15 02:59:30 PM,11.7472,68.763,3.46,,,,
770,07/18/15 03:29:30 PM,11.7492,68.592,3.46,,,,
771,07/18/15 03:59:30 PM,11.7534,68.421,3.46,,,,
772,07/18/15 04:29:30 PM,11.7637,68.421,3.46,,,,
773,07/18/15 04:59:30 PM,11.7678,68.248,3.46,,,,
774,07/18/15 05:29:30 PM,11.7698,68.077,3.46,,,,
775,07/18/15 05:59:30 PM,11.7678,68.077,3.46,,,,
776,07/18/15 06:29:30 PM,11.7658,68.248,3.46,,,,
777,07/18/15 06:59:30 PM,11.7637,68.421,3.46,,,,
778,07/18/15 07:29:30 PM,11.7575,68.592,3.46,,,,
779,07/18/15 07:59:30 PM,11.7514,68.592,3.46,,,,
780,07/18/15 08:29:30 PM,11.1187,69.107,3.46,,,,
781,07/18/15 08:59:30 PM,11.0512,68.421,3.46,,,,
782,07/18/15 09:29:30 PM,10.8336,67.050,3.48,,,,
783,07/18/15 09:59:30 PM,10.8317,65.680,3.46,,,,
784,07/18/15 10:29:30 PM,10.8276,64.139,3.46,,,,
785,07/18/15 10:59:30 PM,10.8217,61.912,3.46,,,,
786,07/18/15 11:29:30 PM,11.0989,59.337,3.43,,,,
787,07/18/15 11:59:30 PM,11.7082,58.476,3.46,,,,
788,07/19/15 12:29:30 AM,11.7060,59.680,3.43,,,,
789,07/19/15 12:59:30 AM,11.6999,61.398,3.43,,,,
790,07/19/15 01:29:30 AM,11.6999,62.769,3.46,,,,
791,07/19/15 01:59:30 AM,11.7019,63.968,3.46,,,,
792,07/19/15 02:29:30 AM,11.7019,64.825,3.46,,,,
793,07/19/15 02:59:30 AM,11.7019,65.680,3.46,,,,
794,07/19/15 03:29:30 AM,11.7041,66.366,3.46,,,,
795,07/19/15 03:59:30 AM,11.7102,67.050,3.48,,,,
796,07/19/15 04:29:30 AM,11.7102,67.564,3.46,,,,
797,07/19/15 04:59:30 AM,11.7061,67.906,3.46,,,,
798,07/19/15 05:29:30 AM,11.7061,68.248,3.46,,,,
799,07/19/15 05:59:30 AM,11.7061,68.248,3.46,,,,
800,07/19/15 06:29:30 AM,11.7000,68.421,3.46,,,,
801,07/19/15 06:59:30 AM,11.7021,68.421,3.46,,,,
802,07/19/15 07:29:30 AM,11.7021,68.592,3.46,,,,
803,07/19/15 07:59:30 AM,11.7021,68.592,3.46,,,,
804,07/19/15 08:29:30 AM,11.7000,68.763,3.46,,,,
805,07/19/15 08:59:30 AM,11.6938,68.934,3.46,,,,
806,07/19/15 09:29:30 AM,11.6918,68.934,3.46,,,,
807,07/19/15 09:59:30 AM,11.6958,69.107,3.46,,,,
808,07/19/15 10:29:30 AM,11.6958,69.107,3.46,,,,
809,07/19/15 10:59:30 AM,11.6898,69.107,3.46,,,,
810,07/19/15 11:29:30 AM,11.6918,69.107,3.46,,,,
811,07/19/15 11:59:30 AM,11.6938,69.107,3.46,,,,
812,07/19/15 12:29:30 PM,11.6898,69.107,3.46,,,,
813,07/19/15 12:59:30 PM,11.6835,69.107,3.46,,,,
814,07/19/15 01:29:30 PM,11.6795,69.107,3.46,,,,
815,07/19/15 01:59:30 PM,11.6877,68.934,3.46,,,,
816,07/19/15 02:29:30 PM,11.7000,68.763,3.46,,,,
817,07/19/15 02:59:30 PM,11.6918,68.592,3.46,,,,
818,07/19/15 03:29:30 PM,11.6979,68.421,3.46,,,,
819,07/19/15 03:59:30 PM,11.7041,68.421,3.46,,,,
820,07/19/15 04:29:30 PM,11.6979,68.421,3.46,,,,
821,07/19/15 04:59:30 PM,11.6958,68.421,3.46,,,,
822,07/19/15 05:29:30 PM,11.6938,68.077,3.46,,,,
823,07/19/15 05:59:30 PM,11.6898,67.564,3.46,,,,
824,07/19/15 06:29:30 PM,11.6876,67.221,3.48,,,,
825,07/19/15 06:59:30 PM,11.6855,67.050,3.48,,,,
826,07/19/15 07:29:30 PM,11.6876,66.708,3.48,,,,
827,07/19/15 07:59:30 PM,11.6896,66.537,3.46,,,,
828,07/19/15 08:29:30 PM,11.6896,66.366,3.46,,,,
829,07/19/15 08:59:30 PM,11.6876,66.022,3.46,,,,
830,07/19/15 09:29:30 PM,11.6752,65.680,3.46,,,,
831,07/19/15 09:59:30 PM,11.6712,65.338,3.46,,,,
832,07/19/15 10:29:30 PM,11.6629,65.167,3.46,,,,
833,07/19/15 10:59:30 PM,11.6650,65.167,3.46,,,,
834,07/19/15 11:29:30 PM,11.6568,65.338,3.46,,,,
835,07/19/15 11:59:30 PM,11.6526,65.509,3.46,,,,
836,07/20/15 12:29:30 AM,11.6445,66.022,3.46,,,,
837,07/20/15 12:59:30 AM,11.6425,66.537,3.46,,,,
838,07/20/15 01:29:30 AM,11.6404,66.879,3.48,,,,
839,07/20/15 01:59:30 AM,11.6384,67.221,3.48,,,,
840,07/20/15 02:29:30 AM,11.6362,67.392,3.46,,,,
841,07/20/15 02:59:30 AM,11.6384,67.735,3.46,,,,
842,07/20/15 03:29:30 AM,11.6404,67.906,3.46,,,,
843,07/20/15 03:59:30 AM,11.6404,67.906,3.46,,,,
844,07/20/15 04:29:30 AM,11.6384,68.077,3.46,,,,
845,07/20/15 04:59:30 AM,11.6384,68.077,3.46,,,,
846,07/20/15 05:29:30 AM,11.6364,68.248,3.46,,,,
847,07/20/15 05:59:30 AM,11.6342,68.248,3.46,,,,
848,07/20/15 06:29:30 AM,11.6342,68.248,3.46,,,,
849,07/20/15 06:59:30 AM,11.6342,68.248,3.46,,,,
850,07/20/15 07:29:30 AM,11.6322,68.248,3.46,,,,
851,07/20/15 07:59:30 AM,11.6261,68.248,3.46,,,,
852,07/20/15 08:29:30 AM,11.6240,68.248,3.46,,,,
853,07/20/15 08:59:30 AM,11.6219,68.077,3.46,,,,
854,07/20/15 09:29:30 AM,11.6198,68.077,3.46,,,,
855,07/20/15 09:59:30 AM,11.6198,68.077,3.46,,,,
856,07/20/15 10:29:30 AM,11.6198,67.906,3.46,,,,
857,07/20/15 10:59:30 AM,11.6138,67.906,3.46,,,,
858,07/20/15 11:29:30 AM,11.6138,67.906,3.46,,,,
859,07/20/15 11:59:30 AM,11.6055,67.735,3.46,,,,
860,07/20/15 12:29:30 PM,11.6055,67.735,3.46,,,,
861,07/20/15 12:59:30 PM,11.6055,67.735,3.46,,,,
862,07/20/15 01:29:30 PM,11.6055,67.564,3.46,,,,
863,07/20/15 01:59:30 PM,11.6055,67.564,3.46,,,,
864,07/20/15 02:29:30 PM,11.6075,67.564,3.46,,,,
865,07/20/15 02:59:30 PM,11.6095,67.392,3.46,,,,
866,07/20/15 03:29:30 PM,11.6075,67.392,3.46,,,,
867,07/20/15 03:59:30 PM,11.6095,67.392,3.46,,,,
868,07/20/15 04:29:30 PM,11.6138,67.221,3.48,,,,
869,07/20/15 04:59:30 PM,11.6178,67.221,3.48,,,,
870,07/20/15 05:29:30 PM,11.6198,67.221,3.48,,,,
871,07/20/15 05:59:30 PM,11.6178,67.221,3.48,,,,
872,07/20/15 06:29:30 PM,11.6158,67.050,3.48,,,,
873,07/20/15 06:59:30 PM,11.6178,67.050,3.48,,,,
874,07/20/15 07:29:30 PM,11.6158,67.050,3.48,,,,
875,07/20/15 07:59:30 PM,11.6095,67.050,3.48,,,,
876,07/20/15 08:29:30 PM,11.6075,67.050,3.48,,,,
877,07/20/15 08:59:30 PM,11.6014,67.050,3.48,,,,
878,07/20/15 09:29:30 PM,11.5994,67.050,3.48,,,,
879,07/20/15 09:59:30 PM,11.5952,67.221,3.48,,,,
880,07/20/15 10:29:30 PM,11.5952,67.392,3.46,,,,
881,07/20/15 10:59:30 PM,11.5952,67.392,3.46,,,,
882,07/20/15 11:29:30 PM,11.6014,67.564,3.46,,,,
883,07/20/15 11:59:30 PM,11.6055,67.735,3.46,,,,
884,07/21/15 12:29:30 AM,11.6095,67.906,3.46,,,,
885,07/21/15 12:59:30 AM,11.6138,68.077,3.46,,,,
886,07/21/15 01:29:30 AM,11.6198,68.248,3.46,,,,
887,07/21/15 01:59:30 AM,11.6240,68.421,3.46,,,,
888,07/21/15 02:29:30 AM,11.6322,68.592,3.46,,,,
889,07/21/15 02:59:30 AM,11.6445,68.763,3.46,,,,
890,07/21/15 03:29:30 AM,11.6528,68.763,3.46,,,,
891,07/21/15 03:59:30 AM,11.6568,68.763,3.46,,,,
892,07/21/15 04:29:30 AM,11.6589,68.934,3.46,,,,
893,07/21/15 04:59:30 AM,11.6610,68.934,3.46,,,,
894,07/21/15 05:29:30 AM,11.6631,68.763,3.46,,,,
895,07/21/15 05:59:30 AM,11.6671,68.763,3.46,,,,
896,07/21/15 06:29:30 AM,11.6671,68.763,3.46,,,,
897,07/21/15 06:59:30 AM,11.6692,68.592,3.46,,,,
898,07/21/15 07:29:30 AM,11.6671,68.592,3.46,,,,
899,07/21/15 07:59:30 AM,11.6712,68.421,3.46,,,,
900,07/21/15 08:29:30 AM,11.6754,68.248,3.46,,,,
901,07/21/15 08:59:30 AM,11.6754,68.248,3.46,,,,
902,07/21/15 09:29:30 AM,11.6754,68.077,3.46,,,,
903,07/21/15 09:59:30 AM,11.6774,67.906,3.46,,,,
904,07/21/15 10:29:30 AM,11.6815,67.735,3.46,,,,
905,07/21/15 10:59:30 AM,11.6835,67.564,3.46,,,,
906,07/21/15 11:29:30 AM,11.6795,67.392,3.46,,,,
907,07/21/15 11:59:30 AM,11.6815,67.392,3.46,,,,
908,07/21/15 12:29:30 PM,11.6835,67.221,3.48,,,,
909,07/21/15 12:59:30 PM,11.6855,67.050,3.48,,,,
910,07/21/15 01:29:30 PM,11.6896,66.879,3.48,,,,
911,07/21/15 01:59:30 PM,11.6938,66.708,3.46,,,,
912,07/21/15 02:29:30 PM,11.7019,66.537,3.46,,,,
913,07/21/15 02:59:30 PM,11.7040,66.193,3.46,,,,
914,07/21/15 03:29:30 PM,11.7082,66.022,3.46,,,,
915,07/21/15 03:59:30 PM,11.7185,66.022,3.46,,,,
916,07/21/15 04:29:30 PM,11.7307,65.851,3.46,,,,
917,07/21/15 04:59:30 PM,11.7389,65.680,3.46,,,,
918,07/21/15 05:29:30 PM,11.7430,65.509,3.46,,,,
919,07/21/15 05:59:30 PM,11.7430,65.338,3.46,,,,
920,07/21/15 06:29:30 PM,11.7409,65.167,3.46,,,,
921,07/21/15 06:59:30 PM,11.7430,65.167,3.46,,,,
922,07/21/15 07:29:30 PM,11.7472,65.167,3.46,,,,
923,07/21/15 07:59:30 PM,11.7472,65.167,3.46,,,,
924,07/21/15 08:29:30 PM,11.7409,65.338,3.46,,,,
925,07/21/15 08:59:30 PM,11.7389,65.680,3.46,,,,
926,07/21/15 09:29:30 PM,11.7328,66.022,3.46,,,,
927,07/21/15 09:59:30 PM,11.7286,66.537,3.46,,,,
928,07/21/15 10:29:30 PM,11.7288,67.050,3.48,,,,
929,07/21/15 10:59:30 PM,11.7288,67.735,3.46,,,,
930,07/21/15 11:29:30 PM,11.7288,68.421,3.46,,,,
931,07/21/15 11:59:30 PM,11.7288,69.107,3.46,,,,
932,07/22/15 12:29:30 AM,11.7330,69.793,3.46,,,,
933,07/22/15 12:59:30 AM,11.7330,70.480,3.46,,,,
934,07/22/15 01:29:30 AM,11.7350,70.995,3.46,,,,
935,07/22/15 01:59:30 AM,11.7392,71.512,3.46,,,,
936,07/22/15 02:29:30 AM,11.7433,71.856,3.46,,,,
937,07/22/15 02:59:30 AM,11.7495,72.028,3.48,,,,
938,07/22/15 03:29:30 AM,11.7556,72.199,3.48,,,,
939,07/22/15 03:59:30 AM,11.7597,72.199,3.48,,,,
940,07/22/15 04:29:30 AM,11.7597,72.199,3.48,,,,
941,07/22/15 04:59:30 AM,11.7639,72.199,3.48,,,,
942,07/22/15 05:29:30 AM,11.7659,72.199,3.48,,,,
943,07/22/15 05:59:30 AM,11.7700,72.028,3.48,,,,
944,07/22/15 06:29:30 AM,11.7742,71.856,3.48,,,,
945,07/22/15 06:59:30 AM,11.7700,71.512,3.46,,,,
946,07/22/15 07:29:30 AM,11.7679,71.339,3.46,,,,
947,07/22/15 07:59:30 AM,11.7679,71.168,3.46,,,,
948,07/22/15 08:29:30 AM,11.7679,70.824,3.46,,,,
949,07/22/15 08:59:30 AM,11.7658,70.480,3.46,,,,
950,07/22/15 09:29:30 AM,11.7637,70.137,3.46,,,,
951,07/22/15 09:59:30 AM,11.7637,69.793,3.46,,,,
952,07/22/15 10:29:30 AM,11.7658,69.622,3.46,,,,
953,07/22/15 10:59:30 AM,11.7678,69.278,3.46,,,,
954,07/22/15 11:29:30 AM,11.7678,68.934,3.46,,,,
955,07/22/15 11:59:30 AM,11.7698,68.592,3.46,,,,
956,07/22/15 12:29:30 PM,11.7678,68.421,3.46,,,,
957,07/22/15 12:59:30 PM,11.7678,68.077,3.46,,,,
958,07/22/15 01:29:30 PM,11.7739,67.735,3.46,,,,
959,07/22/15 01:59:30 PM,11.7718,67.564,3.46,,,,
960,07/22/15 02:29:30 PM,11.7759,67.221,3.48,,,,
961,07/22/15 02:59:30 PM,11.7759,67.050,3.48,,,,
962,07/22/15 03:29:30 PM,11.7718,66.708,3.46,,,,
963,07/22/15 03:59:30 PM,11.7759,66.537,3.46,,,,
964,07/22/15 04:29:30 PM,11.7800,66.366,3.46,,,,
965,07/22/15 04:59:30 PM,11.7842,66.193,3.46,,,,
966,07/22/15 05:29:30 PM,11.7862,66.022,3.46,,,,
967,07/22/15 05:59:30 PM,11.7842,65.851,3.46,,,,
968,07/22/15 06:29:30 PM,11.7800,65.680,3.46,,,,
969,07/22/15 06:59:30 PM,11.7779,65.680,3.46,,,,
970,07/22/15 07:29:30 PM,11.7739,65.680,3.46,,,,
971,07/22/15 07:59:30 PM,11.7718,65.680,3.46,,,,
972,07/22/15 08:29:30 PM,11.7656,65.851,3.46,,,,
973,07/22/15 08:59:30 PM,11.7595,66.022,3.46,,,,
974,07/22/15 09:29:30 PM,11.7553,66.366,3.46,,,,
975,07/22/15 09:59:30 PM,11.7492,66.879,3.46,,,,
976,07/22/15 10:29:30 PM,11.7431,67.392,3.46,,,,
977,07/22/15 10:59:30 PM,11.7431,68.248,3.46,,,,
978,07/22/15 11:29:30 PM,11.7494,68.934,3.46,,,,
979,07/22/15 11:59:30 PM,11.7431,69.622,3.46,,,,
980,07/23/15 12:29:30 AM,11.7433,70.480,3.46,,,,
981,07/23/15 12:59:30 AM,11.7412,71.168,3.46,,,,
982,07/23/15 01:29:30 AM,11.7392,71.683,3.46,,,,
983,07/23/15 01:59:30 AM,11.7453,72.199,3.48,,,,
984,07/23/15 02:29:30 AM,11.7453,72.545,3.48,,,,
985,07/23/15 02:59:30 AM,11.7495,72.891,3.48,,,,
986,07/23/15 03:29:30 AM,11.7536,73.062,3.48,,,,
987,07/23/15 03:59:30 AM,11.7578,73.062,3.48,,,,
988,07/23/15 04:29:30 AM,11.7578,73.062,3.48,,,,
989,07/23/15 04:59:30 AM,11.7598,72.891,3.48,,,,
990,07/23/15 05:29:30 AM,11.7618,72.891,3.48,,,,
991,07/23/15 05:59:30 AM,11.7618,72.718,3.48,,,,
992,07/23/15 06:29:30 AM,11.7618,72.372,3.48,,,,
993,07/23/15 06:59:30 AM,11.7618,72.199,3.48,,,,
994,07/23/15 07:29:30 AM,11.7556,71.856,3.48,,,,
995,07/23/15 07:59:30 AM,11.7597,71.512,3.46,,,,
996,07/23/15 08:29:30 AM,11.7576,71.168,3.46,,,,
997,07/23/15 08:59:30 AM,11.7556,70.824,3.46,,,,
998,07/23/15 09:29:30 AM,11.7576,70.480,3.46,,,,
999,07/23/15 09:59:30 AM,11.7576,70.137,3.46,,,,
1000,07/23/15 10:29:30 AM,11.7534,69.793,3.46,,,,
1001,07/23/15 10:59:30 AM,11.7534,69.449,3.46,,,,
1002,07/23/15 11:29:30 AM,11.7514,69.107,3.46,,,,
1003,07/23/15 11:59:30 AM,11.7472,68.763,3.46,,,,
1004,07/23/15 12:29:30 PM,11.7472,68.421,3.46,,,,
1005,07/23/15 12:59:30 PM,11.7472,68.248,3.46,,,,
1006,07/23/15 01:29:30 PM,11.7472,67.906,3.46,,,,
1007,07/23/15 01:59:30 PM,11.7452,67.735,3.46,,,,
1008,07/23/15 02:29:30 PM,11.7452,67.392,3.46,,,,
1009,07/23/15 02:59:30 PM,11.7512,67.221,3.48,,,,
1010,07/23/15 03:29:30 PM,11.7472,66.879,3.48,,,,
1011,07/23/15 03:59:30 PM,11.7492,66.708,3.46,,,,
1012,07/23/15 04:29:30 PM,11.7533,66.537,3.46,,,,
